"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2008&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 16:57:02 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Conroe","TX","--",0,106
"Consumer Operations LLC","WI",1013954,11689,3316
"Contra Costa","CA",96994,1,19
"Coolwater","CA",321752,2,282
"Coon Rapids II","IA",20,0,1
"Cooper","KY",2010225,18153,4051
"Coopersville","MI","--",0,874
"Cope","SC",2325236,1648,2932
"Copper","TX",15986,0,30
"Coralville GT","IA",15,0,3
"Cordova Energy","IL",61710,0,7
"Cornelius Delivery No 1","NC",30,0,1
"Cornell Dubilier","SC",22,0,2
"Cornell University Central Heat","NY",157886,1044,905
"Corning","IA",19,0,2
"Corona Energy Partners, Ltd","CA",137308,1,380
"Coronado","AZ",6399856,14423,13613
"Corpus Christi","TX",239565,1,422
"Corpus Christi Energy Center","TX",1253446,1,19
"Corpus Christi Energy Center","TX","--",6,345
"Corpus Refinery","TX",193743,1,474
"Cos Cob","CT",1754,0,5
"Coso Energy Developers","CA",12502,"--","--"
"Coso Finance Partners","CA",15973,"--","--"
"Coso Power Developers","CA",14762,"--","--"
"Cosumnes","CA",1439825,7,61
"Cottonwood Energy Project","TX",1519220,8,237
"Coughlin Power Station","LA",839293,4,250
"Countyside Genco LLC","IL","--",0,661
"Covanta Alexandria/Arlington Energy","VA",145550,14,559
"Covanta Babylon Inc","NY",91593,8,349
"Covanta Bristol Energy","CT",88457,7,308
"Covanta Delano Energy","CA","--",5,142
"Covanta Delaware Valley","PA",477448,46,2700
"Covanta Essex Company","NJ",241189,35,1461
"Covanta Fairfax Energy","VA",454391,40,1633
"Covanta Haverhill","MA",228290,23,1080
"Covanta Hempstead","NY",404170,37,1533
"Covanta Hennepin Energy","MN",159898,14,662
"Covanta Indianapolis Energy","IN",350030,4,13
"Covanta Lake County Energy","FL",69027,6,267
"Covanta Marion Inc","OR",70093,7,290
"Covanta Mendota","CA","--",24,149
"Covanta Niagara I, LLC","NY",336845,34,1
"Covanta Plymouth Renewable Energy","PA",157927,16,518
"Covanta Southeastern Connecticut Company","CT",109486,10,411
"Covanta Stanislaus Energy","CA",95515,9,302
"Covanta Tulsa Renewable Energy LLC","OK",4409,0,17
"Covanta Wallingford Energy","CT",62755,6,203
"Covanta Warren Energy","NJ",60149,6,237
"Covington Facility","VA",1433480,4634,1158
"Cox Waste to Energy","KY","--",10,88
"Coyote","ND",3333714,11790,12035
"Coyote Springs","OR",595686,6,152
"Coyote Springs II","OR",628894,3,1696
"Craig (AK)","AK",2271,0,1
"Craig (CO)","CO",9762898,3558,15076
"Craven County Wood Energy LP","NC","--",70,521
"Crawford","IL",2430949,6012,1996
"Crawfordsville Power Plant","IN",44937,837,108
"Creed Energy Center","CA",8735,0,1
"Crestwood Dothan","AL",584,0,11
"Crete","NE",451,0,12
"Crete Energy Venture LLC","IL",15452,0,3
"Crisfield","MD",2276,"--","--"
"Crisp Plant","GA",1947,10,5
"Crist","FL",5252641,34789,4394
"Crockett Cogen Project","CA",494396,2,1163
"Cromby Generating Station","PA",739674,3060,1719
"Cross","SC",12248703,7808,5375
"Crossroads Energy Center","MS",1376,0,5
"Croswell","MI",3,0,2
"Crotched Mountain Rehabilitation Center","NH",161,0,3
"Croydon CT Generating Station","PA",7692,0,29
"Crystal Mountain","WA",282,0,3
"Crystal River","FL",12854606,77665,29955
"Cumberland (NJ)","NJ",24913,1,22
"Cumberland (TN)","TN",14836907,13337,27833
"Cumberland (WI)","WI",158,0,8
"Cunningham","NM",820011,4,1444
"Currant Creek","UT",1060924,5,88
"Curtis","NE",30,0,1
"Curtis H Stanton Energy Center","FL",955668,4,114
"Cushing","OK",114,0,26
"Custer Energy Center","WI",85,0,1
"Cutler","FL",22850,0,12
"Cutrale Citrus Juices USA I","FL",52459,0,34
"Cutrale Citrus Juices USA II","FL",75341,0,149
"Cuyamaca Peak Energy Plant","CA",6986,0,1
"Cymric 31X Cogen","CA",55307,0,133
"Cymric 36W Cogen","CA",87236,0,264
"Cymric 6Z Cogen","CA",53765,0,134
"Cytec 1, 2 & 3","CT",222,0,4
"D B Wilson","KY",3291232,8626,4871
"D G Hunter","LA",2777,142,86
"DFW Gas Recovery","TX","--",0,100
"DG Whitefield LLC","NH","--",25,37
"DSM Pharmaceuticals","NC",1461,0,11
"DTE Pontiac North LLC","MI",173698,13,131
"Dafter","MI",1435,0,11
"Dahlberg","GA",84548,3,240
"Dakota Magic","ND",12,"--","--"
"Dale","KY",1148229,8098,2213
"Dallman","IL",1448158,2609,3409
"Dan E Karn","MI",2170507,9121,2162
"Dan River","NC",1074781,6067,1167
"Danbury Diesel","WI",51,0,1
"Dane County Landfill #2 Rodefeld","WI","--",0,339
"Dansby","TX",103931,1,63
"Danskammer Generating Station","NY",2559637,11318,3221
"Danville Kentuck Road Plant","VA",32,0,1
"Danville New Design Plant","VA",18,0,1
"Danville Westover Plant","VA",13,0,1
"Darby Power, LLC","OH",16968,0,5
"Darbytown","VA",66990,0,84
"Darlington County","SC",80288,1,129
"Dartmouth College Heating Plant","NH",57901,145,56
"Dartmouth Power Associates LP","MA",68191,0,18
"Dave Johnston","WY",6131183,17721,11430
"Davenport Water Pollution Control Plant","IA",32,0,149
"David City","NE",213,0,6
"Dayton (IA)","IA",10,0,1
"Dayton (MI)","MI",24,0,3
"De Pere Energy Center","WI",18726,0,11
"DeBary","FL",111093,16,102
"DeCordova Steam Electric Station","TX",270579,1,313
"DeRidder Mill","LA",147930,2606,881
"DeSoto County Plant","FL",1195,4,0
"Dean","MI",8781,0,2
"Dean Drive Area Electric Generators","VA",229,0,5
"Dean H Mitchell","IN",129,0,0
"Dearborn Industrial Generation","MI",456964,0,117
"Decatur Energy Center","AL","--",4,78
"Decatur Energy Center","AL",634980,"--","--"
"Decker Creek","TX",977452,10,1212
"Decorative Panels Intl","MI",103766,768,679
"Deepwater","NJ",315350,1461,578
"Deer Island Treatment Plant","MA",3690,0,1
"Deer Park Energy Center","TX",3510000,18,226
"Deercroft I & II LFGTE","IN","--",0,456
"Deerhaven Generating Station","FL",1458366,6915,3206
"Deertrack Park Gas Recovery","WI","--",0,470
"Del Ranch Company","CA",8273,"--","--"
"Delano","MN","--",0,4
"Delaware City 10","DE",285,"--","--"
"Delaware City Plant","DE",196243,13,2068
"Delaware Generating Station","PA",1293,2,7
"Dell Power Station","AR",90217,0,10
"Delray","MI",5898,0,2
"Delta","MS",9186,0,10
"Delta (CO)","CO",255,0,8
"Delta Energy Center","CA",1886440,9,110
"Delta Power","AK",51,0,2
"Demoss Petrie","AZ",7441,0,2
"Des Moines Wastewater Reclamation Fac","IA","--",0,235
"Des Plaines Gas Recovery","IL","--",0,222
"Desert Basin","AZ",613220,3,72
"Desert Peak Power Plant","NV",2148,"--","--"
"Desert Star Energy Center","NV",1366217,7,145
"Desert View Power","CA",7915,5,171
"Deshler","NE",22,0,1
"Detour","MI",998,0,6
"Detroit Lakes","MN",52,0,1
"Devon Station","CT",3954,0,4
"Devonshire Power Partners LLC","IL","--",0,373
"Dickerson","MD",2703047,27073,4039
"Dicks Creek","OH",159,0,0
"Diesel Generators","WI",535,0,11
"Diesel Group 1","VA",137,0,10
"Dighton Power Plant","MA",131546,1,18
"Dike City Power Plant","IA",22,0,1
"Dillard Complex","OR",363,41,362
"Dillingham","AK",12537,5,135
"District 100 Transco Gas Pipe Line","AL",477,0,2
"District 70 Transco Gas Pipe Line","MS","--",0,6
"Dixon/Lee Energy Partners LLC","IL","--",0,438
"Dodge Park Engine No 1","OH",41,"--","--"
"Dogwood Energy Facility","MO",484793,2,56
"Dolet Hills","LA",5394994,12684,4781
"Dolphus M Grainger","SC",667243,8193,1431
"Domain Integrated Energy System","TX","--",0,3
"Dome Project","CA",37177,0,137
"Dominguez Plant","CA",35440,0,61
"Dominion/Lo Mar","VA",891,1,13
"Domino Sugar Arabi Plant","LA",121505,1,280
"Domino Sugar Baltimore","MD",123808,1,145
"Domtar - Woodland Mill","ME",46143,1929,446
"Domtar Kingsport Mill","TN",10476,1510,743
"Domtar Paper Co LLC Plymouth NC","NC",332734,4709,7
"Domtar Paper Company Rothschild","WI",4919,0,14
"Don Henry","NE",125,0,1
"Donald Von Raesfeld Power Plant","CA",179118,1,12
"Doreen","MA",241,0,1
"Doswell Energy Center","VA",739722,0,243
"Double C Generation Limited Partnership","CA",177976,1,457
"Douglas","AZ",843,1,4
"Dover","OH",127324,1081,303
"Dover Peaking","OH",37,0,5
"Dow St Charles Operations","LA",1093843,6,3099
"Downtown","VA",205,0,4
"Doyle Energy Facility","GA",2744,0,8
"Drews Generating Facility","CA",1129,0,15
"Drexel Operations Center","NC",29,0,1
"Dry Creek LFG to Energy Project","OR","--",0,189
"Dubuque","IA",386970,1097,1295
"Duck Creek","IL",2271802,6513,3079
"Dunbarton Energy Partners LP","NH","--",0,65
"Dunkirk Generating Plant","NY",3818337,9653,2844
"Durant","IA",12,0,2
"Durgin & Crowell Lumber","NH",0,0,1
"Dutch Harbor","AK",20746,9,217
"Dutchess Cnty Resource Recovery Facility","NY",53882,4,12
"Dynegy Morro Bay LLC","CA",43727,0,15
"Dynegy Moss Landing Power Plant","CA",3019119,15,157
"Dynegy Oakland Power Plant","CA",9386,1,54
"Dynegy South Bay Power Plant","CA",623420,3,57
"E B Harris Electric Generating Plant","AL",1031917,5,121
"E C Gaston","AL",10251098,127153,19810
"E D Edwards","IL",4445960,10183,4215
"E F Barrett","NY",733884,3,915
"E F Oxnard Energy Facility","CA",99170,0,194
"E J Stoneman Station","WI",29649,245,54
"E W Brown","KY",4094332,47404,6433
"EG178 Facility","TX",350033,2,871
"EKS Landfill","MN","--",0,137
"Eagle Point Power Generation","NJ",123835,1,33
"Eagle River","WI",14,0,2
"Eagle Valley (IN)","IN",1366770,11872,2130
"Earl F Wisdom","IA",99471,903,340
"Earlville","IA",13,0,1
"East 12th Street","KS",1669,0,4
"East Bend","KY",4209574,2462,4075
"East Bridgewater","MA","--",0,207
"East Hampton","NY",22880,8,81
"East Millinocket Mill","ME",79483,713,"--"
"East River","NY",1758118,77,727
"East Third Street Power Plant","CA",167038,14,103
"Eastern Correctional Institute","MD",433,12,113
"Eastern Landfill Gas LLC","MD","--",0,405
"Eastman Cogeneration Facility","TX",1007280,6,267
"Easton","MD",2265,3,82
"Easton 2","MD",3267,16,29
"Eastport","ME",38,0,2
"Eaton","MS",3315,0,8
"Ebensburg Power","PA",578472,1424,298
"Eckert Station","MI",1953954,5668,2100
"Eddystone Generating Station","PA",2335131,4889,3746
"Edenton Generators","NC",201,0,5
"Edge Moor","DE",1368507,6451,1796
"Edgecombe Genco LLC","NC",858297,3715,1508
"Edgerton","OH",49,0,1
"Edgewater","WI",4633567,13664,4085
"Edgewood Energy LLC","NY",62545,0,4
"Edward L. Addison Generating Plant","GA",55571,0,15
"Edwardsport","IN",372389,6885,1052
"Effingham County Power Project","GA",409568,2,58
"Eielson AFB Central Heat & Power Plant","AK",277420,629,635
"El Cajon","CA",709,0,7
"El Centro","CA",287855,1,326
"El Nido Facility","CA","--",0,"--"
"El Segundo Cogen","CA",633948,3,1592
"El Segundo Power","CA",298450,1,19
"El Sobrante Gas Recovery","CA","--",0,298
"Electric Avenue Facility","VA",287,0,8
"Electrifarm","IA",18233,0,32
"Elgin Energy Center LLC","IL",26983,0,20
"Elizabeth River Power Station","VA",59571,12,57
"Elizabethtown Power LLC","NC",12613,108,40
"Elk Basin Gasoline Plant","WY","--",1,194
"Elk City Station","NE","--",0,775
"Elk Hills Cogen","CA",208723,1,468
"Elk Hills Power LLC","CA",1323766,6,72
"Elk Mound","WI",2019,0,3
"Elk River","MN",145939,11,650
"Elk River City of","MN",90,0,810
"Elkton","VA",54776,0,110
"Ellinwood","KS",21,0,8
"Ellwood","CA",834,0,17
"Elm Street Substation Generators","MO","--",0,2
"Elmer Smith","KY",2006012,3348,4926
"Elmore Company","CA",8273,"--","--"
"Elrama Power Plant","PA",1259500,2334,3196
"Elroy","WI",85,0,3
"Elwood Energy LLC","IL",77209,0,24
"Emerson","NE",10,0,0
"Emery Station","IA",372042,2,50
"Emmonak","AK",2161,1,22
"Emory Decatur Hospital","GA",14,0,2
"Emory Hillandale Hospital","GA",4,0,1
"Empire","NV",508,"--","--"
"Empire Energy Center","MO",51479,0,36
"Emporia Energy Center","KS",114626,0,62
"Encina","CA",656763,5,166
"Encina Water Pollution Control","CA",539,0,136
"Encogen","WA",53834,1,10
"Enderlin","ND","--",3,51
"Endicott Station","MI",461447,874,473
"Energy Center Dover","DE",148448,0,341
"Energy Shelby County","IL",2006,0,2
"Engineered Carbons Borger Cogen","TX",2948,7,1683
"Engineered Carbons Echo Cogeneration","TX",2246,4,1058
"Engle","OH",20,0,3
"Enid","OK",216,"--","--"
"Ennis Power Company LLC","TX",594523,3,155
"Entenmanns Energy Center","NY",13360,2,60
"Enterprise Products Operating","TX",154409,1,384
"Enterprise Sugar Factory","LA","--",1,9
"Equilon Los Angeles Refining","CA",36143,1,318
"Equus Freeport Power","NY",41318,0,4
"Ergon Refining Vicksburg","MS",25874,0,68
"Erickson Station","MI",1130055,2893,1093
"Erie","KS","--",0,3
"Erie Coke","PA",12329,37,47
"Erie Energy Center","KS",464,1,17
"Erving Paper Mills","MA",27897,66,25
"Escalante","NM",1887671,1090,2929
"Escanaba","MI",194685,1850,468
"Escanaba Mill","MI",429408,4408,1658
"Escondido Energy Center","CA",1861,0,2
"Essential Power Massachusetts LLC","MA",80545,106,60
"Essential Power Newington LLC","NH",987258,6,87
"Essential Power Rock Springs LLC","MD",77167,0,23
"Essex","MO",1150,0,1
"Essex Junction 19","VT",366,0,7
"Estherville","IA",29,0,6
"Etiwanda Generating Station","CA",531783,3,29
"Evander Andrews Power Complex","ID",93436,0,27
"Everett Cogen","WA",41145,21,95
"Evergreen BioPower LLC","OR","--",8,14
"Evonik Industries AG","IN",3,0,0
"Ewa Nui Substation DG","HI",2006,1,32
"Exelon Framingham LLC","MA",528,0,1
"Exelon L Street","MA",313,0,2
"Exelon LaPorte Generating Station","TX",52920,0,15
"Exelon Medway LLC","MA",2120,0,5
"Exeter Energy LP","CT",178841,102,100
"Exira","IA",10129,0,7
"ExxonMobil Baton Rouge Turbine Generator","LA",389284,2,951
"ExxonMobil Baytown Refinery","TX",785040,3,1818
"ExxonMobil Baytown Turbine","TX",1678696,8,4640
"ExxonMobil Beaumont Refinery","TX",1714769,8,352
"ExxonMobil Mobile Bay Onshore","AL",43638,0,77
"ExxonMobil Oil Joliet Refinery","IL","--",24,27
"ExxonMobil Santa Ynez Facility","CA",219418,1,508
"F B Culley","IN",2493828,3577,2245
"Faber Place","SC","--",0,2
"Factory","IL",20,0,0
"Fair Station","IA",369067,1777,373
"Fairbanks","AK",10513,27,13
"Fairbanks Morse Engine","WI",17,"--","--"
"Fairbury","NE",377,0,1
"Fairfax","MN",1,"--","--"
"Fairfield","IL",78,0,2
"Fairfield University CHP Plant","CT",15929,"--","--"
"Fairfield Works","AL",93726,12,42
"Fairgrounds","MO",764,0,8
"Fairhaven Power","CA",1891,38,133
"Fairless Energy Center","PA",1594966,8,139
"Fairless Hills","PA",223,2,70
"Fairmont (MN)","MN",393,0,12
"Fairview","OK",7,0,1
"Falling Spring","PA",3308,0,64
"Falls","PA",739,1,5
"Falls City","NE",356,0,12
"False Island","AK",859,0,1
"Far Rockaway","NY",86671,0,67
"Faribault Energy Park","MN",163418,3,34
"Farmer City","IL",65,0,2
"Fauquier Landfill Gas","VA","--",0,119
"Fayette","MO",25,0,2
"Fayette Energy Facility","PA",169491,1,20
"Fayette Power Project","TX",11803180,27229,6096
"Feather River Energy Center","CA",14626,0,2
"Fellsway Development LLC","MA",3004,1,31
"Fennimore","WI",130,0,3
"Fergus Control Ctr","MN",13,0,1
"Fermi","MI",881,1,5
"Fernandina Beach Mill","FL",658722,6460,2277
"Fernandina Plant","FL",28505,331,474
"Ferndale Generating Station","WA",288778,1,745
"Field Street","FL",150,1,8
"Finch Paper","NY",108648,3722,542
"FirstEnergy Albright","WV",902867,11337,1842
"FirstEnergy Armstrong Power Station","PA",1386068,19790,2256
"FirstEnergy Ashtabula","OH",1224717,3493,1328
"FirstEnergy Bay Shore","OH",4228406,11822,6754
"FirstEnergy Bruce Mansfield","PA",17162687,10085,23698
"FirstEnergy Eastlake","OH",7345397,46164,8480
"FirstEnergy Edgewater","OH",477,0,4
"FirstEnergy Fort Martin Power Station","WV",6369544,74474,8646
"FirstEnergy Harrison Power Station","WV",12322658,4011,18147
"FirstEnergy Lake Shore","OH",1293210,4237,1518
"FirstEnergy Mad River","OH",424,0,4
"FirstEnergy Mitchell Power Station","PA",1480893,848,2475
"FirstEnergy Pleasants Power Station","WV",7866213,10900,5849
"FirstEnergy R E Burger","OH",1524331,13722,2424
"FirstEnergy R Paul Smith Power Station","MD",501537,3355,864
"FirstEnergy Rivesville","WV",100327,817,327
"FirstEnergy W H Sammis","OH",14217029,93095,16576
"FirstEnergy West Lorain","OH",18771,0,3
"FirstEnergy Willow Island","WV",599833,3436,1627
"Fisk Street","IL",1864861,4070,1068
"Fitchburg","WI",671,0,3
"Fitchburg Gas Recovery","MA","--",0,220
"Flambeau River Papers","WI",16413,221,371
"Flint Creek","AR",3657197,7713,4463
"Flint River Operations","GA",14229,2603,675
"Flora Site A","IL",26,0,2
"Flora Site B","IL",18,0,1
"Florence","VT",773,0,2
"Florence Mill","SC",273514,3783,465
"Florida Power Development","FL",836012,3908,2038
"Florida's Natural Growers","FL",36012,0,93
"Flos Inn Diesel","ME",26,0,1
"Ford Utilities Center","NM",5676,0,16
"Fore River Generating Station","MA",1171092,6,63
"Forest City Light Plant","IA",326,0,10
"Forked River","NJ",10449,0,7
"Formosa Plastics","LA",232937,1,646
"Formosa Utility Venture Ltd","TX",1396046,10,4637
"Forney Energy Center","TX",3063467,16,869
"Fort Churchill","NV",445353,2,1460
"Fort Dodge","KS",253635,1,364
"Fort Greely Power Plant","AK",417,0,6
"Fort Lupton","CO",1097,0,20
"Fort Myers","FL",3606078,19,892
"Fort St Vrain","CO",1758623,9,362
"Fortistar North Tonawanda","NY",3085,0,3
"Foster Wheeler Martinez","CA",398642,2,1018
"Foster Wheeler Mt Carmel Cogen","PA",400703,369,243
"Fountain Valley Power Facility","CO",210170,1,192
"Four Corners","NM",14350578,9433,36571
"Fourche Creek Wastewater","AR",367,0,124
"Fox Energy Center","WI",260964,1,27
"Fox Lake","MN",16792,92,26
"Fox Metro Water Reclamation District","IL",23,0,13
"Fox Valley Energy Center","WI",7463,138,141
"Frank E Ratts","IN",1643049,24797,3161
"Frank Knutson","CO",34560,0,9
"Frank M Tait","OH",6866,0,6
"Franklin (LA)","LA",7,"--","--"
"Franklin (NE)","NE",63,0,4
"Franklin Drive","CT",332,0,1
"Franklin Heating Station","MN",65706,67,200
"Franklin/Grays","WA",122,0,2
"Frederic Diesel","WI",11,0,5
"Frederickson","WA",15018,0,11
"Frederickson Power LP","WA",412373,2,39
"Fredonia","WA",13678,1,1
"Fredonia","KS","--",0,6
"Freeburg","IL",99,0,4
"Freedom Power Project","IL",1269,0,4
"Freeport Energy","TX",2594545,13,7057
"Freeport McMoRan","NM",240,1,23
"Freestone Energy Center","TX",1472864,8,588
"French Island","WI",25470,2,10
"Fresno Cogen Partners","CA",36973,"--","--"
"Frey Farm Landfill","PA","--",0,189
"Frito-Lay Cogen Plant","CA",4774,0,136
"Front Range Power Plant","CO",860827,5,299
"Front Street","MA",731,0,7
"Frontera Energy Center","TX",841609,5,338
"Fruita","CO",4342,0,23
"Ft. Pierre","SD",54,0,1
"Fulton (AR)","AR",23439,0,3
"Fulton (MO)","MO",904,0,5
"Fuyao Glass Illinois Inc.","IL",8,0,1
"G E Turner","FL",18909,23,66
"G F Weaton Power Station","PA",613996,86,823
"G G Allen","NC",6005947,44977,5217
"G W Ivey","FL",8713,2,514
"GLRA Landfill","PA","--",0,63
"GMMM Westover","NY",508576,5654,649
"GREC","OK",7466730,16762,12772
"GRS American Canyon","CA","--",0,216
"GRS Arbor Hills","MI","--",1,233
"GRS C&C","MI","--",0,289
"GRS CMS","NC","--",0,55
"GRS Coyote Canyon","CA","--",1,30
"GRS Fall River","MA","--",0,129
"GRS Menlo Park","CA","--",0,243
"GRS Newby I","CA","--",0,385
"GRS Newby II","CA","--",0,318
"GRS Pine Bend","MN","--",1,126
"GRS Richmond","VA","--",0,198
"GRS Sunset Farms","TX","--",0,414
"Gabbs","NV",66,0,4
"Gadsby","UT",337222,2,170
"Gadsden","AL",733655,10047,2296
"Galena 2 Geothermal Power Plant","NV",2038,"--","--"
"Galena 3 Geothermal Power Plant","NV",3700,"--","--"
"Galion","OH",16,0,2
"Galion Generating Station","OH",377,0,0
"Gallatin (MO)","MO",19,0,2
"Gallatin (TN)","TN",7694768,21252,5571
"Gallup Refinery","NM",1204,0,3
"Gans","PA",11838,0,7
"Garden City","KS",48908,0,88
"Gardner Energy Center","KS",131,0,9
"Garnett Municipal","KS",20,"--","--"
"Gary Works","IN",118976,242,118
"Gas Turbine (IA)","IA",188,0,2
"Gas Utilization Facility","CA","--",0,663
"Gastonia Duke Street","NC",32,0,1
"Gastonia Rankin Lake","NC",30,0,1
"Gastonia, Tulip Drive","NC",62,0,3
"Gates Peaker","CA",2981,0,1
"Gateway Gen","VA",69,0,3
"Gavin Power, LLC","OH",19259835,27163,39191
"Gaviota Oil Plant","CA",26160,0,43
"Gay Robinson","HI",15,4,56
"Gaylord - Consumers","MI",804,0,6
"Gaylord - Wolverine","MI",1068,0,4
"Gaylord Container Bogalusa","LA",42711,4513,2261
"Geismar","LA",238961,2,1122
"Geismar Cogen","LA","--",1,439
"Geismar Cogen","LA",412218,1,580
"General Chemical","WY",1296002,5435,1899
"General Electric Aircraft Engines","MA",96691,9,39
"General Electric Diesel Engine Plant","PA",15251,9,224
"General Electric Erie PA Power","PA",611,1,25
"General Electric Plastic","AL",336001,1,86
"General Mills Inc","NY",1702,0,8
"General Mills Operations Lodi","CA",18894,0,50
"General Mills West Chicago","IL",1,0,8
"Genesee Power Station LP","MI","--",41,242
"Geneseo","IL",262,0,12
"Geneva Energy LLC","IL",54132,67,62
"Geneva Generation Facility","IL",1270,0,45
"Genoa","WI",2247072,10851,2411
"Genoa Diesel Generating Station","OH",100,0,4
"Geo East Mesa II","CA",2118,"--","--"
"Geo East Mesa III","CA",2631,"--","--"
"George Birdsall","CO",8359,0,20
"George Johnson","MI",9883,0,35
"George M Sullivan Generation Plant 2","AK",632062,3,1737
"George Neal North","IA",6174285,18662,8084
"George Neal South","IA",4544312,13523,4917
"Georgetown","IN",8102,0,2
"Georgia Pacific Center","GA",0,"--","--"
"Georgia-Pacific Big Island","VA",215086,1324,115
"Georgia-Pacific Brewton Mill","AL",67869,3787,1333
"Georgia-Pacific Cedar Springs","GA",569614,3344,1526
"Georgia-Pacific Consr Prods LP-Naheola","AL",376173,4215,1669
"Georgia-Pacific Corp - Nekoosa Mill","WI",342500,4841,1037
"Georgia-Pacific Crossett LLC","AR",172655,3224,1580
"Georgia-Pacific Monticello Paper","MS",51321,760,360
"Georgia-Pacific Palatka Operations","FL",235031,4193,1165
"Georgia-Pacific Port Hudson","LA",84861,2146,170
"Georgia-Pacific Wauna Mill","OR",60981,1,"--"
"Geothermal 1","CA",12603,"--","--"
"Geothermal 2","CA",11622,"--","--"
"Gerald Andrus","MS",701223,310,2481
"Gerald Gentleman","NE",9882693,28452,14003
"Germantown","WI",21297,0,136
"Geysers Unit 5-20","CA",119763,"--","--"
"Ghent","KY",12569554,28530,14673
"Gianera","CA",641,0,8
"Gibbons Creek","TX",3467113,11401,1958
"Gibson","IN",20704766,18622,26807
"Gibson City Energy Center LLC","IL",7839,0,4
"Gila River Power Block 4","AZ",2929424,16,311
"Gilbert","NJ",30971,1,27
"Gillette SBMC","MA",66142,0,53
"Gilliam South","IA",10,0,1
"Gillum","IL",0,"--","--"
"Gilroy Peaking Energy Center","CA",51395,0,18
"Gilroy Power Plant","CA",59137,0,37
"Girard","KS",24,0,41
"Girvin Landfill","FL","--",0,44
"Gladstone","MI",232,0,2
"Gleason Generating Facility","TN",13820,0,13
"Glen Gardner","NJ",3788,0,6
"Glen Lyn","VA",1368146,9223,2845
"Glenarm","CA",20532,0,4
"Glencoe","MN",16,0,11
"Glendive GT","MT",3322,0,3
"Glennallen","AK",5735,5,113
"Glenns Ferry Cogen Facility","ID","--",0,68
"Glenwood","NY",70369,0,50
"Glenwood Landing","NY",40868,0,5
"Goal Line LP","CA",146674,1,345
"Godwin Drive Plant","VA",404,0,9
"Gold Creek","AK",14,0,2
"Goldendale Generating Station","WA",505840,0,2
"Goldendale Generating Station","WA","--",2,31
"Goodland","KS",261,0,22
"Goodman Energy Center","KS",16701,"--","--"
"Goodyear Beaumont Chemical Plant","TX",507471,26,752
"Goose Creek Energy Center","IL",41710,0,11
"Goose Haven Energy Center","CA",8383,0,1
"Gordon","WI",6,0,2
"Gordon Evans Energy Center","KS",363166,2,782
"Gordonsville Energy LP","VA",157514,1,58
"Gorgas","AL",7406628,17425,14317
"Gould Street","MD",20277,0,18
"Gowanus Gas Turbines Generating","NY",54771,0,137
"Gowrie","IA",12,0,1
"Graettinger","IA",16,0,1
"Graham","TX",258498,1,525
"Gramercy Holdings LLC","LA",432024,3,1230
"Grand Blanc Generating Station","MI","--",0,567
"Grand Forks","ND",54,0,3
"Grand Haven Diesel Plant","MI",620,3,10
"Grand Junction","IA",5,0,0
"Grand Marais","MN",54,0,3
"Grand River","MI","--",0,471
"Grand Tower Energy Center LLC","IL",38505,0,25
"Granite City","MN",114,0,3
"Granite Falls 2","MN",17,0,2
"Granite Falls Walmart","NC",33,0,1
"Granite Ridge","NH",1724662,9,132
"Grant Town Power Plant","WV",844077,1678,1197
"Grantsburg Diesel","WI",17,0,3
"Grapeland Peaker","CA",2366,0,0
"Graphic Packaging","MI",132412,75,53
"Graphic Packaging International","CA",129655,1,341
"Graphic Packaging International Augusta Mill","GA",408966,5385,2318
"Gravel Neck","VA",36953,0,51
"Grayling Generating Station","MI",13328,204,245
"Grays Ferry Cogeneration","PA",564565,4,324
"Grays Harbor Energy Facility","WA",301409,8,36
"Grayson","CA",76767,1,27
"Great Bend - Midwest Energy","KS",64,0,9
"Great Bend - Sunflower","KS",74184,0,149
"Greater Des Moines","IA",416660,2,32
"Greater Detroit Resource Recovery","MI",332485,24,1452
"Green Country Energy LLC","OK",1225561,6,303
"Green Knight Energy Center","PA","--",1,131
"Green Power 2","TX",1872178,89,195
"Green River","KY",1026230,19794,2042
"Green Valley LFGTE","KY","--",0,247
"Greene County","AL",3231438,21936,5045
"Greene Valley Gas Recovery","IL","--",1,142
"Greenfield","IA",33,0,2
"Greenidge Generation LLC","NY",726064,749,563
"Greenleaf 1 Power Plant","CA",101969,1,302
"Greenleaf 2 Power Plant","CA",113335,0,3
"Greenport","NY",10,0,2
"Greens Bayou","TX",108078,0,202
"Greenville Electric Generating Station","OH",12871,0,9
"Greenville Steam","ME","--",25,179
"Greenwood (MI)","MI",181151,136,177
"Greenwood (MO)","MO",19871,1,42
"Gregory Power Facility","TX",1715730,8,385
"Griffith Energy LLC","AZ",631257,3,56
"Grimes Way","WA",349,0,3
"Grinnell","IA",298,0,2
"Grossmont Hospital","CA",9900,0,25
"Groton Generating Station","SD",44659,0,179
"Grundy Center City Light Plant","IA",72,0,2
