"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2018&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Tue Dec 03 2019 12:54:36 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Georgia-Pacific Wauna Mill","OR",87362,1205,448
"Geothermal 1","CA",11415,"--","--"
"Geothermal 2","CA",9268,"--","--"
"Gerald Andrus","MS",535840,3,1033
"Gerald Gentleman","NE",8583977,25165,7303
"Germantown","WI",35310,5,127
"Geysers Unit 5-20","CA",122966,"--","--"
"Ghent","KY",11645863,9635,6002
"Gianera","CA",6224,0,17
"Gibbons Creek","TX",769872,246,475
"Gibson","IN",17695568,14708,9304
"Gibson City Energy Center LLC","IL",48664,0,29
"Gila River Power Block 1","AZ",578196,3,1028
"Gila River Power Block 2","AZ",896933,4,1964
"Gila River Power Block 4","AZ",957965,19,277
"Gilbert","NJ",9160,0,5
"Gillette SBMC","MA",47073,0,129
"Gilliam South","IA",9,0,0
"Gilroy Peaking Energy Center","CA",16157,0,4
"Gilroy Power Plant","CA",48586,0,9
"Girard","KS",34,0,1
"Glades Pike Generation Plant","PA","--",0,68
"Gladstone","MI",42,0,0
"Glasgow LFGTE","KY","--",0,79
"Gleason Generating Facility","TN",314158,2,196
"Glenarm","CA",61896,0,7
"Glencoe","MN",123,0,2
"Glendale Energy Power Plant","AZ","--",0,222
"Glendive GT","MT",2060,0,1
"Glennallen","AK",7037,12,140
"Glenwood","NY",4760,0,16
"Glenwood Landing","NY",48771,0,7
"Goal Line LP","CA",9366,0,1
"Godwin Drive Plant","VA",73,0,1
"Gold Creek","AK",7,0,0
"Golden Renewable Energy, LLC","IA",5951,0,16
"Goldendale Generating Station","WA",403314,2,32
"Good Samaritan Hospital","NY",10,0,0
"Goodland","KS",129,0,3
"Goodman Energy Center","KS",86436,0,1900
"Goodyear Beaumont Chemical Plant","TX",423337,32,690
"Goose Creek Energy Center","IL",22615,0,4
"Goose Haven Energy Center","CA",7826,0,1
"Gordon Evans Energy Center","KS",239310,2,286
"Gordonsville Energy LP","VA",362423,6,91
"Gorgas","AL",4987698,1537,4767
"Gould Street","MD",10754,0,15
"Gowanus Gas Turbines Generating","NY",17707,6,37
"Gowrie","IA",4,0,0
"Graettinger","IA",37,0,1
"Graham","TX",82194,0,185
"Gramercy Holdings LLC","LA",620207,4,1471
"Granby LFG","MA","--",0,192
"Grand Ave Plant","MO",167453,1,393
"Grand Blanc Generating Station","MI","--",0,692
"Grand Haven Diesel Plant","MI",43,0,1
"Grand Isle Gas Plant / Treating Station","LA",3,0,0
"Grand Junction","IA",11,0,0
"Grand Marais","MN",114,0,2
"Grand River","MI","--",0,167
"Grand Tower Energy Center LLC","IL",288504,1,178
"Granite City","MN",293,0,1
"Granite City Works","IL",158182,2,107
"Granite Falls 2","MN",23,0,0
"Granite Falls Walmart","NC",48,0,1
"Granite Ridge","NH",858552,4,58
"Grant Town Power Plant","WV",811231,1528,1323
"Grantsburg Diesel","WI",6,0,0
"Grapeland Peaker","CA",6864,0,1
"Graphic Packaging","MI",126747,1,36
"Graphic Packaging International Augusta Mill","GA",187677,2846,1533
"Gravel Neck","VA",67848,33,108
"Grayling Generating Station","MI",5658,8,151
"Grays Ferry Cogeneration","PA",693723,4,207
"Grays Harbor Energy Facility","WA",1033760,4,75
"Grayson","CA",84830,0,25
"Great Bend - Sunflower","KS",873,0,1
"Greater Des Moines","IA",257836,1,18
"Greater Detroit Resource Recovery","MI",338921,117,1523
"Greater New Bedford LFG Utiliz. Facility","MA","--",0,220
"Green City Recovery, LLC","KY","--",0,35
"Green Country Energy LLC","OK",1921959,10,435
"Green Cow Power","IN","--",0,509
"Green Gas-Port Charlotte LLC","FL","--",0,161
"Green Knight Energy Center","PA","--",0,96
"Green Power 2","TX",2128818,79,225
"Green Valley LFGTE","KY","--",0,179
"GreenWhey Energy Inc","WI","--",0,212
"Greene County","AL",687249,28,764
"Greene Valley Gas Recovery","IL","--",0,83
"Greenfield","IA",7,0,0
"Greenidge Generation LLC","NY",113594,1,85
"Greenland Energy Center","FL",207850,1,54
"Greenleaf 1 Power Plant","CA",31634,0,27
"Greenleaf 2 Power Plant","CA",116660,0,14
"Greenport","NY",30,0,1
"Greens Bayou","TX",37621,0,71
"Greensville County Power Station","VA",294438,1,14
"Greenville Electric Generating Station","OH",109897,1,91
"Greenwood (MI)","MI",466476,3,444
"Greenwood (MO)","MO",17643,2,22
"Gregory Power Facility","TX","--",0,0
"Griffith Energy LLC","AZ",796430,4,75
"Grimes Way","WA",277,0,6
"Grossmont Hospital","CA",16442,0,44
"Groton Generating Station","SD",63664,0,48
"Grundy Center City Light Plant","IA",62,0,1
"Guadalupe Generating Station","TX",2084359,12,644
"Gwitchyaa Zhee","AK",2137,4,43
"H Allen Franklin Combined Cycle","AL",4566507,23,336
"H L Culbreath Bayside Power Station","FL",2656770,13,309
"H L Spurlock","KY",7683724,3391,2852
"H Power","HI",315005,399,779
"H Wilson Sundt Generating Station","AZ",856730,26,1388
"H. Gonzales","CA",2924,0,8
"HL Power","CA",182,21,27
"HMP&L Station Two Henderson","KY",730355,768,665
"HNL Emergency Power Facility","HI","--",3,8
"HP Hood CT","VA",50017,0,135
"HSCo CHP","CT",20052,0,55
"HTW Plant 303 COGEN","UT",20445,0,55
"HVCC Cogen Plant","NY",8949,0,206
"Haefling","KY",40,0,0
"Hagood","SC",17825,0,19
"Haines","AK",1105,2,22
"Hal C Weaver Power Plant","TX",250115,1,436
"Halifax County Biomass","VA","--",48,42
"Hallam","NE",2784,2,19
"Halstad","MN",29,0,1
"Hamakua Energy Plant","HI",216558,312,164
"Hamilton (OH)","OH",1020,0,3
"Hamilton (PA)","PA",569,1,3
"Hamilton Peaking","OH",1826,0,2
"Hamlet Generating Facility","NC",97636,0,72
"Hammond","GA",223200,120,197
"Hampton Facility","NH",19266,0,53
"Hana Substation","HI",40,0,1
"Hancock","MI",9131,0,43
"Handley","TX",551679,3,110
"Handsome Lake Energy LLC","PA",55142,0,213
"Hanford Energy Park Peaker","CA",9717,0,22
"Hanging Rock Energy Facility","OH",3472421,18,251
"Harbor","CA",28458,0,7
"Hardee Power Station","FL",214237,0,3
"Hardin County LFGTE","KY","--",0,67
"Hardin County Peaking Facility","TX",21115,0,9
"Hardin Generator Project","MT",191186,99,84
"Harding Street","IN",779105,4,500
"Hargis-Hebert Electric Generating","LA",18691,0,15
"Harlem River Yard","NY",23714,0,2
"Harquahala Generating Project","AZ",1989,0,1
"Harrington","TX",4913996,11260,3610
"Harris Lake","NY",144,0,3
"Harrisburg Facility","PA",102941,199,93
"Harrison County Power Project","TX",613670,3,83
"Harry Allen","NV",1418921,7,82
"Harry D Mattison Gas Plant","AR",30903,0,15
"Harry L. Oswald","AR",238620,1,248
"Hartford Hospital Cogeneration","CT",50459,1,105
"Hartwell Energy Facility","GA",131468,19,390
"Hartzog","WY",252,0,1
"Harvest Power Orlando","FL","--",0,350
"Havana","IL",2728045,967,1026
"Haverhill North Cogeneration Facility","OH",18879,1,1738
"Hawaii Cogen","HI",67926,91,345
"Hawk Road Facility","GA",314809,2,112
"Hawkeye Energy Greenport LLC","NY",19356,0,3
"Haworth Water Treatment Plant","NJ",8619,0,198
"Hawthorn","MO",2852881,988,804
"Hay Road","DE",1236406,4,435
"Hayden","CO",2358015,1555,588
"Hays Energy Project","TX",1250668,6,150
"Hazelton","PA",3692,0,4
"Healy","AK",362547,136,140
"Heber City","UT",10194,0,239
"Heber Geothermal","CA",8217,"--","--"
"Hebron","NE",390,1,3
"Hell Gate","NY",22627,0,2
"Henderson","MS",2470,0,17
"Hendricks Regional Health","IN",33,0,1
"Hennepin Power Station","IL",1820236,4474,1434
"Henrico","VA",674,1,205
"Henrietta Peaker","CA",19668,0,2
"Henry County","IN",159998,1,121
"Henry Station","MI",671,0,15
"Herbert A Wagner","MD",529778,2871,272
"Herington","KS",8,0,0
"Hermiston Generating Plant","OR",996514,5,124
"Hermiston Power Partnership","OR",1394541,8,189
"Hernando","FL","--",0,137
"Hibbing","MN",124541,340,277
"Hidalgo Energy Center","TX",789648,4,1836
"Hidden Hollow Energy","ID","--",0,86
"Hidden View Dairy, LLC","IN","--",0,199
"Higgins","FL",22442,0,61
"Higgins Generating Station","NV",919190,5,70
"Higginsville","MO",5421,0,32
"High Acres Gas Recovery","NY","--",0,616
"High Bridge","MN",858542,5,106
"High Desert Power Plant","CA",1191925,6,87
"High Point, Fairfield","NC",4,0,0
"High Point, POLO","NC",65,0,1
"High Point, Pump Station Rd","NC",95,0,2
"High Sierra Cogeneration Plant","CA",19471,0,441
"High Sierra Limited","CA",15483,0,42
"High Street Station","MA",183,0,4
"Highland","IL",193,0,4
"Hill AFB LFG Facility, Bldg #737","UT","--",0,195
"Hillabee Energy Center","AL",1627700,8,111
"Hillburn","NY",260,0,1
"Hillman Power LLC","MI",9624,209,25
"Hillsboro","ND",12,0,0
"Hillsborough County Resource Recovery","FL",227581,60,434
"Hillsdale","MI",307,0,7
"Hilton Head","SC",1413,6,14
"Hilton NY Co Gen Plant","NY",5837,0,138
"Hinds Energy Facility","MS",1180699,6,109
"Hines Energy Complex","FL",5107531,25,641
"Hoag Hospital Cogen Plant","CA",17069,0,393
"Hobbs Generating Station","NM",1628319,4,91
"Hoffer Plastics","IL",1069,0,25
"Hoffmann LaRoche","NJ",24187,1,69
"Hog Bayou Energy Center","AL",455101,2,43
"Hoge Lumber","OH","--",1,5
"Hoisington","KS",82,0,2
"Holcomb","KS",1561910,911,1430
"Holden","MO",92626,0,21
"Holland Energy Facility","IL",341811,2,46
"Holland Energy Park","MI",325634,2,28
"Holly","CO",14,0,0
"Holsum Elm Dairy","WI","--",0,104
"Holsum Irish Dairy","WI","--",0,90
"Holton","KS",2082,0,44
"Holtsville","NY",46138,0,238
"Homer City Generating Station","PA",5120290,4651,4359
"Hometown Bio Energy LLC","MN","--",0,321
"Honda Torrance","CA",2747,0,0
"Honea Path","SC",46,0,1
"Hoonah","AK",2647,4,53
"Hooper Bay","AK",2069,4,43
"Hoot Lake","MN",587805,1926,688
"Hopewell Cogeneration","VA",717446,20,636
"Hopewell Cogeneration NJ","NJ",2982,0,69
"Hopewell Mill","VA",119916,1518,595
"Hopewell Power Station","VA",59,12,240
"Hopkinton","IA",14,0,0
"Horry Land Fill Gas Site","SC","--",0,111
"Horseshoe Lake","OK",464502,2,864
"Hot Spring Generating Facility","AR",1334508,7,106
"Houma","LA",23457,0,28
"Houston Chemical Complex Battleground","TX",991123,6,2363
"Houweling Nurseries","CA",26187,0,600
"Howard Down","NJ",43881,0,5
"Hudson Avenue","NY",1076,2,7
"Hugo","OK",1774592,4643,1534
"Hugoton 2","KS",30,0,0
"Humboldt Bay","CA",179307,3,4072
"Humboldt Sawmill Company","CA",498,28,239
"Hunlock Power Station","PA",242632,1,21
"Hunlock Unit 4","PA",3944,0,3
"Hunter","UT",8006330,2843,8863
"Hunterstown","PA",3402,2,13
"Hunterstown Power Plant","PA",1997369,10,81
"Huntersville Delivery No 2","NC",3,0,0
"Huntington","UT",5037307,1998,4676
"Huntington Resource Recovery Facility","NY",143148,3,428
"Huron","SD",10087,0,101
"Hurricane City Power","UT",2940,0,64
"Hurricane Creek Lift Station","IN",41,0,1
"Hutchinson Energy Center","KS",9261,1,46
"Hutchinson Plant #1","MN",6031,0,60
"Hutchinson Plant #2","MN",12908,0,12
"Hydaburg","AK",21,0,0
"Hyland LFGTE Facility","NY","--",0,396
"Hyperion Treatment Plant CHP Plant","CA",13320,1,353
"I 95 Landfill Phase II","VA","--",0,223
"I 95 Municipal Landfill Phase I","VA","--",0,168
"IBM Southbury","CT",2667,0,0
"IBM West","MN",58,0,1
"IKEA New Haven Rooftop PV &  Fuel Cell","CT",589,0,0
"IMEA Flora","IL",42,0,1
"IP Springfield Oregon","OR",74845,1121,409
"IRC Generator Facility","AZ",15,0,0
"ITT Cogen Facility","IL",97,0,0
"Iatan","MO",7444194,267,1997
"Imperial Savannah LP","GA",131504,214,185
"Indeck Corinth Energy Center","NY",300498,1,67
"Indeck Jonesboro Energy Center","ME",19,0,19
"Indeck Olean Energy Center","NY",62985,0,20
"Indeck Oswego Energy Center","NY",34069,0,34
"Indeck Silver Springs Energy Center","NY",40666,0,31
"Indeck West Enfield Energy Center","ME","--",1,50
"Indeck Yerkes Energy Center","NY",32761,0,42
"Independence Steam Electric Station","AR",9689299,21992,6976
"Indian Orchard Plant 1","MA",82022,0,191
"Indian River Generating Station","DE",412275,401,120
"Indian River Plant","FL",18117,0,10
"Indiana Harbor E 5 AC Station","IN",83343,32,1016
"Indiana University of Pennsylvania","PA",8601,1,203
"Indianola","IA",555,1,3
"Indiantown Cogeneration LP","FL",8267,9,10
"Indigo Energy Facility","CA",19013,0,4
"Industrial Park","IL",487,1,10
"Industrial Plant","AK",411,1,2
"Inforum","GA",6,0,0
"Ingleside Cogeneration","TX",1252963,7,3257
"Ingredion Incorporated","IL",751538,16162,376
"Ingredion Winston Salem","NC",19719,88,299
"Inland Empire Energy Center","CA",77920,0,4
"Inland Paperboard Packaging Rome","GA",239327,3325,1358
"Inner Harbor East Heating","MD",5,0,0
"Intel Santa Clara","CA",2833,0,0
"Intercession City","FL",388552,2,174
"Intermountain Power Project","UT",7810112,2254,8944
"International","AK",304,0,1
"International Paper - Orange","TX",180519,2418,777
"International Paper Co. - New Bern Mill","NC",48525,2171,535
"International Paper Eastover Facility","SC",134801,1568,31
"International Paper Franklin Mill","VA",27352,1420,269
"International Paper Georgetown Mill","SC",163725,4990,1156
"International Paper Pensacola","FL",168392,3048,856
"International Paper Pine Hill Mill","AL",88089,2220,976
"International Paper Prattville Mill","AL",222132,3399,714
"International Paper Red River Mill","LA",128926,1527,278
"International Paper Riegelwood Mill","NC",72936,3868,875
"International Paper Riverdale Mill","AL",312360,2169,96
"International Paper Savanna Mill","GA",282742,3696,1401
"International Paper Texarkana Mill","TX",149437,3560,852
"International Paper Valliant OK","OK",351246,3145,1635
"International Paper Vicksburg Mill","MS",98712,1737,925
"Interstate","IL",20708,0,11
"Interstate Paper LLC Riceboro","GA",14194,976,353
"Inver Hills","MN",15652,5,45
"Iola","KS",633,0,13
"Iola Powerhouse & Cogeneration Facility","NY",14251,0,307
"Iowa State University","IA",213921,30,195
"Iredell County LFG Facility","NC","--",0,265
"Ironwood LLC","PA",2083184,11,220
"Island Street Peaking Plant","WI",8192,0,6
"Ivanpah 1","CA",24056,0,2
"Ivanpah 2","CA",26411,0,3
"Ivanpah 3","CA",20105,0,2
"J B Sims","MI",198575,72,249
"J C McNeil","VT",609,1,128
"J D Kennedy","FL",68120,0,22
"J H Campbell","MI",7917510,4547,2572
"J K Smith","KY",273628,2,84
"J K Spruce","TX",7032964,911,3122
"J Lamar Stall Unit","LA",1030751,5,2419
"J M Stuart","OH",2071778,2110,1126
"J Robert Massengale","TX",87690,0,30
"J Street","NE",316,0,2
"J T Deely","TX",4801774,13937,2724
"JBER Landfill Gas Power Plant","AK",138,0,444
"JCO Oxides Olefins Plant","TX",397579,2,1090
"JED Solid Waste Mgmt Renewable Energy","FL","--",0,834
"JM Shafer Generating Station","CO",386784,2,248
"Jack County","TX",1439297,8,239
"Jack McDonough","GA",6214399,33,389
"Jack Watson","MS",836757,4,1816
"Jackson (MO)","MO",182,0,4
"Jackson (OH)","OH",1,0,0
"Jackson Cntr Peaking","OH",60,0,1
"Jackson Generating Station","MI",886263,4,475
"Jackson Square","MO",1082,2,6
"Jamaica Bay Peaking","NY",7249,14,38
"James E. Rogers Energy Complex","NC",4636073,1224,1769
"James H Miller Jr","AL",17440469,771,5884
"James River Genco LLC","VA",462133,1414,855
"James River Power Station","MO",88976,0,112
"Jameson Energy Center","KS",2442,0,53
"Jameson Gas Processing Plant","TX",6590,0,160
"Jamestown","ND",539,1,3
"Janesville","MN",11,0,0
"Jarvis Street","AK",452,1,9
"Jasper","SC",1985526,11,133
"Jay County LFGTE","IN","--",0,239
"Jeffrey Energy Center","KS",10268687,1338,4161
"Jersey Valley Geothermal Power Plant","NV",1894,"--","--"
"Jesup Plant","GA",248853,6236,1525
"Jetmore","KS",42,0,1
"Jewett City 1","CT",179,0,4
"Jim Bridger","WY",11203201,7400,6049
"John B Rich Memorial Power Station","PA",813067,625,323
"John Deere Dubuque Works","IA",136,0,3
"John E Amos","WV",12145020,4276,5503
"John H Warden","MI",10187,131,211
"John L. Featherstone Plant","CA",10943,"--","--"
"John P Madgett","WI",2080026,796,739
"John R Kelly","FL",281954,1,64
"John S Rainey","SC",2261698,12,454
"John Sevier","TN",1808944,10,158
"John W Turk Jr Power Plant","AR",3690501,706,766
"Johnson","KS",69,0,1
"Johnson County","TX",194426,1,64
"Johnsonburg Mill","PA",223199,1339,36
"Johnsonville","TN",440876,20,220
"Johnston LFG Turbine Plant","RI","--",1,136
"Joliet 29","IL",352995,19,238
"Joliet 9","IL",6105,0,6
"Jones","TX",1377960,9,1002
"Jones Street","NE",2554,2,42
"Jonesboro City Water & Light Plant","AR",31954,0,19
"Joppa Steam","IL",5152652,10858,2675
"Joseph J Seymour Power Project","NY",70384,0,6
"Juniata Locomotive Shop","PA",4564,0,12
"Juniper Networks Sunnyvale","CA",2898,0,0
"Kahe","HI",2056310,4079,3365
"Kahoka","MO",2,0,0
"Kahului","HI",177401,1722,319
"Kaiser Downey","CA",2975,0,0
"Kaiser Ontario","CA",2978,0,0
"Kake","AK",1481,3,30
"Kalaeloa Cogen Plant","HI",859707,2429,1648
"Kalamazoo River Generating Station","MI",6942,0,3
"Kalkaska CT #1","MI",21975,0,17
"Kamin LLC Wrens Plant","GA",690,0,2
"Kanoelehua","HI",1151,2,12
"KapStone Kraft Paper Corp","NC",208086,1516,1028
"Kapaia Power Station","HI",1209,2,57
"Kasigluk","AK",1774,4,37
"Kaukauna Gas Turbine","WI",1131,0,3
"Kaukauna Paper Mill","WI",332813,6342,1058
"Kaweah Delta District Hospital","CA",17510,0,45
"Keahole","HI",243552,416,292
"Kellogg's - San Jose","CA",2595,0,0
"Kemper County","MS",277339,2,76
"Kendall County Generation Facility","IL",2384385,13,231
"Kendall Square Station","MA",615649,3,57
"Kenilworth Energy Facility","NJ",85212,0,106
"Kennecott Power Plant","UT",33401,0,90
"Kennedy International Airport Cogen","NY",285320,16,65
"Kennett","MO",1472,0,34
"Kent County Waste to Energy Facility","MI",85880,22,64
"Kentucky Mills","KY",42880,2807,731
"Kenyon Municipal","MN",15,0,0
"Kern Front Limited","CA",10472,0,28
"Kern Oil & Refining Co","CA",23570,0,64
"Kern River Cogeneration","CA",477156,2,1299
"Kern River Eastridge Cogen","CA",133370,1,361
"Kettle Butte Digester, LLC","ID","--",0,180
"Kettle Falls Generating Station","WA",5313,72,555
"Keys Energy Center","MD",832095,2,24
"Keystone","PA",11190515,21728,5794
"Keystone Recovery","PA","--",0,725
"Kiamichi Energy Facility","OK",2199764,11,552
"Kiana","AK",1182,2,24
"Kiefer Landfill","CA","--",0,970
"Killen Station","OH",1433066,4770,4116
"Kimball","NE",75,0,2
"Kimberly Clark-Unit 1,2,3","CT",141847,0,360
"Kincaid Generation LLC","IL",5047995,2052,1393
"Kindred School","ND",45,0,1
"King & Queen","VA",3076,5,759
"King City Peaking","CA",5117,0,14
"King City Power Plant","CA",170282,0,1
"King Cove","AK",550,1,11
"Kingfisher","OK",40,0,1
"Kingman Municipal Power and Light Plant","KS",2100,0,46
"Kings Beach","CA",248,0,5
"Kings Mountain Energy Center","NC",479106,2,20
"Kingsbrook Jewish Medical Center","NY",12,0,0
"Kingsburg Cogen","CA",2967,0,0
"Kingston","TN",3313787,1204,1051
"Kinmundy","IL",9595,0,5
"Kivalina","AK",890,2,18
"Klamath Cogeneration Plant","OR",997525,5,136
"Klamath Expansion Project","OR",26112,0,5
"Klawock Power Generation Station","AK",1029,2,20
"Kleen Energy Systems Project","CT",1007446,5,71
"Knox Lee","TX",91308,0,83
"Knoxville Industrial","IA",52,0,1
"Koda Biomass Plant","MN",13773,13,58
"Kodiak Microgrid","AK",789,1,16
"Kotlik","AK",1400,3,29
"Kotzebue","AK",11562,19,229
"Koyuk","AK",912,2,19
"Kyger Creek","OH",5809638,4508,5436
"Kyocera America Project","CA",7147,0,163
"Kyrene","AZ",338900,2,30
"L V Sutton Combined Cycle","NC",1453106,8,3437
"L&S Sweetners","PA","--",0,277
"LCEC Generation LLVC","NM",22632,0,522
"LEPA Unit No. 1","LA",133596,1,23
"LNG 1 & 2","CT",402,1,8
"LRI LFGTE Facility","WA","--",0,416
"LSP-Cottage Grove LP","MN",153555,1,13
"LSP-Whitewater LP","WI",329768,5,36
"LSU Cogen","LA",78695,0,215
"La Crosse","KS",12,0,0
"La Cygne","KS",5647055,514,2528
"La Junta","CO",2,0,0
"La Luz Energy Center","NM",149791,0,1
"La Paloma Generating Plant","CA",422228,2,28
"La Plata","MO",7,0,0
"La Porte","IA",62,0,1
"LaO Energy Systems","LA",415379,22,5305
"Labadie","MO",15758937,30578,6476
"Lackawanna Energy Center","PA",1349842,6,55
"Ladysmith","VA",379895,8,124
"Lagoon Creek","TN",1583770,9,255
"Laguna Water Reclamation Facility","CA",1133,0,247
"Lake (WY)","WY",29,0,1
"Lake Catherine","AR",185680,1,384
"Lake Crystal","MN",8,0,0
"Lake Forest Hospital","IL",113,0,3
"Lake Gas Recovery","IL","--",0,43
"Lake Hubbard","TX",175959,1,73
"Lake Mills","IA",55,0,1
"Lake Mills Gas Recovery","IA","--",0,252
"Lake One","CA",7088,0,1
"Lake Park","IA",48,0,1
"Lake Preston","SD",824,1,4
"Lake Road (MO)","MO",261930,0,62
"Lake Road Generating Plant","CT",2069808,10,100
"Lake Side Power Plant","UT",1895814,10,132
"Lakefield Junction","MN",97751,0,28
"Lakefield Utilities","MN",18,0,0
"Lakeside","IL",15,0,0
"Lakeview Gas Recovery","PA","--",0,477
"Lamar Power Project","TX",2750134,14,757
"Lambie Energy Center","CA",8358,0,1
"Lamoni Municipal Utilities","IA",58,0,1
"Lancaster County Resource Recovery","PA",174129,313,508
"Lanchester Generating Station","PA","--",0,276
"Landis Delivery No 2","NC",5,0,0
"Lanesboro","MN",2,0,0
"Lange Gas Turbines","SD",5882,0,3
"Langley Gulch Power Plant","ID",419840,2,24
"Lansing","IA",994097,274,219
"Lansing BWL REO Town Plant","MI",262405,1,79
"Lansing Smith","FL",1524913,3,438
"Laramie River Station","WY",10559027,5839,8416
"Laredo","TX",91187,0,8
"Larkspur Energy Facility","CA",23020,0,4
"Larned","KS",113,0,2
"Larsen Memorial","FL",49155,0,17
"Las Vegas Generating Station","NV",156814,1,13
"Lauderdale","FL",1350221,7,1148
"Laurel","NE",20,0,0
"Laurel Ridge LFGTE","KY","--",0,300
"Laurens","IA",72,0,1
"Laverne Diesel Generating Plant","OK",23,0,0
"Lawrence County Station","IN",84412,0,64
"Lawrence Energy Center","KS",3062018,310,1953
"Lawrenceburg Power, LLC","IN",2681374,14,242
"Leaf River Cellulose LLC","MS",24061,3301,1115
"Lebanon Pines 1 & 2","CT",358,1,7
"Lederle Laboratories","NY",141042,87,270
"Lee Combined Cycle Plant","NC",2777822,13,5101
"Lee County Landfill","SC","--",0,209
"Lee County Solid Waste Energy","FL",253073,37,780
"Lee Energy Facility","IL",59607,0,16
"Leland Olds","ND",3863058,1545,4230
"Lemon Creek","AK",444,0,5
"Lennon Generating","MI","--",0,306
"Lenox","IA",60,0,1
"Leon Creek","TX",113083,1,17
"Lewis & Clark","MT",314567,17,548
"Lewis Creek","TX",1153808,5,171
"Lexington","NC",7,0,0
"Lexington Health Center","NC",4,0,0
"Liberty Electric Power Plant","PA",1626324,8,136
"Liberty I & II LFGTE","IN","--",1,1167
"Lieberman","LA",41224,0,59
"Life Technologies - Pleasanton","CA",3032,0,0
"Life Technologies Carlsbad","CA",2782,0,0
"Lightning Dock Geothermal HI-01, LLC","NM",346,"--","--"
"Lime Creek","IA",2216,0,5
"Limestone","TX",9814811,7548,7376
"Limon Generating Station","CO",24762,0,7
"Lincoln","KS",95,0,2
"Lincoln Combustion","NC",73398,5,86
"Lincoln Generating Facility","IL",9353,0,3
"Lincoln Landfill","CA","--",0,322
"Lincolnton High School","NC",52,0,1
"Linden Cogen Plant","NJ",2816777,14,440
"Litchfield","MN",218,0,4
"Little Gypsy","LA",997585,5,1832
"Live Oak Limited","CA",11075,0,159
"Livingston Generating Facility","IL","--",1,149
"Livingston Generating Station","MI",4397,0,9
"Lockheed Martin Sunnyvale","CA",3212,0,0
"Lockport Energy Associates LP","NY",216757,1,355
"Lodi","CA",2983,0,8
"Lodi Energy Center","CA",529727,3,27
"Logan City","UT",1341,0,4
"Logan Generating Company LP","NJ",621520,497,382
"Loma Linda University Cogen","CA",57330,0,159
"Lon Wright","NE",554254,646,426
"Lone Star","TX",5058,0,3
"Lonesome Creek Station","ND",303813,2,42
"Long Beach Generation LLC","CA",20445,0,6
"Long Creek Waste Water Plant","NC",146,0,3
"Longview Fibre","WA",90133,3148,932
"Longview Power Plant","WV",4329229,2091,1365
"Loraine County Project","OH","--",1,1899
"Lordsburg Generating","NM",3338,0,3
"Lorin Industries","MI",5063,0,116
"Los Angeles Refinery Wilmington","CA",103244,2,589
"Los Esteros Critical Energy Center","CA",159553,1,8
"Los Medanos Energy Center","CA",1307276,7,81
"Lost Hills Cogeneration Plant","CA",32959,0,90
"Lost Nation","NH",381,1,2
"Lost Pines 1 Power Project","TX",905742,5,138
"Louisa","IA",4816701,6652,4419
"Louisa Generation Facility","VA",344125,3,87
"Louisiana 1","LA",1171213,20,1379
"Louisiana Sugar Refining","LA",107769,1,251
"Louisiana Tech University Power Plant","LA",35681,0,97
"Low Moor","VA",3361,6,19
"Lower Mount Bethel Energy","PA",1538390,8,130
"Loyola University Health Plant","IL",10158,0,27
"Luke Mill","MD",540071,7978,1205
"Lumberton","NC","--",152,150
"Luna Energy Facility","NM",1190485,6,101
"Luverne","MN",20,0,0
"Lycoming County","PA","--",0,249
"Lyons","NE",9,0,0
"M L Hibbard","MN",22893,104,392
"M Street Jet","MA",800,2,1
"MCAGCC Cogen Plant","CA",546476,3,1532
"MCLB Landfill Gas to Energy","GA",943,0,220
"MEPI GT Facility","IL",1872,0,2
"MJMEUC Generating Station #1","MO",67847,0,187
"MM Albany Energy","NY","--",0,366
"MM Hartford Energy","CT","--",0,48
"MM Lopez Energy","CA","--",0,218
"MM Prince William Energy","VA","--",0,612
"MM San Diego-Miramar","CA","--",0,737
"MM San Diego-North City","CA","--",0,305
"MM Taunton Energy","MA","--",0,178
"MM Tulare Energy","CA","--",0,115
"MM West Covina","CA","--",1,90
"MM Yolo Power","CA","--",0,215
"MMSD Jones Island Wastewater","WI",47343,0,168
"MMSD South Shore Wastewater","WI",7917,0,590
"MMWAC Resource Recovery Facility","ME",31446,55,164
"MNDOT Standby Generation","MN",12,0,0
"MP Durham LLC","NC","--",0,175
"MP Wayne LLC","NC","--",0,134
"MPC Generating","GA",12291,0,11
"MSC Croswell","MI",31379,0,73
"MSC Sebewaing","MI",73249,242,160
"MTSU Power Co-Gen Plant","TN",32606,0,85
"MU Combined Heat and Power Plant","MO",137541,657,372
"Maalaea","HI",458050,794,2458
"MacArthur Waste to Energy Facility","NY",67173,11,236
"Macon Energy Center","MO",55970,0,143
"Maddox","NM",341201,1,266
"Madelia","MN",11,0,0
"Madison","OH",388159,2,116
"Madison Utilities","NE",14,0,0
"Magic Valley Generating Station","TX",1265591,6,143
