"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2013&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:12:44 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Clover","VA",5520553,2052,6997
"Coachella","CA",915,0,2
"Coal Creek","ND",9073575,14135,7268
"Coalinga 25D Cogen","CA",48582,0,130
"Coalinga Cogeneration","CA",178441,1,20
"Coalinga Cogeneration Facility","CA",45740,0,113
"Coastal Carolina Clean Power","NC","--",42,403
"Coastal Plains","TX","--",0,381
"Coca Cola American Canyon","CA",634,0,0
"Coffeen","IL",5039813,98,1710
"Coffeyville","KS",10376,0,12
"Coffin Butte","OR","--",0,512
"Cogeneration 1","AZ",34888,0,81
"Cogeneration 2","AZ",23236,0,54
"Coggon","IA",13,0,0
"Coit GT","SC",1754,1,7
"Colbert","AL",3269623,11943,6220
"Colby","KS",395,0,1
"Colby City of","KS",32,0,1
"Colchester 16","VT",463,1,3
"Cold Canyon 1","CA","--",0,68
"Coleto Creek","TX",4479100,13013,2761
"Colfax","MI",215,0,4
"College of New Jersey","NJ",21354,0,490
"Collins Pine Project","CA","--",6,53
"Collinwood","OH",78,0,0
"Collinwood BioEnergy Facility","OH","--",0,83
"Colonie LFGTE Facility","NY","--",0,383
"Colorado Bend Energy Center","TX",765474,4,120
"Colorado Energy Nations Company","CO",460426,1277,1155
"Colstrip","MT",13189436,11519,15047
"Colstrip Energy LP","MT",422523,128,457
"Colton Plant","CA","--",0,98
"Columbia (MO)","MO",75619,1123,232
"Columbia (WI)","WI",7396770,20134,4428
"Columbia Energy Center","MO",19161,0,7
"Columbia Energy Center (SC)","SC",307969,2,48
"Columbia Flooring Melbourne","AR","--",2,17
"Columbus MS","MS",26004,3114,489
"Colusa Generating Station","CA",960735,5,47
"Colver Power Project","PA",906604,2500,804
"Comanche (CO)","CO",9129782,3171,4361
"Comanche (OK)","OK",375065,2,1572
"Combined Locks Energy Center","WI",7,0,0
"Combustion Turbine Project No 2","CA",887,0,0
"Commerce Refuse To Energy","CA",55064,11,102
"Commonwealth Chesapeake","VA",31674,0,29
"Concord Energy","NC","--",0,103
"Conemaugh","PA",10587069,5813,16485
"Conesville","OH",6212513,5920,9066
"Connecticut Valley Hospital Plant","CT",83,0,0
"Conners Creek","MI",88,0,2
"Connersville","IN",280,2,4
"Consumer Operations LLC","WI",923065,11235,3124
"Consumer Operations LLC","WA","--",0,0
"Contra Costa","CA",19852,0,2
"Coolidge Generation Station","AZ",127106,1,14
"Coolwater","CA",160588,1,133
"Coon Rapids II","IA",13,0,0
"Cooper","KY",1016309,4176,838
"Coopersville","MI","--",0,526
"Cope","SC",2096180,1527,1135
"Copper","TX",33518,0,58
"Coralville GT","IA",544,0,1
"Cordova Energy","IL",23229,0,3
"Cornelius Delivery No 1","NC",4,0,0
"Cornell University Central Heat","NY",136863,1,2
"Corning","IA",10,0,0
"Corona Energy Partners, Ltd","CA",66965,0,181
"Coronado","AZ",5966602,765,9028
"Corpus Christi","TX",197030,1,542
"Corpus Christi Energy Center","TX",1034908,5,338
"Corpus Refinery","TX",175158,1,467
"Cos Cob","CT",1459,3,7
"Cosmo Specialty Fibers Plant","WA",16902,69,513
"Coso Energy Developers","CA",9588,"--","--"
"Coso Finance Partners","CA",12660,"--","--"
"Coso Power Developers","CA",12555,"--","--"
"Cosumnes","CA",1382721,7,63
"Cottonwood Energy Project","TX",2151743,11,305
"Coughlin Power Station","LA",398442,2,65
"Countyside Genco LLC","IL","--",0,67
"Covanta Alexandria/Arlington Energy","VA",140696,3,793
"Covanta Babylon Inc","NY",100064,6,297
"Covanta Bristol Energy","CT",79409,5,480
"Covanta Delano Energy","CA","--",2,384
"Covanta Delaware Valley","PA",468590,81,2640
"Covanta Essex Company","NJ",286743,109,434
"Covanta Fairfax Energy","VA",453497,45,1255
"Covanta Haverhill","MA",227838,27,737
"Covanta Hempstead","NY",414530,13,1110
"Covanta Hennepin Energy","MN",141931,42,536
"Covanta Indianapolis Energy","IN",277461,535,1582
"Covanta Lake County Energy","FL",68500,10,79
"Covanta Marion Inc","OR",68742,3,415
"Covanta Mendota","CA",467,24,215
"Covanta Niagara I, LLC","NY",351637,61,75
"Covanta Plymouth Renewable Energy","PA",162954,31,523
"Covanta Southeastern Connecticut Company","CT",110264,51,587
"Covanta Stanislaus Energy","CA",117642,24,647
"Covanta Tulsa Renewable Energy LLC","OK",127287,235,693
"Covanta Wallingford Energy","CT",56842,107,310
"Covanta Warren Energy","NJ",66636,7,388
"Cove Point LNG Terminal","MD",66530,0,179
"Covel Gardens Gas Recovery","TX","--",0,858
"Covington Facility","VA",1247456,9697,2540
"Cox Waste to Energy","KY","--",10,86
"Coyote","ND",2878567,11412,9902
"Coyote Springs","OR",285028,5,128
"Coyote Springs II","OR",667902,3,1760
"Craig (AK)","AK",1163,2,23
"Craig (CO)","CO",8018679,2958,10969
"Craven County Wood Energy LP","NC","--",131,578
"Creed Energy Center","CA",6206,0,2
"Crestwood Dothan","AL",474,1,9
"Crete","NE",94,0,2
"Crete Energy Venture LLC","IL",21393,0,5
"Crisfield","MD",469,1,10
"Crisp Plant","GA",296,0,0
"Crist","FL",2851566,1778,2375
"Crockett Cogen Project","CA",737260,4,1733
"Cross","SC",11592559,6067,4094
"Cross Oil Refining & Marketing, Inc","AR",21298,0,60
"Crossroads Energy Center","MS",27692,0,8
"Croswell","MI",4,0,0
"Crotched Mountain Rehabilitation Center","NH",49,0,1
"Croydon CT Generating Station","PA",7294,9,30
"Crystal Mountain","WA",58,0,1
"Crystal River","FL",10429582,26162,7043
"Culbertson Generation Station","MT",64207,0,42
"Cumberland (NJ)","NJ",46626,0,18
"Cumberland (TN)","TN",12920937,7224,4815
"Cumberland (WI)","WI",65,0,1
"Cumberland County PA LFG Recovery","PA","--",0,582
"Cumberland County Solid Waste Complex","NJ","--",0,327
"Cunningham","NM",576384,3,740
"Currant Creek","UT",944715,5,74
"Curtis","NE",9,0,0
"Curtis H Stanton Energy Center","FL",610999,3,66
"Cushing","OK",15,0,0
"Custer Energy Center","WI",580,0,2
"Cutrale Citrus Juices USA I","FL",21627,0,59
"Cutrale Citrus Juices USA II","FL",35528,0,97
"Cuyamaca Peak Energy Plant","CA",23838,0,3
"Cymric 31X Cogen","CA",51449,0,141
"Cymric 36W Cogen","CA",92611,0,254
"Cymric 6Z Cogen","CA",52007,0,142
"D B Wilson","KY",3331238,6901,943
"D G Hunter","LA",512,0,16
"DADS Gas Recovery","CO","--",0,293
"DANC LFGTE Facility","NY","--",0,577
"DFW Gas Recovery","TX","--",0,587
"DG Whitefield LLC","NH","--",30,53
"DGS Central Utility Plant","CA",208,0,0
"DSM Pharmaceuticals","NC",1475,1,13
"Dafter","MI",732,1,14
"Dahlberg","GA",81491,0,226
"Dale","KY",142507,821,229
"Dallman","IL",2485158,1065,911
"Dan E Karn","MI",2688481,7766,949
"Dan River","NC",1509751,8,123
"Danbury Diesel","WI",18,0,0
"Danbury Hospital Cogen Plant","CT",18574,0,51
"Dane County Landfill #2 Rodefeld","WI","--",0,358
"Dansby","TX",60608,0,40
"Darby Power, LLC","OH",29598,0,23
"Darbytown","VA",112348,9,154
"Darlington County","SC",52214,12,152
"Darrington","WA","--",8,66
"Dart Container Corp","PA","--",0,97
"Dartmouth College Heating Plant","NH",43201,260,78
"Dartmouth Power Associates LP","MA",63879,0,15
"Dave Gates Generating Station","MT",279256,2,49
"Dave Johnston","WY",5803353,7843,6309
"Davenport Water Pollution Control Plant","IA",36,0,163
"David City","NE",117,0,2
"Davidson Gas Producers LLC","NC","--",0,143
"Dayton (IA)","IA",16,0,0
"De Pere Energy Center","WI",15310,0,12
"DeBary","FL",28634,3,29
"DeCordova Steam Electric Station","TX",8044,0,34
"DeKalb County Green Energy Facility","GA","--",0,245
"DeRidder Mill","LA",100988,2214,712
"DeSoto County Plant","FL",4713,0,1
"Dean","MI",52250,0,11
"Dean Drive Area Electric Generators","VA",34,0,1
"Dearborn Industrial Generation","MI",772064,363,291
"Decatur Energy Center","AL",467449,2,39
"Decatur-Morgan Co LFG Recovery Project","AL","--",0,130
"Decker Creek","TX",349930,11,441
"Decorative Panels Intl","MI",100533,440,286
"Deepwater","NJ",25358,0,36
"Deer Creek Station","SD",177478,1,17
"Deer Island Treatment Plant","MA",5278,9,4
"Deer Park Energy Center","TX",3264120,16,212
"Deercroft I & II LFGTE","IN","--",0,384
"Deerhaven Generating Station","FL",809221,1025,532
"Deerhaven Renewable","FL",113,1,16
"Deertrack Park Gas Recovery","WI","--",0,551
"Del Ranch Company","CA",8254,"--","--"
"Delano","MN",58,0,0
"Delano Energy Center","CA",17084,0,1
"Delaware City 10","DE",214,0,0
"Delaware City Plant","DE",684042,22,125
"Delaware Generating Station","PA",1373,2,7
"Dell Power Station","AR",81323,0,15
"Delray","MI",10069,0,4
"Delta (CO)","CO",92,0,2
"Delta Energy Center","CA",2210708,11,163
"Delta Power","AK",22,0,0
"Demoss Petrie","AZ",5316,0,3
"Denton Power LLC","TX","--",0,150
"Des Moines Wastewater Reclamation Fac","IA","--",0,291
"Des Plaines Gas Recovery","IL","--",0,66
"Desert Basin","AZ",350523,2,33
"Desert Peak Power Plant","NV",2142,"--","--"
"Desert Star Energy Center","NV",1060966,5,105
"Desert View Power","CA",6381,48,200
"Deshler","NE",5,0,0
"Detour","MI",591,1,11
"Detroit Lakes","MN",50,0,0
"Devon Station","CT",2655,0,4
"Dickerson","MD",1140838,781,1452
"Dicks Creek","OH",449,0,0
"Diesel Generators","WI",348,1,7
"Diesel Group 1","VA",116,0,2
"Dighton Power Plant","MA",333573,2,41
"Dike City Power Plant","IA",10,0,0
"Dillard Complex","OR",2035,50,443
"Dillingham","AK",13071,22,260
"Dixon/Lee Energy Partners LLC","IL","--",0,310
"Dodge Park Engine No 1","OH",4,0,0
"Dogwood Energy Facility","MO",397958,2,52
"Dolet Hills","LA",3417562,13256,2873
"Dome Project","CA",51251,0,141
"Dominguez Plant","CA",31534,0,79
"Dominion/Lo Mar","VA",194,0,3
"Domino Sugar Arabi Plant","LA",113158,1,266
"Domino Sugar Baltimore","MD",98369,0,109
"Domtar - Woodland Mill","ME",62993,1370,520
"Domtar Kingsport Mill","TN",4763,1569,397
"Domtar Paper Co LLC Plymouth NC","NC",17379,3326,994
"Domtar Paper Company Rothschild","WI",18229,1,45
"Don Henry","NE",104,0,0
"Donald Von Raesfeld Power Plant","CA",410555,2,22
"Dorchester Biomass","SC","--",1,11
"Doreen","MA",229,0,1
"Doswell Energy Center","VA",1441625,8,441
"Double A Digester","ID","--",0,663
"Double C Generation Limited Partnership","CA",4693,0,13
"Douglas","AZ",241,0,1
"Dover","OH",97622,845,232
"Dover Peaking","OH",191,0,4
"Dow St Charles Operations","LA",1344182,7,3384
"Downtown","VA",23,0,0
"Doyle Energy Facility","GA",7640,0,4
"Dresden Energy Facility","OH",1086761,5,102
"Drews Generating Facility","CA",2391,0,7
"Drexel Operations Center","NC",44,0,1
"Dry Creek LFG to Energy Project","OR","--",0,264
"Dry Fork Station","WY",3118555,753,577
"Dubuque","IA",31095,2,56
"Duck Creek","IL",2484419,209,1151
"Duluth Paper Mill","MN","--",0,0
"Dunkirk Generating Plant","NY",498482,1206,403
"Durant","IA",40,0,1
"Dutch Harbor","AK",28898,50,592
"Dutchess Cnty Resource Recovery Facility","NY",59186,119,352
"Dynegy Morro Bay LLC","CA",47164,0,12
"Dynegy Moss Landing Power Plant","CA",1990012,10,110
"Dynegy Oakland Power Plant","CA",2889,6,17
"E B Harris Electric Generating Plant","AL",1766559,9,184
"E C Gaston","AL",6609528,30230,6923
"E D Edwards","IL",4447605,8933,2673
"E F Barrett","NY",726641,31,736
"E F Oxnard Energy Facility","CA",80031,0,217
"E J Stoneman Station","WI",370,263,416
"E W Brown","KY",3065509,1782,3189
"E.B. Eddy Paper Inc","MI",133904,1330,313
"EG178 Facility","TX",332645,2,822
"EKS Landfill","MN","--",0,452
"ENEL Salt Wells LLC","NV",3745,"--","--"
"Eagle Point Power Generation","NJ",51042,0,16
"Eagle Valley (IN)","IN",532325,4953,792
"Eagle Valley (MI)","MI","--",0,287
"Eagle Valley Clean Energy LLC Biomass","CO","--",0,0
"Earl F Wisdom","IA",85831,343,272
"Earlville","IA",13,0,0
"Earthmovers LFGTE","IN","--",0,460
"East 12th Street","KS",9083,0,18
"East Bend","KY",3858079,1993,3167
"East Campus Steam Plant","PA",34662,0,95
"East Campus Utility Plant","OH",12416,35,32
"East Hampton","NY",8653,15,31
"East River","NY",1929890,62,920
"Eastern Correctional Institute","MD",144,7,65
"Eastern Landfill Gas LLC","MD","--",0,156
"Eastern Maine Medical Center","ME",18578,0,59
"Eastman Cogeneration Facility","TX",1015131,5,338
"Easton","MD",6799,11,135
"Easton 2","MD",10533,19,179
"Eastport","ME",182,0,4
"Eastside WWTP","NC",9,0,0
"Ebensburg Power","PA",536772,1756,278
"Eckert Station","MI",623182,2047,744
"Eddystone Generating Station","PA",88184,40,55
"Edge Moor","DE",254246,19,150
"Edgecombe Genco LLC","NC",290974,91,792
"Edgerton","OH",49,0,1
"Edgewater","WI",4304750,12483,1646
"Edgewood Energy LLC","NY",114152,1,9
"Edward L. Addison Generating Plant","GA",89412,0,23
"Edwardsport","IN",1208516,93,561
"Effingham County Power Project","GA",467126,2,61
"Eielson AFB Central Heat & Power Plant","AK",248280,601,574
"El Cajon","CA",713,0,2
"El Cajon Energy Center","CA",14516,0,3
"El Centro","CA",543699,3,122
"El Dorado Refinery","KS",40227,0,113
"El Nido Facility","CA",2198,12,17
"El Segundo Cogen","CA",737240,4,1743
"El Segundo Energy Center LLC","CA",249841,1,684
"El Segundo Power","CA",321009,4,372
"El Sobrante Gas Recovery","CA","--",0,368
"Electric Avenue Facility","VA",79,0,1
"Electrifarm","IA",37187,0,84
"Elgin Energy Center LLC","IL",34042,0,17
"Elim","AK",858,2,18
"Elizabeth River Power Station","VA",29259,1,33
"Elk Basin Gasoline Plant","WY","--",1,133
"Elk City Station","NE","--",0,660
"Elk Hills Cogen","CA",91836,0,257
"Elk Hills Power LLC","CA",1485916,7,39
"Elk Mound","WI",10597,0,5
"Elk River","MN",203120,0,11
"Elk River City of","MN",65,0,315
"Elkins Generating Center","AR",618,0,2
"Elkton","VA",49123,0,110
"Ellinwood","KS",5,0,0
"Ellwood","CA",767,0,2
"Elm Road Generating Station","WI",2991778,343,921
"Elm Street Substation Generators","MO",36,0,1
"Elmer Smith","KY",2705748,7315,6471
"Elmore Company","CA",8363,"--","--"
"Elmwood Park Power LLC","NJ",49387,0,25
"Elrama Power Plant","PA","--",0,0
"Elroy","WI",42,0,1
"Elwood Energy LLC","IL",178384,1,48
"Emerson","NE",14,0,0
"Emery Station","IA",299359,2,46
"Emmonak","AK",2314,4,48
"Emory Decatur Hospital","GA",13,0,0
"Emory Hillandale Hospital","GA",8,0,0
"Empire Energy Center","MO",31332,0,22
"Empire Generating Co LLC","NY",1109001,5,86
"Emporia Energy Center","KS",179727,1,107
"Encina","CA",332322,2,27
"Encina Water Pollution Control","CA",456,0,295
"Encogen","WA",137258,1,37
"Enderlin","ND","--",2,34
"Endicott Station","MI",228800,443,248
"Enel Cove Fort","UT",401,"--","--"
"Energy Center","CA",6025,0,130
"Energy Shelby County","IL",7467,0,5
"Engineered Carbons Borger Cogen","TX",5433,6,1616
"Engineered Carbons Echo Cogeneration","TX",8953,4,1061
"Engle","OH",176,0,4
"Ennis Power Company LLC","TX",764136,4,167
"Enoree Phase II Landfill Gas Recovery","SC","--",0,165
"Entenmanns Energy Center","NY",9749,2,207
"Enterprise Products Operating","TX",148696,1,397
"Enterprise Sugar Factory","LA",2118,23,354
"Equilon Los Angeles Refining","CA",152811,1,666
"Equus Freeport Power","NY",61239,0,6
"Ergon Refining Vicksburg","MS",24078,0,66
"Erickson Station","MI",1028430,3541,1198
"Erie","KS",25,0,0
"Erie Coke","PA",16683,0,71
"Escalante","NM",1642700,863,2754
"Escanaba","MI",9603,68,24
"Escanaba Mill","MI",354065,3856,1359
"Essential Power Massachusetts LLC","MA",23663,43,19
"Essential Power Newington LLC","NH",285260,2,36
"Essential Power Rock Springs LLC","MD",178818,1,48
"Essex","MO",2257,0,2
"Essex Junction 19","VT",508,1,10
"Estherville","IA",43,0,1
"Etiwanda Generating Station","CA",187496,1,10
"Evander Andrews Power Complex","ID",110993,1,30
"Evergreen BioPower LLC","OR","--",8,29
"Evergreen Community Power","PA",2694,29,53
"Evonik Industries AG","IN",4,0,0
"Exelon Framingham LLC","MA",1278,2,4
"Exelon L Street","MA",595,1,4
"Exelon LaPorte Generating Station","TX",69060,0,144
"Exelon Medway LLC","MA",3306,6,18
"Exeter Energy LP","CT",167138,1867,37
"Exira","IA",5180,0,4
"Expander Turbine","IN","--",0,0
"ExxonMobil Baton Rouge Turbine Generator","LA",410932,2,1110
"ExxonMobil Baytown Refinery","TX",788057,4,2153
"ExxonMobil Baytown Turbine","TX",1628621,8,4483
"ExxonMobil Beaumont Refinery","TX",2356996,13,446
"ExxonMobil Mobile Bay Onshore","AL",43440,0,102
"ExxonMobil Oil Joliet Refinery","IL","--",12,55
"ExxonMobil Santa Ynez Facility","CA",205316,1,457
"F B Culley","IN",1864592,1767,1364
"FC Landfill Energy","MD","--",0,35
"Factory","IL",278,1,2
"Fair Station","IA",198333,4020,458
"Fairbanks","AK",13468,35,73
"Fairbanks Morse Engine","WI",2,0,0
"Fairbury","NE",93,0,0
"Fairfax","MN",3,0,0
"Fairfield","IL",34,0,1
"Fairfield University CHP Plant","CT",15743,0,44
"Fairfield Works","AL",124158,21,60
"Fairgrounds","MO",608,3,8
"Fairhaven Power","CA",2199,33,85
"Fairless Energy Center","PA",2910696,15,192
"Fairless Hills","PA",2567,65,83
"Fairmont (MN)","MN",206,0,5
"Falling Spring","PA",398,0,9
"Falls","PA",759,1,4
"Falls City","NE",228,0,5
"False Island","AK",1051,2,21
"Faribault Energy Park","MN",224842,1,47
"Farmer City","IL",49,0,1
"Farmers Branch Renewable Energy Facility","TX","--",0,299
"Faulkton","SD",51,0,1
"Fauquier Landfill Gas","VA","--",0,81
"Fayette Energy Facility","PA",1536171,8,94
"Fayette Power Project","TX",10800864,1021,5384
"Feather River Energy Center","CA",17871,0,21
"Fennimore","WI",19,0,0
"Fergus Control Ctr","MN",23,0,0
"Fermi","MI",1654,3,9
"Fernandina Beach Mill","FL",611164,6094,2126
"Fernandina Plant","FL",24429,214,311
"Ferndale Generating Station","WA",383293,14,84
"Field Street","FL",3952,7,22
"Fighting Creek LFGTE Plant","ID","--",0,129
"Finch Paper","NY",75828,3222,549
"Finley Buttes Landfill Gas","OR","--",0,396
"FirstEnergy Ashtabula","OH",311054,6045,503
"FirstEnergy Bay Shore","OH",1488837,2564,501
"FirstEnergy Bruce Mansfield","PA",16484109,15572,13858
"FirstEnergy Eastlake","OH",601854,10512,835
"FirstEnergy Fort Martin Power Station","WV",7423405,6140,10576
"FirstEnergy Harrison Power Station","WV",11726074,17478,16956
"FirstEnergy Lake Shore","OH",257628,768,280
"FirstEnergy Mitchell Power Station","PA",962719,1393,1339
"FirstEnergy Pleasants Power Station","WV",7861159,13133,6338
"FirstEnergy R E Burger","OH",56,0,1
"FirstEnergy W H Sammis","OH",12340388,7423,8096
"FirstEnergy West Lorain","OH",47035,37,103
"Fishers Island 1","NY",224,0,4
"Fisk Street","IL",998,4,10
"Fitchburg","WI",4261,0,18
"Fitchburg Gas Recovery","MA","--",0,405
"Five Oaks Gas Recovery","IL","--",0,305
"Flambeau River Papers","WI",18178,136,206
"Flint Creek","AR",3179163,6078,3880
"Flint River Operations","GA",20201,2695,748
"Flora Site A","IL",25,0,0
"Flora Site B","IL",17,0,0
"Florence Mill","SC",191009,3342,488
"Florida Power Development","FL",998,72,95
"Florida's Natural Growers","FL",40826,0,111
"Ford Utilities Center","NM",27800,0,78
"Fore River Generating Station","MA",1497540,7,87
"Forest City Light Plant","IA",127,0,2
"Forked River","NJ",3455,1,4
"Formosa Plastics","LA",233216,1,632
"Formosa Utility Venture Ltd","TX",1452134,10,5038
"Forney Energy Center","TX",3241444,16,920
"Fort Churchill","NV",177512,1,506
"Fort Dodge","KS",204801,1,213
"Fort Greely Power Plant","AK",121,0,2
"Fort Hill 1, 2, 3 & 4","CT",865,1,17
"Fort Lupton","CO",5440,0,15
"Fort Myers","FL",3136571,27,863
"Fort St Vrain","CO",1359258,7,306
"Fort Worth Methane","TX","--",0,140
"Fortistar North Tonawanda","NY",21876,0,19
"Foster Wheeler Martinez","CA",375722,2,899
"Foster Wheeler Mt Carmel Cogen","PA",412799,433,276
"Fountain Valley Power Facility","CO",38889,0,35
"Four Corners","NM",12236765,9712,32145
"Fourche Creek Wastewater","AR",594,0,124
"Fox Energy Center","WI",671958,3,57
"Fox Lake","MN",5356,0,7
"Fox Metro Water Reclamation District","IL",41,0,1
"Foxwoods CoGen","CT",111873,1,302
"Frank E Ratts","IN",639903,9300,672
"Frank Knutson","CO",42448,0,11
"Frank M Tait","OH",15873,0,7
"Franklin (LA)","LA",20,0,0
"Franklin (NE)","NE",49,0,1
"Franklin Drive","CT",262,1,1
"Franklin Heating Station","MN",68745,4,169
"Franklin Templeton San Mateo","CA",2488,0,0
"Frederick County LFGTE Facility","VA","--",0,134
"Frederickson","WA",34483,1,95
"Frederickson Power LP","WA",318092,2,33
"Fredonia","WA",81437,0,1
"Freeburg","IL",153,0,3
"Freedom Power Project","IL",654,0,0
"Freeport Energy","TX",1831990,9,4986
"Freeport Energy Center","TX",605903,3,1649
"Freeport McMoRan","NM",37,0,1
"Freeport McMoRan Cobre Mining","NM",1,0,0
"Freestone Energy Center","TX",1533393,8,500
"Fremont Energy Center","OH",1052820,5,92
"French Island","WI",24956,0,13
"Fresno Cogen Partners","CA",24512,0,2
"Frey Farm Landfill","PA","--",0,191
"Frito Lay Incorporated","CT",19221,0,53
"Frito-Lay Cogen Plant","CA",28557,0,78
"Front Range Power Plant","CO",663579,3,188
"Front Range Project","CO","--",0,470
"Front Street","MA",548,1,11
"Frontera Energy Center","TX",1100898,6,337
"Fruita","CO",587,0,1
"Ft. Pierre","SD",38,0,1
"Fullerton Mill CHP","CA",105508,0,293
"Fulton (AR)","AR",2825,0,1
"Fulton (MO)","MO",1683,0,4
"Fulton LFGTE Facility","NY","--",0,147
"Fuyao Glass Illinois Inc.","IL",121,0,3
"G E Turner","FL",3820,0,14
"G G Allen","NC",1965162,767,2862
"G W Ivey","FL",13727,3,314
"G2 Energy Hay Rd","CA","--",0,95
"G2 Energy Marion LLC","FL","--",0,375
"G2 Energy Ostrom Road LLC","CA","--",0,176
"GL Dairy Biogas","WI","--",0,1
"GLRA Landfill","PA","--",0,199
"GREC","OK",6235372,12903,5986
"GRS American Canyon","CA","--",0,32
"GRS Arbor Hills","MI","--",1,124
"GRS C&C","MI","--",0,158
"GRS CMS","NC","--",0,51
"GRS Coyote Canyon","CA",13,1,68
"GRS Fall River","MA","--",0,62
"GRS Menlo Park","CA","--",0,44
"GRS Newby I","CA","--",0,109
"GRS Pine Bend","MN","--",0,48
"GRS Richmond","VA","--",0,54
"GRS Sunset Farms","TX","--",0,206
"Gadsby","UT",264100,1,138
"Gadsden","AL",196202,1384,375
"Galena 2 Geothermal Power Plant","NV",1435,"--","--"
"Galena 3 Geothermal Power Plant","NV",3878,"--","--"
"Galena Electric Utility","AK",4751,8,90
"Galion","OH",79,0,2
"Galion Generating Station","OH",688,0,0
"Gallatin (MO)","MO",4,0,0
"Gallatin (TN)","TN",6552173,18795,5025
"Gambell","AK",1097,2,23
"Gans","PA",15877,0,10
"Garden City","KS",40718,0,75
"Gardner Energy Center","KS",204,0,1
"Garnett Municipal","KS",15,0,0
"Gary Court 1 & 2","CT",494,1,10
"Gary Works","IN",143722,158,94
"Gas Turbine (IA)","IA",1801,0,5
"Gas Utilization Facility","CA","--",0,699
"Gaston Memorial Hospital","NC",39,0,1
"Gastonia Prime Power Park","NC",190,0,4
"Gastonia, Tulip Drive","NC",184,0,3
"Gateway Gen","VA",37,0,1
"Gateway Generating Station","CA",1197541,6,73
"Gavin Power, LLC","OH",14839480,25268,7507
"Gaviota Oil Plant","CA",11711,0,30
"Gay Robinson","HI",0,0,0
"Gaylord - Consumers","MI",3721,0,10
"Gaylord - Wolverine","MI",14236,0,42
"Gaylord Container Bogalusa","LA",22002,2590,1598
"Geismar","LA",272157,3,1648
"Geismar Cogen","LA",430580,2,1161
"GenConn Devon LLC","CT",5627,11,31
"GenConn Middletown LLC","CT",9779,19,54
"General Chemical","WY",1454169,5689,2526
"General Electric Aircraft Engines","MA",74577,0,26
"General Electric Diesel Engine Plant","PA",11383,19,227
"General Electric Plastic","AL",324859,2,108
"General Mills Inc","NY",1174,0,3
"General Mills Operations Lodi","CA",15447,0,43
"General Mills West Chicago","IL",3494,0,83
"Genesee Power Station LP","MI","--",72,138
"Geneseo","IL",1819,1,44
"Genesis Alkali","WY",1248654,1500,948
"Geneva","OH","--",0,153
"Geneva Generation Facility","IL",2102,0,51
"Genoa","WI",1494147,328,723
"Genoa Diesel Generating Station","OH",75,0,1
"Geo East Mesa II","CA",1960,"--","--"
"Geo East Mesa III","CA",2560,"--","--"
"George Birdsall","CO",2924,0,7
"George Johnson","MI",4485,0,12
"George M Sullivan Generation Plant 2","AK",330272,3,912
"George Neal North","IA",3853056,7640,4491
"George Neal South","IA",3172897,9117,3091
"Georgetown","IN",78772,0,15
"Georgetown LFGTE","SC","--",0,50
"Georgia Pacific Center","GA",16,0,0
"Georgia-Pacific Big Island","VA",8322,85,5
"Georgia-Pacific Brewton Mill","AL",153316,2260,893
"Georgia-Pacific Cedar Springs","GA",413888,4665,885
"Georgia-Pacific Consr Prods LP-Naheola","AL",435853,4078,1672
"Georgia-Pacific Corp - Nekoosa Mill","WI",311491,3936,1032
"Georgia-Pacific Crossett LLC","AR",209147,3005,2015
"Georgia-Pacific Monticello Paper","MS",70408,950,442
"Georgia-Pacific Palatka Operations","FL",234787,2277,779
"Georgia-Pacific Port Hudson","LA",842870,22379,3688
"Georgia-Pacific Toledo Mill","OR",119753,1464,549
"Georgia-Pacific Wauna Mill","OR",25808,5,88
"Geothermal 1","CA",9986,"--","--"
"Geothermal 2","CA",9384,"--","--"
"Gerald Andrus","MS",814111,4,1193
"Gerald Gentleman","NE",9531248,24250,8150
"Germantown","WI",6684,2,37
"Geysers Unit 5-20","CA",122930,"--","--"
"Ghent","KY",13363295,12177,10925
"Gianera","CA",787,0,2
"Gibbons Creek","TX",2631901,397,1606
"Gibson","IN",16738208,18751,10339
"Gibson City Energy Center LLC","IL",4335,0,2
"Gila River Power Block 1","AZ",849381,4,1993
"Gila River Power Block 4","AZ",1624150,12,275
"Gilbert","NJ",19660,0,21
"Gillette SBMC","MA",53866,1,148
"Gilliam South","IA",25,0,0
"Gillum","IL",3,0,0
"Gilroy Peaking Energy Center","CA",37432,0,9
"Gilroy Power Plant","CA",59866,0,10
"Girard","KS",118,0,2
"Girvin Landfill","FL","--",0,6
"Gladstone","MI",7,0,0
"Gleason Generating Facility","TN",5483,0,6
"Glen Gardner","NJ",1875,1,7
"Glen Lyn","VA",191975,1246,405
"Glenarm","CA",33032,0,7
"Glencoe","MN",252,0,5
"Glendale Energy Power Plant","AZ","--",0,153
"Glendive GT","MT",1920,0,1
"Glennallen","AK",9881,17,197
"Glenwood","NY",3248,9,11
