"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2015&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:18:11 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Grapeland Peaker","CA",11583,0,2
"Graphic Packaging","MI",136037,1,16
"Graphic Packaging International","CA",109994,1,259
"Graphic Packaging International Augusta Mill","GA",159471,2942,969
"Gravel Neck","VA",64804,8,90
"Grayling Generating Station","MI",5254,4,125
"Grays Ferry Cogeneration","PA",686741,5,227
"Grays Harbor Energy Facility","WA",1214815,3,70
"Grayson","CA",78075,1,23
"Great Bend - Sunflower","KS",832,0,1
"Greater Detroit Resource Recovery","MI",338263,21,1518
"Green Country Energy LLC","OK",1433522,7,307
"Green Gas-Port Charlotte LLC","FL","--",0,152
"Green Knight Energy Center","PA","--",0,98
"Green Machine","MD",3281,0,0
"Green Power 2","TX",2402041,92,266
"Green River","KY",732364,12459,1458
"Green Valley LFGTE","KY","--",0,213
"GreenWhey Energy Inc","WI","--",0,0
"Greene County","AL",2139352,27985,4340
"Greene Valley Gas Recovery","IL","--",0,92
"Greenfield","IA",12,0,0
"Greenland Energy Center","FL",77679,0,21
"Greenleaf 1 Power Plant","CA",16309,0,13
"Greenleaf 2 Power Plant","CA",112906,0,4
"Greenport","NY",15,0,0
"Greens Bayou","TX",72415,0,65
"Greenville Electric Generating Station","OH",23348,0,25
"Greenwood (MI)","MI",127329,1,116
"Greenwood (MO)","MO",41093,0,52
"Gregory Power Facility","TX",1599870,8,435
"Griffith Energy LLC","AZ",818353,4,64
"Grimes Way","WA",402,0,9
"Grinnell","IA",1779,2,20
"Grossmont Hospital","CA",11180,0,31
"Groton Generating Station","SD",22970,0,19
"Grundy Center City Light Plant","IA",10,0,0
"Guadalupe Generating Station","TX",2267460,13,670
"Gwitchyaa Zhee","AK",2318,4,46
"H Allen Franklin Combined Cycle","AL",4053586,21,317
"H L Culbreath Bayside Power Station","FL",3551484,16,381
"H Power","HI",264227,41,628
"H Wilson Sundt Generating Station","AZ",543324,1044,1087
"H. Gonzales","CA",76,0,0
"HGST San Jose Standby Generator","CA",461,1,3
"HL Power","CA",723,22,28
"HMP&L Station Two Henderson","KY",1499332,2464,886
"HP Hood CT","VA",30759,0,84
"HSCo CHP","CT",35672,0,97
"HTW Plant 303 COGEN","UT",23508,0,63
"HVCC Cogen Plant","NY",10120,0,233
"Haefling","KY",2578,0,7
"Hagood","SC",16889,0,18
"Haines","AK",98,0,2
"Hal C Weaver Power Plant","TX",213254,1,460
"Halifax County Biomass","VA","--",45,40
"Hallam","NE",2480,0,15
"Halstad","MN",27,0,1
"Hamakua Energy Plant","HI",184315,411,138
"Hamilton (OH)","OH",1130,0,3
"Hamilton (PA)","PA",338,1,2
"Hamilton Peaking","OH",1052,0,2
"Hamlet Generating Facility","NC",39051,0,30
"Hammond","GA",1205802,259,856
"Hampton Facility","NH",19129,0,53
"Hana Substation","HI",157,0,3
"Hancock","MI",394,0,1
"Handley","TX",293237,1,55
"Handsome Lake Energy LLC","PA",90876,1,65
"Hanford Energy Park Peaker","CA",56817,0,5
"Hanging Rock Energy Facility","OH",3785987,18,317
"Harbor","CA",56495,0,9
"Harbor Cogen","CA",16215,0,38
"Hardee Power Station","FL",373135,0,385
"Hardeeville","SC",23,0,0
"Hardin County LFGTE","KY","--",0,86
"Hardin County Peaking Facility","TX",71861,0,19
"Hardin Generator Project","MT",586946,269,235
"Harford Waste to Energy Facility","MD",5064,8,25
"Hargis-Hebert Electric Generating","LA",13990,0,11
"Harlan","IA",3,0,0
"Harlem River Yard","NY",24296,0,2
"Harllee Branch","GA",735056,8394,1731
"Harquahala Generating Project","AZ",566555,3,44
"Harrington","TX",5942598,13734,4171
"Harris Lake","NY",38,0,1
"Harrisburg Facility","PA",112347,10,98
"Harrison County Power Project","TX",609063,3,83
"Harry Allen","NV",1433751,7,79
"Harry D Mattison Gas Plant","AR",15755,0,17
"Hartford Hospital Cogeneration","CT",39515,0,80
"Hartwell Energy Facility","GA",25834,2,73
"Hartzog","WY",454,0,1
"Harvest Power Orlando","FL","--",0,308
"Hastings","MN",70,0,1
"Havana","IL",2179163,778,809
"Haverhill North Cogeneration Facility","OH",12066,1,1705
"Hawaii Cogen","HI",75470,159,355
"Hawaiian Comm & Sugar Puunene Mill","HI",113733,423,488
"Hawk Road Facility","GA",167151,1,82
"Hawkeye Energy Greenport LLC","NY",16662,0,2
"Haworth Water Treatment Plant","NJ",10121,0,236
"Hawthorn","MO",3522214,1241,1073
"Hay Road","DE",1815906,15,722
"Hayden","CO",2911337,1802,4438
"Haynes","CA",1184148,6,65
"Hays Energy Project","TX",1802741,9,189
"Hazelton","PA",763,0,2
"Heat Plant 770","OH",27178,0,61
"Heber City","UT",3654,0,96
"Heber Geothermal","CA",8469,"--","--"
"Hebron","NE",540,2,4
"Helios Plaza CHP Plant","TX",11307,0,32
"Hell Gate","NY",25883,0,3
"Henderson","MS",13952,2,226
"Hendricks Regional Health","IN",46,0,1
"Hennepin Power Station","IL",1644799,3601,1098
"Henrico","VA",794,1,169
"Henrietta Peaker","CA",54066,0,4
"Henry County","IN",90839,0,62
"Henry Station","MI",104,0,2
"Herbert A Wagner","MD",1414612,9243,930
"Hermiston Generating Plant","OR",970705,5,135
"Hibbing","MN",209819,676,466
"Hidalgo Energy Center","TX",1080366,5,2514
"Hidden Hollow Energy","ID","--",0,303
"Hidden View Dairy, LLC","IN","--",0,166
"Higgins","FL",10617,0,42
"Higgins Generating Station","NV",1035322,6,73
"Higginsville","MO",699,0,5
"High Acres Gas Recovery","NY","--",0,849
"High Bridge","MN",725104,4,96
"High Desert Power Plant","CA",1403617,7,103
"High Point, Fairfield","NC",3,0,0
"High Point, POLO","NC",9,0,0
"High Point, Pump Station Rd","NC",19,0,0
"High Sierra Cogeneration Plant","CA",20866,0,477
"High Sierra Limited","CA",28871,0,78
"High Street Station","MA",83,0,2
"Highland","IL",121,0,2
"Hill AFB LFG Facility, Bldg #737","UT","--",0,195
"Hillabee Energy Center","AL",1910368,10,145
"Hillburn","NY",125,0,1
"Hillman Power LLC","MI",14818,286,29
"Hillsboro","ND",12,0,0
"Hillsborough County Resource Recovery","FL",244965,40,471
"Hilton Head","SC",986,5,12
"Hilton NY Co Gen Plant","NY",5670,0,148
"Hoag Hospital Cogen Plant","CA",16369,0,378
"Hobbs Generating Station","NM",1443845,21,83
"Hoffer Plastics","IL",2210,0,52
"Hoffmann LaRoche","NJ",26041,1,74
"Hofstra University","NY",4107,1,91
"Hog Bayou Energy Center","AL",701085,4,61
"Hoge Lumber","OH","--",0,3
"Hoisington","KS",15,0,0
"Holcomb","KS",1504320,1111,1308
"Holden","MO",4070,0,1
"Holland Energy Facility","IL",205000,1,36
"Holly","CO",21,0,0
"Holsum Elm Dairy","WI","--",0,105
"Holton","KS",1158,0,24
"Holtsville","NY",28206,88,141
"Homer City Generating Station","PA",8752196,89144,16357
"Hometown Bio Energy LLC","MN","--",0,196
"Honda Torrance","CA",2610,0,0
"Honea Path","SC",49,0,1
"Honeywell Farms","NY",6009,1,140
"Hoonah","AK",2750,5,55
"Hooper Bay","AK",1967,3,41
"Hoot Lake","MN",326625,1034,374
"Hopewell Mill","VA",120718,1643,535
"Hopewell Power Station","VA",46,11,183
"Hopkinton","IA",7,0,0
"Horry Land Fill Gas Site","SC","--",0,138
"Horseshoe Lake","OK",284879,1,551
"Hot Spring Generating Facility","AR",997766,5,58
"Houma","LA",30634,0,35
"Houston Chemical Complex Battleground","TX",1029321,6,2428
"Houweling Nurseries","CA",35503,0,813
"Howard Down","NJ",40992,0,6
"Howard F Curren Advncd Wastewater Plant","FL","--",0,79
"Hudson Avenue","NY",367,1,1
"Hugo","OK",2667608,7734,2353
"Hugoton 2","KS",20,0,0
"Humboldt Bay","CA",194970,4,4442
"Humboldt Sawmill Company","CA","--",0,3
"Hunlock Power Station","PA",383464,2,31
"Hunlock Unit 4","PA",1514,0,1
"Hunter","UT",9100928,3845,10515
"Hunterdon Cogen Facility","NJ",41,0,0
"Hunterstown","PA",537,0,1
"Hunterstown Power Plant","PA",1899472,10,79
"Huntersville Delivery No 2","NC",6,0,0
"Huntington","UT",5722160,2289,5863
"Huntington Resource Recovery Facility","NY",140345,3,419
"Huron","SD",408,0,4
"Hurricane City Power","UT",1946,0,42
"Hutchinson Energy Center","KS",33998,2,146
"Hutchinson Plant #1","MN",7077,0,65
"Hutchinson Plant #2","MN",5190,0,5
"Hydaburg","AK",13,0,0
"Hyland LFGTE Facility","NY","--",0,425
"I 95 Landfill Phase II","VA","--",0,183
"I 95 Municipal Landfill Phase I","VA","--",0,229
"IBM Southbury","CT",2920,0,0
"IBM West","MN",18,0,0
"IMEA Flora","IL",82,0,2
"IP Springfield Oregon","OR",63551,1549,478
"IRC Generator Facility","AZ",19,0,0
"ITT Cogen Facility","IL",9,0,0
"Iatan","MO",8620196,248,2324
"Imperial Savannah LP","GA",165175,343,245
"Indeck Corinth Energy Center","NY",334167,1,78
"Indeck Energy-Alexandria","NH","--",25,32
"Indeck Jonesboro Energy Center","ME",1279,3,200
"Indeck Olean Energy Center","NY",184844,1,52
"Indeck Oswego Energy Center","NY",44604,0,47
"Indeck Silver Springs Energy Center","NY",57344,0,50
"Indeck West Enfield Energy Center","ME","--",3,207
"Indeck Yerkes Energy Center","NY",64882,0,82
"Independence Steam Electric Station","AR",5494530,13602,5686
"Indian Orchard Plant 1","MA",108297,490,234
"Indian River BioEnergy Center","FL",14898,0,50
"Indian River Generating Station","DE",675151,590,232
"Indian River Plant","FL",13564,0,9
"Indiana Harbor E 5 AC Station","IN",80701,30,969
"Indiana University of Pennsylvania","PA",14721,1,346
"Indianola","IA",259,0,2
"Indiantown Cogeneration LP","FL",738630,476,732
"Indigo Energy Facility","CA",34945,0,7
"Industrial Park","IL",190,0,4
"Inforum","GA",11,0,0
"Ingleside Cogeneration","TX",1293689,8,3407
"Ingredion Incorporated","IL",798231,17970,431
"Ingredion Stockton","CA",16850,0,46
"Ingredion Winston Salem","NC",18769,114,308
"Inland Empire Energy Center","CA",354092,2,16
"Inland Paperboard Packaging Rome","GA",316881,4188,1678
"Inner Harbor East Heating","MD",3,0,0
"Intel Santa Clara","CA",2979,0,0
"Intercession City","FL",214872,1,119
"International","AK",943,0,3
"International Paper - Orange","TX",143430,2034,635
"International Paper Co. - New Bern Mill","NC",67337,2168,75
"International Paper Eastover Facility","SC",268212,2664,194
"International Paper Franklin Mill","VA",27846,1625,1
"International Paper Georgetown Mill","SC",232317,5398,1914
"International Paper Pensacola","FL",228825,16,1361
"International Paper Pine Hill Mill","AL",108210,2186,927
"International Paper Prattville Mill","AL",254882,4242,1383
"International Paper Red River Mill","LA",114024,1796,397
"International Paper Riverdale Mill","AL",282915,2101,40
"International Paper Savanna Mill","GA",320960,3860,1500
"International Paper Texarkana Mill","TX",146729,3159,1451
"International Paper Valliant OK","OK",308415,2818,1483
"International Paper Vicksburg Mill","MS",134797,1967,964
"Interstate","IL",13814,0,10
"Interstate Paper LLC Riceboro","GA",15753,880,333
"Inver Hills","MN",7538,2,24
"Iola","KS",480,0,10
"Iowa State University","IA",248920,236,307
"Iredell County LFG Facility","NC","--",0,283
"Island Street Peaking Plant","WI",6853,0,5
"Ivanpah 1","CA",21818,0,2
"Ivanpah 2","CA",21610,0,2
"Ivanpah 3","CA",22697,0,2
"J B Sims","MI",240735,274,293
"J C McNeil","VT",1055,1,123
"J C Weadock","MI",1946122,6718,1952
"J D Kennedy","FL",19560,0,8
"J E Corette Plant","MT",169280,395,212
"J H Campbell","MI",8691918,21341,2614
"J K Smith","KY",235991,1,72
"J K Spruce","TX",4487763,437,2138
"J Lamar Stall Unit","LA",1352770,7,3166
"J M Stuart","OH",9457350,8547,4967
"J R Whiting","MI",1903504,5836,2118
"J Robert Massengale","TX",15115,0,5
"J Street","NE",874,0,6
"J T Deely","TX",3403772,8794,1472
"J&A-Santa Maria II LLC","CA","--",0,86
"JBER Landfill Gas Power Plant","AK",0,0,602
"JCO Oxides Olefins Plant","TX",457155,2,1282
"JM Shafer Generating Station","CO",359957,2,249
"Jack County","TX",2377845,12,222
"Jack Fusco Energy Center","TX",1346159,7,141
"Jack McDonough","GA",6596895,37,531
"Jack Watson","MS",1258292,12969,2244
"Jackson (MO)","MO",217,0,5
"Jackson (OH)","OH",6,0,0
"Jackson Cntr Peaking","OH",54,0,1
"Jackson Generating Station","MI",492662,2,243
"Jackson Square","MO",113,0,1
"Jamaica Bay Peaking","NY",20261,38,107
"James De Young","MI",112388,130,79
"James E. Rogers Energy Complex","NC",3543916,559,1064
"James H Miller Jr","AL",17648981,754,7749
"James River Genco LLC","VA",430685,1551,854
"James River Power Station","MO",239945,399,301
"Jameson Energy Center","KS",1684,0,36
"Jameson Gas Processing Plant","TX",5245,0,132
"Jamestown","ND",238,0,1
"Janesville","MN",12,0,0
"Jarvis Street","AK",696,1,14
"Jasper","SC",2169602,10,146
"Jay County LFGTE","IN","--",0,204
"Jeffrey Energy Center","KS",12239523,2069,5587
"Jersey Valley Geothermal Power Plant","NV",1968,"--","--"
"Jesup Plant","GA",142089,5390,1773
"Jetmore","KS",3161,5,61
"Jewett City 1","CT",272,0,5
"Jim Bridger","WY",13588091,9311,12429
"John B Rich Memorial Power Station","PA",811742,1042,173
"John Deere Dubuque Works","IA",79,0,2
"John E Amos","WV",13191118,4863,5520
"John H Warden","MI",33904,385,252
"John L. Featherstone Plant","CA",11450,"--","--"
"John P Madgett","WI",1650072,639,1880
"John R Kelly","FL",241101,1,56
"John S Rainey","SC",2964801,15,593
"John Sevier","TN",1828081,9,179
"John Twitty Energy Center","MO",1867748,1506,719
"John W Turk Jr Power Plant","AR",2868627,794,552
"Johnson County","TX",259413,1,71
"Johnsonburg Mill","PA",324031,1550,263
"Johnsonville","TN",3014580,26902,2520
"Johnston LFG Turbine Plant","RI","--",1,137
"Joliet 29","IL",5638849,10278,2430
"Joliet 9","IL",1376170,2444,751
"Jones","TX",965098,5,787
"Jones Street","NE",289,0,4
"Jonesboro City Water & Light Plant","AR",45151,0,34
"Joppa Steam","IL",5203724,12002,2690
"Joseph J Seymour Power Project","NY",67131,0,6
"Juniper Networks Sunnyvale","CA",2312,0,0
"Kahe","HI",2042573,5710,3373
"Kahoka","MO",14,0,0
"Kahului","HI",117752,1143,213
"Kaiser Downey","CA",384,0,0
"Kaiser Ontario","CA",1265,0,0
"Kake","AK",1750,3,35
"Kalaeloa Cogen Plant","HI",928344,2877,1782
"Kalamazoo River Generating Station","MI",1248,0,0
"Kalkaska CT #1","MI",21514,0,13
"Kamin LLC Wrens Plant","GA",2403,0,7
"Kammer","WV",281461,4246,755
"Kanawha River","WV",508383,3489,781
"Kankakee Gas Recovery","IL","--",0,97
"Kanoelehua","HI",1405,3,22
"KapStone Kraft Paper Corp","NC",242460,1819,853
"Kapaia Power Station","HI",289,0,54
"Kapstone","SC",484931,3085,7
"Kasigluk","AK",1843,4,38
"Kaukauna Gas Turbine","WI",100,0,0
"Kaukauna Paper Mill","WI",342116,7927,1209
"Kaweah Delta District Hospital","CA",17640,0,45
"Keahole","HI",202381,350,277
"Kearny","CA",12698,0,34
"Kellogg's - San Jose","CA",2571,0,0
"Kemper County","MS",142564,0,37
"Kendall County Generation Facility","IL",2423914,13,231
"Kenilworth Energy Facility","NJ",97269,0,76
"Kennecott Power Plant","UT",531028,1651,1238
"Kennedy International Airport Cogen","NY",323185,5,67
"Kenneth C Coleman","KY","--",0,0
"Kennett","MO",7341,0,171
"Kent County Waste to Energy Facility","MI",81189,11,61
"Kentucky Mills","KY",59623,2799,718
"Kenyon Municipal","MN",22,0,0
"Kern Front Limited","CA",23790,0,64
"Kern Oil & Refining Co","CA",25482,0,69
"Kern River Cogeneration","CA",466573,2,1268
"Kern River Eastridge Cogen","CA",200826,1,540
"Kettle Butte Digester, LLC","ID","--",0,136
"Kettle Falls Generating Station","WA",2888,67,602
"Keystone","PA",8808186,22178,12985
"Keystone Recovery","PA","--",0,681
"Kiamichi Energy Facility","OK",1138295,6,349
"Kiana","AK",1136,2,23
"Kiefer Landfill","CA","--",0,915
"Killen Station","OH",3391699,5156,5131
"Kimball","NE",59,0,1
"Kimberly Clark-Unit 1,2,3","CT",138614,0,353
"Kincaid Generation LLC","IL",5314982,2147,1543
"Kindred School","ND",17,0,0
"King & Queen","VA",3059,5,712
"King City Peaking","CA",3997,0,11
"King City Power Plant","CA",199701,0,1
"King Cove","AK",1184,2,24
"Kingfisher","OK",12,0,0
"Kingman Municipal Power and Light Plant","KS",2204,0,51
"Kings Beach","CA",390,1,8
"Kingsburg Cogen","CA",31838,0,3
"Kingston","TN",4125380,1335,1351
"Kinmundy","IL",700,0,0
"Kirksville","MO",57,0,0
"Kishwaukee CHP Plant","IL",198,0,160
"Kivalina","AK",783,2,16
"Klamath Cogeneration Plant","OR",1073530,5,147
"Klamath Expansion Project","OR",17605,0,4
"Knox Lee","TX",69561,0,87
"Knoxville Industrial","IA",124,0,3
"Koda Biomass Plant","MN",8678,13,51
"Kodiak Microgrid","AK",144,0,3
"Kotlik","AK",1319,3,27
"Kotzebue","AK",12618,21,247
"Koyuk","AK",810,2,17
"Kraft","GA",443173,4651,2731
"Kyger Creek","OH",3622795,4396,3785
"Kyocera America Project","CA",7722,0,176
"Kyrene","AZ",344474,2,33
"L L Wilkins","MS",93,0,0
"L V Sutton Combined Cycle","NC",1631209,10,3777
"L V Sutton Steam","NC",2450,23,530
"L&S Sweetners","PA","--",0,308
"LCEC Generation LLVC","NM",15740,0,360
"LNG 1 & 2","CT",580,1,12
"LRI LFGTE Facility","WA","--",0,433
"LSP-Cottage Grove LP","MN",106375,1,11
"LSP-Whitewater LP","WI",266209,1,35
"LSU Cogen","LA",83035,0,223
"La Cygne","KS",7241955,584,3346
"La Farge","WI",3,0,0
"La Junta","CO","--",0,0
"La Luz Energy Center","NM",128,0,0
"La Paloma Generating Plant","CA",2067911,11,110
"La Plata","MO",1,0,0
"La Porte","IA",32,0,1
"LaO Energy Systems","LA",477339,5,1634
"Labadie","MO",16277539,31237,6425
"Ladysmith","VA",243152,3,83
"Lagoon Creek","TN",1548361,9,200
"Laguna Water Reclamation Facility","CA",273,0,157
"Lake (WY)","WY",149,0,3
"Lake Catherine","AR",104160,1,240
"Lake Charles Polymers","LA",100089,0,970
"Lake Crystal","MN",19,0,0
"Lake Gas Recovery","IL","--",0,45
"Lake Hubbard","TX",175972,1,63
"Lake Marion","MN",106,0,2
"Lake Mills","IA",58,0,1
"Lake Mills Gas Recovery","IA","--",0,368
"Lake One","CA",8037,0,1
"Lake Park","IA",10,0,0
"Lake Preston","SD",274,0,1
"Lake Road (MO)","MO",504683,666,843
"Lake Road Generating Plant","CT",1854269,10,114
"Lake Side Power Plant","UT",1734673,9,120
"Lakefield Junction","MN",57569,0,14
"Lakefield Utilities","MN",13,0,0
"Lakeside","IL",14,0,0
"Lakeview Gas Recovery","PA","--",0,499
"Lakin Municipal","KS",5,0,0
"Lamar Power Project","TX",2357442,11,630
"Lambie Energy Center","CA",6574,0,1
"Lamoni Municipal Utilities","IA",28,0,1
"Lancaster County Resource Recovery","PA",172133,31,500
"Lanchester Generating Station","PA","--",0,310
"Landis Delivery No 2","NC",11,0,0
"Lanesboro","MN",8,0,0
"Lange Gas Turbines","SD",7269,0,4
"Langley Gulch Power Plant","ID",613320,3,38
"Lansing","IA",1019089,1471,288
"Lansing BWL REO Town Plant","MI",247098,1,59
"Laramie River Station","WY",10634669,7395,8689
"Laredo","TX",55803,0,5
"Larkspur Energy Facility","CA",35359,0,6
"Larned","KS",190,0,4
"Larsen Memorial","FL",2493,0,16
"Las Vegas Generating Station","NV",193357,1,17
"Lauderdale","FL",2095895,10,2068
"Laurel Ridge LFGTE","KY","--",0,247
"Laurens","IA",32,0,1
"Laverne Diesel Generating Plant","OK",22,0,0
"Lawrence County Station","IN",11329,0,8
"Lawrence Energy Center","KS",2580236,849,1584
"Lawrenceburg Power, LLC","IN",2529958,13,313
"Leaf River Cellulose LLC","MS",24462,3426,1172
"Lebanon Pines 1 & 2","CT",572,1,11
"Lederle Laboratories","NY",90735,7,212
"Lee Combined Cycle Plant","NC",2532952,12,4892
"Lee County Landfill","SC","--",0,487
"Lee County Solid Waste Energy","FL",241352,70,750
"Lee Energy Facility","IL",17251,0,5
"Leland Olds","ND",4070176,1585,5780
"Lemon Creek","AK",303,0,4
"Lennon Generating","MI","--",0,333
"Lenox","IA",46,0,1
"Leon Creek","TX",20567,0,5
"Lewis & Clark","MT",286126,621,463
"Lewis Creek","TX",1252391,7,303
"Lexington","NC",8,0,0
"Lexington Health Center","NC",2,0,0
"Liberty Electric Power Plant","PA",1592263,8,148
"Liberty I & II LFGTE","IN","--",0,632
"Lieberman","LA",30907,0,45
"Life Technologies - Pleasanton","CA",2981,0,0
"Life Technologies Carlsbad","CA",1510,0,0
"Lightning Dock Geothermal HI-01, LLC","NM",255,"--","--"
"Lilly Technical Center","IN",19,0,0
"Lime Creek","IA",1070,0,2
"Limestone","TX",9365858,15620,7989
"Limon Generating Station","CO",18344,0,4
"Lincoln","KS",26,0,1
"Lincoln Combustion","NC",41774,3,37
"Lincoln Generating Facility","IL",13117,0,5
"Lincoln Landfill","CA","--",0,361
"Lincolnton High School","NC",64,0,1
"Linden Cogen Plant","NJ",2298920,12,374
"Litchfield","MN",87,0,2
"Little Gypsy","LA",1021620,5,3575
"Live Oak Limited","CA",64280,0,173
"Livingston Generating Station","MI",6164,0,12
"Lockheed Martin Sunnyvale","CA",2651,0,0
"Lockport Energy Associates LP","NY",132123,1,235
"Lodi","CA",2425,0,7
"Lodi Energy Center","CA",631083,3,32
"Logan City","UT",323,0,1
"Logan Generating Company LP","NJ",625405,463,382
"Logansport","IN",187500,1786,438
"Loma Linda University Cogen","CA",60323,0,167
"Lon Wright","NE",523902,895,372
"Lone Star","TX",3553,0,4
"Lonesome Creek Station","ND",237717,1,19
"Long Beach Generation LLC","CA",18017,0,6
"Long Creek Waste Water Plant","NC",155,0,3
"Longview Fibre","WA",81930,3317,969
"Longview Power Plant","WV",2545993,986,807
"Loraine County Project","OH","--",1,2231
"Lordsburg Generating","NM",12310,0,12
"Lorin Industries","MI",529,0,12
"Los Angeles Refinery Wilmington","CA",74058,1,485
"Los Esteros Critical Energy Center","CA",155897,1,7
"Los Medanos Energy Center","CA",1048894,5,639
"Lost Hills Cogeneration Plant","CA",99079,0,267
"Lost Nation","NH",573,1,3
"Louisa","IA",4067125,5532,3098
"Louisa Generation Facility","VA",244303,1,68
"Louisiana 1","LA",1135500,48,1452
"Louisiana Sugar Refining","LA",110758,1,253
"Louisiana Tech University Power Plant","LA",33400,0,90
"Low Moor","VA",141,0,1
"Loyola University Health Plant","IL",32669,0,83
"Lumberton","NC","--",13,174
"Luna Energy Facility","NM",694212,4,79
"Luverne","MN",30,0,1
"Lycoming County","PA","--",0,258
"Lyons","NE",2,0,0
"M L Hibbard","MN",18266,75,316
"M Street Jet","MA",1741,3,2
"MAS ASB Cogen Plant","GA",10048,0,485
"MCAGCC Cogen Plant","CA",41409,0,113
"MCLB Landfill Gas to Energy","GA","--",0,168
"MEPI GT Facility","IL",1006,0,1
"MJMEUC Generating Station #1","MO",65326,0,177
"MM Albany Energy","NY","--",0,385
"MM Hartford Energy","CT","--",0,143
"MM Lopez Energy","CA","--",0,502
"MM Prince William Energy","VA","--",0,590
"MM San Diego-Miramar","CA","--",0,868
"MM San Diego-North City","CA",26,0,363
"MM Taunton Energy","MA","--",0,253
"MM West Covina","CA","--",1,89
"MM Yolo Power","CA","--",0,178
"MMSD Jones Island Wastewater","WI",42800,0,143
"MMSD South Shore Wastewater","WI",113,0,380
"MMWAC Resource Recovery Facility","ME",30271,53,158
"MNDOT Standby Generation","MN",19,0,0
"MP Durham LLC","NC","--",0,228
"MP Wayne LLC","NC","--",0,169
"MPC Generating","GA",13992,2,12
"MSC Croswell","MI",6718,33,15
"MSC Sebewaing","MI",92161,401,205
"MTSU Power Co-Gen Plant","TN",42052,0,115
"MU Combined Heat and Power Plant","MO",197805,3481,552
"MVUT","CA",211,0,1
"Maalaea","HI",481134,828,2695
"MacArthur Waste to Energy Facility","NY",65543,3,231
"Macon","MO",0,0,0
"Macon Energy Center","MO",45445,0,116
"Maddox","NM",228801,1,259
"Madelia","MN",11,0,0
"Madison","OH",221949,1,68
"Magic Valley Generating Station","TX",1243667,6,171
"Magnet Cove","AR",269303,1,99
"Magnolia Power Plant","MS",1931986,10,216
"Magnolia Power Project","CA",650138,3,29
"Mahoning","OH","--",0,393
"Maiden Community Center","NC",68,0,1
"Main Street (MI)","MI",14,0,0
"Maine Independence Station","ME",135396,1,24
"Major Oak Power","TX",2716112,4077,1351
"Malaga Power LLC","CA",55185,0,6
"Malburg","CA",249035,1,16
"Malden","MO",10,0,0
"Mallard Lake Electric","IL","--",0,57
"Mammoth Pacific I","CA",1353,"--","--"
"Mammoth Pacific II","CA",1525,"--","--"
"Manatee","FL",4221102,579,961
"Manatee County LFGTE","FL","--",0,144
"Manchief Electric Generating Station","CO",105653,1,54
"Mandalay","CA",149881,1,5
"Mangum","OK",33,0,1
"Manistique","MI",152,0,3
"Manitowoc","WI",122763,223,51
"Mankato Energy Center","MN",187359,1,15
"Manning","IA",40,0,1
"Mansfield Mill","LA",225339,1005,893
"Maple Lake","MN",160,0,1
"Maquoketa 1","IA",98,0,2
"Maquoketa 2","IA","--",0,0
"Marathon Generating Plant","FL",115,0,2
"Marceline","MO",10,0,0
"March Point Cogeneration","WA",414347,3,1695
"Marcus Hook Energy LP","PA",1760794,9,264
"Marcus Hook Refinery Cogen","PA",111,0,0
"Marina Landfill Gas","CA","--",0,255
"Marion","IL",1917979,3840,1070
"Mariposa Energy Project","CA",46519,0,6
"Marlboro Mill","SC",12,2292,630
"Mars Snackfood US","IL",25577,0,70
"Mars Wrigley Confectionery US, LLC","NJ",46115,0,106
"Marsh Landing Generating Station","CA",59323,0,4
"Marsh Run Generation Facility","VA",393719,2,112
"Marshall","AK",1067,2,22
"Marshall (IL)","IL",145,0,3
"Marshall (MI)","MI",144,0,3
"Marshall (MN)","MN",94,0,0
"Marshall (MO)","MO",5588,134,15
"Marshall (NC)","NC",6636192,4195,8005
"Marshall Energy Facility","KY",47616,0,11
"Marshalltown","IA",2789,1,11
"Marshfield Utilities Gas Plant","WI",350,0,0
"Martin","FL",5602100,544,2012
"Martin Drake","CO",1541438,3592,1938
"Martin Lake","TX",11375747,20800,8692
"Martinez Refining","CA",432644,2,1015
"Martinsville LFG Generator","VA",368,0,48
"Mass Inst Tech Cntrl Utilities/Cogen Plt","MA",83742,10,52
"Massena Energy Facility","NY",1598,0,1
"Masspower","MA",398553,2,105
"Maxim","CA",3503,0,0
"Mayo","NC",2680610,2254,2350
"McCartney","MO",25241,0,29
"McClain Energy Facility","OK",1428160,7,341
"McClellan (CA)","CA",7414,0,20
"McClure","CA",4061,4,18
"McCook","NE",444,1,3
"McGinness Hills","NV",17546,"--","--"
"McGrath","AK",1650,3,35
"McGrath Peaker","CA",21891,0,2
"McGregor","IA",9,0,0
"McIntosh","GA",191617,318,682
"McIntosh (AL)","AL",168949,1,57
"McKay Bay Facility","FL",131322,3,378
"McKee Run","DE",8597,11,9
"McKinley Paper Co. - Washington Mill","WA",896,19,15
"McKinney LFG","TX","--",0,232
"McKittrick Cogen","CA",54072,0,142
