"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2011&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:10:06 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Glennallen","AK",11486,0,229
"Glenwood","NY",186039,7,103
"Glenwood Landing","NY",48022,0,7
"Goal Line LP","CA",88735,0,246
"Godwin Drive Plant","VA",67,0,1
"Gold Creek","AK",12,0,0
"Goldendale Generating Station","WA",230099,1,20
"Goodland","KS",460,0,9
"Goodman Energy Center","KS",18616,0,431
"Goodyear Beaumont Chemical Plant","TX",491569,11,726
"Goose Creek Energy Center","IL",51622,0,11
"Goose Haven Energy Center","CA",4200,0,1
"Gordon","WI",6,0,0
"Gordonsville Energy LP","VA",343853,2,94
"Gorgas","AL",4723752,8786,5748
"Gould Street","MD",16932,0,14
"Gowanus Gas Turbines Generating","NY",33215,0,87
"Gowrie","IA",5,0,0
"Graettinger","IA",24,0,0
"Graham","TX",191861,1,490
"Gramercy Holdings LLC","LA",649862,3,1582
"Grand Blanc Generating Station","MI","--",0,498
"Grand Forks","ND",25,0,0
"Grand Haven Diesel Plant","MI",1339,4,8
"Grand Junction","IA",28,0,1
"Grand Marais","MN",167,0,3
"Grand River","MI","--",0,320
"Grand Tower Energy Center LLC","IL",102565,1,119
"Granite City","MN",395,0,1
"Granite City Works","IL",15129,20,494
"Granite Falls 2","MN",12,0,0
"Granite Falls Walmart","NC",71,0,1
"Granite Ridge","NH",1474627,8,112
"Grant Town Power Plant","WV",800051,1868,1301
"Grantsburg Diesel","WI",39,0,1
"Grapeland Peaker","CA",1834,0,0
"Graphic Packaging","MI",126042,"--","--"
"Graphic Packaging International","CA",121998,1,336
"Graphic Packaging International Augusta Mill","GA",303354,4741,2029
"Gravel Neck","VA",48611,12,58
"Grayling Generating Station","MI",10909,14,224
"Grays Ferry Cogeneration","PA",644092,11,174
"Grays Harbor Energy Facility","WA",92965,1,14
"Grays Harbor Paper LP","WA","--",7,66
"Grayson","CA",62169,1,28
"Great Bend - Midwest Energy","KS",10,0,0
"Great Bend - Sunflower","KS",43703,0,74
"Greater Des Moines","IA",110496,1,6
"Greater Detroit Resource Recovery","MI",279232,21,1245
"Green Country Energy LLC","OK",849754,4,213
"Green Knight Energy Center","PA","--",0,87
"Green Power 2","TX",1985621,95,238
"Green River","KY",866239,15649,1627
"Green Valley LFGTE","KY","--",0,113
"Greene County","AL",2292372,27166,4256
"Greene Valley Gas Recovery","IL","--",0,96
"Greenfield","IA",30,0,1
"Greenidge Generation LLC","NY",101843,73,121
"Greenland Energy Center","FL",40821,3,33
"Greenleaf 1 Power Plant","CA",92637,0,264
"Greenleaf 2 Power Plant","CA",154862,0,2
"Greenport","NY",45,0,1
"Greens Bayou","TX",255925,2,410
"Greenville Electric Generating Station","OH",25859,0,17
"Greenwood (MI)","MI",270826,37,192
"Greenwood (MO)","MO",15492,0,23
"Gregory Power Facility","TX",1501755,8,394
"Griffith Energy LLC","AZ",502468,3,40
"Grimes Way","WA",584,0,13
"Grinnell","IA",1224,1,8
"Grossmont Hospital","CA",11815,0,32
"Groton Generating Station","SD",40806,0,32
"Grundy Center City Light Plant","IA",39,0,1
"Guadalupe Generating Station","TX",873746,4,249
"Guadalupe Power Plant","CA","--",0,281
"Gwitchyaa Zhee","AK",2851,0,57
"H Allen Franklin Combined Cycle","AL",3621203,18,316
"H L Culbreath Bayside Power Station","FL",2702399,14,332
"H L Spurlock","KY",8891579,5487,3271
"H Power","HI",225359,20,929
"H Wilson Sundt Generating Station","AZ",832603,1989,1587
"H. Gonzales","CA",231,0,1
"HF Lee Plant","NC",1373505,8717,2377
"HGST San Jose Standby Generator","CA",1069,0,6
"HL Power","CA",707,18,30
"HMP&L Station Two Henderson","KY",1643441,5941,793
"HSCo CHP","CT",36289,0,99
"Haefling","KY",1119,0,2
"Hagood","SC",36937,0,27
"Haines","AK",374,0,7
"Hal C Weaver Power Plant","TX",211630,1,519
"Hallam","NE",719,0,2
"Halstad","MN",37,0,1
"Hamakua Energy Plant","HI",176810,21,139
"Hamilton (OH)","OH",137321,269,91
"Hamilton (PA)","PA",1123,0,6
"Hamilton Peaking","OH",1110,0,1
"Hamlet Generating Facility","NC",80223,0,50
"Hammond","GA",3018599,2032,2630
"Hampton Facility","NH",18593,0,51
"Hana Substation","HI",78,0,2
"Hancock","MI",1324,0,6
"Handley","TX",405671,3,51
"Handsome Lake Energy LLC","PA",26611,0,12
"Hanford","CA",114846,13,76
"Hanford Energy Park Peaker","CA",6393,0,1
"Hanging Rock Energy Facility","OH",2241045,12,164
"Hansel","FL",3629,0,6
"Harbor","CA",56055,0,10
"Harbor Beach","MI",200994,1298,570
"Harbor Cogen","CA",6472,0,18
"Hardee Power Station","FL",62565,0,69
"Hardeeville","SC",58,0,0
"Hardin County LFGTE","KY","--",0,69
"Hardin County Peaking Facility","TX",70735,0,22
"Hardin Generator Project","MT",776021,353,299
"Harding Street","IN",3570981,17231,2421
"Harford Waste to Energy Facility","MD",48169,3,11
"Hargis-Hebert Electric Generating","LA",81624,0,58
"Harlan","IA",9,0,0
"Harlem River Yard","NY",16938,0,2
"Harllee Branch","GA",5142812,50059,10962
"Harquahala Generating Project","AZ",202142,1,20
"Harrington","TX",5788935,13704,4396
"Harris Lake","NY",108,0,2
"Harrisburg Facility","PA",118707,226,282
"Harrison County Power Project","TX",350566,2,62
"Harry Allen","NV",757330,4,45
"Harry D Mattison Gas Plant","AR",96999,1,59
"Harry L. Oswald","AR",669118,2,178
"Hartford Hospital Cogeneration","CT",43704,0,113
"Hartwell Energy Facility","GA",151483,1,419
"Hartzog","WY",1139,0,3
"Harvey Couch","AR",17187,0,21
"Harwood","ND",9,0,0
"Hatfields Ferry Power Station","PA",10442937,1752,23617
"Havana","IL",3312904,7062,1042
"Haverhill North Cogeneration Facility","OH",2276085,27242,16417
"Hawaii Cogen","HI",79709,81,163
"Hawaiian Comm & Sugar Puunene Mill","HI",127234,517,718
"Hawk Road Facility","GA",14887,0,6
"Hawkeye Energy Greenport LLC","NY",20397,0,3
"Haworth Water Treatment Plant","NJ",1835,0,43
"Hawthorn","MO",3858806,1633,1291
"Hay Road","DE",1706825,10,546
"Hayden","CO",2978199,1936,5778
"Haynes","CA",1495457,7,87
"Hays Energy Project","TX",1197178,6,142
"Hazelton","PA",5450,0,7
"Healy","AK",226015,22,351
"Heat Plant 770","OH",2407,18,14
"Heber City","UT",10675,0,224
"Heber Geothermal","CA",8463,"--","--"
"Hebron","NE",695,0,4
"Hell Gate","NY",17303,0,2
"Henderson","MS",13007,41,55
"Hendricks Regional Health","IN",12,0,0
"Hennepin Power Station","IL",2280053,5525,1436
"Henrico","VA",43,0,5
"Henrietta Peaker","CA",9085,0,2
"Henry County","IN",21528,0,18
"Henry Station","MI",475,0,10
"Herbert A Wagner","MD",1538157,8267,1516
"Herington","KS",110,0,2
"Hermiston Generating Plant","OR",924939,5,129
"Hermiston Power Partnership","OR",451299,2,64
"Hibbing","MN",160398,550,399
"Hidalgo Energy Center","TX",979004,5,2657
"Hidden Hollow Energy","ID","--",0,288
"Higgins","FL",1622,0,2
"Higgins Generating Station","NV",766973,4,56
"Higginsville","MO",308,0,1
"High Acres Gas Recovery","NY","--",0,994
"High Bridge","MN",314365,2,37
"High Desert Power Plant","CA",740810,4,62
"High Point, Fairfield","NC",1,0,0
"High Point, POLO","NC",78,0,1
"High Point, Pump Station Rd","NC",141,0,3
"High Sierra Cogeneration Plant","CA",15566,0,355
"High Sierra Limited","CA",21817,0,59
"High Street Station","MA",442,0,9
"Highland","IL",144,0,3
"Highmore","SD",77,0,2
"Hill City","KS",37,0,1
"Hillabee Energy Center","AL",1563468,8,128
"Hillburn","NY",234,0,1
"Hillman Power LLC","MI",16505,336,93
"Hills","MN",3,0,0
"Hillsboro","ND",11,0,0
"Hillsborough County Resource Recovery","FL",241023,123,1247
"Hillsdale","MI",300,0,7
"Hilton Head","SC",576,2,3
"Hinds Energy Facility","MS",412122,2,25
"Hines Energy Complex","FL",4637467,23,570
"Hobbs Generating Station","NM",1239357,6,66
"Hoffer Plastics","IL",1904,0,45
"Hoffmann LaRoche","NJ",50515,0,143
"Hofstra University","NY",9365,0,209
"Hog Bayou Energy Center","AL",290804,2,36
"Hoisington","KS",341,0,8
"Holcomb","KS",2766624,1524,4150
"Holden","MO",25585,0,8
"Holland Energy Facility","IL",261185,1,45
"Holly","CO",9,0,0
"Holton","KS",1506,0,32
"Holtsville","NY",46459,0,192
"Homer City Generating Station","PA",8957529,75838,8185
"Honea Path","SC",17,0,0
"Honeywell Farms","NY",5765,0,136
"Honolulu","HI",104574,231,188
"Hoonah","AK",3348,0,67
"Hooper Bay","AK",1912,0,40
"Hoot Lake","MN",876474,3097,842
"Hoover Company","TX",338,0,6
"Hopewell Cogeneration","VA",510471,10,456
"Hopewell Mill","VA",198658,2591,912
"Hopewell Power Station","VA",76926,16,124
"Hopkinton","IA",37,0,1
"Horry Land Fill Gas Site","SC","--",0,171
"Horseshoe Lake","OK",609648,4,1000
"Hot Spring Generating Facility","AR",451739,2,52
"Houma","LA",20264,0,33
"Houston Chemical Complex Battleground","TX",965558,6,2617
"Houston Plant","TX","--",0,27
"Howard Bend","MO",210,1,2
"Howard Down","NJ",2454,6,4
"Howard F Curren Advncd Wastewater Plant","FL","--",0,253
"Hudson Avenue","NY",1154,0,3
"Hugo","OK",3060524,8418,2478
"Hugoton 2","KS",214,0,5
"Humboldt Bay","CA",221957,1,5143
"Humboldt Sawmill Company","CA","--",39,342
"Hunlock Power Station","PA",30803,0,15
"Hunlock Unit 4","PA",3571,0,3
"Hunter","UT",8416290,4229,12732
"Hunterdon Cogen Facility","NJ",23184,0,64
"Hunterstown","PA",3968,0,12
"Hunterstown Power Plant","PA",1598148,8,75
"Huntersville Delivery No 2","NC",1,0,0
"Huntington","UT",5533027,2294,5671
"Huntington Resource Recovery Facility","NY",138549,13,528
"Huron","SD",821,0,1
"Hurricane City Power","UT",1093,0,3
"Hutchinson Energy Center","KS",41139,0,79
"Hutchinson Plant #1","MN",1988,0,36
"Hutchinson Plant #2","MN",5707,0,5
"Hutsonville","IL",848161,"--","--"
"Hydaburg","AK",39,0,1
"Hyland LFGTE Facility","NY","--",0,437
"I 95 Landfill Phase II","VA","--",0,345
"I 95 Municipal Landfill Phase I","VA","--",0,338
"IBM West","MN",94,0,2
"IMEA Flora","IL",152,0,3
"IP Springfield Oregon","OR",73077,1464,470
"IRC Generator Facility","AZ",14,0,0
"ITT Cogen Facility","IL",22,0,0
"Iatan","MO",8424252,263,2250
"Imperial Savannah LP","GA",202100,451,357
"Ina Road Water Pollution Control Fac","AZ",9418,0,361
"Indeck Corinth Energy Center","NY",394004,2,87
"Indeck Jonesboro Energy Center","ME","--",0,6
"Indeck Olean Energy Center","NY",70898,0,22
"Indeck Oswego Energy Center","NY",5781,0,7
"Indeck Silver Springs Energy Center","NY",7286,0,5
"Indeck West Enfield Energy Center","ME","--",3,155
"Indeck Yerkes Energy Center","NY",6121,0,8
"Independence (IA)","IA",185,0,4
"Independence Steam Electric Station","AR",11079152,27577,12167
"Indian Orchard Plant 1","MA",124517,902,695
"Indian River Generating Station","DE",1569912,8341,2134
"Indian River Plant","FL",14780,1,17
"Indiana Harbor E 5 AC Station","IN",63128,24,770
"Indiana University of Pennsylvania","PA",5358,0,115
"Indianola","IA",374,0,3
"Indiantown Cogeneration LP","FL",1102965,1421,1118
"Indigo Energy Facility","CA",22689,0,6
"Industrial Park","IL",147,0,1
"Ingleside Cogeneration","TX",1236211,7,3593
"Ingredion Incorporated","IL",840968,2373,522
"Ingredion Stockton","CA",21025,0,58
"Ingredion Winston Salem","NC",7730,89,334
"Inland Empire Energy Center","CA",1144867,6,37
"Inland Paperboard Packaging Rome","GA",313134,4936,1370
"Inner Harbor East Heating","MD",0,0,0
"Intercession City","FL",364462,3,201
"Intermountain Power Project","UT",12031484,4476,22819
"International","AK",18698,0,52
"International Paper - Orange","TX",126056,2533,1131
"International Paper Co. - New Bern Mill","NC",66385,2302,32
"International Paper Courtland Mill","AL",192304,3140,35
"International Paper Eastover Facility","SC",332925,3324,159
"International Paper Georgetown Mill","SC",260006,5970,1234
"International Paper Pensacola","FL",224315,3298,869
"International Paper Pine Hill Mill","AL",88195,2405,1117
"International Paper Prattville Mill","AL",244368,4167,1456
"International Paper Riegelwood Mill","NC",141473,5138,1906
"International Paper Riverdale Mill","AL",265061,2195,357
"International Paper Savanna Mill","GA",538445,6030,1985
"International Paper Texarkana Mill","TX",125121,3335,1499
"International Paper Valliant OK","OK",184635,2821,894
"International Paper Vicksburg Mill","MS",54149,1670,733
"Interstate","IL",10325,0,9
"Interstate Paper LLC Riceboro","GA",12437,984,437
"Inver Hills","MN",25566,0,75
"Iola","KS",864,0,19
"Iowa Methodist Medical Center","IA",9,0,0
"Iowa State University","IA",303975,2011,431
"Iredell County LFG Facility","NC","--",0,260
"Ironwood LLC","PA",1868792,10,192
"Island Street Peaking Plant","WI",4270,0,3
"J B Sims","MI",306155,265,327
"J C McNeil","VT",2781,1,106
"J C Weadock","MI",1713621,6970,2223
"J D Kennedy","FL",69143,0,20
"J E Corette Plant","MT",897590,2102,1129
"J H Campbell","MI",8168771,24051,6382
"J K Smith","KY",324561,3,74
"J K Spruce","TX",8338197,2319,3628
"J Lamar Stall Unit","LA",1137978,6,3102
"J M Stuart","OH",12728413,7658,7039
"J R Whiting","MI",1700146,5393,2088
"J Robert Massengale","TX",144532,1,45
"J Street","NE",393,0,2
"J T Deely","TX",6179910,18761,3103
"J&A-Santa Maria II LLC","CA","--",0,4
"JCO Oxides Olefins Plant","TX",716064,4,1957
"JM Shafer Generating Station","CO",279318,2,229
"Jack County","TX",1516297,9,263
"Jack Fusco Energy Center","TX",919583,5,106
"Jack McDonough","GA",2141711,16608,2868
"Jack Watson","MS",2728228,24767,5060
"Jackson (MO)","MO",185,0,4
"Jackson (OH)","OH",40,0,1
"Jackson Cntr Peaking","OH",28,0,1
"Jackson County Resource Recovery","MI",27200,2,5
"Jackson Generating Station","MI",465666,2,266
"Jackson Square","MO",147,0,1
"Jamaica Bay Peaking","NY",7012,0,39
"James De Young","MI",289090,591,221
"James E. Rogers Energy Complex","NC",2391927,279,643
"James H Miller Jr","AL",20694188,3376,10001
"James River Genco LLC","VA",565292,1965,1034
"James River Power Station","MO",1121274,2540,998
"Jameson Gas Processing Plant","TX",5460,0,152
"Jamestown","ND",2602,0,14
"Janesville","MN",5,0,0
"Jarvis Street","AK",1632,0,32
"Jasper","SC",2165281,10,138
"Jasper 2","IN",472,6,1
"Jay County LFGTE","IN","--",0,187
"Jefferies","SC",446336,5906,1087
"Jefferson Street Substation","MO",18,0,0
"Jeffrey Energy Center","KS",14684488,1449,11509
"Jersey Valley Geothermal Power Plant","NV",1171,"--","--"
"Jesup Plant","GA",57809,5261,1722
"Jetmore","KS",23,0,0
"Jewett City 1","CT",152,0,3
"Jim Bridger","WY",12891675,8790,11953
"John B Rich Memorial Power Station","PA",830358,1192,191
"John Deere Dubuque Works","IA",78,0,2
"John Deere Harvester Works","IL",49305,453,349
"John E Amos","WV",13859642,7811,3566
"John H Warden","MI",33729,383,251
"John P Madgett","WI",2077418,4379,2658
"John S Rainey","SC",1585664,8,264
"John Sevier","TN",2578774,13800,2810
"John Twitty Energy Center","MO",2448279,4695,1155
"Johnson","KS",114,0,2
"Johnson County","TX",512389,3,148
"Johnsonburg Mill","PA",337177,1772,233
"Johnsonville","TN",5496688,33199,7125
"Joliet 29","IL",6130427,11760,3180
"Joliet 9","IL",1847913,3692,2546
"Jones","TX",1110737,6,923
"Jones Street","NE",437,0,2
"Jonesboro City Water & Light Plant","AR",139381,1,96
"Joppa Steam","IL",7767050,23750,4363
"Joseph J Seymour Power Project","NY",105284,1,9
"Junction","WI",172,0,4
"Juneau","WI",744,0,4
"Juniata Locomotive Shop","PA",48803,364,281
"Kahoka","MO",4,0,0
"Kahului","HI",199475,1959,360
"Kake","AK",2158,0,43
"Kalaeloa Cogen Plant","HI",958029,2559,1841
"Kalamazoo River Generating Station","MI",2604,0,1
"Kalkaska CT #1","MI",13410,0,9
"Kamin LLC Wrens Mine","GA",69,0,1
"Kamin LLC Wrens Plant","GA",4461,0,14
"Kammer","WV",1852936,15161,3256
"Kanawha River","WV",1519304,9378,2263
"Kankakee Gas Recovery","IL","--",0,150
"Kanoelehua","HI",304,0,6
"KapStone Kraft Paper Corp","NC",223351,150,912
"Kapaia Power Station","HI",636,0,57
"Kapstone","SC",521210,337,568
"Kasigluk","AK",1744,0,36
"Kaukauna Gas Turbine","WI",107,0,0
"Kaukauna Paper Mill","WI",340110,7089,1193
"Kaweah Delta District Hospital","CA",15183,0,39
"Kearny","CA",12748,0,35
"Kemper County","MS",84317,1,21
"Kendall County Generation Facility","IL",881545,5,193
"Kendall Square Station","MA",501467,3,35
"Kenilworth Energy Facility","NJ",104897,1,98
"Kennecott Power Plant","UT",525089,3033,5017
"Kennedy International Airport Cogen","NY",264223,1,53
"Kenneth C Coleman","KY",3386069,4507,6099
"Kennett","MO",1763,0,40
"Kent County Waste to Energy Facility","MI",83737,7,295
"Kentucky Mills","KY",46947,2388,745
"Kenyon Municipal","MN",16,0,0
"Kern Front Limited","CA",21735,0,59
"Kern River Cogeneration","CA",832775,4,2265
"Kern River Eastridge Cogen","CA",221000,1,513
"Kettle Butte Digester, LLC","ID","--",0,162
"Kettle Falls Generating Station","WA",1205,56,320
"Key City","MN",496,0,1
"Keystone","PA",9979688,42130,18833
"Keystone Recovery","PA","--",0,580
"Kiamichi Energy Facility","OK",1270531,6,389
"Kiana","AK",1295,0,27
"Kiefer Landfill","CA","--",0,873
"Killen Station","OH",3716334,7004,3279
"Kimball","NE",42,0,1
"Kincaid Generation LLC","IL",5364387,10696,10553
"Kindred School","ND",19,0,0
"King & Queen","VA",358,0,59
"King City Peaking","CA",3035,0,8
"King City Power Plant","CA",270434,0,0
"Kingfisher","OK",568,0,12
"Kingman Municipal Power and Light Plant","KS",3545,0,82
"Kings Beach","CA",66,0,1
"Kingsburg Cogen","CA",61160,0,149
"Kingston","TN",4582951,23640,1391
"Kinmundy","IL",12357,0,7
"Kinsleys Landfill","NJ","--",0,93
"Kirksville","MO",136,0,0
"Kivalina","AK",1023,0,21
"Klamath Cogeneration Plant","OR",789104,4,100
"Klamath Expansion Project","OR",12609,0,6
"Kleen Energy Systems Project","CT",705086,3,34
"Klein Tools Chicago","IL",2,0,0
"Kline Township Cogen Facility","PA",511454,744,111
"Knox Lee","TX",381935,2,553
"Knoxville Industrial","IA",90,0,2
"Koda Biomass Plant","MN",9627,22,224
"Kodiak Microgrid","AK",13107,0,261
"Koppers Susquehanna Plant","PA","--",12,104
"Kotlik","AK",1397,0,29
"Kotzebue","AK",14325,0,285
"Koyuk","AK",921,0,19
"Kraft","GA",538130,2546,1235
"Kyger Creek","OH",6375597,129662,8432
"Kyrene","AZ",210753,1,22
"L L Wilkins","MS",288,0,1
"L V Sutton Steam","NC",1807531,11778,3658
"LNG 1 & 2","CT",335,0,7
"LSP-Cottage Grove LP","MN",91279,0,10
"LSP-Whitewater LP","WI",249944,2,38
"La Crosse","KS",48,0,1
"La Cygne","KS",8231154,16213,7575
"La Farge","WI",3,0,0
"La Junta","CO",14,0,0
"La Paloma Generating Plant","CA",498908,3,30
"La Plata","MO",10,0,0
"La Porte","IA",218,0,5
"LaO Energy Systems","LA",1005162,7,3579
"Labadie","MO",18531832,52569,8973
"Ladysmith","VA",222162,4,55
"Lagoon Creek","TN",1157654,6,143
"Lake (WY)","WY",115,0,2
"Lake Catherine","AR",79748,0,135
"Lake Charles Polymers","LA",37075,0,331
"Lake Crystal","MN",32,0,1
"Lake Gas Recovery","IL","--",0,78
"Lake Hubbard","TX",425277,6,129
"Lake Mills","IA",57,0,1
"Lake Mills Gas Recovery","IA","--",0,480
"Lake One","CA",4832,0,1
"Lake Park","IA",14,0,0
"Lake Preston","SD",278,0,1
"Lake Road (MO)","MO",718162,1263,1442
"Lake Road Generating Plant","CT",2072634,10,123
"Lake Side Power Plant","UT",721586,3,46
"Lakefield Junction","MN",69365,0,15
"Lakefield Utilities","MN",9,0,0
"Lakeview Gas Recovery","PA","--",0,496
"Lakin Municipal","KS",22,0,0
"Lamar Plant","CO",155029,36,53
"Lamar Power Project","TX",1746802,9,467
"Lambie Energy Center","CA",3864,0,1
"Lamoni Municipal Utilities","IA",158,0,3
"Lancaster County Resource Recovery","PA",184708,15,496
"Lanchester Generating Station","PA","--",0,266
"Landis Delivery No 2","NC",2,0,0
"Lanesboro","MN",11,0,0
"Lange Gas Turbines","SD",2479,0,1
"Lansing","IA",1627467,4786,844
"Lansing Smith","FL",2656584,5615,2321
"Laramie River Station","WY",12228859,8530,12753
"Laredo","TX",54808,0,5
"Larkspur Energy Facility","CA",19042,0,4
"Larned","KS",253,0,5
"Larsen Memorial","FL",28687,0,13
"Las Animas","CO",14,0,0
"Las Vegas Generating Station","NV",17902,1,16
"Lauderdale","FL",2260632,63,2217
"Laurel Ridge LFGTE","KY","--",0,118
"Laurens","IA",9,0,0
"Laverne Diesel Generating Plant","OK",13,0,0
"Lawrence County Station","IN",22456,0,17
"Lawrence Energy Center","KS",3691206,2534,4592
"Lawrenceburg Power, LLC","IN",1539982,8,148
"Leaf River Cellulose LLC","MS",34520,3217,1231
"Lebanon","OH",3,0,0
"Lebanon Pines 1 & 2","CT",326,0,6
"Lederle Laboratories","NY",121885,1,327
"Lee County Landfill","SC","--",0,928
"Lee County Solid Waste Energy","FL",205469,152,822
"Lee Energy Facility","IL",19858,0,5
"Leland Olds","ND",3634232,35190,4511
"Lemon Creek","AK",2514,0,26
"Lenox","IA",49,0,1
"Leon Creek","TX",87034,0,14
"Lewis & Clark","MT",374123,777,645
"Lewis Creek","TX",1037027,5,161
"Lexington","NC",4,0,0
"Lexington Health Center","NC",2,0,0
"Lexington Hickory Street","NC",3,0,0
"Liberty Electric Power Plant","PA",1197652,6,109
"Liberty I & II LFGTE","IN","--",0,648
"Lieberman","LA",97261,0,46
"Lime Creek","IA",658,0,1
"Limestone","TX",13383713,22694,12856
"Limon Generating Station","CO",11282,0,5
"Lincoln","KS",212,0,4
"Lincoln Combustion","NC",105795,4,80
"Lincoln Generating Facility","IL",19769,0,7
"Lincoln Paper & Tissue","ME","--",939,206
"Lincolnton High School","NC",57,0,1
"Linden Cogen Plant","NJ",2180645,11,305
"Litchfield","MN",293,0,6
"Little Company of Mary Hospital","IL",17367,0,48
"Little Gypsy","LA",1180384,6,2567
"Little Mountain","UT",88142,0,240
"Live Oak Limited","CA",174051,1,469
"Livingston Generating Station","MI",33267,0,61
"Lockheed Martin Sunnyvale","CA",176,0,0
"Lockport Energy Associates LP","NY",4650,0,40
"Lodi","CA",349,0,1
"Logan City","UT",113,0,0
"Logan Generating Company LP","NJ",958063,554,584
"Logansport","IN",174063,1453,445
"Loma Linda University Cogen","CA",59124,0,164
"Lon Wright","NE",529583,1013,408
"Lone Star","TX",32701,0,83
"Long Beach Generation LLC","CA",17824,0,5
"Long Creek Waste Water Plant","NC",151,0,3
"Longview Fibre","WA",101083,3380,1136
"Longview Power Plant","WV",197393,2479,1625
"Lopez Canyon","CA","--",0,2
"Loraine County Project","OH","--",0,854
"Lordsburg Generating","NM",13465,0,12
"Los Angeles Refinery Wilmington","CA",37635,1,357
"Los Esteros Critical Energy Center","CA",35776,0,7
"Los Medanos Energy Center","CA",1023520,6,85
"Lost Hills Cogeneration Plant","CA",33021,0,85
"Lost Nation","NH",168,0,1
"Lost Pines 1 Power Project","TX",1355482,7,192
"Louis Doc Bonin","LA",404716,2,508
"Louisa","IA",4307199,6628,3376
"Louisa Generation Facility","VA",69409,2,19
"Louisiana 1","LA",1340526,29,1600
"Louisiana Sugar Refining","LA",83948,0,193
"Louisiana Tech University Power Plant","LA",30758,0,84
"Loveridge Road Power Plant","CA",183575,13,116
"Low Moor","VA",189,0,1
"Lowell Cogeneration Company LP","MA",3398,0,13
"Lower Mount Bethel Energy","PA",1414823,7,123
"Luke Mill","MD",886565,18871,3557
"Luna Energy Facility","NM",698355,4,86
"Luverne","MN",34,0,1
"Lyons","NE",7,0,0
"M L Hibbard","MN",470,198,504
"M Street Jet","MA",862,0,1
"MEPI GT Facility","IL",13337,0,13
"MJMEUC Generating Station #1","MO",64715,0,173
"MM Albany Energy","NY","--",0,228
"MM Hartford Energy","CT","--",0,179
"MM Lopez Energy","CA","--",0,538
"MM Prince William Energy","VA","--",0,168
"MM San Diego-Miramar","CA","--",0,692
"MM San Diego-North City","CA","--",0,381
"MM Taunton Energy","MA","--",0,215
"MM Tomoka Farms Energy","FL","--",0,366
"MM West Covina","CA","--",1,95
"MM Yolo Power","CA","--",0,264
"MMSD Jones Island Wastewater","WI",83388,0,230
"MMSD South Shore Wastewater","WI",1276,0,140
"MMWAC Resource Recovery Facility","ME",30476,2,8
"MNDOT Standby Generation","MN",21,0,0
"MP Durham LLC","NC","--",0,237
"MP Wayne LLC","NC","--",0,111
"MPC Generating","GA",11034,0,10
"MPEA Energy Center","IL",1,0,0
"MU Combined Heat and Power Plant","MO",262817,5293,679
"MVUT","CA",38,0,0
"Maalaea","HI",552966,0,5040
"Mabelvale","AR",28897,0,79
"MacArthur Waste to Energy Facility","NY",66283,7,401
"Macon","MO",68,0,1
"Macon Energy Center","MO",56605,0,144
"Maddox","NM",246859,1,298
"Madelia","MN",14,0,0
"Madison","OH",117101,1,34
"Magic Valley Generating Station","TX",1452830,7,417
"Magnet Cove","AR",241408,1,37
"Magnolia Power Plant","MS",1038145,6,116
"Magnolia Power Project","CA",413817,2,20
"Maiden Community Center","NC",70,0,1
"Maiden Finger Street","NC",3,0,0
"Main Street (MI)","MI",9,0,0
"Maine Energy Recovery","ME",98268,8,475
"Maine Independence Station","ME",695089,4,75
"Major Oak Power","TX",2599148,5424,1560
"Malaga Power LLC","CA",34026,0,3
"Malburg","CA",266737,1,16
"Malden","MO",67,0,1
"Mallard Lake Electric","IL","--",1,132
"Mallard Ridge Gas Recovery","WI","--",0,206
"Mammoth Pacific I","CA",875,"--","--"
"Mammoth Pacific II","CA",2275,"--","--"
"Manatee","FL",3677957,1500,1025
"Manchester Street","RI",1010851,6,254
"Manchief Electric Generating Station","CO",122730,1,59
"Mandalay","CA",48390,0,1
"Mangum","OK",107,0,2
"Manistique","MI",576,0,12
"Manitowoc","WI",263661,395,127
"Mankato Energy Center","MN",136552,1,12
"Mansfield Mill","LA",218158,1030,820
"Maple Lake","MN",439,0,2
"Maquoketa 1","IA",317,0,7
"Maquoketa 2","IA",22,0,0
"Marathon Electric","WI",3,0,0
"Marathon Generating Plant","FL",50,0,1
"March Point Cogeneration","WA",519864,4,1867
"Marcus Hook Energy LP","PA",1570090,8,279
"Marcus Hook Refinery Cogen","PA",7533,0,5
"Marina Landfill Gas","CA","--",0,417
"Marion","IL",2061709,7715,1521
"Marlboro Mill","SC","--",4531,1195
"Mars Snackfood US","IL",19805,0,54
"Mars Wrigley Confectionery US, LLC","NJ",43405,0,118
"Marsh Run Generation Facility","VA",86296,2,26
"Marshall (IL)","IL",234,0,5
"Marshall (MI)","MI",475,0,10
"Marshall (MN)","MN",124,0,1
"Marshall (MO)","MO",28822,695,87
"Marshall (NC)","NC",10034674,3495,8242
"Marshall Energy Facility","KY",56602,0,12
"Marshalltown","IA",14967,7,54
