"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2007&tab=annual_emissions&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Mon Nov 25 2019 16:56:37 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"H B Robinson","SC",1109592,11441,2565
"H L Culbreath Bayside Power Station","FL",2972184,15,2066
"H L Spurlock","KY",7482686,33514,6319
"H Power","HI",174414,16,736
"H Wilson Sundt Generating Station","AZ",919587,2638,1935
"H. Gonzales","CA",149,"--","--"
"HF Lee Plant","NC",2254451,14065,3839
"HL Power","CA","--",15,25
"HMDC Kingsland Landfill","NJ","--",0,69
"HMP&L Station Two Henderson","KY",1609617,4568,3343
"Haefling","KY",394,0,1
"Hagood","SC",23716,1,28
"Haines","AK",334,1,7
"Hal C Weaver Power Plant","TX",240740,2,738
"Halifax Electric","MA","--",0,96
"Hallam","NE",3165,6,17
"Halstad","MN",6,"--","--"
"Hamakua Energy Plant","HI",307745,26,237
"Hamilton (OH)","OH",438503,1419,855
"Hamilton (PA)","PA",2697,5,15
"Hamilton Peaking","OH",360,"--","--"
"Hamlet Generating Facility","NC",1764,0,148
"Hammond","GA",4597684,43372,7060
"Hampton Facility","NH",21711,3,88
"Hana Substation","HI",85,0,2
"Hancock","MI",1114,0,1
"Handley","TX",191620,1,19
"Handsome Lake Energy LLC","PA",93098,0,41
"Hanford","CA",282057,44,179
"Hanford Energy Park Peaker","CA",21047,0,2
"Hanging Rock Energy Facility","OH",680767,4,112
"Hansel","FL",18200,0,49
"Harbor","CA",125099,1,23
"Harbor Beach","MI",79638,505,282
"Harbor Cogen","CA",51289,0,140
"Hardee Power Station","FL",292850,0,2
"Hardin County LFGTE","KY","--",0,197
"Hardin Generator Project","MT",904488,349,5866
"Harding Street","IN",3735692,32842,3874
"Harford Waste to Energy Facility","MD",43891,69,202
"Hargis-Hebert Electric Generating","LA",101201,1,65
"Harlan","IA",7,"--","--"
"Harlem River Yard","NY",49156,0,5
"Harllee Branch","GA",9479358,89234,18986
"Harquahala Generating Project","AZ",1008953,6,72
"Harrington","TX",7321732,17410,9013
"Harris Lake","NY",74,0,1
"Harrisburg Facility","PA",83099,93,282
"Harrison County Power Project","TX",504802,3,65
"Harry Allen","NV",52,0,10
"Harry D Mattison Gas Plant","AR",57707,0,39
"Harry L. Oswald","AR",138123,1,75
"Hartco Flooring","TN","--",3,29
"Hartford Hospital Cogeneration","CT",43694,0,114
"Hartwell Energy Facility","GA",145406,1,394
"Hartzog","WY",19593,0,57
"Harvey Couch","AR",26286,0,26
"Harwood","ND",11,"--","--"
"Hatfields Ferry Power Station","PA",9596303,131486,21476
"Havana","IL",3338450,6640,744
"Haverhill Paperboard","MA",7333,19,15
"Hawaii Cogen","HI",38107,80,331
"Hawaiian Comm & Sugar Puunene Mill","HI",216066,360,523
"Hawk Road Facility","GA",29577,0,12
"Hawkeye Energy Greenport LLC","NY",63294,15,8
"Hawley","MN",2,"--","--"
"Haworth Water Treatment Plant","NJ",5328,0,122
"Hawthorn","MO",3920793,1745,1363
"Hay Road","DE",682740,5,264
"Hayden","CO",3636698,2466,7052
"Haynes","CA",1800936,9,84
"Hays Energy Project","TX",1440728,7,379
"Hazelton","PA",6972,0,7
"Healy","AK",282445,30,417
"Heber City","UT",22625,8,520
"Heber Geothermal","CA",8855,"--","--"
"Hebron","NE",441,1,2
"Helemano Substation DG","HI",1074,2,21
"Hell Gate","NY",56460,0,6
"Henderson","MS",14453,108,34
"Henderson I","KY",11818,168,19
"Hendricks Regional Health","IN",27,0,1
"Hennepin Power Station","IL",2065787,4434,1065
"Henrietta Peaker","CA",11855,0,2
"Henry County","IN",48351,0,36
"Henry D King","FL",22191,0,9
"Henry Station","MI",937,0,22
"Herbert A Wagner","MD",3016663,19035,4209
"Herington","KS",386,1,7
"Hermiston Generating Plant","OR",1381838,7,155
"Hermiston Power Partnership","OR",1179579,6,158
"Hibbing","MN",245771,1167,563
"Hidalgo Energy Center","TX",720090,4,1941
"Higgins","FL",37502,2,107
"Higgins Generating Station","NV",559288,3,40
"Higginsville","MO",197,0,2
"High Acres Gas Recovery","NY","--",0,298
"High Bridge","MN",788445,1902,2892
"High Desert Power Plant","CA",1700614,9,145
"High Point, Fairfield","NC",45,0,1
"High Point, Jackson Lake","NC",36,0,1
"High Point, Pump Station Rd","NC",67,0,1
"High Sierra Limited","CA",168221,1,453
"High Street Station","MA",267,0,6
"Highland","IL",396,1,8
"Highmore","SD",51,0,1
"Hill City","KS",5,"--","--"
"Hillburn","NY",425,0,3
"Hillman Power LLC","MI",2248,301,76
"Hills","MN",12,"--","--"
"Hillsboro","ND",20,"--","--"
"Hillsborough County Resource Recovery","FL",152264,14,557
"Hillsdale","MI",283,0,6
"Hilton Head","SC",1739,0,4
"Hinds Energy Facility","MS",496598,2,35
"Hines Energy Complex","FL",2973605,16,563
"Hoffer Plastics","IL",1414,0,33
"Hoffmann LaRoche","NJ",52622,0,147
"Hofstra University","NY",10094,4,225
"Hog Bayou Energy Center","AL",40001,0,8
"Hoisington","KS",149,0,3
"Holcomb","KS",2861445,976,4267
"Holden","MO",31892,0,8
"Holland Energy Facility","IL",324502,2,57
"Holly","CO",34,0,1
"Holly Street","TX",233475,1,237
"Holton","KS",2106,1,47
"Holtsville","NY",87695,157,455
"Homer City Generating Station","PA",12548316,109560,15825
"Honea Path","SC",28,0,1
"Honeywell Farms","NY",6341,0,149
"Honolulu","HI",171366,384,307
"Hoonah","AK",3840,7,76
"Hooper Bay","AK",2000,4,41
"Hoot Lake","MN",1042384,3242,1582
"Hoover Company","TX",56,0,1
"Hopewell Cogeneration","VA",443732,108,432
"Hopewell Mill","VA",201899,2634,923
"Hopewell Power Station","VA",355530,257,529
"Hopkinton","IA",100,0,2
"Horry Land Fill Gas Site","SC","--",0,191
"Horseshoe Lake","OK",694013,43,1109
"Hot Spring Generating Facility","AR",394704,2,52
"Houma","LA",9937,0,17
"Houston Chemical Complex Battleground","TX",1061798,17,8301
"Houston Plant","TX",13028,0,60
"Howard Down","NJ",71407,329,154
"Howard F Curren Advncd Wastewater Plant","FL","--",0,392
"Hudson Avenue","NY",1991,0,354
"Hugo","OK",3154847,9209,3134
"Hugoton 2","KS",151,0,3
"Humboldt Bay","CA",353356,39,955
"Humboldt Sawmill Company","CA","--",46,325
"Hunlock Power Station","PA",361939,3333,506
"Hunlock Unit 4","PA",20251,0,13
"Hunter","UT","--",6052,16957
"Hunter","UT",9637530,"--","--"
"Hunterdon Cogen Facility","NJ",22214,0,61
"Hunterstown","PA",6201,6,29
"Hunterstown Power Plant","PA",467378,2,41
"Huntersville Delivery No 2","NC",10,"--","--"
"Huntington","UT",6818324,"--","--"
"Huntington","UT","--",3947,9412
"Huntington Resource Recovery Facility","NY",123479,11,456
"Huron","SD",5111,0,12
"Hutchinson Energy Center","KS",101920,0,212
"Hutchinson Plant #1","MN",2139,1,36
"Hutchinson Plant #2","MN",15481,0,20
"Hutsonville","IL",922160,2679,1118
"Hydaburg","AK",876,2,18
"I 95 Landfill Phase II","VA","--",0,313
"I 95 Municipal Landfill Phase I","VA","--",0,317
"IBM West","MN",41,0,1
"IMEA Flora","IL",25,0,0
"IMEA Highland","IL",19,"--","--"
"IMEA Waterloo","IL",25,0,0
"IP Springfield Oregon","OR",122748,1602,599
"ISG Weirton","WV",231719,463,358
"ITT Cogen Facility","IL",11,"--","--"
"IVEX Packaging","IL",12491,0,35
"Iatan","MO",4084983,12964,6056
"Imperial Savannah LP","GA",245002,1510,561
"Ina Road Water Pollution Control Fac","AZ",9368,0,351
"Indeck Corinth Energy Center","NY",229106,1,48
"Indeck Jonesboro Energy Center","ME","--",2,98
"Indeck Olean Energy Center","NY",114784,1,30
"Indeck Oswego Energy Center","NY",12715,0,15
"Indeck Silver Springs Energy Center","NY",6740,0,5
"Indeck West Enfield Energy Center","ME","--",2,98
"Indeck Yerkes Energy Center","NY",11548,0,14
"Independence (IA)","IA",1190,2,25
"Independence Steam Electric Station","AR",11827442,26797,15743
"Indian Orchard Plant 1","MA",140415,445,781
"Indian River","FL",200449,829,304
"Indian River Generating Station","DE",3931587,21292,6424
"Indian River Plant","FL",21545,0,10
"Indian Trails Cogen 1","IL",12803,0,31
"Indiana Harbor E 5 AC Station","IN",46383,26,799
"Indiana University of Pennsylvania","PA",76196,4,1634
"Indianola","IA",2054,4,15
"Indiantown Cogeneration LP","FL",2142294,891,850
"Indigo Energy Facility","CA",48902,0,10
"Industrial Park","IL",170,0,1
"Ingleside Cogeneration","TX",1272438,8,3843
"Ingredion Incorporated","IL",834892,15231,671
"Ingredion Stockton","CA",20113,0,56
"Ingredion Winston Salem","NC",12217,110,370
"Inland Paperboard Packaging Rome","GA",494411,4920,1961
"Inner Harbor East Heating","MD",3148,0,70
"Intercession City","FL",509042,19,229
"Intermountain Power Project","UT",12777232,4322,26079
"International","AK",9745,0,27
"International Paper - Orange","TX",180026,599,1016
"International Paper Co. - New Bern Mill","NC",111745,2872,112
"International Paper Courtland Mill","AL",58367,2030,15
"International Paper Eastover Facility","SC",369202,3620,200
"International Paper Franklin Mill","VA",842717,7877,410
"International Paper Georgetown Mill","SC",435107,6808,1805
"International Paper Louisiana Mill","LA",280802,4054,1164
"International Paper Pensacola","FL",336083,2476,791
"International Paper Pine Hill Mill","AL",230351,3256,1399
"International Paper Prattville Mill","AL",255726,0,483
"International Paper Riegelwood Mill","NC",416124,2057,33
"International Paper Riverdale Mill","AL",173463,1924,34
"International Paper Savanna Mill","GA",736551,8205,2888
"International Paper Texarkana Mill","TX",239574,6453,2737
"International Paper Valliant OK","OK",405440,5430,1679
"International Paper Vicksburg Mill","MS",81288,2254,878
"Interstate","IL",12835,0,21
"Inver Hills","MN",135920,60,464
"Iola","KS",1439,1,24
"Iowa Methodist Medical Center","IA",2247,4,47
"Iowa State University","IA",346706,2342,491
"Ironwood LLC","PA",867827,5,127
"Island Street Peaking Plant","WI",23998,0,16
"Iwilei Tank Farm DG","HI",1839,3,36
"J B Sims","MI",483081,672,596
"J C McNeil","VT",1426,5,342
"J C Weadock","MI",1728137,8114,3006
"J D Kennedy","FL",47393,0,10
"J E Corette Plant","MT",1230230,3154,1646
"J H Campbell","MI",7685405,27043,8427
"J K Smith","KY",275109,2,129
"J K Spruce","TX",3938904,3079,2644
"J M Stuart","OH",13361095,97358,22824
"J R Whiting","MI",2527706,9219,3000
"J Robert Massengale","TX",94767,0,35
"J Street","NE",461,0,2
"J T Deely","TX",5479268,21351,4327
"JCO Oxides Olefins Plant","TX",323168,2,881
"JM Shafer Generating Station","CO",483490,4,2012
"JRW Associates LP","CA",8787,0,198
"Jack County","TX",1361482,7,185
"Jack Fusco Energy Center","TX",1091262,6,129
"Jack McDonough","GA",3458938,25890,4174
"Jack Watson","MS",4483697,21164,14163
"Jackson (MO)","MO",197,0,4
"Jackson (OH)","OH",37,0,1
"Jackson Cntr Peaking","OH",26,0,1
"Jackson County Resource Recovery","MI",23517,32,94
"Jackson Generating Station","MI",316610,2,188
"Jackson Square","MO",156,0,1
"Jamaica Bay Peaking","NY",17261,5,89
"James De Young","MI",348966,712,347
"James E. Rogers Energy Complex","NC",3846290,25008,2270
"James H Miller Jr","AL",21183226,54003,20041
"James River Genco LLC","VA",945477,5864,677
"James River Power Station","MO",1739113,3270,1873
"Jameson Gas Processing Plant","TX",7956,0,221
"Jamestown","ND",6375,11,34
"Janesville","MN",109,0,3
"Jarvis Street","AK",74,0,1
"Jasper","SC",871794,5,93
"Jasper 2","IN",74032,649,190
"Jay County LFGTE","IN","--",0,164
"Jefferies","SC",1755173,20545,4576
"Jefferson Street Substation","MO",14,"--","--"
"Jeffrey Energy Center","KS",15956143,59669,24365
"Jesup Plant","GA",92950,6358,1803
"Jetmore","KS",1,"--","--"
"Jim Bridger","WY",15201555,"--","--"
"Jim Bridger","WY","--",17285,23242
"John B Rich Memorial Power Station","PA",858423,362,167
"John Deere Dubuque Works","IA",106771,2329,271
"John Deere Harvester Works","IL",65396,1798,171
"John E Amos","WV",16747616,93936,30032
"John P Madgett","WI",2528240,7293,3870
"John R Kelly","FL",110661,1,27
"John S Rainey","SC",518354,3,81
"John Sevier","TN",4552339,25142,7773
"John Street 1, 3, 4 & 5","CT",323,1,6
"John Twitty Energy Center","MO",1421356,3837,2398
"Johnson","KS",26,0,1
"Johnson County","TX",532080,1,127
"Johnson County","TX","--",1,32
"Johnsonburg Mill","PA",323308,1414,251
"Johnsonville","TN",8041975,58962,16537
"Joliet 29","IL",5543377,13779,2790
"Joliet 9","IL",1673531,4606,3722
"Jones","TX",1058409,6,907
"Jones Street","NE",1350,2,7
"Jonesboro City Water & Light Plant","AR",22491,0,21
"Joppa Steam","IL",8161210,23843,4972
"Joseph J Seymour Power Project","NY",97154,0,10
"Junction","WI",3004,1,68
"Juneau","WI",1754,3,10
"Juniata Locomotive Shop","PA",52618,873,308
"Kahe","HI",2681219,6270,3581
"Kahoka","MO",486,1,11
"Kahului","HI",233824,2519,423
"Kake","AK",1982,4,39
"Kalaeloa Cogen Plant","HI",968734,2764,1873
"Kalaeoloa Pole Yard DG","HI",1362,2,27
"Kalamazoo River Generating Station","MI",1519,0,1
"Kalkaska CT #1","MI",12919,0,9
"Kamin LLC Wrens Plant","GA",787,0,2
"Kammer","WV",3837276,39124,10070
"Kanawha River","WV",2019800,12142,3659
"Kankakee Gas Recovery","IL","--",0,126
"Kanoelehua","HI",1353,2,23
"Kansas City International","MO",14,"--","--"
"KapStone Kraft Paper Corp","NC",240530,0,449
"Kapaia Power Station","HI",135320,123,858
"Kapstone","SC",217168,0,608
"Kaukauna Gas Turbine","WI",172,0,0
"Kaukauna Paper Mill","WI",385922,9990,1265
"Keahole","HI",111757,189,598
"Kearny","CA",12400,0,34
"Kemper County","MS",55762,1,12
"Kendall County Generation Facility","IL",570176,3,113
"Kendall Square Station","MA",680249,8,58
"Kenilworth Energy Facility","NJ",100435,1,99
"Kennecott Power Plant","UT",993575,3058,3970
"Kennedy International Airport Cogen","NY",267587,3,55
"Kenneth C Coleman","KY",3074991,2715,5008
"Kennett","MO",5499,0,127
"Kent County Waste to Energy Facility","MI",84190,7,278
"Kentucky Mills","KY",11919,3004,863
"Kern Front Limited","CA",169954,1,458
"Kern River Cogeneration","CA",823498,4,2240
"Kern River Eastridge Cogen","CA",211985,1,567
"Kern River Fee A Cogen","CA",39410,0,105
"Kern River Fee C Cogen","CA",35099,0,94
"Kettle Falls Generating Station","WA",1180,31,180
"Key City","MN",3757,0,10
"Keystone","PA",11044930,155204,11129
"Keystone Recovery","PA","--",0,599
"Kiamichi Energy Facility","OK",2139249,11,560
"Kiana","AK",1214,2,25
"Kiefer Landfill","CA","--",0,825
"Killen Station","OH",3764821,7803,7629
"Kimberly Mill","WI",322305,1632,577
"Kincaid Generation LLC","IL",6522904,15571,13695
"Kindred School","ND",263,0,5
"King City Peaking","CA",11632,0,32
"King City Power Plant","CA",185858,0,1
"King Cove","AK",4343,8,86
"Kingfisher","OK",124,0,3
"Kingman Municipal Power and Light Plant","KS",4074,1,95
"Kings Beach","CA",10,"--","--"
"Kingsburg Cogen","CA",52459,0,133
"Kingston","TN",9690864,46351,11378
"Kinmundy","IL",13055,0,7
"Kinsleys Landfill","NJ","--",0,1
"Kirksville","MO",16,"--","--"
"Kitty Hawk","NC",72,"--","--"
"Klamath Cogeneration Plant","OR",963185,5,130
"Klamath Expansion Project","OR",14912,0,3
"Kline Township Cogen Facility","PA",549216,257,138
"Knox Lee","TX",237292,1,287
"Knoxville Industrial","IA",125,0,3
"Kodiak Microgrid","AK",21437,38,423
"Koppers Susquehanna Plant","PA","--",15,135
"Kotzebue","AK",14477,26,283
"Kraft","GA",1349560,6990,3913
"Kyger Creek","OH",6633511,52105,12218
"Kyocera America Project","CA",13495,0,290
"Kyrene","AZ",341862,2,44
"L V Sutton Steam","NC",3154717,18500,4825
"LSP-Cottage Grove LP","MN",389771,2,38
"LSP-Whitewater LP","WI",447028,3,67
"La Crosse","KS",50,0,1
"La Cygne","KS",10344765,20915,16535
"La Farge","WI",43,0,1
"La Paloma Generating Plant","CA",2344827,13,129
"La Plata","MO",20,"--","--"
"La Porte","IA",323,1,6
"LaO Energy Systems","LA",1038110,8,3993
"Labadie","MO",18393041,52911,9071
"Ladysmith","VA",123890,6,45
"Lafayette Energy Partners LP","NJ","--",0,114
"Lagoon Creek","TN",204616,3,53
"Lake (WY)","WY",154,0,3
"Lake Catherine","AR",22374,0,81
"Lake Creek","TX",45321,0,89
"Lake Crystal","MN",38,0,1
"Lake Gas Recovery","IL","--",0,81
"Lake Hubbard","TX",380447,8,164
"Lake Mills","IA",550,1,11
"Lake Mills Gas Recovery","IA","--",0,513
"Lake One","CA",4559,0,1
"Lake Park","IA",15,"--","--"
"Lake Preston","SD",1770,3,9
"Lake Road (MO)","MO",810509,2724,2463
"Lake Road Generating Plant","CT",1396060,7,63
"Lake Side Power Plant","UT",436780,2,59
"Lakefield Junction","MN",259429,1,63
"Lakefield Utilities","MN",11,"--","--"
"Lakeside","IL",318570,9468,1494
"Lakeview Gas Recovery","PA","--",0,531
"Lakin Municipal","KS",164,0,4
"Lamar Power Project","TX",1822669,9,491
"Lambie Energy Center","CA",7852,0,1
"Lamoni Municipal Utilities","IA",122,0,2
"Lancaster County Resource Recovery","PA",162994,13,429
"Lanchester Generating Station","PA","--",0,1
"Landis Delivery No 2","NC",13,"--","--"
"Lanesboro","MN",80,0,2
"Lange Gas Turbines","SD",17978,0,8
"Lansing","IA",1805478,5991,4423
"Lansing Smith","FL",3203464,13791,5482
"Laramie River Station","WY",12354864,9423,17791
"Laredo","TX",515658,3,703
"Larkspur Energy Facility","CA",27901,2,5
"Larned","KS",1431,2,30
"Larsen Memorial","FL",83846,0,37
"Las Vegas","NM",91,0,0
"Las Vegas Generating Station","NV",86891,1,19
"Lauderdale","FL",2189383,11,2098
"Laurel","NE",16,"--","--"
"Laurel Ridge LFGTE","KY","--",0,263
"Laurens","IA",17,"--","--"
"Lavalley Lumber LLC","ME",11,3,24
"Laverne Diesel Generating Plant","OK",9,"--","--"
"Lawrence County Station","IN",35481,0,24
"Lawrence Energy Center","KS",3789557,2302,4215
"Lawrenceburg Power, LLC","IN",376604,2,54
"Leaf River Cellulose LLC","MS",38608,2148,811
"Lebanon Methane Recovery","PA","--",0,33
"Lederle Laboratories","NY",129816,8,344
"Lee County Landfill","SC","--",0,430
"Lee County Solid Waste Energy","FL",156275,14,594
"Lee Energy Facility","IL",30798,0,7
"Leland Olds","ND",5007756,43557,9642
"Lemon Creek","AK",3444,7,66
"Lenox","IA",12,"--","--"
"Leon Creek","TX",65743,0,35
"Lewis & Clark","MT",390828,1066,806
"Lewis Creek","TX",1142826,6,228
"Lexington","NC",86,0,2
"Lexington Health Center","NC",42,0,1
"Lexington Hickory Street","NC",42,0,1
"Liberty Electric Power Plant","PA",645305,3,77
"Liberty I & II LFGTE","IN","--",0,325
"Lieberman","LA",84655,6,77
"Lignetics of Maine, LLC.","ME","--",0,3
"Lime Creek","IA",35109,106,60
"Limestone","TX",13401965,13315,11674
"Limon Generating Station","CO",90401,1,20
"Lincoln","KS",52,0,1
"Lincoln Combustion","NC",116536,3,84
"Lincoln Generating Facility","IL",13047,0,3
"Lincoln Paper & Tissue","ME","--",1184,261
"Lincolnton High School","NC",31,0,1
"Linden Cogen Plant","NJ",2569533,4,399
"Litchfield","MN",160,0,3
"Little Company of Mary Hospital","IL",16994,0,48
"Little Gypsy","LA",863057,21,1712
"Little Mountain","UT",109131,1,290
"Live Oak Limited","CA",185555,1,500
"Livingston Generating Station","MI",7757,0,30
"Lockport Energy Associates LP","NY",345098,2,317
"Lodi","CA",489,0,1
"Logan City","UT",6595,0,18
"Logan Generating Company LP","NJ",1442002,572,989
"Logansport","IN",224247,2096,530
"Loma Linda University Cogen","CA",58632,0,161
"Lon Wright","NE",645920,1550,440
"Lone Star","TX",5329,0,9
"Long Beach Generation LLC","CA",22510,0,6
"Longview Fibre","WA",180217,3255,1375
"Lordsburg Generating","NM",55955,0,44
"Los Angeles Refinery Wilmington","CA",29252,1,468
"Los Esteros Critical Energy Center","CA",35689,0,8
"Los Medanos Energy Center","CA",1390291,7,2490
"Lost Hills Cogeneration Plant","CA",50660,0,134
"Lost Nation","NH",553,1,2
"Lost Pines 1 Power Project","TX",1245546,6,180
"Louis Doc Bonin","LA",35739,0,33
"Louisa","IA",3785217,10638,3226
"Louisa Generation Facility","VA",150903,7,41
"Louisiana 1","LA",1286687,72,1360
"Louisiana Sugar Refining","LA",69070,0,155
"Louisiana Tech University Power Plant","LA",43290,0,118
"Love Box","KS",6717,0,35
"Loveridge Road Power Plant","CA",184147,28,116
"Lovett","NY",1290269,6336,2638
"Low Moor","VA",1474,3,8
"Lowell","MI",4,"--","--"
"Lowell Cogeneration Company LP","MA",1121,0,5
"Lowell Landfill","MA","--",0,15
"Lower Mount Bethel Energy","PA",512073,3,55
"Luke Mill","MD",952964,16142,3118
"Lumberton","NC",26999,149,74
"Luna Energy Facility","NM",985820,5,108
"Luverne","MN",99,0,2
"Lyon Development","MI","--",0,358
"Lyons","NE",34,0,1
"M C Dixon Lumber","AL","--",6,49
"M L Hibbard","MN",69267,321,667
"M Street Jet","MA",2310,1,1
"MEPI GT Facility","IL",11518,0,13
"MJMEUC Generating Station #1","MO",16659,0,44
"MM Albany Energy","NY","--",0,157
"MM Cuyahoga Energy","OH","--",0,153
"MM Hartford Energy","CT","--",0,164
"MM Lopez Energy","CA","--",0,635
"MM Prince William Energy","VA","--",0,172
"MM San Diego-Miramar","CA","--",0,683
"MM San Diego-North City","CA","--",0,464
"MM Taunton Energy","MA","--",0,92
"MM Tomoka Farms Energy","FL","--",0,151
"MM Tulare Energy","CA","--",0,188
"MM West Covina","CA","--",1,159
"MM Yolo Power","CA","--",0,236
"MMC Midsun LLC","CA",874,0,2
"MMSD Jones Island Wastewater","WI",69085,1,190
"MMSD South Shore Wastewater","WI",72,0,376
"MMWAC Resource Recovery Facility","ME",31805,42,125
"MNDOT Standby Generation","MN",79,0,2
"MPC Generating","GA",10288,0,10
"MU Combined Heat and Power Plant","MO",384161,10514,790
"MVUT","CA",360,0,1
"Maalaea","HI",577511,1035,5170
"Mabelvale","AR",4239,0,12
"MacArthur Waste to Energy Facility","NY",61261,6,355
"Macon","MO",122,0,2
"Macon Energy Center","MO",56489,0,144
"Maddox","NM",301551,1,348
"Madelia","MN",7,"--","--"
"Madison","OH",135454,1,40
"Madison Utilities","NE",181,0,4
"Magic Valley Generating Station","TX",1143584,6,294
"Magnet Cove","AR",628076,3,87
"Magnolia Power Plant","MS",885904,5,117
"Magnolia Power Project","CA",561634,2,14
"Maiden Community Center","NC",31,0,1
"Maiden Finger Street","NC",35,0,1
"Main Street (MI)","MI",21,"--","--"
"Maine Energy Recovery","ME",98789,8,475
"Maine Independence Station","ME",734973,4,92
"Major Oak Power","TX",2680491,4140,1739
"Malaga Power LLC","CA",69162,0,5
"Malburg","CA",302,2,18
"Malden","MO",97,0,2
"Mallard Lake Electric","IL","--",1,211
"Mallard Ridge Gas Recovery","WI","--",0,173
"Mammoth Pacific I","CA",1002,"--","--"
"Mammoth Pacific II","CA",2112,"--","--"
"Manatee","FL",5090945,10717,2728
"Manchester Street","RI",579313,4,170
"Manchief Electric Generating Station","CO",193510,1,86
"Mandalay","CA",249849,1,9
"Mangum","OK",45,0,1
"Manistique","MI",399,1,8
"Manitowoc","WI",678230,1909,534
"Mankato Energy Center","MN",290924,9,24
"Mansfield Mill","LA",523636,7044,2953
"Maple Lake","MN",255,0,1
"Maquoketa 1","IA",2161,1,44
"Maquoketa 2","IA",845,1,16
"Marathon Electric","WI",96,0,2
"Marathon Generating Plant","FL",646,1,13
"Marceline","MO",379,1,8
"March Point Cogeneration","WA",446873,3,1680
"Marcus Hook Energy LP","PA",978848,5,303
"Marcus Hook Refinery Cogen","PA",113976,1,67
"Marina Landfill Gas","CA","--",0,330
"Marion","IL",2052511,4443,4271
"Mars Snackfood US","IL",23499,0,65
"Mars Wrigley Confectionery US, LLC","NJ",39520,0,101
"Marsh Run Generation Facility","VA",170133,6,83
"Marshall (IL)","IL",207,0,4
"Marshall (MI)","MI",208,0,5
"Marshall (MN)","MN",247,0,1
"Marshall (MO)","MO",120975,3631,375
"Marshall (NC)","NC",12957489,22457,13831
"Marshall Energy Facility","KY",80247,2,27
"Marshalltown","IA",54888,99,300
"Martin","FL",7701599,9591,4575
"Martin Drake","CO",1986047,8283,4139
"Martin Lake","TX",19441635,71703,14443
"Martinez Refining","CA",419130,2,1155
"Martinez Sulfuric Acid Regeneration Plt","CA",13328,0,39
"Mascoutah","IL",42,0,1
"Mass Inst Tech Cntrl Utilities/Cogen Plt","MA",112467,1,50
"Massena Energy Facility","NY",6076,0,2
"Masspower","MA",176407,1,51
"Mayo","NC",4519572,20694,1237
"McClain Energy Facility","OK",1082024,6,296
"McClellan (AR)","AR",119328,393,214
"McClellan (CA)","CA",2614,0,7
"McClure","CA",11170,11,48
"McCook","NE",594,1,3
"McGrath","AK",1584,3,32
"McGregor","IA",134,0,3
"McIntosh","GA",750137,3098,1919
"McIntosh (AL)","AL",14990,0,18
"McIntosh Combined Cycle Facility","GA",2139905,11,162
"McKay Bay Facility","FL",140382,13,529
"McKee Run","DE",18185,89,37
"McKittrick Cogen","CA",53858,0,137
"McKittrick Limited","CA",180846,1,483
"McLeansboro","IL",39,0,1
"McManus","GA",25235,307,42
"McMeekin","SC",1366984,9496,2282
"McMinnville","TN",1620,3,32
"McPherson 2","KS",3875,5,20
"McPherson 3","KS",20679,0,29
"McWilliams","AL",453923,2,58
"Mead Coated Board","AL",170518,3864,27
"Mead Rumford Cogen","ME",7045,5,6
"Meade","KS",659,0,15
"Mecklenburg Power Station","VA",800653,466,1135
"Medford Operation","OR",2,0,3
"Medical Area Total Energy Plant","MA",241773,61,946
"Medway","ME",322,1,6
"Melrose","MN",65,0,1
"Memphis","MO",38,0,1
"Menasha","WI",182300,519,1200
"Menominee Acquisition","MI",2750,24,16
"Meramec","MO",6180908,20654,5102
"Merck Rahway Power Plant","NJ",67364,55,38
"Merck Sharp & Dohme Cogen Facility","NJ",51828,0,140
"Meredosia","IL",2033147,10331,2877
"Meridian","MS",28,0,1
"Merl Parr","IA",939,0,3
"Merom","IN",6517439,10246,6600
"Merrimack","NH",3356888,33098,2926
"Mesquite Generating Station Block 2","AZ",3003388,15,228
"Metcalf Energy Center","CA",1105984,6,71
"Metro Gas Recovery","WI","--",0,400
"Metro Methane Recovery Facility","IA","--",0,637
"Metro Wastewater Reclamation District","CO","--",0,135
"Mexico","MO",943,2,5
"Miami Dade County Resource Recovery Fac","FL",310580,29,703
"Miami Fort","OH",6631787,42583,8849
"Michigan City","IN",2685072,12240,4889
"Michigan Power LP","MI",366065,2,121
"Michoud","LA",1173945,203,2355
"Mickleton Station","NJ",4132,0,4
"Mid Valley Plant","CA","--",0,163
"Mid-Georgia Cogeneration Facility","GA",143880,1,38
"Mid-Set Cogeneration","CA",213600,1,570
"Middle Station","NJ",7638,0,10
"Middletown","CT",398550,466,620
"Midkiff Plant","TX",89849,0,2146
"Midland Cogeneration Venture","MI",2970470,30,1565
"Midlothian Energy Facility","TX",2664055,14,284
"Midulla Generating Station","FL",388454,2,163
"Midway Sunset Cogen","CA",1168747,5,2979
"Miki Basin","HI",23518,43,475
"Milagro Cogeneration Plant","NM",304524,2,112
"Milam Gas Recovery","IL","--",0,203
