"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2009&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:08:19 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Greenwood (MI)","MI",138849,43,101
"Greenwood (MO)","MO",23384,0,54
"Gregory Power Facility","TX",1610635,8,422
"Griffith Energy LLC","AZ",650101,3,58
"Grimes Way","WA",411,0,9
"Grinnell","IA",217,0,1
"Grossmont Hospital","CA",12743,0,35
"Groton Generating Station","SD",25017,0,19
"Grundy Center City Light Plant","IA",42,0,1
"Guadalupe Generating Station","TX",1838674,9,560
"Guadalupe Power Plant","CA","--",0,274
"Gwitchyaa Zhee","AK",2317,2,46
"H Allen Franklin Combined Cycle","AL",2734820,14,253
"H B Robinson","SC",906448,8676,1325
"H L Culbreath Bayside Power Station","FL",3320777,17,467
"H L Spurlock","KY",7430266,7507,2917
"H Power","HI",224859,20,927
"H Wilson Sundt Generating Station","AZ",484175,582,917
"H. Gonzales","CA",110,"--","--"
"HF Lee Plant","NC",1873100,11753,2776
"HGST San Jose Standby Generator","CA",830,1,5
"HL Power","CA","--",18,31
"HMDC Kingsland Landfill","NJ","--",0,159
"HMP&L Station Two Henderson","KY",1662163,4363,942
"HSCo CHP","CT",4998,0,14
"Haefling","KY",1193,1,6
"Hagood","SC",14644,2,17
"Haines","AK",153,0,3
"Hal C Weaver Power Plant","TX",221025,1,571
"Halifax Electric","MA","--",0,76
"Hallam","NE",378,0,2
"Halstad","MN",110,0,2
"Hamakua Energy Plant","HI",260781,31,205
"Hamilton (OH)","OH",246855,713,240
"Hamilton (PA)","PA",715,1,4
"Hamilton Moses","AR",3391,0,18
"Hamilton Peaking","OH",370,"--","--"
"Hamlet Generating Facility","NC",18719,0,15
"Hammond","GA",3428842,811,2871
"Hampton Facility","NH",18234,1,65
"Hana Substation","HI",59,0,1
"Hancock","MI",533,0,1
"Handley","TX",345204,2,35
"Handsome Lake Energy LLC","PA",25793,0,10
"Hanford","CA",238705,10,153
"Hanford Energy Park Peaker","CA",34184,0,5
"Hanging Rock Energy Facility","OH",949828,5,77
"Hansel","FL",5482,0,9
"Harbor","CA",88834,0,25
"Harbor Beach","MI",163075,947,418
"Harbor Cogen","CA",14333,0,39
"Hardee Power Station","FL",350762,2,345
"Hardin County LFGTE","KY","--",0,76
"Hardin Generator Project","MT",941601,448,414
"Harding Street","IN",3763115,21408,2469
"Harford Waste to Energy Facility","MD",43988,4,11
"Hargis-Hebert Electric Generating","LA",63812,0,40
"Harlan","IA",5,"--","--"
"Harlem River Yard","NY",7939,0,1
"Harllee Branch","GA",5994048,54532,11758
"Harquahala Generating Project","AZ",1225611,6,78
"Harrington","TX",7446960,20095,6827
"Harris Lake","NY",81,0,2
"Harrisburg Facility","PA",105706,186,231
"Harrison County Power Project","TX",237623,1,39
"Harry Allen","NV",8552,0,2
"Harry D Mattison Gas Plant","AR",19551,0,7
"Harry L. Oswald","AR",73956,0,43
"Hartco Flooring","TN","--",0,2
"Hartford Hospital Cogeneration","CT",43359,0,112
"Hartwell Energy Facility","GA",50517,1,143
"Hartzog","WY",5527,0,16
"Harvey Couch","AR",35924,0,212
"Harwood","ND",11,"--","--"
"Hatfields Ferry Power Station","PA",8688809,84144,19231
"Havana","IL",2252967,4552,338
"Haverhill North Cogeneration Facility","OH",1948883,23659,14057
"Hawaii Cogen","HI",48290,43,338
"Hawaiian Comm & Sugar Puunene Mill","HI",204252,811,842
"Hawk Road Facility","GA",2358,0,1
"Hawkeye Energy Greenport LLC","NY",38912,7,5
"Hawley","MN",3,"--","--"
"Haworth Water Treatment Plant","NJ",255,0,6
"Hawthorn","MO",4074474,1829,1442
"Hay Road","DE",587045,7,241
"Hayden","CO",3237782,2204,6072
"Haynes","CA",1822938,10,87
"Hays Energy Project","TX",1491136,8,170
"Hazelton","PA",676,0,1
"Healy","AK",275555,32,456
"Heber City","UT",7945,3,170
"Heber Geothermal","CA",9344,"--","--"
"Hebron","NE",410,0,2
"Helemano Substation DG","HI",673,1,13
"Hell Gate","NY",8867,0,1
"Henderson","MS",2998,20,10
"Hendricks Regional Health","IN",27,0,1
"Hennepin Power Station","IL",2116915,5593,1506
"Henrietta Peaker","CA",30566,0,4
"Henry County","IN",22981,0,17
"Henry Station","MI",85,0,2
"Herbert A Wagner","MD",2313328,13735,1546
"Herington","KS",162,0,3
"Hermiston Generating Plant","OR",1215580,6,155
"Hermiston Power Partnership","OR",1316080,7,175
"Hibbing","MN",235388,1154,539
"Hidalgo Energy Center","TX",776165,4,2095
"Higgins","FL",29346,4,167
"Higgins Generating Station","NV",1216969,6,88
"Higginsville","MO",295,0,1
"High Acres Gas Recovery","NY","--",0,969
"High Bridge","MN",281682,1,39
"High Desert Power Plant","CA",1586691,8,125
"High Point, Fairfield","NC",29,0,1
"High Point, POLO","NC",31,0,1
"High Point, Pump Station Rd","NC",43,0,1
"High Sierra Limited","CA",119108,1,334
"High Street Station","MA",161,0,3
"Highland","IL",102,0,2
"Highmore","SD",203,0,4
"Hill City","KS",83,0,2
"Hillburn","NY",71,0,1
"Hillman Power LLC","MI",11639,242,88
"Hills","MN",6,"--","--"
"Hillsboro","ND",11,"--","--"
"Hillsborough County Resource Recovery","FL",189930,68,762
"Hillsdale","MI",21,"--","--"
"Hilton Head","SC",1117,4,5
"Hinds Energy Facility","MS",256877,1,13
"Hines Energy Complex","FL",4304021,22,599
"Hobbs Generating Station","NM",1305836,7,61
"Hoffer Plastics","IL",537,0,13
"Hoffmann LaRoche","NJ",51603,0,145
"Hofstra University","NY",10185,2,227
"Hog Bayou Energy Center","AL",106049,1,14
"Hoisington","KS",240,0,6
"Holcomb","KS",2704484,1767,3952
"Holden","MO",49829,0,13
"Holland Energy Facility","IL",90785,0,17
"Holly","CO",13,"--","--"
"Holton","KS",989,0,21
"Holtsville","NY",51374,141,290
"Homer City Generating Station","PA",10729177,91930,9533
"Honea Path","SC",23,0,0
"Honeywell Farms","NY",6565,0,155
"Honolulu","HI",156581,373,282
"Hoonah","AK",3534,3,68
"Hooper Bay","AK",1891,0,39
"Hoot Lake","MN",670477,1984,653
"Hoover Company","TX",131,0,2
"Hopewell Cogeneration","VA",432673,50,400
"Hopewell Mill","VA",178955,2428,858
"Hopewell Power Station","VA",120693,14,164
"Hopkinton","IA",7,"--","--"
"Horry Land Fill Gas Site","SC","--",0,166
"Horseshoe Lake","OK",531392,3,913
"Hot Spring Generating Facility","AR",664460,4,64
"Houma","LA",22148,0,89
"Houston Chemical Complex Battleground","TX",826371,4,2194
"Houston Plant","TX",3723,0,35
"Howard Bend","MO",256,3,6
"Howard Down","NJ",19033,83,43
"Howard F Curren Advncd Wastewater Plant","FL","--",0,403
"Hudson Avenue","NY",451,0,267
"Hugo","OK",3284287,8802,2927
"Hugoton 2","KS",181,0,4
"Humboldt Bay","CA",369955,28,1006
"Humboldt Sawmill Company","CA","--",38,269
"Hunlock Power Station","PA",339248,2714,646
"Hunlock Unit 4","PA",4723,0,3
"Hunter","UT",9514435,4645,15683
"Hunterdon Cogen Facility","NJ",23074,0,63
"Hunterstown","PA",1977,2,10
"Hunterstown Power Plant","PA",739537,4,67
"Huntersville Delivery No 2","NC",29,0,1
"Huntington","UT",6313613,3001,8863
"Huntington Resource Recovery Facility","NY",142044,13,541
"Huron","SD",766,0,2
"Hutchinson Energy Center","KS",99736,0,185
"Hutchinson Plant #1","MN",2061,0,41
"Hutchinson Plant #2","MN",1629,0,1
"Hutsonville","IL",603330,1724,658
"Hydaburg","AK",26,0,1
"Hyland LFGTE Facility","NY","--",0,417
"I 95 Landfill Phase II","VA","--",0,540
"I 95 Municipal Landfill Phase I","VA","--",0,305
"IBM West","MN",18,"--","--"
"IMEA Flora","IL",27,0,1
"IMEA Highland","IL",22,"--","--"
"IMEA Waterloo","IL",26,0,1
"IP Springfield Oregon","OR",100922,1131,458
"IRC Generator Facility","AZ",16,"--","--"
"ITT Cogen Facility","IL",0,"--","--"
"IVEX Packaging","IL",9786,0,27
"Iatan","MO",3785296,138,1745
"Imperial Savannah LP","GA",69031,0,143
"Ina Road Water Pollution Control Fac","AZ",8780,0,306
"Indeck Corinth Energy Center","NY",194467,1,43
"Indeck Jonesboro Energy Center","ME","--",3,170
"Indeck Olean Energy Center","NY",93184,0,26
"Indeck Oswego Energy Center","NY",2056,0,2
"Indeck Silver Springs Energy Center","NY",2280,0,2
"Indeck West Enfield Energy Center","ME","--",3,180
"Indeck Yerkes Energy Center","NY",3625,0,4
"Independence (IA)","IA",160,0,3
"Independence Steam Electric Station","AR",11397881,24880,13008
"Indian Orchard Plant 1","MA",85654,589,478
"Indian River","FL",159371,319,192
"Indian River Generating Station","DE",2508916,12909,2935
"Indian River Plant","FL",19835,1,18
"Indiana Harbor E 5 AC Station","IN",62678,23,744
"Indiana University of Pennsylvania","PA",3928,0,92
"Indianola","IA",180,0,2
"Indiantown Cogeneration LP","FL",1527761,1786,1277
"Indigo Energy Facility","CA",36579,0,8
"Industrial Park","IL",87,0,0
"Inforum","GA",4,"--","--"
"Ingleside Cogeneration","TX",1279214,7,3727
"Ingredion Incorporated","IL",261631,612,320
"Ingredion Stockton","CA",18634,0,52
"Ingredion Winston Salem","NC",10191,103,337
"Inland Empire Energy Center","CA",404337,4,2302
"Inland Paperboard Packaging Rome","GA",327085,4497,2136
"Inner Harbor East Heating","MD",1,"--","--"
"Intercession City","FL",496808,11,295
"Intermountain Power Project","UT",11791036,5003,22512
"International","AK",986,0,3
"International Paper - Orange","TX",113931,2183,1082
"International Paper Co. - New Bern Mill","NC",76189,2055,62
"International Paper Courtland Mill","AL",44752,2619,65
"International Paper Eastover Facility","SC",371650,3312,203
"International Paper Franklin Mill","VA",522498,6161,405
"International Paper Georgetown Mill","SC",313201,6241,1500
"International Paper Pensacola","FL",250562,4388,915
"International Paper Pine Hill Mill","AL",207237,930,469
"International Paper Prattville Mill","AL",261628,3961,485
"International Paper Riegelwood Mill","NC",113785,4687,1655
"International Paper Riverdale Mill","AL",115768,1724,20
"International Paper Savanna Mill","GA",500088,5115,1837
"International Paper Texarkana Mill","TX",186258,513,412
"International Paper Valliant OK","OK",214999,549,667
"International Paper Vicksburg Mill","MS",90421,2062,808
"Interstate","IL",4272,0,5
"Interstate Paper LLC Riceboro","GA",24586,993,458
"Inver Hills","MN",13851,0,23
"Iola","KS",2005,0,43
"Iowa Methodist Medical Center","IA",111,0,2
"Iowa State University","IA",304851,1960,431
"Iredell County LFG Facility","NC","--",0,230
"Ironwood LLC","PA",1176724,6,152
"Island Street Peaking Plant","WI",9307,0,6
"Iwilei Tank Farm DG","HI",1420,1,28
"J B Sims","MI",319931,303,344
"J C McNeil","VT",3516,1,103
"J C Weadock","MI",1743965,7653,2733
"J D Kennedy","FL",65701,4,27
"J E Corette Plant","MT",1133068,2569,1488
"J H Campbell","MI",9145151,28847,7706
"J K Smith","KY",154871,3,91
"J K Spruce","TX",3505980,808,2285
"J M Stuart","OH",13997364,58062,7528
"J R Whiting","MI",1847692,6051,2058
"J Robert Massengale","TX",108872,1,36
"J Street","NE",281,0,1
"J T Deely","TX",4515993,15462,3318
"JCO Oxides Olefins Plant","TX",699162,3,1911
"JM Shafer Generating Station","CO",433919,1,803
"Jack County","TX",1256830,6,172
"Jack Fusco Energy Center","TX",938178,5,111
"Jack McDonough","GA",2052615,14440,2352
"Jack Watson","MS",2678667,11581,4541
"Jackson (MO)","MO",310,0,6
"Jackson (OH)","OH",13,"--","--"
"Jackson Cntr Peaking","OH",11,"--","--"
"Jackson County Resource Recovery","MI",23758,1,5
"Jackson Generating Station","MI",157926,1,93
"Jackson Square","MO",587,0,3
"Jamaica Bay Peaking","NY",7327,2,41
"James De Young","MI",251889,593,206
"James E. Rogers Energy Complex","NC",3037472,20847,951
"James H Miller Jr","AL",20863782,56464,7193
"James River Genco LLC","VA",509155,1833,892
"James River Power Station","MO",1376740,2958,896
"Jameson Gas Processing Plant","TX",5235,0,146
"Jamestown","ND",1681,1,9
"Janesville","MN",8,"--","--"
"Jarvis Street","AK",287,0,6
"Jasper","SC",1672648,9,131
"Jasper 2","IN",9112,97,24
"Jay County LFGTE","IN","--",0,200
"Jefferies","SC",247619,3101,625
"Jefferson Street Substation","MO",25,0,1
"Jeffrey Energy Center","KS",14112049,5473,15613
"Jesup Plant","GA",64873,4821,1636
"Jetmore","KS",16,"--","--"
"Jim Bridger","WY",14959355,15702,18174
"John B Rich Memorial Power Station","PA",717061,1135,146
"John Deere Dubuque Works","IA",41092,904,105
"John Deere Harvester Works","IL",52310,454,369
"John E Amos","WV",12411088,44060,3120
"John H Warden","MI",14518,158,136
"John P Madgett","WI",2553993,9101,3298
"John R Kelly","FL",120370,1,24
"John S Rainey","SC",939237,5,128
"John Sevier","TN",3540833,18431,4395
"John Street 1, 3, 4 & 5","CT",388,0,8
"John Twitty Energy Center","MO",1199512,3429,702
"Johnson","KS",108,0,2
"Johnson County","TX",504149,3,151
"Johnsonburg Mill","PA",378653,1696,299
"Johnsonville","TN",4980047,29058,7731
"Joliet 29","IL",6347373,13203,3524
"Joliet 9","IL",1359372,3122,2416
"Jones","TX",989908,5,835
"Jones Street","NE",555,0,3
"Jonesboro City Water & Light Plant","AR",12738,0,11
"Joppa Steam","IL",7168236,21989,4031
"Joseph J Seymour Power Project","NY",48002,0,4
"Junction","WI",277,0,6
"Juneau","WI",44,"--","--"
"Juniata Locomotive Shop","PA",38728,276,224
"Kahe","HI",2359244,5898,3250
"Kahoka","MO",19,"--","--"
"Kahului","HI",233499,2590,422
"Kake","AK",2032,2,39
"Kalaeloa Cogen Plant","HI",974604,2893,1871
"Kalaeoloa Pole Yard DG","HI",775,1,15
"Kalamazoo River Generating Station","MI",1339,0,1
"Kalkaska CT #1","MI",6562,0,4
"Kamin LLC Wrens Mine","GA",147,0,3
"Kamin LLC Wrens Plant","GA",5317,0,17
"Kammer","WV",1814422,15201,2965
"Kanawha River","WV",1583022,9848,2187
"Kankakee Gas Recovery","IL","--",0,140
"Kanoelehua","HI",2369,2,21
"KapStone Kraft Paper Corp","NC",239784,126,336
"Kapaia Power Station","HI",119,0,56
"Kapstone","SC",498653,244,647
"Kasigluk","AK",1486,0,31
"Kaukauna Gas Turbine","WI",59,"--","--"
"Kaukauna Paper Mill","WI",368307,7134,1293
"Kaweah Delta District Hospital","CA",14374,0,40
"Keahole","HI",137661,152,811
"Kearny","CA",5101,0,14
"Kemper County","MS",24225,0,7
"Kendall County Generation Facility","IL",755695,4,159
"Kendall Square Station","MA",679237,6,48
"Kenilworth Energy Facility","NJ",99088,0,102
"Kennecott Power Plant","UT",957763,10607,10037
"Kennedy International Airport Cogen","NY",241846,1,46
"Kenneth C Coleman","KY",2748467,3532,4595
"Kennett","MO",2479,0,57
"Kent County Waste to Energy Facility","MI",85118,7,296
"Kentucky Mills","KY",25439,3765,1416
"Kenyon Municipal","MN",12,"--","--"
"Kern Front Limited","CA",135216,1,379
"Kern River Cogeneration","CA",804734,4,2189
"Kern River Eastridge Cogen","CA",199649,1,540
"Kern River Fee A Cogen","CA",23681,0,66
"Kern River Fee C Cogen","CA",9625,0,27
"Kettle Falls Generating Station","WA",3714,35,209
"Key City","MN",234,0,1
"Keystone","PA",9421461,102638,3374
"Keystone Recovery","PA","--",0,585
"Kiamichi Energy Facility","OK",2085740,10,528
"Kiana","AK",1222,0,25
"Kiefer Landfill","CA","--",0,902
"Killen Station","OH",3893685,1790,2617
"Kimball","NE",108,0,3
"Kincaid Generation LLC","IL",7033586,15460,6339
"Kindred School","ND",61,0,1
"King & Queen","VA",957,1,153
"King City Peaking","CA",8745,0,24
"King City Power Plant","CA",270439,0,1
"King Cove","AK",1833,1,38
"Kingfisher","OK",16,"--","--"
"Kingman Municipal Power and Light Plant","KS",1929,0,45
"Kings Beach","CA",466,0,9
"Kingsburg Cogen","CA",64007,0,149
"Kingston","TN",1906937,10215,498
"Kinmundy","IL",762,0,1
"Kinsleys Landfill","NJ","--",0,124
"Kitty Hawk","NC",173,0,1
"Kivalina","AK",944,0,20
"Klamath Cogeneration Plant","OR",1007884,6,152
"Klamath Expansion Project","OR",25299,0,4
"Klein Tools Chicago","IL",2,"--","--"
"Kline Township Cogen Facility","PA",546336,719,88
"Knox Lee","TX",244940,1,326
"Knoxville Industrial","IA",143,0,3
"Koda Biomass Plant","MN",15452,12,169
"Kodiak Microgrid","AK",11554,9,229
"Koppers Susquehanna Plant","PA","--",13,114
"Kotlik","AK",1394,0,29
"Kotzebue","AK",14263,11,283
"Koyuk","AK",894,0,19
"Kraft","GA",1017455,7007,3524
"Kyger Creek","OH",6812532,51162,2929
"Kyocera America Project","CA",12904,0,299
"Kyrene","AZ",296823,1,28
"L L Wilkins","MS",816,0,2
"L V Sutton Steam","NC",2538412,16284,3882
"LSP-Cottage Grove LP","MN",121665,1,15
"LSP-Whitewater LP","WI",354477,2,54
"La Crosse","KS",44,0,1
"La Cygne","KS",9409110,19350,8804
"La Farge","WI",3,"--","--"
"La Paloma Generating Plant","CA",2387933,12,125
"La Plata","MO",7,"--","--"
"La Porte","IA",32,0,1
"LaO Energy Systems","LA",885860,7,3459
"Labadie","MO",17284464,55959,8346
"Ladysmith","VA",203857,8,61
"Lafayette Energy Partners LP","NJ","--",0,83
"Lagoon Creek","TN",139658,1,35
"Lake (WY)","WY",60,0,1
"Lake Catherine","AR",82816,0,174
"Lake Creek","TX",38088,0,56
"Lake Crystal","MN",32,0,1
"Lake Gas Recovery","IL","--",0,79
"Lake Hubbard","TX",291966,2,86
"Lake Mills","IA",50,0,1
"Lake Mills Gas Recovery","IA","--",0,484
"Lake One","CA",3283,0,1
"Lake Park","IA",18,"--","--"
"Lake Preston","SD",531,0,3
"Lake Road (MO)","MO",781307,1581,1641
"Lake Road Generating Plant","CT",1065053,6,69
"Lake Side Power Plant","UT",878489,4,42
"Lakefield Junction","MN",41655,0,11
"Lakefield Utilities","MN",9,"--","--"
"Lakeside","IL",2909,88,15
"Lakeview Gas Recovery","PA","--",0,428
"Lakin Municipal","KS",109,0,2
"Lamar Plant","CO",38140,247,233
"Lamar Power Project","TX",1994168,10,525
"Lambie Energy Center","CA",7473,0,1
"Lamoni Municipal Utilities","IA",40,0,1
"Lancaster County Resource Recovery","PA",180241,15,483
"Lanchester Generating Station","PA","--",0,41
"Landis Delivery No 2","NC",26,0,1
"Lanesboro","MN",4,"--","--"
"Lange Gas Turbines","SD",8459,0,4
"Lansing","IA",1434136,4484,2833
"Lansing Smith","FL",2828127,10136,3037
"Laramie River Station","WY",11600203,8431,14993
"Laredo","TX",204436,1,20
"Larkspur Energy Facility","CA",32761,0,5
"Larned","KS",95,0,2
"Larsen Memorial","FL",60972,0,22
"Las Animas","CO",7,"--","--"
"Las Vegas","NM",39,"--","--"
"Las Vegas Generating Station","NV",27780,1,18
"Lauderdale","FL",2238255,27,2147
"Laurel","NE",118,0,3
"Laurel Ridge LFGTE","KY","--",0,144
"Laurens","IA",8,"--","--"
"Laverne Diesel Generating Plant","OK",41,0,1
"Lawrence County Station","IN",12497,0,9
"Lawrence Energy Center","KS",3546530,2514,3630
"Lawrenceburg Power, LLC","IN",218729,1,33
"Leaf River Cellulose LLC","MS",26122,3253,1137
"Lederle Laboratories","NY",134328,6,342
"Lee County Landfill","SC","--",0,618
"Lee County Solid Waste Energy","FL",206630,166,847
"Lee Energy Facility","IL",11348,0,4
"Leland Olds","ND",4610138,40056,8364
"Lemon Creek","AK",9618,2,96
"Lenox","IA",25,0,0
"Leon Creek","TX",73631,0,25
"Lewis & Clark","MT",389863,901,686
"Lewis Creek","TX",1052672,5,179
"Lexington","NC",57,0,1
"Lexington Health Center","NC",21,"--","--"
"Lexington Hickory Street","NC",24,0,0
"Liberty Electric Power Plant","PA",1134710,6,106
"Liberty I & II LFGTE","IN","--",0,307
"Lieberman","LA",119940,6,117
"Lime Creek","IA",1673,1,2
"Limestone","TX",12084745,18914,10903
"Limon Generating Station","CO",8542,0,3
"Lincoln","KS",319,0,6
"Lincoln Combustion","NC",11007,0,9
"Lincoln Generating Facility","IL",1874,0,1
"Lincoln Paper & Tissue","ME","--",878,211
"Lincolnton High School","NC",28,0,1
"Linden Cogen Plant","NJ",2437351,12,365
"Litchfield","MN",14,"--","--"
"Little Company of Mary Hospital","IL",15517,0,43
"Little Gypsy","LA",1394361,7,2966
"Little Mountain","UT",109835,1,294
"Live Oak Limited","CA",191417,1,536
"Livingston Generating Station","MI",47896,0,90
"Lockport Energy Associates LP","NY",6474,0,12
"Lodi","CA",247,0,1
"Logan City","UT",2540,0,7
"Logan Generating Company LP","NJ",1027995,697,695
"Logansport","IN",172522,593,444
"Loma Linda University Cogen","CA",59505,0,164
"Lon Wright","NE",477536,1134,351
"Lone Star","TX",1323,0,2
"Long Beach Generation LLC","CA",29752,0,9
"Longview Fibre","WA",99668,2873,1022
"Loraine County Project","OH","--",0,782
"Lordsburg Generating","NM",25806,0,26
"Los Angeles Refinery Wilmington","CA",38605,1,452
"Los Esteros Critical Energy Center","CA",39529,0,10
"Los Medanos Energy Center","CA",1297015,7,87
"Lost Hills Cogeneration Plant","CA",49540,0,129
"Lost Nation","NH",413,0,0
"Lost Pines 1 Power Project","TX",1261174,6,181
"Louis Doc Bonin","LA",133248,1,155
"Louisa","IA",4818405,2041,3752
"Louisa Generation Facility","VA",53048,1,17
"Louisiana 1","LA",1090336,26,1336
"Louisiana Sugar Refining","LA",107995,1,247
"Louisiana Tech University Power Plant","LA",30211,0,83
"Loveridge Road Power Plant","CA",180606,11,113
"Low Moor","VA",278,0,2
"Lowell Cogeneration Company LP","MA",1335,0,3
"Lower Mount Bethel Energy","PA",842506,4,82
"Luke Mill","MD",910469,16158,3065
"Lumberton","NC",6429,37,12
"Luna Energy Facility","NM",649419,3,79
"Luverne","MN",41,0,1
"Lyon Development","MI","--",0,255
"Lyons","NE",6,"--","--"
"M L Hibbard","MN",2632,320,546
"M Street Jet","MA",2953,0,5
"MEPI GT Facility","IL",38,"--","--"
"MJMEUC Generating Station #1","MO",59455,0,159
"MM Albany Energy","NY","--",0,282
"MM Hartford Energy","CT","--",0,196
"MM Lopez Energy","CA","--",0,567
"MM Prince William Energy","VA","--",0,161
"MM San Diego-Miramar","CA","--",0,713
"MM San Diego-North City","CA","--",0,409
"MM Taunton Energy","MA","--",0,177
"MM Tomoka Farms Energy","FL","--",0,217
"MM Tulare Energy","CA","--",0,199
"MM West Covina","CA","--",1,139
"MM Yolo Power","CA","--",0,312
"MMC Midsun LLC","CA",163,"--","--"
"MMSD Jones Island Wastewater","WI",70103,0,193
"MMSD South Shore Wastewater","WI",711,0,148
"MMWAC Resource Recovery Facility","ME",28845,3,8
"MNDOT Standby Generation","MN",17,"--","--"
"MPC Generating","GA",3407,0,3
"MU Combined Heat and Power Plant","MO",295454,6767,601
"MVUT","CA",116152,1,325
"Maalaea","HI",549540,755,5331
"Mabelvale","AR",719,0,2
"MacArthur Waste to Energy Facility","NY",59611,6,360
"Macon","MO",45,0,1
"Macon Energy Center","MO",50929,0,130
"Maddox","NM",235813,1,278
"Madelia","MN",12,"--","--"
"Madison","OH",66420,0,23
"Madison Utilities","NE",63,0,1
"Magic Valley Generating Station","TX",1128178,6,321
"Magnet Cove","AR",1027884,5,105
"Magnolia Power Plant","MS",436641,2,59
"Magnolia Power Project","CA",598649,3,31
"Maiden Community Center","NC",29,0,1
"Maiden Finger Street","NC",27,0,1
"Main Street (MI)","MI",12,"--","--"
"Maine Energy Recovery","ME",101614,8,492
"Maine Independence Station","ME",887839,5,106
"Major Oak Power","TX",2447582,4269,1341
"Malaga Power LLC","CA",85731,0,6
"Malburg","CA",354015,2,83
"Malden","MO",735,1,15
"Mallard Lake Electric","IL","--",1,163
"Mallard Ridge Gas Recovery","WI","--",0,210
"Mammoth Pacific I","CA",1133,"--","--"
"Mammoth Pacific II","CA",2400,"--","--"
"Manatee","FL",4591244,5440,1664
"Manchester Street","RI",740337,4,252
"Manchief Electric Generating Station","CO",239276,1,120
"Mandalay","CA",188365,1,4
"Mangum","OK",41,0,1
"Manistique","MI",2588,2,52
"Manitowoc","WI",381464,714,197
"Mankato Energy Center","MN",141971,1,13
"Mansfield Mill","LA",220479,1138,792
"Maple Lake","MN",465,2,4
"Maquoketa 1","IA",237,0,4
"Maquoketa 2","IA",41,0,1
"Marathon Electric","WI",41,0,1
"Marathon Generating Plant","FL",130,0,3
"Marceline","MO",0,"--","--"
"March Point Cogeneration","WA",523909,4,1779
"Marcus Hook Energy LP","PA",1468482,8,267
"Marcus Hook Refinery Cogen","PA",50815,0,33
"Marina Landfill Gas","CA","--",0,346
"Marion","IL",1881399,6971,1315
"Mars Snackfood US","IL",12455,0,34
"Mars Wrigley Confectionery US, LLC","NJ",36564,0,93
"Marsh Run Generation Facility","VA",62934,1,23
"Marshall (IL)","IL",141,0,3
"Marshall (MI)","MI",130,0,3
"Marshall (MN)","MN",207,0,1
"Marshall (MO)","MO",53132,1217,146
"Marshall (NC)","NC",11067845,4147,8839
"Marshall Energy Facility","KY",34628,0,9
"Marshalltown","IA",14082,1,48
"Martin","FL",7114507,5898,4175
"Martin Drake","CO",1895884,7239,4091
"Martin Lake","TX",18290728,65175,14245
"Martinez Refining","CA",411729,2,1141
"Martinez Sulfuric Acid Regeneration Plt","CA",12672,0,36
"Mascoutah","IL",69,0,1
"Mason County LFGTE","KY","--",0,9
"Mass Inst Tech Cntrl Utilities/Cogen Plt","MA",129293,3,62
"Massena Energy Facility","NY",740,"--","--"
"Masspower","MA",82618,0,23
"Mayo","NC",4063999,5381,1457
"McCartney","MO",14913,0,21
"McClain Energy Facility","OK",1305758,7,319
"McClellan (AR)","AR",98267,358,151
"McClellan (CA)","CA",2768,0,8
"McClure","CA",6438,2,24
"McCook","NE",416,0,2
"McGrath","AK",2038,2,43
"McGregor","IA",22,"--","--"
"McIntosh","GA",43005,62,35
"McIntosh (AL)","AL",17522,0,16
"McIntosh Combined Cycle Facility","GA",2627034,14,173
"McKay Bay Facility","FL",126703,11,464
"McKee Run","DE",5288,0,10
"McKittrick Cogen","CA",71624,0,180
"McKittrick Limited","CA",187900,1,526
"McLeansboro","IL",114,0,2
"McManus","GA",12249,107,38
"McMeekin","SC",884000,5974,1368
"McMinnville","TN",470,0,9
"McPherson 2","KS",2893,0,9
"McPherson 3","KS",6572,0,8
"McWilliams","AL",933025,5,114
"Mead Coated Board","AL",174286,3327,42
"Mead Rumford Cogen","ME",15331,2,15
"Meade","KS",287,0,7
"Mecklenburg Power Station","VA",436223,266,612
"Medford Operation","OR",87,11,99
"Medical Area Total Energy Plant","MA",220567,16,529
"Medway","ME",276,0,6
"Melrose","MN",63,0,1
"Memphis","MO",27,0,1
"Menasha","WI",85671,273,175
"Menominee Acquisition","MI",50595,359,291
"Meramec","MO",5563102,15291,4363
"Merck Rahway Power Plant","NJ",90586,2,50
"Merck Sharp & Dohme Cogen Facility","NJ",52863,0,143
"Meredosia","IL",570902,1946,745
"Meridian","MS",7,"--","--"
"Merl Parr","IA",54,"--","--"
"Merom","IN",7333668,13271,3828
"Merrimack","NH",2483073,26166,2093
"Mesquite Generating Station Block 2","AZ",2887598,15,214
"Mesquite Lake Water & Power Plant 1","CA","--",17,95
"Metcalf Energy Center","CA",1018117,5,67
"Metro Gas Recovery","WI","--",0,390
"Metro Methane Recovery Facility","IA","--",0,648
"Metro Wastewater Reclamation District","CO","--",0,148
"Mexico","MO",329,1,3
