"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2016&tab=annual_emissions&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Mon Nov 25 2019 17:18:42 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Clearwater Paper APP CB","AR",133624,1541,642
"Clearwater Paper IPP Lewiston","ID",151060,3090,1060
"Clearwater Power Plant","CA",10992,0,25
"Cleary Flood","MA",47394,4,64
"Cleveland Cnty Generating Facility","NC",447058,3,116
"Cleveland Peaking","OH",248,0,5
"Clewiston Sugar House","FL",6263,90,912
"Clifton","KS",4841,0,6
"Clifty Creek","IN",5138401,4137,8487
"Clinch River","VA",184457,82,192
"Clinton","MI",3,0,0
"Clinton LFGTE","IL","--",0,224
"Clinton LFGTE Facility","NY","--",0,468
"Clover","VA",5115279,1433,7537
"Coachella","CA",827,0,2
"Coal Creek","ND",8353608,12044,6251
"Coalinga 25D Cogen","CA",62130,0,167
"Coalinga Cogeneration","CA",179436,1,19
"Coalinga Cogeneration Facility","CA",39552,0,108
"Coastal Plains","TX","--",0,418
"Coca Cola American Canyon","CA",419,0,0
"Coffeen","IL",4784851,30,1539
"Coffeyville","KS",27793,0,21
"Coffin Butte","OR","--",0,541
"Cogeneration 1","AZ",34628,0,80
"Cogeneration 2","AZ",25525,0,59
"Coggon","IA",38,0,1
"Coit GT","SC",437,0,1
"Colbert","AL",802310,6086,1808
"Colby","KS",262,0,1
"Colby City of","KS",512,1,10
"Colchester 16","VT",541,1,3
"Cold Canyon 1","CA","--",0,134
"Coldwater Peaking Plant","MI",4681,0,103
"Coleto Creek","TX",3059683,7467,1859
"Colfax","MI",865,1,17
"College of New Jersey","NJ",29162,0,670
"Collins Pine Project","CA","--",6,50
"Collinwood","OH",11,0,0
"Collinwood BioEnergy Facility","OH","--",0,85
"Colonie LFGTE Facility","NY","--",0,433
"Colorado Bend Energy Center","TX",998569,5,120
"Colorado Energy Nations Company","CO",341597,262,693
"Colstrip","MT",14121209,7917,12277
"Colstrip Energy LP","MT",415099,77,446
"Columbia (MO)","MO",11729,0,24
"Columbia (WI)","WI",5055144,1264,3158
"Columbia Energy Center","MO",2206,0,0
"Columbia Energy Center (SC)","SC",507109,3,69
"Columbia Flooring Melbourne","AR","--",1,12
"Columbus MS","MS",33996,3132,420
"Colusa Generating Station","CA",1106816,5,40
"Colver Power Project","PA",754892,2163,669
"Comanche (CO)","CO",9230076,3473,4179
"Comanche (OK)","OK",47896,0,204
"Combined Locks Energy Center","WI",0,0,0
"Combustion Turbine Project No 2","CA",1157,0,0
"Commerce Refuse To Energy","CA",52350,88,113
"Commonwealth Chesapeake","VA",74294,17,106
"Concord","WI",75869,0,49
"Concord Energy","NC","--",1,126
"Conemaugh","PA",8499267,3308,10127
"Conesville","OH",4600827,4548,5427
"Connersville","IN",163,1,3
"Consumer Operations LLC","WI",376738,1005,545
"Consumer Operations LLC","WA",95162,124,331
"Coolidge Generation Station","AZ",90737,0,10
"Coon Rapids II","IA",19,0,0
"Cooper","KY",637111,291,508
"Coopersville","MI","--",0,525
"Cope","SC",1746324,848,1040
"Copper","TX",29017,0,59
"Coralville GT","IA",1017,0,3
"Cordova Energy","IL",18231,0,2
"Cornelius Delivery No 1","NC",5,0,0
"Cornell University Central Heat","NY",158478,2,3
"Corning","IA",7,0,0
"Corona Energy Partners, Ltd","CA",68173,0,184
"Coronado","AZ",4860123,535,4616
"Corpus Christi","TX",86473,0,223
"Corpus Christi Energy Center","TX",1209885,7,413
"Corpus Refinery","TX",177155,1,478
"Cos Cob","CT",1448,3,7
"Cosmo Specialty Fibers Plant","WA",20350,159,516
"Coso Energy Developers","CA",7028,"--","--"
"Coso Finance Partners","CA",12751,"--","--"
"Coso Power Developers","CA",12463,"--","--"
"Cosumnes","CA",1371422,7,65
"Cottonwood Energy Project","TX",1859405,9,199
"Coughlin Power Station","LA",1144348,6,399
"Countyside Genco LLC","IL","--",0,57
"Covanta Alexandria/Arlington Energy","VA",144332,3,164
"Covanta Babylon Inc","NY",99222,2,302
"Covanta Bristol Energy","CT",80849,5,101
"Covanta Delaware Valley","PA",479293,71,2820
"Covanta Essex Company","NJ",399457,112,448
"Covanta Fairfax Energy","VA",420790,62,1175
"Covanta Haverhill","MA",225667,464,746
"Covanta Hempstead","NY",433994,53,1164
"Covanta Hennepin Energy","MN",151111,16,304
"Covanta Indianapolis Energy","IN",302592,552,1640
"Covanta Lake County Energy","FL",68508,6,74
"Covanta Marion Inc","OR",66886,2,63
"Covanta Niagara I, LLC","NY",375920,614,129
"Covanta Plymouth Renewable Energy","PA",145683,296,473
"Covanta Southeastern Connecticut Company","CT",111791,52,332
"Covanta Stanislaus Energy","CA",116789,21,340
"Covanta Tulsa Renewable Energy LLC","OK",148992,5,165
"Covanta Warren Energy","NJ",69451,6,167
"Cove Point LNG Terminal","MD",166074,1,445
"Covel Gardens Gas Recovery","TX","--",0,914
"Covington Facility","VA",868655,7673,1179
"Cox Waste to Energy","KY","--",11,92
"Coyote","ND",2720741,10771,7050
"Coyote Springs","OR",566821,6,154
"Coyote Springs II","OR",651350,3,1458
"Craig (AK)","AK",415,1,8
"Craig (CO)","CO",8208114,3033,10405
"Craven County Wood Energy LP","NC","--",50,536
"Creed Energy Center","CA",5094,0,1
"Crestwood Dothan","AL",538,1,10
"Crete","NE",53,0,1
"Crete Energy Venture LLC","IL",63099,0,15
"Crisfield","MD",1112,2,23
"Crisp Plant","GA",2971,10,7
"Crist","FL",2738450,757,1529
"Crockett Cogen Project","CA",666093,3,1550
"Croda Atlas Point CHP","DE","--",0,89
"Cross","SC",9491150,4177,3447
"Crossroads Energy Center","MS",16138,0,5
"Crotched Mountain Rehabilitation Center","NH",27,0,1
"Croydon CT Generating Station","PA",5384,7,21
"Crystal Mountain","WA",154,0,3
"Crystal River","FL",8767005,10980,5524
"Culbertson Generation Station","MT",56610,0,38
"Cumberland (NJ)","NJ",66215,0,17
"Cumberland (TN)","TN",12331829,9184,4337
"Cumberland (WI)","WI",150,0,3
"Cumberland County PA LFG Recovery","PA","--",0,623
"Cumberland County Solid Waste Complex","NJ","--",0,307
"Cunningham","NM",778037,4,860
"Currant Creek","UT",596438,3,65
"Curtis","NE",24,0,1
"Curtis H Stanton Energy Center","FL",692408,3,74
"Cushing","OK",54,0,1
"Custer Energy Center","WI",287,0,1
"Cutrale Citrus Juices USA I","FL",20477,0,56
"Cutrale Citrus Juices USA II","FL",35993,0,98
"Cuyamaca Peak Energy Plant","CA",5008,0,0
"Cymric 31X Cogen","CA",35919,0,97
"Cymric 36W Cogen","CA",67954,0,184
"Cymric 6Z Cogen","CA",35917,0,97
"D B Wilson","KY",3132681,6290,1045
"D G Hunter","LA",30272,0,669
"DADS Gas Recovery","CO","--",0,292
"DANC LFGTE Facility","NY","--",0,362
"DC Water CHP","DC",23,0,203
"DFW Gas Recovery","TX","--",0,621
"DG Whitefield LLC","NH","--",26,46
"DGS Central Utility Plant","CA",32,0,0
"DSM Pharmaceuticals","NC",1599,2,16
"Dafter","MI",261,0,5
"Dahlberg","GA",386239,15,1072
"Dairyland WTE Plant","WI","--",0,158
"Dale","KY","--",0,0
"Dallman","IL",1967212,1015,701
"Dan E Karn","MI",2377221,538,652
"Dan River","NC",1826779,9,210
"Danbury Diesel","WI",25,0,0
"Danbury Hospital Cogen Plant","CT",16534,0,45
"Dane County Landfill #2 Rodefeld","WI","--",0,376
"Dansby","TX",98577,0,70
"Danskammer Generating Station","NY",15119,11,11
"Darby Power, LLC","OH",45763,2,80
"Darbytown","VA",25971,20,47
"Darlington County","SC",86210,3,119
"Darrington","WA","--",8,68
"Dart Container Corp","PA","--",0,112
"Dartmouth College Heating Plant","NH",41475,187,75
"Dartmouth Power Associates LP","MA",49494,0,11
"Dave Gates Generating Station","MT",179200,1,23
"Dave Johnston","WY",5568651,7736,6298
"Davenport Water Pollution Control Plant","IA",27,0,160
"David City","NE",78,0,1
"Davidson Gas Producers LLC","NC","--",0,141
"Dayton (IA)","IA",12,0,0
"De Pere Energy Center","WI",58729,0,42
"DeBary","FL",121128,2,114
"DeCordova Steam Electric Station","TX",7352,0,27
"DeRidder Mill","LA",165014,2406,829
"Dean","MI",184759,1,43
"Dean Drive Area Electric Generators","VA",53,0,1
"Dearborn Industrial Generation","MI",1728747,534,451
"Decatur Energy Center","AL",1083686,5,82
"Decatur-Morgan Co LFG Recovery Project","AL","--",0,212
"Decker Creek","TX",325437,2,463
"Decorative Panels Intl","MI",8449,4,53
"Deer Creek Station","SD",284262,1,30
"Deer Island Treatment Plant","MA",8357,15,22
"Deer Park Energy Center","TX",3852540,20,262
"Deercroft I & II LFGTE","IN","--",0,312
"Deerhaven Generating Station","FL",718703,319,816
"Deerhaven Renewable","FL",512,1,19
"Deertrack Park Gas Recovery","WI","--",0,536
"Del Ranch Company","CA",7970,"--","--"
"Delano","MN",8,0,0
"Delano Energy Center","CA",7105,0,1
"Delaware City 10","DE",87,0,0
"Delaware City Plant","DE",776869,9,76
"Delaware Generating Station","PA",412,1,2
"Dell Power Station","AR",296502,2,29
"Delray","MI",20796,0,9
"Delta Energy Center","CA",1359531,7,94
"Delta Power","AK",266,0,2
"Demoss Petrie","AZ",4,0,1
"Denton Power LLC","TX","--",0,127
"Des Moines Wastewater Reclamation Fac","IA","--",0,114
"Desert Basin","AZ",462148,2,47
"Desert Peak Power Plant","NV",2214,"--","--"
"Desert Star Energy Center","NV",494471,3,54
"Desert View Power","CA",2095,46,183
"Detroit Lakes","MN",75,0,0
"Devon Station","CT",2713,0,12
"Dickerson","MD",868060,389,891
"Dicks Creek","OH",2990,0,19
"Diesel Generators","WI",393,1,8
"Dighton Power Plant","MA",251103,1,26
"Dike City Power Plant","IA",3,0,0
"Dillard Complex","OR",26309,33,349
"Dillingham","AK",12668,21,252
"Dixon/Lee Energy Partners LLC","IL","--",0,292
"Dodge Park Engine No 1","OH",7,0,0
"Dogwood Energy Facility","MO",677948,3,92
"Dolet Hills","LA",3833490,14598,3087
"Dome Project","CA",52316,0,141
"Dominion/Lo Mar","VA",68,0,1
"Domino Sugar Arabi Plant","LA",95780,0,191
"Domino Sugar Baltimore","MD",106579,1,119
"Domtar - Woodland Mill","ME",79531,86,663
"Domtar Kingsport Mill","TN",19278,1547,380
"Domtar Paper Co LLC Plymouth NC","NC",27712,3297,943
"Don A Campbell 1 Geothermal","NV",4621,"--","--"
"Don A Campbell 2 Geothermal","NV",4603,"--","--"
"Don Henry","NE",106,0,0
"Donald Von Raesfeld Power Plant","CA",382763,2,23
"Dorchester Biomass","SC","--",35,34
"Doreen","MA",312,1,2
"Doswell Energy Center","VA",2016640,12,662
"Double A Digester","ID","--",0,624
"Double C Generation Limited Partnership","CA",5766,0,16
"Douglas","AZ",199,0,1
"Dover","OH",74343,1223,174
"Dover Peaking","OH",505,1,10
"Dow St Charles Operations","LA",1366076,7,3126
"Downtown","VA",18,0,0
"Doyle Energy Facility","GA",86819,0,41
"Dresden Energy Facility","OH",1438683,7,133
"Drews Generating Facility","CA",1199,0,3
"Drexel Operations Center","NC",38,0,1
"Dry Creek LFG to Energy Project","OR","--",0,279
"Dry Fork Station","WY",2864267,827,573
"Dubuque","IA",8629,1,12
"Duck Creek","IL",2119058,9,971
"Duluth Paper Mill","MN","--",0,0
"Durant","IA",27,0,1
"Durham AWTF","OR","--",0,227
"Dutch Harbor","AK",31237,53,621
"Dutchess Cnty Resource Recovery Facility","NY",58127,116,344
"Dynegy Moss Landing Power Plant","CA",1044310,6,88
"Dynegy Oakland Power Plant","CA",5902,12,34
"E B Harris Electric Generating Plant","AL",2299897,11,196
"E C Gaston","AL",3956711,3180,2121
"E D Edwards","IL",2873695,5344,1599
"E F Barrett","NY",968332,21,1022
"E F Oxnard Energy Facility","CA",79122,0,213
"E W Brown","KY",2238028,807,2049
"E.B. Eddy Paper Inc","MI",86196,0,187
"EG178 Facility","TX",345570,2,853
"EKS Landfill","MN","--",0,452
"ENEL Salt Wells LLC","NV",2734,"--","--"
"Eagle Point Power Generation","NJ",356406,2,74
"Eagle Valley (IN)","IN",120600,1104,165
"Eagle Valley (MI)","MI","--",0,301
"Eagle Valley Clean Energy LLC Biomass","CO","--",9,8
"Earl F Wisdom","IA",13070,0,4
"Earlville","IA",12,0,0
"Earthmovers LFGTE","IN","--",0,469
"East 12th Street","KS",4170,0,10
"East Bend","KY",3731858,2432,3186
"East Campus Steam Plant","PA",35116,0,95
"East Campus Utility Plant","OH",75,0,2
"East Hampton","NY",12147,21,37
"East River","NY",1862258,62,705
"Eastern Correctional Institute","MD",240,7,64
"Eastern Landfill Gas LLC","MD","--",0,200
"Eastern Maine Medical Center","ME",21016,0,57
"Eastman Cogeneration Facility","TX",1210324,6,264
"Easton","MD",473,1,9
"Easton 2","MD",309,0,4
"Eastport","ME",24,0,0
"Eastside WWTP","NC",149,0,3
"Ebensburg Power","PA",302489,812,147
"Eckert Station","MI",695899,1686,713
"Ector County Energy Center","TX",141674,3,36
"Eddystone Generating Station","PA",155257,6,66
"Edenton Generators","NC",131,0,3
"Edge Moor","DE",531376,27,285
"Edgecombe Genco LLC","NC",167290,35,447
"Edgerton","OH",117,0,2
"Edgewater","WI",3538643,5426,1186
"Edgewood Energy LLC","NY",58035,0,5
"Edward L. Addison Generating Plant","GA",241196,1,78
"Edwardsport","IN",2872417,54,691
"Effingham County Power Project","GA",684376,4,60
"Eielson AFB Central Heat & Power Plant","AK",247878,491,455
"Eight Flags Energy","FL",41753,0,117
"Eklutna Generation Station","AK",379090,2,8996
"El Cajon","CA",686,0,2
"El Cajon Energy Center","CA",5977,0,1
"El Centro","CA",483951,3,93
"El Dorado Refinery","KS",28986,0,80
"El Nido Facility","CA",106,0,15
"El Segundo Cogen","CA",811615,4,1910
"El Segundo Energy Center LLC","CA",523040,3,1209
"El Sobrante Gas Recovery","CA","--",0,185
"Electric Avenue Facility","VA",43,0,1
"Electrifarm","IA",11117,0,24
"Elgin Energy Center LLC","IL",149345,1,73
"Elim","AK",890,2,18
"Elizabeth River Power Station","VA",98990,8,110
"Elk Basin Gasoline Plant","WY","--",0,86
"Elk City Station","NE","--",0,648
"Elk Hills Cogen","CA",38551,0,100
"Elk Hills Power LLC","CA",1299955,6,62
"Elk Mound","WI",3766,0,3
"Elk River","MN",180112,0,11
"Elk River City of","MN",64,0,310
"Elk Station","TX",75870,0,206
"Elkins Generating Center","AR",5166,0,14
"Elkton","VA",42776,0,104
"Ellinwood","KS",3,0,0
"Ellwood","CA",2980,0,8
"Elm Road Generating Station","WI",6726303,560,2012
"Elm Street Substation Generators","MO",17,0,0
"Elmer Smith","KY",2063155,2221,2770
"Elmore Company","CA",8033,"--","--"
"Elmwood Park Power LLC","NJ",17473,0,9
"Elroy","WI",17,0,0
"Elwood Energy LLC","IL",720537,2,205
"Emerson","NE",9,0,0
"Emery Station","IA",671995,4,62
"Emmonak","AK",2696,5,56
"Emory Decatur Hospital","GA",8,0,0
"Emory Hillandale Hospital","GA",6,0,0
"Empire Energy Center","MO",62300,0,50
"Empire Generating Co LLC","NY",1419523,8,113
"Emporia Energy Center","KS",199645,1,122
"Encina","CA",211853,1,17
"Encina Water Pollution Control","CA",580,0,251
"Encogen","WA",100684,1,25
"Enderlin","ND","--",2,31
"Endicott Station","MI",105431,127,121
"Enel Cove Fort","UT",4337,"--","--"
"Energy Center","CA",4884,0,96
"Energy Center Dover","DE",112815,1,18
"Energy Shelby County","IL",88061,0,54
"Engineered Carbons Borger Cogen","TX",3699,5,1409
"Engle","OH",7,0,0
"Ennis Power Company LLC","TX",503031,3,113
"Enoree Phase II Landfill Gas Recovery","SC","--",0,206
"Enterprise Products Operating","TX",133678,1,360
"Enterprise Sugar Factory","LA",651,20,298
"Equilon Los Angeles Refining","CA",113146,1,702
"Equinix San Jose","CA",2877,0,0
"Equus Freeport Power","NY",62592,0,7
"Ergon Refining Vicksburg","MS",24431,0,66
"Erickson Station","MI",860454,2348,961
"Erie","KS",11,0,0
"Erie Coke","PA",8518,0,51
"Erie Energy Center","KS",83,0,2
"Erving Paper Mills","MA",27833,1,79
"Escalante","NM",1389429,815,2211
"Escanaba Mill","MI",385863,2753,1242
"Escondido Energy Center","CA",17548,0,1
"Essential Power Massachusetts LLC","MA",24940,1,15
"Essential Power Newington LLC","NH",508651,3,52
"Essential Power Rock Springs LLC","MD",487641,2,128
"Essex","MO",42429,0,43
"Essex Junction 19","VT",143,0,3
"Estherville","IA",40,0,1
"Etiwanda Generating Station","CA",101857,1,6
"Evander Andrews Power Complex","ID",109234,1,40
"Evergreen BioPower LLC","OR","--",9,34
"Evergreen Community Power","PA",2411,32,57
"Evonik Industries AG","IN",9,0,0
"Exelon Framingham LLC","MA",1093,2,3
"Exelon LaPorte Generating Station","TX",64211,0,111
"Exelon Medway LLC","MA",4358,7,23
"Exira","IA",277,0,18
"Expander Turbine","IN","--",0,0
"ExxonMobil Baton Rouge Turbine Generator","LA",414876,2,1120
"ExxonMobil Baytown Refinery","TX",834399,4,2269
"ExxonMobil Baytown Turbine","TX",1865099,9,5093
"ExxonMobil Beaumont Refinery","TX",2044608,11,365
"ExxonMobil Mobile Bay Onshore","AL",55028,0,127
"ExxonMobil Oil Joliet Refinery","IL","--",14,44
"F B Culley","IN",1168693,1189,1006
"FC Landfill Energy","MD","--",0,103
"FCPC Renewable Generation","WI","--",0,158
"Factory","IL",279,1,2
"Fairbanks","AK",11558,21,67
"Fairbanks Morse Engine","WI",2,0,0
"Fairbury","NE",217,0,1
"Fairfax","MN",5,0,0
"Fairfield","IL",41,0,1
"Fairfield University CHP Plant","CT",12629,0,34
"Fairfield Works","AL",8304,0,20
"Fairgrounds","MO",306,1,4
"Fairhaven Power","CA",4322,18,50
"Fairless Energy Center","PA",3268521,16,203
"Fairless Hills","PA",4367,73,111
"Fairmont (MN)","MN",7902,0,187
"Falling Spring","PA",532,0,11
"Falls","PA",864,1,5
"Falls City","NE",536,0,12
"False Island","AK",499,1,10
"Faribault Energy Park","MN",243985,1,30
"Farmer City","IL",35,0,1
"Farmers Branch Renewable Energy Facility","TX","--",0,311
"Faulkton","SD",34,0,1
"Fayette Energy Facility","PA",1771072,9,107
"Fayette Power Project","TX",10450735,1005,5563
"Feather River Energy Center","CA",16520,0,9
"Fennimore","WI",57,0,1
"Fergus Control Ctr","MN",17,0,0
"Fermi","MI",7933,14,44
"Fernandina Beach Mill","FL",517466,5118,1320
"Fernandina Plant","FL",22665,179,262
"Ferndale Generating Station","WA",340201,8,75
"Field Street","FL",90,0,0
"Fighting Creek LFGTE Plant","ID","--",0,135
"Finch Paper","NY",104530,4151,522
"Finley Buttes Landfill Gas","OR","--",0,311
"FirstEnergy Bay Shore","OH",1230176,1905,329
"FirstEnergy Bruce Mansfield","PA",11128013,14785,8281
"FirstEnergy Eastlake","OH",1263,1,2
"FirstEnergy Fort Martin Power Station","WV",6476168,2247,8880
"FirstEnergy Harrison Power Station","WV",12229209,7749,10869
"FirstEnergy Pleasants Power Station","WV",6716568,8718,6717
"FirstEnergy W H Sammis","OH",8507146,5183,4530
"FirstEnergy West Lorain","OH",4691,2,13
"Fishers Island 1","NY",239,0,5
"Fisk Street","IL",3086,11,27
"Fitchburg","WI",760,0,3
"Fitchburg Gas Recovery","MA","--",0,416
"Five Oaks Gas Recovery","IL","--",0,312
"Flambeau River Papers","WI",25029,123,214
"Flint Creek","AR",2127522,1485,2772
"Flint River Operations","GA",25364,2772,879
"Flora Site A","IL",27,0,1
"Flora Site B","IL",18,0,0
"Florence Mill","SC",172205,2588,599
"Florida Power Development","FL",2181,39,351
"Florida's Natural Growers","FL",37211,0,101
"Ford Utilities Center","NM",53045,0,146
"Fore River Generating Station","MA",1522003,8,103
"Forest City Light Plant","IA",213,0,4
"Forked River","NJ",9314,0,15
"Formosa Plastics","LA",227734,1,509
"Formosa Utility Venture Ltd","TX",1257688,8,3358
"Forney Energy Center","TX",3726612,18,1088
"Fort Churchill","NV",167480,1,180
"Fort Dodge","KS",1241,0,2
"Fort Greely Power Plant","AK",80,0,2
"Fort Hill 1, 2, 3 & 4","CT",747,1,15
"Fort Lupton","CO",1814,0,5
"Fort Myers","FL",3662211,19,936
"Fort St Vrain","CO",1189841,6,273
"Fortistar North Tonawanda","NY",39432,0,26
"Foster Wheeler Martinez","CA",416879,2,965
"Foster Wheeler Mt Carmel Cogen","PA",425424,427,166
"Fountain Valley Power Facility","CO",83691,0,77
"Four Corners","NM",6614764,4003,15743
"Four Peaks Camino Real","NM","--",0,16
"Fourche Creek Wastewater","AR",588,0,115
"Fox Energy Center","WI",1319812,6,89
"Fox Lake","MN",9971,1,20
"Fox Metro Water Reclamation District","IL",13,0,0
"Foxwoods CoGen","CT",61079,0,141
"Framingham State University Plant","MA",14,0,0
"Frank Knutson","CO",11724,0,3
"Frank M Tait","OH",115965,8,98
"Franklin (NE)","NE",43,0,1
"Franklin Drive","CT",182,0,1
"Franklin Heating Station","MN",69754,0,171
"Franklin Templeton San Mateo","CA",2853,0,0
"Frederic Diesel","WI",9,0,0
"Frederick County LFGTE Facility","VA","--",0,142
"Frederickson","WA",28491,0,78
"Frederickson Power LP","WA",317837,2,31
"Fredericktown Energy Center","MO",1503,0,4
"Fredonia","WA",157013,1,11
"Freeburg","IL",65,0,1
"Freedom Power Project","IL",1791,0,1
"Freeport Energy","TX",1686823,9,4041
"Freeport Energy Center","TX",562278,2,1307
"Freeport McMoRan","NM",8,0,0
"Freestone Energy Center","TX",2284422,12,588
"Fremont Energy Center","OH",1043686,5,92
"French Island","WI",27156,0,30
"Fresno Cogen Partners","CA",5304,0,0
"Frey Farm Landfill","PA","--",0,190
"Frito Lay Incorporated","CT",20718,0,57
"Frito-Lay Cogen Plant","CA",18497,0,50
"Front Range Power Plant","CO",911197,5,261
"Front Range Project","CO","--",0,431
"Front Street","MA",143,0,3
"Fruita","CO",442,0,1
"Ft. Pierre","SD",41,0,1
"Fullerton Mill CHP","CA",45315,0,105
"Fulton (AR)","AR",27600,0,11
"Fulton (MO)","MO",298,0,1
"Fulton LFGTE Facility","NY","--",0,139
"Fuyao Glass Illinois Inc.","IL",76,0,1
"G G Allen","NC",1509195,614,1966
"G W Ivey","FL",5152,1,116
"G2 Energy Hay Rd","CA","--",0,143
"G2 Energy Marion LLC","FL","--",0,277
"G2 Energy Ostrom Road LLC","CA","--",0,293
"GL Dairy Biogas","WI","--",0,278
"GLRA Landfill","PA","--",0,172
"GREC","OK",2691250,8153,1915
"GRS Arbor Hills","MI","--",1,115
"GRS C&C","MI","--",0,216
"GRS CMS","NC","--",0,59
"GRS Fall River","MA","--",0,71
"GRS Pine Bend","MN","--",0,48
"GRS Sunset Farms","TX","--",0,91
"Gadsby","UT",101810,0,50
"Gadsden","AL",138633,9,137
"Galena 2 Geothermal Power Plant","NV",1015,"--","--"
"Galena 3 Geothermal Power Plant","NV",3809,"--","--"
"Galena Electric Utility","AK",4234,7,80
"Galion","OH",250,0,5
"Galion Generating Station","OH",2702,0,2
"Gallatin (TN)","TN",5789426,1273,6424
"Gambell","AK",989,2,20
"Gans","PA",28258,0,18
"Garden City","KS",5435,0,8
"Garnett Municipal","KS",11,0,0
"Garrison Energy Center LLC","DE",583437,3,36
"Gary Court 1 & 2","CT",505,1,10
"Gary Works","IN",185015,192,78
"Gas Turbine (IA)","IA",877,0,2
"Gas Utilization Facility","CA","--",0,955
"Gaston Memorial Hospital","NC",38,0,1
"Gastonia Prime Power Park","NC",194,0,4
"Gastonia, Tulip Drive","NC",79,0,1
"Gateway Gen","VA",26,0,1
"Gateway Generating Station","CA",934961,5,61
"Gavin Power, LLC","OH",12915989,18171,6652
"Gaylord - Consumers","MI",1966,0,6
"Gaylord - Wolverine","MI",17743,0,45
"Gaylord Container Bogalusa","LA",36490,3108,1519
"Geismar","LA",281805,3,1478
"Geismar Cogen","LA",404880,2,1091
"GenConn Devon LLC","CT",9255,17,48
"GenConn Middletown LLC","CT",8579,13,43
"General Chemical","WY",1055729,4769,831
"General Electric Aircraft Engines","MA",76197,0,34
"General Electric Diesel Engine Plant","PA",5968,10,119
"General Electric Plastic","AL",325603,2,72
"General Mills Inc","NY",6215,0,16
"Genesee Power Station LP","MI",8861,32,115
"Geneseo","IL",92,0,2
"Genesis Alkali","WY",1271552,1396,994
"Geneva","OH","--",0,293
"Geneva Generation Facility","IL",2976,0,72
"Genoa","WI",973944,229,523
"Genoa Diesel Generating Station","OH",30,0,1
"Geo East Mesa II","CA",1564,"--","--"
"Geo East Mesa III","CA",2042,"--","--"
"George Birdsall","CO",3200,0,7
"George Johnson","MI",31789,0,87
"George M Sullivan Generation Plant 2","AK",345481,2,830
"George Neal North","IA",1838354,2985,1859
"George Neal South","IA",2660529,4434,2483
"Georgetown","IN",123797,1,29
"Georgetown LFGTE","SC","--",0,38
"Georgia LFG Oak Grove Plant","GA","--",0,137
"Georgia LFG Pine Ridge Plant","GA","--",0,158
"Georgia LFG Richland Creek Plant","GA","--",0,214
"Georgia Pacific Center","GA",4,0,0
"Georgia-Pacific Big Island","VA",8729,25,5
"Georgia-Pacific Brewton Mill","AL",322832,1924,817
"Georgia-Pacific Cedar Springs","GA",422373,3711,1647
"Georgia-Pacific Consr Prods LP-Naheola","AL",438280,3599,1481
"Georgia-Pacific Corp - Nekoosa Mill","WI",68049,399,243
"Georgia-Pacific Crossett LLC","AR",328407,2574,1663
"Georgia-Pacific Monticello Paper","MS",89155,824,415
"Georgia-Pacific Palatka Operations","FL",224591,1967,732
"Georgia-Pacific Port Hudson","LA",776320,2687,670
"Georgia-Pacific Toledo Mill","OR",113971,1391,527
"Georgia-Pacific Wauna Mill","OR",73843,1363,451
"Geothermal 1","CA",12502,"--","--"
"Geothermal 2","CA",9044,"--","--"
"Gerald Andrus","MS",390221,2,693
"Gerald Gentleman","NE",7566179,20655,6561
"Germantown","WI",12687,2,50
"Gettysburg Energy & Nutrient Rec Facility","PA","--",0,1
"Geysers Unit 5-20","CA",121773,"--","--"
"Ghent","KY",11789125,9226,7649
"Gianera","CA",312,0,1
"Gibbons Creek","TX",1731176,180,1036
"Gibson","IN",16204070,13575,11966
"Gibson City Energy Center LLC","IL",76011,0,52
"Gila River Power Block 1","AZ",671109,3,1573
"Gila River Power Block 3","AZ",948276,5,2202
"Gila River Power Block 4","AZ",1116135,15,208
"Gilbert","NJ",36895,0,11
"Gillette SBMC","MA",52648,0,146
"Gilliam South","IA",15,0,0
"Gilroy Peaking Energy Center","CA",10824,0,3
"Gilroy Power Plant","CA",66638,0,10
"Girard","KS",86,0,2
"Glades Pike Generation Plant","PA","--",0,76
"Gladstone","MI",83,0,0
"Glasgow LFGTE","KY","--",0,83
"Gleason Generating Facility","TN",280464,1,180
"Glenarm","CA",53672,0,51
"Glencoe","MN",247,0,5
"Glendale Energy Power Plant","AZ","--",0,203
"Glendive GT","MT",5252,0,3
"Glennallen","AK",7442,13,148
"Glenwood","NY",3917,10,12
"Glenwood Landing","NY",108636,0,12
"Goal Line LP","CA",10863,0,1
"Godwin Drive Plant","VA",56,0,1
"Gold Creek","AK",8,0,0
"Goldendale Generating Station","WA",376599,2,28
"Goodland","KS",569,0,12
"Goodman Energy Center","KS",76641,0,1703
"Goodyear Beaumont Chemical Plant","TX",429640,29,697
"Goose Creek Energy Center","IL",19681,0,4
"Goose Haven Energy Center","CA",5281,0,1
"Gordon Evans Energy Center","KS",229778,1,387
"Gordonsville Energy LP","VA",398639,2,98
"Gorgas","AL",4993390,1350,4820
