"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2017&tab=annual_emissions&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Tue Dec 03 2019 12:52:51 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Goodman Energy Center","KS",51804,0,1153
"Goodyear Beaumont Chemical Plant","TX",418136,18,682
"Goose Creek Energy Center","IL",15027,0,3
"Goose Haven Energy Center","CA",9563,0,2
"Gordon Evans Energy Center","KS",253245,1,409
"Gordonsville Energy LP","VA",103406,1,28
"Gorgas","AL",4114527,1175,3727
"Gould Street","MD",9000,0,14
"Gowanus Gas Turbines Generating","NY",7489,5,15
"Gowrie","IA",2,0,0
"Graettinger","IA",11,0,0
"Graham","TX",45636,0,101
"Gramercy Holdings LLC","LA",620018,3,1485
"Granby LFG","MA","--",0,98
"Grand Ave Plant","MO",155147,168,366
"Grand Blanc Generating Station","MI","--",0,681
"Grand Haven Diesel Plant","MI",77,0,1
"Grand Isle Gas Plant / Treating Station","LA",3,0,0
"Grand Junction","IA",1,0,0
"Grand Marais","MN",55,0,1
"Grand River","MI","--",0,175
"Granite City","MN",351,0,1
"Granite City Works","IL",144530,1,339
"Granite Falls 2","MN",22,0,0
"Granite Falls Walmart","NC",83,0,2
"Granite Ridge","NH",1087931,5,72
"Grant Town Power Plant","WV",826629,1617,1376
"Grantsburg Diesel","WI",14,0,0
"Grapeland Peaker","CA",13485,0,1
"Graphic Packaging","MI",122980,1,38
"Graphic Packaging International","CA",99969,1,235
"Graphic Packaging International Augusta Mill","GA",163044,2860,1519
"Gravel Neck","VA",46283,13,69
"Grayling Generating Station","MI",9506,7,155
"Grays Ferry Cogeneration","PA",681955,4,216
"Grays Harbor Energy Facility","WA",1174849,3,77
"Grayson","CA",62444,1,25
"Great Bend - Sunflower","KS",1293,0,2
"Greater Des Moines","IA",143828,1,11
"Greater Detroit Resource Recovery","MI",380531,602,1722
"Green City Recovery, LLC","KY","--",0,62
"Green Country Energy LLC","OK",1882623,9,366
"Green Cow Power","IN","--",0,512
"Green Gas-Port Charlotte LLC","FL","--",0,181
"Green Knight Energy Center","PA","--",0,98
"Green Power 2","TX",2403826,87,245
"Green Valley LFGTE","KY","--",0,202
"GreenWhey Energy Inc","WI","--",0,196
"Greene County","AL",533025,4,528
"Greene Valley Gas Recovery","IL","--",0,87
"Greenfield","IA",22,0,0
"Greenidge Generation LLC","NY",97929,1,154
"Greenland Energy Center","FL",144381,1,35
"Greenleaf 1 Power Plant","CA",12153,0,10
"Greenleaf 2 Power Plant","CA",123689,0,9
"Greenport","NY",17,0,0
"Greens Bayou","TX",10416,0,15
"Greenville Electric Generating Station","OH",50834,0,37
"Greenwood (MI)","MI",307527,2,293
"Greenwood (MO)","MO",12331,0,15
"Gregory Power Facility","TX","--",0,0
"Griffith Energy LLC","AZ",759114,3,64
"Grinnell","IA","--",0,0
"Grossmont Hospital","CA",1400954,7,3780
"Groton Generating Station","SD",35667,0,34
"Grundy Center City Light Plant","IA",25,0,0
"Guadalupe Generating Station","TX",1919937,11,582
"Gwitchyaa Zhee","AK",2625,4,52
"H Allen Franklin Combined Cycle","AL",4638093,24,338
"H L Culbreath Bayside Power Station","FL",2429479,12,284
"H L Spurlock","KY",6576545,3358,2435
"H Power","HI",293059,401,681
"H Wilson Sundt Generating Station","AZ",451620,15,721
"H. Gonzales","CA",1629,0,4
"HGST San Jose Standby Generator","CA",667,1,4
"HL Power","CA",725,19,24
"HMP&L Station Two Henderson","KY",1161095,1277,1212
"HNL Emergency Power Facility","HI",131,3,10
"HP Hood CT","VA",55268,0,149
"HSCo CHP","CT",20301,0,55
"HTW Plant 303 COGEN","UT",29400,0,79
"HVCC Cogen Plant","NY",10184,0,234
"Haefling","KY",132,0,0
"Hagood","SC",19606,0,15
"Haines","AK",224,0,4
"Hal C Weaver Power Plant","TX",217875,1,438
"Halifax County Biomass","VA","--",39,32
"Hallam","NE",2003,1,12
"Halstad","MN",25,0,0
"Hamakua Energy Plant","HI",130583,190,98
"Hamilton (OH)","OH",1321,0,3
"Hamilton (PA)","PA",366,1,2
"Hamilton Peaking","OH",1117,0,1
"Hamlet Generating Facility","NC",18934,0,13
"Hammond","GA",572260,33,244
"Hampton Facility","NH",18164,0,50
"Hana Substation","HI",94,0,2
"Hancock","MI",6195,0,16
"Handley","TX",258761,1,47
"Handsome Lake Energy LLC","PA",118562,1,166
"Hanford Energy Park Peaker","CA",12007,0,2
"Hanging Rock Energy Facility","OH",2957213,16,219
"Harbor","CA",51097,0,11
"Harbor Cogen","CA",971,0,2
"Hardee Power Station","FL",178243,0,2
"Hardin County LFGTE","KY","--",0,68
"Hardin County Peaking Facility","TX",48261,0,13
"Hardin Generator Project","MT",145732,65,59
"Harding Street","IN",726639,3,403
"Hargis-Hebert Electric Generating","LA",15809,0,12
"Harlem River Yard","NY",12919,0,1
"Harquahala Generating Project","AZ",710554,4,52
"Harrington","TX",4775581,11686,3223
"Harris Lake","NY",107,0,2
"Harrisburg Facility","PA",110609,215,99
"Harrison County Power Project","TX",779973,4,104
"Harry Allen","NV",1278344,6,73
"Harry D Mattison Gas Plant","AR",33338,0,16
"Harry L. Oswald","AR",142409,1,138
"Hartford Hospital Cogeneration","CT",47509,0,101
"Hartwell Energy Facility","GA",60178,0,164
"Hartzog","WY",113,0,0
"Harvest Power Orlando","FL","--",0,369
"Hastings","MN",15,0,0
"Havana","IL",2763957,988,1126
"Haverhill North Cogeneration Facility","OH",25809,1,1690
"Hawaii Cogen","HI",74847,102,359
"Hawk Road Facility","GA",305188,2,112
"Hawkeye Energy Greenport LLC","NY",7392,0,1
"Haworth Water Treatment Plant","NJ",7622,0,178
"Hawthorn","MO",3199659,1070,902
"Hay Road","DE",1528017,5,452
"Hayden","CO",2660674,1671,594
"Haynes","CA",1154584,6,65
"Hays Energy Project","TX",1091539,6,117
"Hazelton","PA",3236,0,4
"Healy","AK",235148,82,112
"Heat Plant 770","OH",43201,0,97
"Heber City","UT",5918,0,135
"Heber Geothermal","CA",8174,"--","--"
"Hebron","NE",218,1,2
"Hell Gate","NY",16323,0,2
"Henderson","MS",7672,0,47
"Hendricks Regional Health","IN",21,0,0
"Hennepin Power Station","IL",1735939,4190,1231
"Henrico","VA",903,2,247
"Henrietta Peaker","CA",22490,0,3
"Henry County","IN",102786,1,99
"Henry Station","MI",658,0,14
"Herbert A Wagner","MD",234529,1290,131
"Hermiston Generating Plant","OR",732798,4,98
"Hermiston Power Partnership","OR",1144482,6,157
"Hernando","FL","--",0,129
"Hibbing","MN",150450,483,371
"Hidalgo Energy Center","TX",920288,5,2129
"Hidden Hollow Energy","ID","--",0,299
"Hidden View Dairy, LLC","IN","--",0,152
"Higgins","FL",11226,0,31
"Higgins Generating Station","NV",1025746,5,71
"Higginsville","MO",744,0,4
"High Acres Gas Recovery","NY","--",0,819
"High Bridge","MN",749046,4,96
"High Desert Power Plant","CA",872414,4,72
"High Point, Fairfield","NC",4,0,0
"High Point, POLO","NC",75,0,1
"High Point, Pump Station Rd","NC",154,0,3
"High Sierra Cogeneration Plant","CA",13320,0,302
"High Sierra Limited","CA",13423,0,36
"High Street Station","MA",93,0,2
"Highland","IL",195,0,4
"Hill AFB LFG Facility, Bldg #737","UT","--",0,139
"Hillabee Energy Center","AL",1145975,6,80
"Hillburn","NY",386,0,3
"Hillman Power LLC","MI",10796,232,27
"Hillsboro","ND",38,0,1
"Hillsborough County Resource Recovery","FL",233383,43,446
"Hillsdale","MI",291,0,6
"Hilton Head","SC",617,2,5
"Hilton NY Co Gen Plant","NY",6867,0,157
"Hinds Energy Facility","MS",1215332,6,113
"Hines Energy Complex","FL",4937577,25,612
"Hoag Hospital Cogen Plant","CA",18750,0,433
"Hobbs Generating Station","NM",1274635,3,73
"Hoffer Plastics","IL",1000,0,24
"Hoffmann LaRoche","NJ",8939,0,25
"Hog Bayou Energy Center","AL",209657,1,22
"Hoisington","KS",53,0,2
"Holcomb","KS",1083519,802,966
"Holden","MO",27906,0,7
"Holland Energy Facility","IL",290154,1,41
"Holland Energy Park","MI",151280,1,18
"Holly","CO",24,0,0
"Holsum Elm Dairy","WI","--",0,0
"Holton","KS",1359,0,28
"Holtsville","NY",16547,0,73
"Homer City Generating Station","PA",5028378,5068,4449
"Hometown Bio Energy LLC","MN","--",0,295
"Honda Torrance","CA",2954,0,0
"Honea Path","SC",58,0,1
"Hoonah","AK",2227,4,44
"Hooper Bay","AK",2056,4,42
"Hoot Lake","MN",278910,854,347
"Hopewell Cogeneration","VA",539015,2,506
"Hopewell Cogeneration NJ","NJ",6381,0,144
"Hopewell Mill","VA",104578,1578,610
"Hopewell Power Station","VA",90,11,218
"Hopkinton","IA",18,0,0
"Horry Land Fill Gas Site","SC","--",0,132
"Horseshoe Lake","OK",215336,1,384
"Hot Spring Generating Facility","AR",1328484,6,87
"Houma","LA",28185,0,34
"Houston Chemical Complex Battleground","TX",1012929,6,2411
"Houweling Nurseries","CA",34943,0,800
"Howard Down","NJ",59891,0,8
"Howard F Curren Advncd Wastewater Plant","FL","--",0,2
"Hudson Avenue","NY",2807,5,26
"Hugo","OK",2704594,7381,2406
"Hugoton 2","KS",12,0,0
"Humboldt Bay","CA",204567,4,4647
"Humboldt Sawmill Company","CA",2172,24,179
"Hunlock Power Station","PA",244423,1,22
"Hunlock Unit 4","PA",20230,0,2
"Hunter","UT",8177011,3186,8866
"Hunterdon Cogen Facility","NJ",53,0,0
"Hunterstown","PA",916,0,2
"Hunterstown Power Plant","PA",1911363,9,89
"Huntersville Delivery No 2","NC",3,0,0
"Huntington","UT",5237998,2070,5380
"Huntington Resource Recovery Facility","NY",144185,3,431
"Huron","SD",1281,0,29
"Hurricane City Power","UT",1243,0,27
"Hutchinson Energy Center","KS",6658,1,32
"Hutchinson Plant #1","MN",4290,0,68
"Hutchinson Plant #2","MN",10614,0,10
"Hydaburg","AK",17,0,0
"Hyland LFGTE Facility","NY","--",0,422
"I 95 Landfill Phase II","VA","--",0,242
"I 95 Municipal Landfill Phase I","VA","--",0,202
"IBM Southbury","CT",2767,0,0
"IBM West","MN",23,0,0
"IKEA New Haven Rooftop PV &  Fuel Cell","CT",763,0,0
"IMEA Flora","IL",148,0,3
"IP Springfield Oregon","OR",81375,1249,455
"IRC Generator Facility","AZ",8,0,0
"ITT Cogen Facility","IL",95,0,0
"Iatan","MO",9974243,397,2652
"Imperial Savannah LP","GA",128935,163,185
"Indeck Corinth Energy Center","NY",288643,1,64
"Indeck Energy-Alexandria","NH","--",8,10
"Indeck Jonesboro Energy Center","ME",1112,1,46
"Indeck Olean Energy Center","NY",41324,0,14
"Indeck Oswego Energy Center","NY",27625,0,30
"Indeck Silver Springs Energy Center","NY",30060,0,26
"Indeck West Enfield Energy Center","ME","--",2,143
"Indeck Yerkes Energy Center","NY",26560,0,34
"Independence Steam Electric Station","AR",7724498,17678,7888
"Indian Orchard Plant 1","MA",25092,0,58
"Indian River Generating Station","DE",455690,431,147
"Indian River Plant","FL",20602,0,11
"Indiana Harbor E 5 AC Station","IN",85156,27,885
"Indiana University of Pennsylvania","PA",13659,1,322
"Indianola","IA",248,0,1
"Indiantown Cogeneration LP","FL",121890,68,145
"Indigo Energy Facility","CA",39448,0,7
"Industrial Park","IL",525,1,11
"Industrial Plant","AK",350,1,2
"Inforum","GA",6,0,0
"Ingleside Cogeneration","TX",1222341,7,3209
"Ingredion Incorporated","IL",761976,15961,409
"Ingredion Stockton","CA",41112,0,112
"Ingredion Winston Salem","NC",12364,84,253
"Inland Empire Energy Center","CA",142060,1,7
"Inland Paperboard Packaging Rome","GA",241031,3861,1484
"Intel Santa Clara","CA",2956,0,0
"Intercession City","FL",219300,1,98
"Intermountain Power Project","UT",7693997,2253,8718
"International","AK",115,0,0
"International Paper - Orange","TX",157867,2314,725
"International Paper Co. - New Bern Mill","NC",43282,2245,536
"International Paper Eastover Facility","SC",132012,1631,29
"International Paper Franklin Mill","VA",25625,1596,40
"International Paper Georgetown Mill","SC",182066,5155,1200
"International Paper Pensacola","FL",152248,2989,1141
"International Paper Pine Hill Mill","AL",75458,2279,928
"International Paper Prattville Mill","AL",227430,3202,782
"International Paper Red River Mill","LA",162380,1835,425
"International Paper Riegelwood Mill","NC",78597,4159,943
"International Paper Riverdale Mill","AL",330614,2094,53
"International Paper Savanna Mill","GA",301056,3612,1325
"International Paper Texarkana Mill","TX",122460,3315,798
"International Paper Valliant OK","OK",332354,30,1542
"International Paper Vicksburg Mill","MS",108561,1514,845
"Interstate","IL",12351,0,7
"Interstate Paper LLC Riceboro","GA",13760,918,337
"Inver Hills","MN",6474,1,22
"Iola","KS",306,0,7
"Iowa State University","IA",218736,34,205
"Iredell County LFG Facility","NC","--",0,285
"Ironwood LLC","PA",1855726,10,203
"Island Street Peaking Plant","WI",4194,0,3
"Ivanpah 1","CA",21983,0,2
"Ivanpah 2","CA",21343,0,2
"Ivanpah 3","CA",21309,0,2
"J B Sims","MI",305485,301,401
"J C McNeil","VT",678,1,126
"J D Kennedy","FL",25682,0,9
"J H Campbell","MI",7955738,4450,2740
"J K Smith","KY",116021,0,31
"J K Spruce","TX",5826271,671,2552
"J Lamar Stall Unit","LA",1114590,6,2596
"J M Stuart","OH",6701232,6056,3186
"J Robert Massengale","TX",45549,0,17
"J Street","NE",235,0,1
"J T Deely","TX",3792019,10302,1834
"J&A-Santa Maria II LLC","CA","--",0,77
"JBER Landfill Gas Power Plant","AK",980,0,457
"JCO Oxides Olefins Plant","TX",393378,2,1078
"JED Solid Waste Mgmt Renewable Energy","FL","--",0,707
"JM Shafer Generating Station","CO",223861,1,147
"Jack County","TX",1280949,6,181
"Jack Fusco Energy Center","TX",898799,5,100
"Jack McDonough","GA",6030808,35,250
"Jack Watson","MS",908213,5,1479
"Jackson (MO)","MO",4156,7,84
"Jackson (OH)","OH",4,0,0
"Jackson Cntr Peaking","OH",45,0,1
"Jackson Generating Station","MI",812814,4,424
"Jackson Square","MO",410,1,2
"Jamaica Bay Peaking","NY",5709,11,30
"James De Young","MI","--",0,0
"James E. Rogers Energy Complex","NC",4917108,777,1489
"James H Miller Jr","AL",18296932,762,6545
"James River Genco LLC","VA",72974,1272,880
"James River Power Station","MO",62421,0,77
"Jameson Energy Center","KS",3562,0,75
"Jameson Gas Processing Plant","TX",6383,0,155
"Jamestown","ND",874,1,5
"Janesville","MN",12,0,0
"Jarvis Street","AK",430,1,9
"Jasper","SC",2162360,10,145
"Jay County LFGTE","IN","--",0,219
"Jeffrey Energy Center","KS",11548575,1547,5194
"Jersey Valley Geothermal Power Plant","NV",1909,"--","--"
"Jesup Plant","GA",256710,6476,1580
"Jetmore","KS",36,0,1
"Jewett City 1","CT",206,0,4
"Jim Bridger","WY",11860829,8086,6315
"John B Rich Memorial Power Station","PA",755972,639,347
"John Deere Dubuque Works","IA",46,0,1
"John E Amos","WV",12739079,4513,5661
"John H Warden","MI",22253,261,233
"John L. Featherstone Plant","CA",11161,"--","--"
"John P Madgett","WI",1664165,700,627
"John R Kelly","FL",248906,1,52
"John S Rainey","SC",2643298,13,512
"John Sevier","TN",1980819,10,151
"John Twitty Energy Center","MO",1927948,2385,820
"John W Turk Jr Power Plant","AR",3898853,856,810
"Johnson","KS",6,0,0
"Johnson County","TX",170471,1,50
"Johnsonburg Mill","PA",209222,1257,85
"Johnsonville","TN",2338673,5744,1730
"Johnston LFG Turbine Plant","RI","--",1,133
"Joliet 29","IL",172257,9,107
"Joliet 9","IL",29309,2,23
"Jones","TX",578295,2,398
"Jones Street","NE",889,1,14
"Jonesboro City Water & Light Plant","AR",30384,0,21
"Joppa Steam","IL",3987944,9444,2238
"Joseph J Seymour Power Project","NY",51679,0,4
"Juniper Networks Sunnyvale","CA",2959,0,0
"Kahe","HI",2055127,5202,3364
"Kahoka","MO",10,0,0
"Kahului","HI",187171,1869,335
"Kaiser Downey","CA",2898,0,0
"Kaiser Ontario","CA",656,0,0
"Kake","AK",1718,3,34
"Kalaeloa Cogen Plant","HI",889883,2798,1717
"Kalamazoo River Generating Station","MI",4338,0,2
"Kalkaska CT #1","MI",10371,0,7
"Kamin LLC Wrens Plant","GA",1318,0,4
"Kankakee Gas Recovery","IL","--",0,70
"Kanoelehua","HI",230,0,4
"KapStone Kraft Paper Corp","NC",203401,1568,1016
"Kapaia Power Station","HI",3030,5,64
"Kapstone","SC",462279,82,529
"Kasigluk","AK",1881,4,39
"Kaukauna Gas Turbine","WI",258,0,1
"Kaukauna Paper Mill","WI",337621,6088,1071
"Kaweah Delta District Hospital","CA",17201,0,44
"Keahole","HI",222450,379,257
"Kearny","CA",5932,0,16
"Kellogg's - San Jose","CA",3030,0,0
"Kemper County","MS",145826,1,41
"Kendall County Generation Facility","IL",2626226,14,233
"Kendall Square Station","MA",789271,4,61
"Kenilworth Energy Facility","NJ",83211,0,85
"Kennecott Power Plant","UT",297940,917,382
"Kennedy International Airport Cogen","NY",274971,1,63
"Kennett","MO",1865,0,44
"Kent County Waste to Energy Facility","MI",81114,26,62
"Kentucky Mills","KY",39519,2823,742
"Kenyon Municipal","MN",49,0,1
"Kern Front Limited","CA",27007,0,73
"Kern Oil & Refining Co","CA",28176,0,77
"Kern River Cogeneration","CA",443852,2,1208
"Kern River Eastridge Cogen","CA",138000,1,374
"Kettle Butte Digester, LLC","ID","--",0,134
"Kettle Falls Generating Station","WA",3705,66,502
"Keystone","PA",10739161,21092,5529
"Keystone Recovery","PA","--",0,727
"Kiamichi Energy Facility","OK",1243112,7,300
"Kiana","AK",1115,2,23
"Kiefer Landfill","CA","--",0,986
"Killen Station","OH",3926058,5639,8288
"Kimball","NE",43,0,1
"Kimberly Clark-Unit 1,2,3","CT",138955,0,354
"Kincaid Generation LLC","IL",4903332,2146,1449
"Kindred School","ND",14,0,0
"King & Queen","VA",3452,6,727
"King City Peaking","CA",4847,0,13
"King City Power Plant","CA",175641,0,1
"King Cove","AK",1203,2,25
"Kingfisher","OK",30,0,1
"Kingman Municipal Power and Light Plant","KS",1824,0,41
"Kings Beach","CA",316,1,6
"Kingsburg Cogen","CA",8722,0,1
"Kingston","TN",4930069,1813,1340
"Kinmundy","IL",6575,0,4
"Kirksville","MO",7,0,0
"Kishwaukee CHP Plant","IL",407,0,229
"Kivalina","AK",884,2,18
"Klamath Cogeneration Plant","OR",867178,5,118
"Klamath Expansion Project","OR",39806,0,7
"Klawock Power Generation Station","AK",38,0,1
"Kleen Energy Systems Project","CT",1509817,8,91
"Kline Township Cogen Facility","PA",219080,165,65
"Knox Lee","TX",33826,0,39
"Knoxville Industrial","IA",104,0,2
"Koda Biomass Plant","MN",11218,13,55
"Kodiak Microgrid","AK",1332,2,27
"Kotlik","AK",1316,3,27
"Kotzebue","AK",12442,21,246
"Koyuk","AK",857,2,18
"Kyger Creek","OH",5780645,4248,3846
"Kyocera America Project","CA",821,0,19
"Kyrene","AZ",401305,2,30
"L L Wilkins","MS",124,0,0
"L V Sutton Combined Cycle","NC",1770147,10,4109
"L&S Sweetners","PA","--",0,305
"LCEC Generation LLVC","NM",20170,0,459
"LEPA Unit No. 1","LA",105608,1,35
"LNG 1 & 2","CT",424,1,8
"LRI LFGTE Facility","WA","--",0,450
"LSP-Cottage Grove LP","MN",121124,1,12
"LSP-Whitewater LP","WI",272377,1,35
"LSU Cogen","LA",60202,0,164
"La Crosse","KS",21,0,0
"La Cygne","KS",4179484,562,1788
"La Junta","CO",13,0,0
"La Luz Energy Center","NM",5676,0,1
"La Paloma Generating Plant","CA",1165010,6,77
"La Plata","MO",8,0,0
"La Porte","IA",71,0,1
"LaO Energy Systems","LA",474737,4,1411
"Labadie","MO",16306876,30040,6396
"Ladysmith","VA",311801,8,115
"Lagoon Creek","TN",1404170,8,166
"Laguna Water Reclamation Facility","CA",987,0,224
"Lake (WY)","WY",226,0,4
"Lake Catherine","AR",68825,0,132
"Lake Charles Polymers","LA",112947,0,1139
"Lake Crystal","MN",7,0,0
"Lake Forest Hospital","IL",99,0,3
"Lake Gas Recovery","IL","--",0,44
"Lake Hubbard","TX",106197,1,32
"Lake Marion","MN",15,0,0
"Lake Mills","IA",84,0,2
"Lake Mills Gas Recovery","IA","--",0,288
"Lake One","CA",8375,0,1
"Lake Park","IA",25,0,0
"Lake Preston","SD",654,1,3
"Lake Road (MO)","MO",248399,4,14
"Lake Road Generating Plant","CT",1885857,10,105
"Lake Side Power Plant","UT",1333656,7,116
"Lakefield Junction","MN",50347,0,14
"Lakefield Utilities","MN",8,0,0
"Lakeside","IL",14,0,0
"Lakeview Gas Recovery","PA","--",0,455
"Lakin Municipal","KS",5,0,0
"Lamar Power Project","TX",2344731,11,658
"Lambie Energy Center","CA",9219,0,1
"Lamoni Municipal Utilities","IA",53,0,1
"Lancaster County Resource Recovery","PA",172316,6,493
"Lanchester Generating Station","PA","--",0,282
"Landis Delivery No 2","NC",4,0,0
"Lanesboro","MN",5,0,0
"Lange Gas Turbines","SD",5572,0,3
"Langley Gulch Power Plant","ID",502331,3,30
"Lansing","IA",1146967,284,227
"Lansing BWL REO Town Plant","MI",241482,1,58
"Lansing Smith","FL",1566205,9,473
"Laramie River Station","WY",10100075,5917,8314
"Laredo","TX",58636,0,5
"Larkspur Energy Facility","CA",27111,0,4
"Larned","KS",204,0,4
"Larsen Memorial","FL",67383,0,27
"Las Vegas Generating Station","NV",159510,1,15
"Lauderdale","FL",1552139,52,1290
"Laurel","NE",52,0,1
"Laurel Ridge LFGTE","KY","--",0,283
"Laurens","IA",32,0,1
"Laverne Diesel Generating Plant","OK",46,0,1
"Lawrence County Station","IN",24555,0,18
"Lawrence Energy Center","KS",2702266,268,1683
"Lawrenceburg Power, LLC","IN",2723704,14,294
"Leaf River Cellulose LLC","MS",26035,3161,1094
"Lebanon Pines 1 & 2","CT",385,1,8
"Lederle Laboratories","NY",123841,49,259
"Lee Combined Cycle Plant","NC",2799671,14,5188
"Lee County Landfill","SC","--",0,135
"Lee County Solid Waste Energy","FL",245885,66,757
"Lee Energy Facility","IL",63506,0,20
"Leland Olds","ND",4163420,1740,5025
"Lemon Creek","AK",351,0,4
"Lennon Generating","MI","--",0,379
"Lenox","IA",25,0,0
"Leon Creek","TX",56442,0,10
"Lewis & Clark","MT",291456,22,526
"Lewis Creek","TX",1010795,5,152
"Lexington","NC",7,0,0
"Lexington Health Center","NC",4,0,0
"Liberty Electric Power Plant","PA",1594867,9,145
"Liberty I & II LFGTE","IN","--",1,1153
"Lieberman","LA",28528,0,34
"Life Technologies - Pleasanton","CA",3115,0,0
"Life Technologies Carlsbad","CA",3065,0,0
"Lightning Dock Geothermal HI-01, LLC","NM",341,"--","--"
"Lilly Technical Center","IN",19,0,0
"Lime Creek","IA",1239,0,2
"Limestone","TX",9745774,9290,7697
"Limon Generating Station","CO",24834,0,6
"Lincoln","KS",40,0,1
"Lincoln Combustion","NC",18430,0,13
"Lincoln Generating Facility","IL",19991,0,6
"Lincoln Landfill","CA","--",0,333
"Lincolnton High School","NC",85,0,2
"Linden Cogen Plant","NJ",2512037,13,417
"Litchfield","MN",229,0,5
"Little Gypsy","LA",1277470,7,2481
"Live Oak Limited","CA",12012,0,170
"Livingston Generating Station","MI",5673,0,11
"Lockheed Martin Sunnyvale","CA",3129,0,0
"Lockport Energy Associates LP","NY",69627,0,90
"Lodi","CA",3494,0,9
"Lodi Energy Center","CA",279124,1,18
"Logan City","UT",404,0,1
"Logan Generating Company LP","NJ",640379,500,388
"Loma Linda University Cogen","CA",52196,0,145
"Lon Wright","NE",531614,558,379
"Lone Star","TX",870,0,1
"Lonesome Creek Station","ND",189184,1,38
"Long Beach Generation LLC","CA",28548,0,6
"Long Creek Waste Water Plant","NC",222,0,4
"Longview Fibre","WA",124321,3351,1008
"Longview Power Plant","WV",3836770,1760,1204
"Loraine County Project","OH","--",1,1949
"Lordsburg Generating","NM",5993,0,5
"Lorin Industries","MI",4891,0,112
"Los Angeles Refinery Wilmington","CA",80685,1,522
"Los Esteros Critical Energy Center","CA",101842,0,8
"Los Medanos Energy Center","CA",1269300,6,81
"Lost Hills Cogeneration Plant","CA",35590,0,97
"Lost Nation","NH",669,1,4
"Lost Pines 1 Power Project","TX",789959,4,138
"Louisa","IA",3597371,4747,3164
"Louisa Generation Facility","VA",160736,2,46
"Louisiana 1","LA",1079332,37,1456
"Louisiana Sugar Refining","LA",108378,1,253
"Louisiana Tech University Power Plant","LA",32747,0,89
"Low Moor","VA",301,1,2
"Lower Mount Bethel Energy","PA",1246340,6,106
"Loyola University Health Plant","IL",108106,1,292
"Luke Mill","MD",539615,8002,1188
"Lumberton","NC","--",86,170
"Luna Energy Facility","NM",1025409,5,96
"Luverne","MN",23,0,0
"Lycoming County","PA","--",0,283
"Lyons","NE",10,0,0
"M L Hibbard","MN",19755,118,410
"M Street Jet","MA",1689,3,2
"MAS ASB Cogen Plant","GA",13785,0,507
"MCAGCC Cogen Plant","CA",53049,0,144
"MCLB Landfill Gas to Energy","GA",922,0,157
"MEPI GT Facility","IL",3078,0,4
"MJMEUC Generating Station #1","MO",69068,0,187
"MM Albany Energy","NY","--",0,300
"MM Hartford Energy","CT","--",0,132
"MM Lopez Energy","CA","--",0,244
"MM Prince William Energy","VA","--",0,631
"MM San Diego-Miramar","CA","--",0,799
"MM San Diego-North City","CA","--",0,306
"MM Taunton Energy","MA","--",0,203
"MM West Covina","CA","--",1,89
"MM Yolo Power","CA","--",0,195
"MMSD Jones Island Wastewater","WI",25815,0,118
"MMSD South Shore Wastewater","WI",4931,0,560
"MMWAC Resource Recovery Facility","ME",32420,56,168
"MNDOT Standby Generation","MN",13,0,0
"MP Durham LLC","NC","--",0,165
"MP Wayne LLC","NC","--",0,140
"MPC Generating","GA",7860,0,9
"MSC Croswell","MI",38744,0,89
"MSC Sebewaing","MI",78373,219,175
"MTSU Power Co-Gen Plant","TN",29006,0,76
"MU Combined Heat and Power Plant","MO",139910,1304,399
"Maalaea","HI",468412,813,3077
"MacArthur Waste to Energy Facility","NY",66799,4,233
"Macon Energy Center","MO",52015,0,133
"Maddox","NM",230063,1,253
"Madelia","MN",30,0,1
"Madison","OH",229679,1,71
"Madison Utilities","NE",13,0,0
"Magic Valley Generating Station","TX",1215680,6,148
"Magnet Cove","AR",518723,3,69
"Magnolia Power Plant","MS",1960144,10,215
"Magnolia Power Project","CA",549452,3,25
"Mahoning","OH","--",0,331
"Maiden Community Center","NC",83,0,2
"Main Street (MI)","MI",14,0,0
"Maine Independence Station","ME",134367,1,21
"Major Oak Power","TX",2682138,2243,1456
"Malaga Power LLC","CA",11569,0,2
"Malburg","CA",297322,2,16
"Malden","MO",11,0,0
"Mallard Lake Electric","IL","--",0,50
"Mammoth Pacific I","CA",1543,"--","--"
"Mammoth Pacific II","CA",1625,"--","--"
"Manatee County LFGTE","FL","--",0,126
"Manchester Street","RI",790594,6,220
"Manchief Electric Generating Station","CO",62725,0,36
"Mandalay","CA",94777,0,3
"Manistique","MI",155,0,3
"Manitowoc","WI",189973,291,65
"Mankato Energy Center","MN",281115,2,20
"Manning","IA",30,0,1
"Mansfield Mill","LA",248788,1035,878
"Maple Lake","MN",297,0,2
"Maquoketa 1","IA",75,0,2
"Maquoketa 2","IA","--",0,0
"Marathon Generating Plant","FL",126,0,2
"Marceline","MO",34,0,1
"March Point Cogeneration","WA",386640,3,1546
"Marcus Hook Energy LP","PA",2111671,10,221
"Marcus Hook Refinery Cogen","PA",93,0,1
"Marina Landfill Gas","CA","--",0,166
"Marion","IL",1748435,3475,819
