"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2006&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 16:25:33 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Handsome Lake Energy LLC","PA",57542,0,34
"Hanford","CA",262217,42,166
"Hanford Energy Park Peaker","CA",11421,0,2
"Hanging Rock Energy Facility","OH",412009,2,76
"Hansel","FL",15087,0,41
"Harbor","CA",116267,1,21
"Harbor Beach","MI",206546,1182,580
"Harbor Cogen","CA",43141,0,118
"Hardee Power Station","FL",237125,0,2
"Hardeeville","SC",192,0,1
"Hardin County LFGTE","KY","--",0,198
"Hardin Generator Project","MT",562165,286,2987
"Harding Street","IN",3695441,42045,3934
"Harford Waste to Energy Facility","MD",51997,145,76
"Hargis-Hebert Electric Generating","LA",39498,0,26
"Harlan","IA",10,"--","--"
"Harlem River Yard","NY",38394,0,4
"Harllee Branch","GA",9333789,87081,19015
"Harquahala Generating Project","AZ",455617,2,28
"Harrington","TX",7147053,19264,12000
"Harris Lake","NY",201,0,4
"Harrisburg Facility","PA",50521,0,8
"Harrison County Power Project","TX",458931,2,51
"Harry Allen","NV",118,0,8
"Harry L. Oswald","AR",156564,1,79
"Hartco Flooring","TN",170,6,51
"Hartford Hospital Cogeneration","CT",39540,1,110
"Hartwell Energy Facility","GA",105692,1,287
"Hartzog","WY",1355,0,4
"Harvey Couch","AR",28391,0,25
"Harwood","ND",5,"--","--"
"Hatfields Ferry Power Station","PA",8468740,122546,18194
"Havana","IL",2674091,5271,659
"Haverhill Paperboard","MA",68936,195,141
"Hawaii Cogen","HI",40714,65,343
"Hawaiian Comm & Sugar Puunene Mill","HI",144110,334,485
"Hawk Road Facility","GA",12125,0,5
"Hawkeye Energy Greenport LLC","NY",28694,5,4
"Hawley","MN",3,"--","--"
"Hawthorn","MO",4028581,1721,1405
"Hay Road","DE",467251,1,244
"Hayden","CO",3487186,2410,6978
"Haynes","CA",1555904,8,77
"Hays Energy Project","TX",1665440,8,195
"Hazelton","PA",15400,0,18
"Healy","AK",291866,31,431
"Heber City","UT",1817,0,43
"Heber Geothermal","CA",8828,"--","--"
"Hebron","NE",1406,2,7
"Helemano Substation DG","HI",1056,1,21
"Hell Gate","NY",40746,0,4
"Henderson","MS",29167,213,68
"Henderson I","KY",16230,254,27
"Hendricks Regional Health","IN",21,"--","--"
"Hennepin Power Station","IL",2081420,4295,1140
"Henrietta Peaker","CA",10511,0,2
"Henry County","IN",41057,0,28
"Henry D King","FL",21068,0,11
"Henry Station","MI",465,0,11
"Herbert A Wagner","MD",2521661,17934,3900
"Herington","KS",290,0,6
"Hermiston Generating Plant","OR",1198099,6,135
"Hermiston Power Partnership","OR",1102340,6,147
"Hibbing","MN",147369,588,284
"Hidalgo Energy Center","TX",745412,4,1993
"Higgins","FL",46586,0,131
"Higgins Generating Station","NV",844098,4,57
"Higginsville","MO",4274,1,19
"High Acres Gas Recovery","NY","--",0,303
"High Bridge","MN",1278284,3090,4593
"High Desert Power Plant","CA",1531146,8,127
"High Point, Fairfield","NC",44,0,1
"High Point, Jackson Lake","NC",31,0,1
"High Point, Pump Station Rd","NC",43,0,1
"High Sierra Limited","CA",179492,1,503
"High Street Station","MA",177,0,4
"Highland","IL",360,0,7
"Highmore","SD",104,0,2
"Hill City","KS",5,"--","--"
"Hillburn","NY",722,0,3
"Hillman Power LLC","MI","--",229,58
"Hills","MN",18,"--","--"
"Hillsboro","ND",12,"--","--"
"Hillsborough County Resource Recovery","FL",158338,14,579
"Hillsdale","MI",448,0,10
"Hilton Head","SC",2150,0,6
"Hinds Energy Facility","MS",449492,2,28
"Hines Energy Complex","FL",2684294,14,468
"Hoffer Plastics","IL",7149,0,169
"Hoffmann LaRoche","NJ",58226,0,159
"Hofstra University","NY",8659,2,194
"Hog Bayou Energy Center","AL",8521,0,2
"Hoge Lumber","OH","--",0,2
"Hoisington","KS",325,0,6
"Holcomb","KS",2381771,1047,3561
"Holden","MO",38103,0,10
"Holland Energy Facility","IL",264556,1,49
"Holly","CO",55,0,1
"Holly Street","TX",288266,2,273
"Holton","KS",1752,0,41
"Holtsville","NY",67098,90,324
"Homer City Generating Station","PA",11335707,96863,13627
"Honea Path","SC",50,0,1
"Honeywell Farms","NY",7789,0,183
"Honolulu","HI",148553,333,266
"Hoonah","AK",3768,5,75
"Hooper Bay","AK",1990,3,41
"Hoot Lake","MN",964380,2917,1747
"Hoover Company","TX",58,0,1
"Hopewell Cogeneration","VA",271960,12,229
"Hopewell Mill","VA",195163,2567,900
"Hopkinton","IA",83,0,2
"Horry Land Fill Gas Site","SC","--",0,250
"Horseshoe Lake","OK",605767,3,926
"Hospira Inc","NY",17,"--","--"
"Hot Spring Generating Facility","AR",382363,2,42
"Houma","LA",29013,0,72
"Houston Chemical Complex Battleground","TX",767294,12,5970
"Houston Plant","TX",20049,0,76
"Howard Bend","MO",141,0,1
"Howard Down","NJ",70195,325,179
"Howard F Curren Advncd Wastewater Plant","FL","--",0,327
"Hudson Avenue","NY",2338,0,272
"Hugo","OK",3040045,8494,3337
"Hugoton 2","KS",127,0,3
"Humboldt Bay","CA",317043,58,810
"Humboldt Sawmill Company","CA","--",58,409
"Hunlock Power Station","PA",317322,4049,448
"Hunlock Unit 4","PA",11975,0,9
"Hunter","UT",9804703,"--","--"
"Hunter","UT","--",6657,17081
"Hunterdon Cogen Facility","NJ",25775,0,71
"Hunters Point","CA",114241,1,34
"Hunterstown","PA",4728,5,24
"Hunterstown Power Plant","PA",291917,2,34
"Huntington","UT",5852857,"--","--"
"Huntington","UT","--",15781,10097
"Huntington Resource Recovery Facility","NY",141644,13,524
"Huron","SD",2089,0,4
"Hutchinson Energy Center","KS",71019,0,152
"Hutchinson Plant #1","MN",394,0,8
"Hutchinson Plant #2","MN",11040,0,15
"Hutsonville","IL",788837,5243,1137
"Hydaburg","AK",20,"--","--"
"I 95 Landfill Phase II","VA","--",0,300
"I 95 Municipal Landfill Phase I","VA","--",0,314
"IMEA Flora","IL",149,0,3
"IMEA Highland","IL",26,0,1
"IMEA Waterloo","IL",55,0,1
"IP Springfield Oregon","OR",116755,1476,552
"ISG Weirton","WV",280445,547,419
"ITT Cogen Facility","IL",17442,0,49
"IVEX Packaging","IL",1046,0,3
"Iatan","MO",4915023,15892,6942
"Imperial Savannah LP","GA",225047,1349,501
"Ina Road Water Pollution Control Fac","AZ",11022,0,405
"Indeck Corinth Energy Center","NY",219495,1,46
"Indeck Jonesboro Energy Center","ME","--",2,102
"Indeck Olean Energy Center","NY",39363,1,13
"Indeck Oswego Energy Center","NY",4768,0,6
"Indeck Silver Springs Energy Center","NY",58972,2,42
"Indeck West Enfield Energy Center","ME","--",2,100
"Indeck Yerkes Energy Center","NY",7842,0,9
"Independence (IA)","IA",398,1,8
"Independence Steam Electric Station","AR",10587846,23743,13302
"Indian Orchard Plant 1","MA",135988,518,753
"Indian River","FL",226691,1206,398
"Indian River Generating Station","DE",3486433,18784,5781
"Indian River Plant","FL",23825,0,14
"Indian Trails Cogen 1","IL",4682,0,11
"Indiana Harbor E 5 AC Station","IN",65509,27,825
"Indiana University of Pennsylvania","PA",87041,3,1867
"Indianola","IA",3943,5,42
"Indiantown Cogeneration LP","FL",1919742,800,763
"Indigo Energy Facility","CA",28493,0,15
"Industrial Park","IL",237,0,1
"Ingleside Cogeneration","TX",1223053,8,3714
"Ingredion Incorporated","IL",936037,19076,2635
"Ingredion Stockton","CA",21094,0,59
"Ingredion Winston Salem","NC",11903,95,355
"Inland Paperboard Packaging Rome","GA",501001,5165,2059
"Inner Harbor East Heating","MD",4584,0,108
"Intercession City","FL",498732,31,236
"Intermountain Power Project","UT",12827848,3846,26228
"International","AK",2776,0,8
"International Paper - Orange","TX",161214,535,907
"International Paper Co. - New Bern Mill","NC",138283,3334,161
"International Paper Courtland Mill","AL",55440,2072,7
"International Paper Eastover Facility","SC",464028,4005,169
"International Paper Franklin Mill","VA",859870,9957,412
"International Paper Georgetown Mill","SC",420913,6747,1789
"International Paper Louisiana Mill","LA",294505,3968,1140
"International Paper Pensacola","FL",295885,2881,920
"International Paper Pine Hill Mill","AL",262541,4383,1884
"International Paper Prattville Mill","AL",298068,0,632
"International Paper Riegelwood Mill","NC",388161,2222,37
"International Paper Riverdale Mill","AL",186482,2559,19
"International Paper Savanna Mill","GA",828280,8800,3097
"International Paper Texarkana Mill","TX",245221,6159,2612
"International Paper Valliant OK","OK",496480,5550,1716
"International Paper Vicksburg Mill","MS",88630,2133,831
"Interstate","IL",7466,0,6
"Interstate Paper LLC Riceboro","GA",455532,3476,1109
"Inver Hills","MN",62200,7,185
"Iola","KS",2218,1,46
"Iowa State University","IA",350439,2368,497
"Ironwood LLC","PA",504509,3,76
"Island Street Peaking Plant","WI",29170,0,9
"Iwilei Tank Farm DG","HI",1179,2,23
"J B Sims","MI",356708,551,428
"J C McNeil","VT",1653,11,311
"J C Weadock","MI",1795517,8876,2949
"J D Kennedy","FL",45858,0,11
"J E Corette Plant","MT",1268457,3151,1740
"J H Campbell","MI",7811163,33375,13933
"J K Smith","KY",146583,1,62
"J K Spruce","TX",3858238,2970,3436
"J M Stuart","OH",12943410,94029,23151
"J R Whiting","MI",2406976,9961,2975
"J Robert Massengale","TX",153554,1,63
"J Street","NE",267,0,1
"J T Deely","TX",5672908,18883,3852
"JCO Oxides Olefins Plant","TX",347765,2,932
"JM Shafer Generating Station","CO",386322,3,1578
"JRW Associates LP","CA",9971,0,225
"Jack County","TX",1164256,6,215
"Jack Fusco Energy Center","TX",836470,4,106
"Jack McDonough","GA",3393290,26159,3888
"Jack Watson","MS",4524619,26412,14228
"Jackson (MO)","MO",100,0,2
"Jackson (OH)","OH",83,0,2
"Jackson Cntr Peaking","OH",61,0,1
"Jackson County Resource Recovery","MI",24878,0,1
"Jackson Generating Station","MI",172282,1,103
"Jackson Square","MO",262,0,1
"Jamaica Bay Peaking","NY",17026,4,90
"James De Young","MI",331597,719,290
"James E. Rogers Energy Complex","NC",3905029,26425,3789
"James H Miller Jr","AL",21124382,48426,19266
"James River Genco LLC","VA",990967,6146,590
"James River Power Station","MO",1895007,3665,2741
"Jameson Gas Processing Plant","TX",7419,0,206
"Jamestown","ND",4819,6,25
"Janesville","MN",53,0,1
"Jarvis Street","AK",154,0,3
"Jasper","SC",710688,4,76
"Jasper 2","IN",73897,650,190
"Jay County LFGTE","IN","--",0,248
"Jefferies","SC",1959557,23859,4794
"Jefferson Street Substation","MO",60,0,1
"Jeffrey Energy Center","KS",15077203,58498,20546
"Jesup Plant","GA",119633,6599,1874
"Jetmore","KS",26,0,1
"Jim Bridger","WY",15201614,"--","--"
"Jim Bridger","WY","--",18194,25450
"John B Rich Memorial Power Station","PA",884387,373,183
"John Deere Dubuque Works","IA",78045,1703,200
"John Deere Harvester Works","IL",66533,1829,174
"John E Amos","WV",18169502,106413,30796
"John P Madgett","WI",2432740,7082,3928
"John R Kelly","FL",91866,0,17
"John S Rainey","SC",885051,5,132
"John Sevier","TN",4757648,27330,8791
"John Street 1, 3, 4 & 5","CT",214,0,4
"John Twitty Energy Center","MO",1228570,3779,2242
"Johnson","KS",75,0,1
"Johnson County","TX",200523,1,64
"Johnson County","TX","--",1,16
"Johnsonburg Mill","PA",379899,1719,246
"Johnsonville","TN",7898849,78738,16512
"Joliet 29","IL",5558781,13027,3162
"Joliet 9","IL",1473356,3697,3054
"Jones","TX",1313672,7,1183
"Jones Street","NE",2023,3,11
"Jonesboro City Water & Light Plant","AR",25580,0,70
"Joppa Steam","IL",8408842,23957,5176
"Joseph J Seymour Power Project","NY",49145,0,5
"Julesburg","CO",3,"--","--"
"Junction","WI",2004,1,45
"Juneau","WI",1770,2,10
"Juniata Locomotive Shop","PA",47432,732,276
"KMS Crossroads","NJ",27293,0,76
"Kahe","HI",2733946,6393,3652
"Kahoka","MO",304,0,6
"Kahului","HI",258892,2789,468
"Kake","AK",2548,3,51
"Kalaeloa Cogen Plant","HI",961389,2487,4801
"Kalaeoloa Pole Yard DG","HI",20,"--","--"
"Kalamazoo River Generating Station","MI",3269,0,2
"Kalkaska CT #1","MI",3739,0,3
"Kamin LLC Wrens Mine","GA",1511,2,29
"Kamin LLC Wrens Plant","GA",1552,0,7
"Kammer","WV",3255872,36968,9796
"Kanawha River","WV",1875698,11788,3386
"Kankakee Gas Recovery","IL","--",0,134
"Kanoelehua","HI",1236,2,18
"Kansas State Univ Main Campus","KS",30290,0,72
"KapStone Kraft Paper Corp","NC",281239,0,385
"Kapaia Power Station","HI",131476,54,833
"Kapstone","SC",211750,0,696
"Kaukauna Gas Turbine","WI",252,0,1
"Kaukauna Paper Mill","WI",384632,9929,1249
"Kaweah Delta District Hospital","CA",195,0,4
"Keahole","HI",133539,182,755
"Kearny","CA",7201,0,20
"Kemper County","MS",58424,1,18
"Kendall County Generation Facility","IL",492222,3,96
"Kendall Square Station","MA",590560,12,162
"Kenilworth Energy Facility","NJ",104338,1,103
"Kennecott Power Plant","UT",950989,0,3800
"Kennedy International Airport Cogen","NY",279480,3,58
"Kenneth C Coleman","KY",2813566,9887,4826
"Kennett","MO",4151,1,95
"Kent County Waste to Energy Facility","MI",86284,7,284
"Kentucky Mills","KY",19832,2866,823
"Kenyon Municipal","MN",102,0,2
"Kern Front Limited","CA",162232,1,454
"Kern River Cogeneration","CA",928350,5,2525
"Kern River Eastridge Cogen","CA",226323,1,604
"Kern River Fee A Cogen","CA",36239,0,97
"Kern River Fee C Cogen","CA",35496,0,95
"Kettle Falls Generating Station","WA",1100,36,206
"Key City","MN",3058,0,8
"Keystone","PA",11302876,149101,11597
"Keystone Recovery","PA","--",0,551
"Kiamichi Energy Facility","OK",2242362,11,575
"Kiana","AK",1126,2,23
"Kiefer Landfill","CA","--",0,760
"Killen Station","OH",3735975,20707,6518
"Kimball","NE",211,0,5
"Kimberly Mill","WI",303910,1595,564
"Kincaid Generation LLC","IL",5437262,12422,10715
"King City Peaking","CA",8454,0,23
"King City Power Plant","CA",357211,0,1
"Kingfisher","OK",364,0,8
"Kingman Municipal Power and Light Plant","KS",17023,2,399
"Kings Beach","CA",268,0,5
"Kingsburg Cogen","CA",56125,0,143
"Kingston","TN",9891028,50324,12658
"Kinmundy","IL",6827,0,4
"Kinsleys Landfill","NJ","--",0,1
"Kirksville","MO",36,"--","--"
"Kitty Hawk","NC",603,1,3
"Klamath Cogeneration Plant","OR",555692,3,77
"Klamath Expansion Project","OR",23121,0,4
"Klein Tools Chicago","IL",12,"--","--"
"Kline Township Cogen Facility","PA",561755,262,146
"Knox Lee","TX",347196,59,453
"Knoxville Industrial","IA",213,0,4
"Kodiak Microgrid","AK",22083,30,443
"Koppers Susquehanna Plant","PA","--",8,75
"Kotzebue","AK",15276,21,304
"Kraft","GA",1361903,7209,3334
"Kyger Creek","OH",6954036,60924,16205
"Kyocera America Project","CA",12955,0,301
"Kyrene","AZ",274493,1,40
"L V Sutton Steam","NC",2921518,17381,5756
"LSP-Cottage Grove LP","MN",232036,1,24
"LSP-Whitewater LP","WI",337956,2,52
"La Crosse","KS",133,0,3
"La Cygne","KS",9339952,20340,30401
"La Farge","WI",63,0,1
"La Palma","TX",435512,1,685
"La Paloma Generating Plant","CA",2148674,12,116
"La Plata","MO",26,0,1
"La Porte","IA",132,0,3
"LaO Energy Systems","LA",1214391,8,4164
"Labadie","MO",18246229,46670,8445
"Ladysmith","VA",64552,2,28
"Lafayette Energy Partners LP","NJ","--",0,107
"Lagoon Creek","TN",225908,4,61
"Lake (WY)","WY",102,0,2
"Lake Catherine","AR",17940,0,23
"Lake Creek","TX",53290,0,146
"Lake Crystal","MN",154,0,3
"Lake Gas Recovery","IL","--",0,86
"Lake Hubbard","TX",339358,4,133
"Lake Mills","IA",286,0,6
"Lake Mills Gas Recovery","IA","--",0,220
"Lake One","CA",21401,0,4
"Lake Park","IA",77,0,2
"Lake Preston","SD",961,1,5
"Lake Road (MO)","MO",593289,2075,1846
"Lake Road Generating Plant","CT",1523826,8,76
"Lakefield Junction","MN",176111,1,44
"Lakefield Utilities","MN",11,"--","--"
"Lakeside","IL",264919,8151,1272
"Lakeview Gas Recovery","PA","--",0,536
"Lakin Municipal","KS",381,0,9
"Lamar Plant","CO",2,"--","--"
"Lamar Power Project","TX",1736129,9,564
"Lambie Energy Center","CA",6474,0,1
"Lamoni Municipal Utilities","IA",96,0,2
"Lancaster County Resource Recovery","PA",167728,13,441
"Lanesboro","MN",65,0,1
"Lange Gas Turbines","SD",13263,0,7
"Lansing","IA",1547014,4727,3710
"Lansing Smith","FL",3342637,13254,5631
"Laramie River Station","WY",12949129,10468,17945
"Laredo","TX",548113,3,849
"Larkspur Energy Facility","CA",12542,0,3
"Larned","KS",1567,1,33
"Larsen Memorial","FL",97357,1,48
"Las Vegas Generating Station","NV",62964,0,15
"Lauderdale","FL",2569139,13,2408
"Laurel","NE",16,"--","--"
"Laurel Ridge LFGTE","KY","--",0,280
"Laurens","IA",29,0,1
"Lavalley Lumber LLC","ME","--",0,1
"Lawrence County Station","IN",20777,0,14
"Lawrence Energy Center","KS",3495397,2370,4237
"Lawrenceburg Power, LLC","IN",196250,1,29
"Leaf River Cellulose LLC","MS",31993,2289,864
"Lebanon Methane Recovery","PA","--",0,123
"Lederle Laboratories","NY",138461,1,355
"Lee County Landfill","SC","--",0,420
"Lee County Solid Waste Energy","FL",153587,14,583
"Lee Energy Facility","IL",10607,0,3
"Leland Olds","ND",4371963,36312,8554
"Lenox","IA",47,0,1
"Leon Creek","TX",75954,0,18
"Lewis & Clark","MT",417505,1090,828
"Lewis Creek","TX",1042237,5,184
"Lexington","NC",85,0,2
"Lexington Health Center","NC",44,0,1
"Lexington Hickory Street","NC",41,0,1
"Liberty Electric Power Plant","PA",362735,2,42
"Liberty I & II LFGTE","IN","--",0,275
"Lieberman","LA",74265,3,57
"Lignetics of Maine, LLC.","ME","--",0,1
"Lime Creek","IA",36184,110,64
"Limestone","TX",12323566,14440,11099
"Limon Generating Station","CO",20518,1,6
"Lincoln","KS",51,0,1
"Lincoln Combustion","NC",99195,8,81
"Lincoln Generating Facility","IL",12292,0,3
"Lincoln Paper & Tissue","ME",5476,786,173
"Lincolnton High School","NC",8,"--","--"
"Linden Cogen Plant","NJ",2549265,5,397
"Litchfield","MN",801,0,17
"Little Company of Mary Hospital","IL",15869,0,44
"Little Gypsy","LA",668379,3,992
"Little Mountain","UT",93032,0,247
"Live Oak Limited","CA",162780,1,456
"Livingston Generating Facility","IL","--",0,2
"Livingston Generating Station","MI",7252,0,17
"Lockport Energy Associates LP","NY",339260,2,321
"Lodi","CA",1017,0,3
"Logan City","UT",2024,0,6
"Logan Generating Company LP","NJ",1517752,602,1060
"Logansport","IN",257458,2407,609
"Loma Linda University Cogen","CA",61287,0,168
"Lon Wright","NE",641779,1271,480
"Lone Star","TX",14724,0,16
"Longview Fibre","WA",162332,3448,1456
"Lordsburg Generating","NM",46548,0,39
"Los Angeles Refinery Wilmington","CA",16634,1,519
"Los Esteros Critical Energy Center","CA",41154,0,10
"Los Medanos Energy Center","CA",1171275,6,947
"Lost Hills Cogeneration Plant","CA",38620,0,97
"Lost Nation","NH",489,1,2
"Lost Pines 1 Power Project","TX",1297531,7,189
"Louis Doc Bonin","LA",54139,0,56
"Louisa","IA",4568087,13968,4139
"Louisa Generation Facility","VA",146313,1,33
"Louisiana 1","LA",1214345,95,1379
"Louisiana Sugar Refining","LA",102722,0,229
"Louisiana Tech University Power Plant","LA",41155,0,113
"Love Box","KS",8631,0,88
"Loveridge Road Power Plant","CA",185564,29,116
"Lovett","NY",1625214,8276,3246
"Low Moor","VA",1369,2,8
"Lowe Paper Simkins Industries","NJ",9673,14,21
"Lowell","MI",41,0,1
"Lowell Cogeneration Company LP","MA",446,0,1
"Lowell Landfill","MA","--",0,25
"Lower Mount Bethel Energy","PA",378159,2,30
"Luke Mill","MD",1023949,17296,3283
"Lumberton","NC",11440,70,25
"Luna Energy Facility","NM",680724,4,93
"Lyon Development","MI","--",0,419
"Lyons","NE",36,0,1
"M C Dixon Lumber","AL","--",7,65
"M L Hibbard","MN",109953,324,707
"M Street Jet","MA",2225,1,2
"MEPI GT Facility","IL",9268,0,10
"MM Albany Energy","NY","--",0,173
"MM Cuyahoga Energy","OH","--",0,267
"MM Hartford Energy","CT","--",0,169
"MM Lopez Energy","CA","--",0,677
"MM Prince William Energy","VA","--",0,169
"MM San Diego-Miramar","CA","--",0,844
"MM San Diego-North City","CA","--",0,586
"MM Taunton Energy","MA","--",0,116
"MM Tomoka Farms Energy","FL","--",0,174
"MM Tulare Energy","CA","--",0,209
"MM West Covina","CA","--",1,171
"MM Yolo Power","CA","--",0,192
"MMSD Jones Island Wastewater","WI",60778,0,168
"MMSD South Shore Wastewater","WI",49,0,195
"MMWAC Resource Recovery Facility","ME",30738,0,2
"MNDOT Standby Generation","MN",36,0,1
"MPEA Energy Center","IL",11994,0,33
"MU Combined Heat and Power Plant","MO",369200,10260,782
"MVUT","CA",5164,0,14
"Maalaea","HI",628301,854,6441
"Mabelvale","AR",1367,0,4
"MacArthur Waste to Energy Facility","NY",60557,6,351
"Macon","MO",96,0,2
"Macon Energy Center","MO",55433,0,141
"Maddox","NM",385032,2,526
"Madelia","MN",78,0,2
"Madison","OH",125145,1,35
"Madison Utilities","NE",2004,3,40
"Magic Valley Generating Station","TX",618133,3,169
"Magnet Cove","AR",574271,3,93
"Magnolia Power Plant","MS",448768,3,64
"Magnolia Power Project","CA",365166,2,21
"Maiden Community Center","NC",17,"--","--"
"Maiden Finger Street","NC",42,0,1
"Main Street (MI)","MI",31,0,1
"Maine Energy Recovery","ME",101390,8,490
"Maine Independence Station","ME",844722,4,101
"Major Oak Power","TX",2595455,4601,1817
"Malaga Power LLC","CA",38208,0,4
"Malburg","CA",361387,2,20
"Malden","MO",122,0,2
"Mallard Lake Electric","IL",121,1,229
"Mallard Ridge Gas Recovery","WI","--",0,179
"Mammoth Pacific I","CA",1036,"--","--"
"Mammoth Pacific II","CA",2053,"--","--"
"Manatee","FL",5365379,12117,3401
"Manchester Street","RI",469515,3,137
"Manchief Electric Generating Station","CO",64495,0,32
"Mandalay","CA",194925,1,7
"Mangum","OK",1038,0,23
"Manistique","MI",499,1,10
"Manitowoc","WI",693766,2312,508
"Mankato Energy Center","MN",121508,1,11
"Mansfield","MA",21,0,0
"Mansfield Mill","LA",503987,6673,2781
"Maple Lake","MN",397,1,2
"Maquoketa 1","IA",500,0,10
"Maquoketa 2","IA",132,0,2
"Marathon Electric","WI",103,0,2
"Marathon Generating Plant","FL",641,1,13
"Marceline","MO",395,1,8
"March Point Cogeneration","WA",422697,3,1646
"Marcus Hook Energy LP","PA",894143,5,283
"Marcus Hook Refinery Cogen","PA",56670,0,31
"Marina Landfill Gas","CA","--",0,1397
"Marion","IL",2227763,5785,4812
"Mars Snackfood US","IL",12186,0,33
"Mars Wrigley Confectionery US, LLC","NJ",41710,0,113
"Marsh Run Generation Facility","VA",131252,2,36
"Marshall (IL)","IL",540,1,11
"Marshall (MI)","MI",332,0,7
"Marshall (MN)","MN",251,0,1
"Marshall (MO)","MO",102337,3098,329
"Marshall (NC)","NC",11053438,77157,12991
"Marshalltown","IA",32529,44,178
"Martin","FL",7930367,10870,4935
"Martin Drake","CO",1799800,7648,3579
"Martin Lake","TX",18914095,70234,14160
"Martinez Refining","CA",417069,2,1155
"Martinez Sulfuric Acid Regeneration Plt","CA",15943,0,44
"Mascoutah","IL",71,0,1
"Mass Inst Tech Cntrl Utilities/Cogen Plt","MA",132439,1,60
"Massena Energy Facility","NY",677,"--","--"
"Masspower","MA",170080,1,49
"Mayo","NC",4331811,22225,4588
"McCartney","MO",33472,0,31
"McClain Energy Facility","OK",1290380,7,312
"McClellan (AR)","AR",183630,400,145
"McClellan (CA)","CA",6284,0,16
"McClure","CA",19351,6,64
"McCook","NE",655,1,3
"McGrath","AK",1587,2,32
"McGregor","IA",145,0,3
"McIntosh","GA",1053937,4922,2522
"McIntosh (AL)","AL",12814,0,16
"McIntosh Combined Cycle Facility","GA",1930612,10,161
"McKay Bay Facility","FL",141283,13,532
"McKee Run","DE",18222,46,40
"McKittrick Cogen","CA",38055,0,96
"McKittrick Limited","CA",154876,1,434
"McLeansboro","IL",91,0,2
"McManus","GA",34999,515,67
"McMeekin","SC",1465747,12073,2807
"McMinnville","TN",1513,2,50
"McPherson 2","KS",9476,0,3
"McPherson 3","KS",12688,0,18
"McWilliams","AL",483534,2,101
"Mead Coated Board","AL",196390,3956,90
"Mead Rumford Cogen","ME",50844,36,51
"Meade","KS",2016,1,46
"Mecklenburg Power Station","VA",764929,512,1115
"Medford Operation","OR",133,22,192
"Medical Area Total Energy Plant","MA",275491,115,1296
"Medway","ME",174,0,3
"Melrose","MN",55,0,1
"Memphis","MO",114,0,2
"Memphis Hardwood Flooring","TN","--",1,4
"Menasha","WI",106299,303,681
"Menominee Acquisition","MI",47463,392,270
"Meramec","MO",6081306,18744,6191
"Merck Rahway Power Plant","NJ",87096,1,52
"Merck Sharp & Dohme Cogen Facility","NJ",52141,0,142
"Meredosia","IL",1383821,7015,2071
"Meridian","MS",41,0,1
"Merl Parr","IA",99,"--","--"
"Merom","IN",6410664,13469,7083
"Merrimack","NH",3270915,29689,4505
"Mesquite Generating Station Block 2","AZ",2877333,14,211
"Metcalf Energy Center","CA",918876,4,47
"Metro Gas Recovery","WI","--",0,399
"Metro Methane Recovery Facility","IA","--",0,640
"Metro Wastewater Reclamation District","CO",57,0,122
"Mexico","MO",316,0,2
"Miami Dade County Resource Recovery Fac","FL",304917,29,690
"Miami Fort","OH",7282777,56271,11610
"Miami Wabash","IN",850,1,5
"Michigan City","IN",2969321,14509,5654
"Michigan Power LP","MI",549681,3,191
"Michoud","LA",508435,3,987
"Mickleton Station","NJ",4433,0,6
"Mid Valley Plant","CA","--",0,173
"Mid-Georgia Cogeneration Facility","GA",102881,1,22
"Mid-Set Cogeneration","CA",196881,1,525
"Middle Station","NJ",13724,0,15
"Middlesex Generating Facility","NJ","--",1,315
"Middletown","CT",394807,388,611
"Midkiff Plant","TX",8735,0,188
"Midland Cogeneration Venture","MI",2878358,15,934
"Midlothian Energy Facility","TX",2800511,14,295
"Midulla Generating Station","FL",870709,5,236
"Midway Sunset Cogen","CA",1208891,6,3107
"Miki Basin","HI",22596,31,450
"Milagro Cogeneration Plant","NM",303016,2,106
"Milam Gas Recovery","IL","--",0,225
"Miles City GT","MT",1766,0,5
"Milford","IA",78,0,2
"Milford Power LP","MA",117765,1,47
"Milford Power Project","CT",1103629,6,91
"Mill Creek (KY)","KY",9633509,23101,11425
"Mill Creek (SC)","SC",83690,1,21
"Millcreek Power Generation","UT",25645,0,36
"Millennium Hawkins Point","MD",21650,0,59
"Millennium Power","MA",598054,3,55
"Milliken Plant","CA","--",0,208
"Millinocket Mill","ME",210974,0,263
"Mills Pride","OH","--",2,21
"Milton L Kapp","IA",1020167,3514,631
"Milton R Young","ND",5372851,24385,19889
"Minden","LA",2795,0,7
"Mingo Junction Energy Center","OH",23339,0,409
"Minneapolis City of","KS",1623,0,36
"Minnesota River","MN",7492,0,3
"Minnesota Wood Products","MN","--",5,14
"Miramar","CA",2198,0,6
"Miramar Energy Facility","CA",3725,0,1
"Mississippi Baptist Medical Center","MS",5253,0,14
"Missouri Avenue","NJ",3272,0,4
"Missouri City","MO",106976,2940,266
"Missouri River Wastewater Treatment","NE",4,0,265
