"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2010&tab=annual_emissions&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Mon Nov 25 2019 17:09:01 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Greenleaf 2 Power Plant","CA",133867,0,3
"Greenport","NY",10,0,0
"Greens Bayou","TX",136975,1,160
"Greenville Electric Generating Station","OH",33860,0,24
"Greenville Steam","ME","--",23,162
"Greenwood (MI)","MI",350327,32,254
"Greenwood (MO)","MO",25615,2,34
"Gregory Power Facility","TX",1576213,8,418
"Griffith Energy LLC","AZ",553227,3,42
"Grimes Way","WA",589,0,13
"Grinnell","IA",1223,1,8
"Grossmont Hospital","CA",12844,0,30
"Groton Generating Station","SD",22635,0,17
"Grundy Center City Light Plant","IA",40,0,1
"Guadalupe Generating Station","TX",1791659,9,493
"Guadalupe Power Plant","CA","--",0,283
"Gwitchyaa Zhee","AK",2649,2,53
"H Allen Franklin Combined Cycle","AL",2923330,15,262
"H B Robinson","SC",954263,7050,2026
"H L Culbreath Bayside Power Station","FL",3226624,17,454
"H L Spurlock","KY",8554447,6001,3336
"H Power","HI",217283,19,895
"H Wilson Sundt Generating Station","AZ",725287,1577,1421
"H. Gonzales","CA",131,0,0
"HF Lee Plant","NC",2407421,14106,4046
"HGST San Jose Standby Generator","CA",1043,1,6
"HL Power","CA","--",18,31
"HMDC Kingsland Landfill","NJ","--",0,12
"HMP&L Station Two Henderson","KY",1626425,3798,796
"HSCo CHP","CT",33620,0,92
"HSCo CHP","CT",33620,0,92
"Haefling","KY",1104,0,3
"Hagood","SC",35839,1,28
"Haines","AK",51,0,1
"Hal C Weaver Power Plant","TX",226906,1,577
"Halifax Electric","MA","--",0,32
"Hallam","NE",275,0,1
"Halstad","MN",53,0,1
"Hamakua Energy Plant","HI",230447,27,180
"Hamilton (OH)","OH",238799,558,177
"Hamilton (PA)","PA",809,1,4
"Hamilton Peaking","OH",662,0,1
"Hamlet Generating Facility","NC",115995,0,73
"Hammond","GA",2960836,2201,2869
"Hampton Facility","NH",19050,0,58
"Hana Substation","HI",8,0,0
"Hancock","MI",1587,0,9
"Handley","TX",238875,1,42
"Handsome Lake Energy LLC","PA",39665,0,8
"Hanford","CA",194310,14,130
"Hanford Energy Park Peaker","CA",11311,0,1
"Hanging Rock Energy Facility","OH",1295962,7,111
"Hansel","FL",10780,0,19
"Harbor","CA",117916,1,44
"Harbor Beach","MI",194783,1262,530
"Harbor Cogen","CA",16339,0,45
"Hardee Power Station","FL",280983,3,288
"Hardeeville","SC",88,0,0
"Hardin County LFGTE","KY","--",0,62
"Hardin County Peaking Facility","TX",37033,0,10
"Hardin Generator Project","MT",942415,421,378
"Harding Street","IN",3255619,19656,2411
"Harford Waste to Energy Facility","MD",46904,4,11
"Hargis-Hebert Electric Generating","LA",98922,1,65
"Harlan","IA",7,0,0
"Harlem River Yard","NY",22866,0,2
"Harllee Branch","GA",5420989,48315,10301
"Harquahala Generating Project","AZ",660987,3,44
"Harrington","TX",6601632,18430,6087
"Harris Lake","NY",85,0,2
"Harrisburg Facility","PA",113411,218,272
"Harrison County Power Project","TX",439691,2,69
"Harry Allen","NV",7982,0,2
"Harry D Mattison Gas Plant","AR",72348,0,28
"Harry L. Oswald","AR",209506,1,114
"Hartford Hospital Cogeneration","CT",43767,0,114
"Hartwell Energy Facility","GA",73277,1,204
"Hartzog","WY",1606,0,5
"Harvey Couch","AR",55049,0,66
"Harwood","ND",5,0,0
"Hatfields Ferry Power Station","PA",8764045,1567,20183
"Havana","IL",3400916,6767,530
"Haverhill North Cogeneration Facility","OH",2135376,26249,15402
"Hawaii Cogen","HI",59336,60,77
"Hawaiian Comm & Sugar Puunene Mill","HI",135338,529,709
"Hawk Road Facility","GA",190641,1,82
"Hawkeye Energy Greenport LLC","NY",29795,5,4
"Haworth Water Treatment Plant","NJ",1542,0,36
"Hawthorn","MO",3859189,1766,1355
"Hay Road","DE",1070426,9,344
"Hayden","CO",3562931,2383,6788
"Haynes","CA",1872874,9,85
"Hays Energy Project","TX",1150414,6,130
"Hazelton","PA",2879,0,3
"Healy","AK",243391,23,379
"Heber City","UT",12032,5,247
"Heber Geothermal","CA",8556,"--","--"
"Hebron","NE",323,0,2
"Helemano Substation DG","HI",196,0,4
"Hell Gate","NY",23285,0,2
"Henderson","MS",6893,35,28
"Hendricks Regional Health","IN",12,0,0
"Hennepin Power Station","IL",2342646,5572,1483
"Henrico","VA",77,0,9
"Henrietta Peaker","CA",8875,0,1
"Henry County","IN",33674,0,25
"Henry Station","MI",872,0,20
"Herbert A Wagner","MD",1668161,8330,1342
"Herington","KS",424,0,8
"Hermiston Generating Plant","OR",1255078,6,148
"Hermiston Power Partnership","OR",1234420,6,165
"Hibbing","MN",221913,748,493
"Hidalgo Energy Center","TX",748685,4,2027
"Higgins","FL",14688,3,91
"Higgins Generating Station","NV",806068,4,57
"Higginsville","MO",308,0,1
"High Acres Gas Recovery","NY","--",0,950
"High Bridge","MN",350853,2,45
"High Desert Power Plant","CA",1274586,6,105
"High Point, Fairfield","NC",26,0,0
"High Point, POLO","NC",34,0,1
"High Point, Pump Station Rd","NC",62,0,1
"High Sierra Limited","CA",24812,0,67
"High Street Station","MA",534,0,12
"Highland","IL",122,0,2
"Highmore","SD",118,0,2
"Hill City","KS",36,0,1
"Hillabee Energy Center","AL",828946,5,83
"Hillburn","NY",293,0,1
"Hillman Power LLC","MI",16993,344,93
"Hills","MN",5,0,0
"Hillsboro","ND",12,0,0
"Hillsborough County Resource Recovery","FL",232166,121,1208
"Hillsdale","MI",49,0,1
"Hilton Head","SC",795,3,3
"Hinds Energy Facility","MS",559335,2,32
"Hines Energy Complex","FL",4918613,25,645
"Hobbs Generating Station","NM",1180804,6,61
"Hoffer Plastics","IL",1823,0,43
"Hoffmann LaRoche","NJ",49421,0,138
"Hofstra University","NY",9841,1,220
"Hog Bayou Energy Center","AL",224011,1,26
"Hoisington","KS",54,0,2
"Holcomb","KS",2651035,1552,3842
"Holden","MO",35304,0,10
"Holland Energy Facility","IL",283373,1,54
"Holly","CO",14,0,0
"Holton","KS",1532,0,32
"Holtsville","NY",82172,245,334
"Homer City Generating Station","PA",10220918,102469,7644
"Honea Path","SC",3,0,0
"Honeywell Farms","NY",6657,0,158
"Honolulu","HI",121539,260,218
"Hoonah","AK",3346,2,66
"Hooper Bay","AK",1801,0,37
"Hoot Lake","MN",890151,3274,876
"Hoover Company","TX",58,0,1
"Hopewell Cogeneration","VA",590685,41,531
"Hopewell Mill","VA",205544,2343,866
"Hopewell Power Station","VA",186471,47,287
"Hopkinton","IA",24,0,0
"Horry Land Fill Gas Site","SC","--",0,211
"Horseshoe Lake","OK",1012437,6,1619
"Hot Spring Generating Facility","AR",322179,2,39
"Houma","LA",8161,0,16
"Houston Chemical Complex Battleground","TX",992294,5,2715
"Houston Plant","TX",4943,0,36
"Howard Bend","MO",29,1,2
"Howard Down","NJ",4327,9,15
"Howard F Curren Advncd Wastewater Plant","FL","--",0,334
"Hudson Avenue","NY",1135,0,89
"Hugo","OK",2918631,7800,2472
"Hugoton 2","KS",72,0,2
"Humboldt Bay","CA",329756,31,728
"Humboldt Sawmill Company","CA","--",47,329
"Hunlock Power Station","PA",122000,1807,283
"Hunlock Unit 4","PA",5138,0,3
"Hunter","UT",8727558,4136,14701
"Hunterdon Cogen Facility","NJ",22015,0,60
"Hunterstown","PA",7637,0,21
"Hunterstown Power Plant","PA",886664,5,74
"Huntersville Delivery No 2","NC",40,0,1
"Huntington","UT",5868634,2828,7515
"Huntington Resource Recovery Facility","NY",138017,13,526
"Huron","SD",1254,0,3
"Hutchinson Energy Center","KS",98921,0,162
"Hutchinson Plant #1","MN",2419,0,35
"Hutchinson Plant #2","MN",4720,0,4
"Hutsonville","IL",597989,5201,737
"Hydaburg","AK",24,0,0
"Hyland LFGTE Facility","NY","--",0,451
"I 95 Landfill Phase II","VA","--",0,317
"I 95 Municipal Landfill Phase I","VA","--",0,315
"IBM West","MN",19,0,0
"IMEA Flora","IL",42,0,1
"IMEA Highland","IL",21,0,0
"IMEA Waterloo","IL",22,0,0
"IP Springfield Oregon","OR",97044,1480,534
"IRC Generator Facility","AZ",12,0,0
"ITT Cogen Facility","IL",0,0,0
"IVEX Packaging","IL",32504,0,91
"Iatan","MO",6483341,172,2194
"Imperial Savannah LP","GA",197177,509,355
"Ina Road Water Pollution Control Fac","AZ",8894,0,323
"Indeck Corinth Energy Center","NY",266999,1,59
"Indeck Jonesboro Energy Center","ME","--",2,130
"Indeck Olean Energy Center","NY",136194,0,40
"Indeck Oswego Energy Center","NY",4428,0,6
"Indeck Silver Springs Energy Center","NY",6114,0,5
"Indeck West Enfield Energy Center","ME","--",3,180
"Indeck Yerkes Energy Center","NY",10938,0,13
"Independence (IA)","IA",182,0,4
"Independence Steam Electric Station","AR",11771660,26014,13262
"Indian Orchard Plant 1","MA",131467,899,713
"Indian River","FL",154982,19,172
"Indian River Generating Station","DE",2445264,12559,3120
"Indian River Plant","FL",28277,0,22
"Indiana Harbor E 5 AC Station","IN",53003,27,821
"Indiana University of Pennsylvania","PA",7258,0,156
"Indianola","IA",295,0,2
"Indiantown Cogeneration LP","FL",1504108,1851,1386
"Indigo Energy Facility","CA",35193,0,7
"Industrial Park","IL",86,0,0
"Inforum","GA",7,0,0
"Ingleside Cogeneration","TX",1264730,8,3705
"Ingredion Incorporated","IL",855647,2402,529
"Ingredion Stockton","CA",19932,0,55
"Ingredion Winston Salem","NC",14658,131,344
"Inland Empire Energy Center","CA",1299386,7,887
"Inland Paperboard Packaging Rome","GA",335177,4705,1373
"Inner Harbor East Heating","MD",10,0,0
"Intercession City","FL",550376,19,458
"Intermountain Power Project","UT",11820296,4536,23724
"International","AK",2366,0,7
"International Paper - Orange","TX",143539,2470,1189
"International Paper Co. - New Bern Mill","NC",84150,2453,58
"International Paper Courtland Mill","AL",54882,2531,6
"International Paper Eastover Facility","SC",366375,3609,166
"International Paper Franklin Mill","VA",140071,1492,150
"International Paper Georgetown Mill","SC",291980,6379,1308
"International Paper Pensacola","FL",293487,4078,937
"International Paper Pine Hill Mill","AL",170491,739,385
"International Paper Prattville Mill","AL",238116,4221,1373
"International Paper Riegelwood Mill","NC",127155,5191,1855
"International Paper Riverdale Mill","AL",221198,2175,64
"International Paper Savanna Mill","GA",544587,6070,2090
"International Paper Texarkana Mill","TX",127423,3517,1446
"International Paper Valliant OK","OK",244772,3607,1088
"International Paper Vicksburg Mill","MS",91699,2087,949
"Interstate","IL",21897,0,19
"Interstate Paper LLC Riceboro","GA",14163,888,413
"Inver Hills","MN",42354,1,121
"Iola","KS",886,0,18
"Iowa Methodist Medical Center","IA",7,0,0
"Iowa State University","IA",308271,1868,431
"Iredell County LFG Facility","NC","--",0,244
"Ironwood LLC","PA",1382712,8,161
"Island Street Peaking Plant","WI",13693,0,10
"Iwilei Tank Farm DG","HI",353,0,7
"J B Sims","MI",298612,263,371
"J C McNeil","VT",3138,2,130
"J C Weadock","MI",1689834,8045,2369
"J D Kennedy","FL",86104,14,28
"J E Corette Plant","MT",1052495,2286,1429
"J H Campbell","MI",9342655,30462,8710
"J K Smith","KY",283509,2,91
"J K Spruce","TX",6231958,1169,3173
"J Lamar Stall Unit","LA",511053,3,1393
"J M Stuart","OH",12480787,8894,7249
"J R Whiting","MI",2121812,6947,2410
"J Robert Massengale","TX",143304,1,49
"J Street","NE",42,0,0
"J T Deely","TX",5484654,19242,3901
"J&A-Santa Maria II LLC","CA","--",0,14
"JM Shafer Generating Station","CO",291526,2,888
"Jack County","TX",1205060,6,190
"Jack Fusco Energy Center","TX",974811,5,113
"Jack McDonough","GA",1991452,15527,2781
"Jack Watson","MS",2881088,21267,5084
"Jackson (MO)","MO",246,0,5
"Jackson (OH)","OH",8,0,0
"Jackson Cntr Peaking","OH",8,0,0
"Jackson County Resource Recovery","MI",23617,1,5
"Jackson Generating Station","MI",281126,1,158
"Jackson Square","MO",206,0,1
"Jamaica Bay Peaking","NY",15730,4,88
"James De Young","MI",290032,560,240
"James E. Rogers Energy Complex","NC",2345183,11083,784
"James H Miller Jr","AL",20767795,23419,7728
"James River Genco LLC","VA",634051,2154,1154
"James River Power Station","MO",1655445,3333,1261
"Jameson Gas Processing Plant","TX",5196,0,145
"Jamestown","ND",488,0,3
"Janesville","MN",10,0,0
"Jarvis Street","AK",695,0,14
"Jasper","SC",1699169,13,116
"Jasper 2","IN",706,9,2
"Jay County LFGTE","IN","--",0,193
"Jefferies","SC",667859,9224,1690
"Jefferson Street Substation","MO",15,0,0
"Jeffrey Energy Center","KS",14668732,1100,16644
"Jersey Valley Geothermal Power Plant","NV",20,"--","--"
"Jesup Plant","GA",48049,4953,1710
"Jetmore","KS",7,0,0
"Jim Bridger","WY",14738477,12387,15429
"John B Rich Memorial Power Station","PA",780004,1175,141
"John Deere Dubuque Works","IA",36900,844,95
"John Deere Harvester Works","IL",55298,496,393
"John E Amos","WV",14032867,18024,3698
"John H Warden","MI",26048,297,193
"John P Madgett","WI",2159418,4515,2629
"John R Kelly","FL",135035,1,26
"John S Rainey","SC",1240685,6,176
"John Sevier","TN",3764094,20448,4408
"John Street 1, 3, 4 & 5","CT",267,0,5
"John Twitty Energy Center","MO",1345302,3245,544
"Johnson","KS",280,0,6
"Johnson County","TX",586879,3,172
"Johnsonburg Mill","PA",370394,1754,276
"Johnsonville","TN",7126072,36862,9711
"Joliet 29","IL",5929048,12633,3155
"Joliet 9","IL",1370897,2868,2296
"Jones","TX",964241,5,797
"Jones Street","NE",376,0,2
"Jonesboro City Water & Light Plant","AR",52900,0,46
"Joppa Steam","IL",7931694,23493,4402
"Joseph J Seymour Power Project","NY",90945,0,7
"Junction","WI",220,0,5
"Juneau","WI",39,0,0
"Juniata Locomotive Shop","PA",49046,358,284
"Kahe","HI",2559854,5435,3530
"Kahoka","MO",42,0,1
"Kahului","HI",217669,1876,392
"Kake","AK",1975,1,39
"Kalaeloa Cogen Plant","HI",943290,2672,1801
"Kalaeoloa Pole Yard DG","HI",290,0,6
"Kalamazoo River Generating Station","MI",5217,0,2
"Kalkaska CT #1","MI",13452,0,9
"Kamin LLC Wrens Mine","GA",229,0,5
"Kamin LLC Wrens Plant","GA",4256,0,15
"Kammer","WV",1617425,12816,2768
"Kanawha River","WV",1097752,6347,1376
"Kankakee Gas Recovery","IL","--",0,146
"Kanoelehua","HI",1285,1,17
"KapStone Kraft Paper Corp","NC",216643,175,998
"Kapaia Power Station","HI",45,0,56
"Kapstone","SC",559591,377,572
"Kasigluk","AK",1403,0,29
"Kaukauna Gas Turbine","WI",41,0,0
"Kaukauna Paper Mill","WI",351077,7309,1254
"Kaweah Delta District Hospital","CA",16820,0,43
"Keahole","HI",171391,114,981
"Kearny","CA",10523,0,29
"Kemper County","MS",75567,0,18
"Kendall County Generation Facility","IL",679783,3,138
"Kendall Square Station","MA",700008,4,47
"Kenilworth Energy Facility","NJ",100506,1,81
"Kennecott Power Plant","UT",995789,5528,10272
"Kennedy International Airport Cogen","NY",279299,1,51
"Kenneth C Coleman","KY",2975572,5543,4978
"Kennett","MO",1054,0,30
"Kent County Waste to Energy Facility","MI",88772,7,300
"Kentucky Mills","KY",35108,2446,758
"Kenyon Municipal","MN",10,0,0
"Kern Front Limited","CA",27629,0,74
"Kern River Cogeneration","CA",845494,4,2300
"Kern River Eastridge Cogen","CA",195441,1,526
"Kern River Fee A Cogen","CA",19772,0,54
"Kern River Fee C Cogen","CA",9257,0,25
"Kettle Falls Generating Station","WA",2428,57,326
"Key City","MN",479,0,1
"Keystone","PA",12064118,35484,5075
"Keystone Recovery","PA","--",0,591
"Kiamichi Energy Facility","OK",1269777,6,320
"Kiana","AK",1083,0,22
"Kiefer Landfill","CA","--",0,786
"Killen Station","OH",3890016,5530,3772
"Kimball","NE",58,0,1
"Kimberly Mill","WI",914,0,2
"Kincaid Generation LLC","IL",6300145,13781,14286
"Kindred School","ND",31,0,1
"King & Queen","VA",1332,1,267
"King City Peaking","CA",4110,0,11
"King City Power Plant","CA",271069,0,1
"King Cove","AK",2742,2,52
"Kingfisher","OK",124,0,3
"Kingman Municipal Power and Light Plant","KS",3428,0,79
"Kings Beach","CA",85,0,2
"Kingsburg Cogen","CA",62772,0,149
"Kingston","TN",2808841,10819,1454
"Kinmundy","IL",9285,0,5
"Kinsleys Landfill","NJ","--",0,111
"Kirksville","MO",69,0,0
"Kitty Hawk","NC",241,0,1
"Kivalina","AK",730,0,15
"Klamath Cogeneration Plant","OR",1126483,6,151
"Klamath Expansion Project","OR",1703,0,1
"Klein Tools Chicago","IL",3,0,0
"Kline Township Cogen Facility","PA",534247,766,117
"Knox Lee","TX",269768,1,326
"Knoxville Industrial","IA",40,0,1
"Koda Biomass Plant","MN",4863,22,208
"Kodiak Microgrid","AK",7192,5,143
"Koppers Susquehanna Plant","PA","--",12,108
"Kotlik","AK",1081,0,22
"Kotzebue","AK",15040,10,290
"Koyuk","AK",888,0,18
"Kraft","GA",969701,7567,3267
"Kyger Creek","OH",6656552,99486,4284
"Kyocera America Project","CA",13144,0,303
"Kyrene","AZ",160340,1,20
"L L Wilkins","MS",666,0,2
"L V Sutton Steam","NC",2719730,17092,4494
"LSP-Cottage Grove LP","MN",137006,1,15
"LSP-Whitewater LP","WI",275588,1,47
"La Crosse","KS",53,0,1
"La Cygne","KS",9181987,18597,8698
"La Farge","WI",5,0,0
"La Junta","CO",3,0,0
"La Paloma Generating Plant","CA",2009778,10,98
"La Plata","MO",10,0,0
"La Porte","IA",215,0,5
"LaO Energy Systems","LA",848524,7,3633
"Labadie","MO",18344353,60595,8887
"Ladysmith","VA",513446,10,93
"Lafayette Energy Partners LP","NJ","--",0,6
"Lagoon Creek","TN",827119,3,109
"Lake (WY)","WY",132,0,3
"Lake Catherine","AR",98662,0,138
"Lake Crystal","MN",58,0,1
"Lake Gas Recovery","IL","--",0,78
"Lake Hubbard","TX",218345,5,68
"Lake Mills","IA",54,0,1
"Lake Mills Gas Recovery","IA","--",0,493
"Lake One","CA",5432,0,1
"Lake Park","IA",20,0,0
"Lake Preston","SD",1473,1,8
"Lake Road (MO)","MO",791578,1443,1710
"Lake Road Generating Plant","CT",1456613,8,85
"Lake Side Power Plant","UT",973506,4,53
"Lakefield Junction","MN",47997,0,11
"Lakefield Utilities","MN",8,0,0
"Lakeview Gas Recovery","PA","--",0,517
"Lakin Municipal","KS",44,0,1
"Lamar Plant","CO",174710,171,281
"Lamar Power Project","TX",1435376,7,366
"Lambie Energy Center","CA",4113,0,1
"Lamoni Municipal Utilities","IA",41,0,1
"Lancaster County Resource Recovery","PA",177614,14,476
"Lanchester Generating Station","PA","--",0,128
"Landis Delivery No 2","NC",27,0,1
"Lanesboro","MN",6,0,0
"Lange Gas Turbines","SD",3246,0,2
"Lansing","IA",1368365,4291,1462
"Lansing Smith","FL",2886648,10650,2954
"Laramie River Station","WY",12363210,8508,14975
"Laredo","TX",66089,0,6
"Larkspur Energy Facility","CA",26340,0,4
"Larned","KS",316,0,6
"Larsen Memorial","FL",88464,2,40
"Las Animas","CO",4,0,0
"Las Vegas","NM",52,0,0
"Las Vegas Generating Station","NV",25695,1,14
"Lauderdale","FL",2011329,55,1884
"Laurel Ridge LFGTE","KY","--",0,116
"Laurens","IA",9,0,0
"Lavalley Lumber LLC","ME",4,0,0
"Laverne Diesel Generating Plant","OK",9,0,0
"Lawrence County Station","IN",27325,0,19
"Lawrence Energy Center","KS",3597098,2895,3889
"Lawrenceburg Power, LLC","IN",601388,3,66
"Leaf River Cellulose LLC","MS",30713,3202,1208
"Lebanon","OH",11,0,0
"Lederle Laboratories","NY",130602,3,350
"Lee County Landfill","SC","--",0,899
"Lee County Solid Waste Energy","FL",209752,163,846
"Lee Energy Facility","IL",12177,0,6
"Leland Olds","ND",4313778,41711,5829
"Lemon Creek","AK",226,0,3
"Lenox","IA",33,0,1
"Leon Creek","TX",27142,0,6
"Lewis & Clark","MT",388002,855,681
"Lewis Creek","TX",1117686,6,196
"Lexington","NC",50,0,1
"Lexington Health Center","NC",26,0,0
"Lexington Hickory Street","NC",23,0,0
"Liberty Electric Power Plant","PA",1227404,6,111
"Liberty I & II LFGTE","IN","--",0,579
"Lieberman","LA",83154,1,51
"Lime Creek","IA",269,0,0
"Limestone","TX",12890622,19645,11914
"Limon Generating Station","CO",8955,1,5
"Lincoln","KS",76,0,2
"Lincoln Combustion","NC",56266,1,38
"Lincoln Generating Facility","IL",6315,0,3
"Lincoln Paper & Tissue","ME","--",961,236
"Lincolnton High School","NC",33,0,1
"Linden Cogen Plant","NJ",2388719,15,357
"Litchfield","MN",288,0,6
"Little Company of Mary Hospital","IL",15855,0,44
"Little Gypsy","LA",1229882,21,2489
"Little Mountain","UT",100632,0,271
"Live Oak Limited","CA",189396,1,510
"Livingston Generating Station","MI",17555,0,34
"Lockport Energy Associates LP","NY",23070,0,30
"Lodi","CA",109,0,0
"Logan City","UT",343,0,1
"Logan Generating Company LP","NJ",1059089,638,646
"Logansport","IN",170092,896,438
"Loma Linda University Cogen","CA",55541,0,153
"Lon Wright","NE",540230,1094,407
"Lone Star","TX",13396,0,19
"Long Beach Generation LLC","CA",30849,0,8
"Longview Fibre","WA",80503,3301,1086
"Loraine County Project","OH","--",0,796
"Lordsburg Generating","NM",22557,0,20
"Los Angeles Refinery Wilmington","CA",69975,1,455
"Los Esteros Critical Energy Center","CA",22252,0,5
"Los Medanos Energy Center","CA",1263320,7,89
"Lost Hills Cogeneration Plant","CA",42928,0,111
"Lost Nation","NH",251,0,1
"Lost Pines 1 Power Project","TX",1183197,6,167
"Louis Doc Bonin","LA",233720,1,263
"Louisa","IA",5411819,6418,4305
"Louisa Generation Facility","VA",233163,3,61
"Louisiana 1","LA",1254071,24,1659
"Louisiana Sugar Refining","LA",100040,0,228
"Louisiana Tech University Power Plant","LA",31054,0,85
"Loveridge Road Power Plant","CA",184054,12,118
"Low Moor","VA",160,0,1
"Lowell Cogeneration Company LP","MA",876,0,3
"Lower Mount Bethel Energy","PA",1135940,6,106
"Luke Mill","MD",1028518,17824,2872
"Luna Energy Facility","NM",767472,4,79
"Luverne","MN",59,0,1
"Lyon Development","MI","--",0,221
"Lyons","NE",10,0,0
"M L Hibbard","MN",30223,418,775
"M Street Jet","MA",3795,1,7
"MEPI GT Facility","IL",7340,0,7
"MJMEUC Generating Station #1","MO",55844,0,149
"MM Albany Energy","NY","--",0,220
"MM Hartford Energy","CT","--",0,179
"MM Lopez Energy","CA","--",0,530
"MM Prince William Energy","VA","--",0,201
"MM San Diego-Miramar","CA","--",0,737
"MM San Diego-North City","CA","--",0,399
"MM Taunton Energy","MA","--",0,192
"MM Tomoka Farms Energy","FL","--",0,367
"MM Tulare Energy","CA","--",0,134
"MM West Covina","CA","--",1,137
"MM Yolo Power","CA","--",0,228
"MMSD Jones Island Wastewater","WI",57038,0,158
"MMSD South Shore Wastewater","WI",2941,0,264
"MMWAC Resource Recovery Facility","ME",30660,3,8
"MNDOT Standby Generation","MN",15,0,0
"MP Durham LLC","NC","--",0,264
"MP Wayne LLC","NC","--",0,5
"MPC Generating","GA",13091,0,14
"MPEA Energy Center","IL",1,0,0
"MU Combined Heat and Power Plant","MO",317499,7105,649
"MVUT","CA",34603,0,97
"Maalaea","HI",555133,399,5001
"Mabelvale","AR",12910,0,35
"MacArthur Waste to Energy Facility","NY",65681,7,397
"Macon","MO",54,0,1
"Macon Energy Center","MO",55326,0,141
"Maddox","NM",266658,1,273
"Madelia","MN",17,0,0
"Madison","OH",102979,1,30
"Madison Utilities","NE",42,0,1
"Magic Valley Generating Station","TX",1121671,6,312
"Magnet Cove","AR",698843,4,82
"Magnolia Power Plant","MS",639438,4,74
"Magnolia Power Project","CA",623275,3,29
"Maiden Community Center","NC",33,0,1
"Maiden Finger Street","NC",24,0,0
"Main Street","MO",18,0,0
"Main Street (MI)","MI",8,0,0
"Maine Energy Recovery","ME",95546,8,463
"Maine Independence Station","ME",1016820,5,108
"Major Oak Power","TX",2638987,4902,1178
"Malaga Power LLC","CA",18960,0,2
"Malburg","CA",298525,2,18
"Malden","MO",37,0,1
"Mallard Lake Electric","IL","--",1,143
"Mallard Ridge Gas Recovery","WI","--",0,247
"Mammoth Pacific I","CA",1263,"--","--"
"Mammoth Pacific II","CA",2097,"--","--"
"Manatee","FL",4224578,6797,1958
"Manchester Street","RI",811182,4,255
"Manchief Electric Generating Station","CO",110730,1,55
"Mandalay","CA",52176,0,2
"Mangum","OK",41,0,1
"Manistique","MI",572,0,12
"Manitowoc","WI",356565,531,181
"Mankato Energy Center","MN",208527,1,16
"Mansfield Mill","LA",218322,1011,802
"Maple Lake","MN",224,0,1
"Maquoketa 1","IA",779,0,16
"Maquoketa 2","IA",66,0,1
"Marathon Electric","WI",7,0,0
"Marathon Generating Plant","FL",400,0,8
"March Point Cogeneration","WA",516637,4,1802
"Marcus Hook Energy LP","PA",1693969,8,268
"Marcus Hook Refinery Cogen","PA",617,0,1
"Marina Landfill Gas","CA","--",0,360
"Marion","IL",1967028,7270,1425
"Marlboro Mill","SC","--",1245,326
"Mars Snackfood US","IL",20158,0,55
"Mars Wrigley Confectionery US, LLC","NJ",41559,0,113
"Marsh Run Generation Facility","VA",351648,3,93
"Marshall (IL)","IL",172,0,3
"Marshall (MI)","MI",129,0,3
"Marshall (MN)","MN",234,0,1
"Marshall (MO)","MO",34233,789,96
"Marshall (NC)","NC",11132024,3318,8717
"Marshall Energy Facility","KY",106676,0,23
"Marshalltown","IA",18700,8,67
"Martin","FL",6849745,4804,3657
"Martin Drake","CO",1699264,5473,3098
"Martin Lake","TX",19048029,67616,14578
"Martinez Refining","CA",408342,2,1125
"Martinez Sulfuric Acid Regeneration Plt","CA",7450,0,26
"Mascoutah","IL",35,0,1
"Mason County LFGTE","KY","--",0,5
"Mass Inst Tech Cntrl Utilities/Cogen Plt","MA",108116,1,52
"Massena Energy Facility","NY",3024,0,1
"Masspower","MA",252217,1,68
"Mayo","NC",4763538,4870,1729
"McCartney","MO",43037,0,44
"McClain Energy Facility","OK",1238782,6,309
"McClellan (AR)","AR",138389,50,287
"McClellan (CA)","CA",1196,0,3
"McClure","CA",4496,1,17
"McCook","NE",195,0,1
"McGrath","AK",1996,1,42
"McGregor","IA",9,0,0
"McIntosh","GA",302635,2274,839
"McIntosh (AL)","AL",76745,0,40
"McIntosh Combined Cycle Facility","GA",2859247,15,173
"McKay Bay Facility","FL",127798,11,468
"McKee Run","DE",27046,0,83
"McKittrick Cogen","CA",64976,0,166
"McKittrick Limited","CA",176814,1,476
"McLeansboro","IL",41,0,1
"McManus","GA",13776,161,45
"McMeekin","SC",1263486,8781,1693
"McMinnville","TN",67,0,1
"McPherson 2","KS",1058,0,3
"McPherson 3","KS",2163,0,4
"McWilliams","AL",1168850,6,153
"Mead Coated Board","AL",156340,3500,42
"Mead Rumford Cogen","ME",17471,0,18
"Meade","KS",417,0,10
"Mecklenburg Power Station","VA",533220,342,716
"Medical Area Total Energy Plant","MA",225812,10,552
"Medway","ME",553,0,11
"Melrose","MN",53,0,1
"Memphis","MO",28,0,1
"Menominee Acquisition","MI",51581,373,296
"Meramec","MO",5420508,15491,4203
"Merck Rahway Power Plant","NJ",138878,1,75
"Merck Sharp & Dohme Cogen Facility","NJ",42633,0,116
"Meredosia","IL",858084,2237,715
"Merl Parr","IA",111,0,0
"Merom","IN",6320230,10831,3643
"Merrimack","NH",2629896,30162,3100
