state_and_county_fips_code,PM25,PM10,NOX,SO2,PM25.PRI_wildfire,PM10.PRI_wildfire,NOX_wildfire,SO2_wildfire,PM25_wildfire_percentage,PM10_wildfire_percentage,NOX_wildfire_percentage,SO2_wildfire_percentage
19171,827.430840683,3451.261044768,1997.646349394,21.5048691328,2.102531,2.480947,0.511789,0.232016,0.0025410353308374057,7.188523174046876e-4,2.5619599793289476e-4,0.010788998462032994
19173,503.60882483299997,1954.65889602,712.412568589,18.21322025273,10.045303,11.853451,2.443719,1.10826,0.019946638153791465,0.0060642043602265,0.0034302019752964425,0.060849206489658615
19175,585.442252601,2233.5308704930003,1495.4093037769999,19.04977839365,9.635176,11.36947,2.342629,1.062689,0.016457944327032917,0.005090357223265265,0.0015665470276820881,0.055784848413472025
19177,531.258718763,2170.505615403,633.862251821,16.629911978,13.670932,16.1317,3.328581,1.509062,0.025733096732665092,0.007432231405217908,0.005251268695110712,0.09074383568574292
19179,1169.506148068,2976.603608634,4632.437093848,9244.3388872687,NA,NA,NA,NA,NA,NA,NA,NA
19181,1006.6858000990001,3903.293188476,3223.841875123,37.521754547200004,17.278375,20.388449,4.201836,1.905874,0.017163622451315794,0.0052233967615331655,0.001303362932414198,0.05079384008022681
19183,810.018312953,4273.372971148,1472.257647871,23.9006879382,6.811492,8.037578,1.656781,0.751408,0.008409059265793694,0.0018808510406805852,0.0011253336006750146,0.031438760337899704
19185,549.83427909,2254.049571185,1340.787745803,12.21098925772,4.250898,5.01606,1.034996,0.469215,0.00773123495871415,0.0022253547855040985,7.71931279383926e-4,0.0384256336728291
19187,1298.902904925,5115.332699514,2521.937860232,64.846341834,4.595026,5.422137,0.699694,0.393039,0.0035376208510868802,0.0010599773892546911,2.774429977174907e-4,0.006061082073159032
19189,508.52705823400004,2344.3991957529997,881.144979382,13.06737168779,NA,NA,NA,NA,NA,NA,NA,NA
19191,1029.479569299,4676.074514146,1218.063506314,19.6100961206,1.123604,1.325862,0.246085,0.11655,0.001091429139060129,2.8354167496454975e-4,2.020296960908725e-4,0.0059433670943390545
19193,2199.505152086,7165.248287609,12719.64712038,13471.7478431978,20.196225,23.831527,4.901415,2.224971,0.009182167625679801,0.003325987606209308,3.8534205812571084e-4,1.6515830209243708e-4
19195,511.099388985,2320.8905387560003,1364.86691128,6.535025019,1.771791,2.090737,0.432328,0.195835,0.003466627114383029,9.008339536429137e-4,3.167546933895217e-4,0.02996698550206423
19197,772.4189030800001,3784.560216671,1419.211861002,268.74990005154996,NA,NA,NA,NA,NA,NA,NA,NA
20001,1232.798988428,4565.404636479,4338.116446529,142.6999666515,57.862561,68.277878,14.080175,6.384845,0.04693592511280632,0.014955493200852026,0.0032456885778771073,0.04474314290200912
20003,1166.514085991,4226.766162876,2575.2024878400002,54.49422209306,49.41265,58.306905,11.997375,5.44524,0.04235923988695087,0.013794684340977711,0.004658808406970368,0.09992325407822396
20005,824.366793284,3028.316356244,1289.067900084,58.7364772008,2.309271,2.724941,0.560599,0.254436,0.0028012664008464495,8.998204544850544e-4,4.348870994021878e-4,0.004331822610507777
20007,1072.4429917520001,4484.371334223,6770.07842053,25.11396393627,12.212756,14.410979,2.96187,1.344889,0.011387790394385991,0.0032136007315052037,4.3749419371838353e-4,0.053551442672006434
20009,1891.4707659360001,9451.734617049,2750.66240462,40.6620040342,2.036005,2.402319,0.492845,0.22382,0.0010764136758901882,2.541669965708418e-4,1.7917320539671453e-4,0.005504401598400055
20011,1952.324274951,5488.913855785,2388.380937858,129.7634504239,454.445969,536.246667,76.357404,40.821084,0.23277176585401307,0.0976963168104427,0.03197036234449289,0.3145807534143799
20013,625.702304229,2749.087715554,1583.910077254,31.93719280014,12.22129,14.421082,3.240152,1.421032,0.019532116019708865,0.00524577004888105,0.00204566663633923,0.04449458062556365
20015,3727.290531087,14031.21949796,6579.020999005,1217.0971066350999,364.066361,429.59838,102.702337,44.017446,0.09767587419428404,0.03061732303898883,0.015610580512743846,0.036165927730856855
20017,2435.648073976,4680.499387228,2893.816305677,183.39854499948,739.751219,872.906561,183.626699,82.613877,0.3037184340808381,0.18649859529561313,0.06345485670246823,0.4504609183253566
20019,1425.121045311,3007.8388134790002,1688.473825171,107.39672885341,243.082745,286.837583,65.201806,28.471676,0.1705698935538158,0.0953633491643892,0.03861582277912819,0.2651074786352395
20021,1730.886299681,9215.613993271,1934.923805938,66.21576310177,44.41619,52.410891,8.947985,4.394296,0.02566095185350178,0.005687183842364607,0.004624463750221033,0.06636329167189704
20023,786.0922555839,3902.4048016499,2532.7930712873,3.377412787332,NA,NA,NA,NA,NA,NA,NA,NA
20025,664.2829705057,3111.2538205497,1299.5364210159,10.133443681631,61.13884,72.14388,18.045887,7.609668,0.09203734359388548,0.02318804062963064,0.013886403419069089,0.7509459014208689
20027,956.0281194191,3990.0670283202,1324.7619148430001,40.41331766638,8.483137,10.010096,2.054912,0.933536,0.008873313271532752,0.0025087538452240503,0.0015511557035088309,0.023099712023311868
20029,1056.673314783,4237.497654793,2246.025305041,52.04019947637,20.485767,24.173251,4.977103,2.258376,0.019387039223382856,0.0057046051630631174,0.0022159603406200915,0.04339675909631103
20031,1532.204755419,4481.22280392,2488.790199214,96.07916784597,87.672129,103.45302,21.362544,9.682044,0.05721959071718517,0.02308589073265969,0.008583505354025677,0.10077152224633998
20033,488.88320844099997,2314.745075105,1427.0850576599998,6.4174773438,NA,NA,NA,NA,NA,NA,NA,NA
20035,2118.91524718,6985.285475005,3239.35643073,153.7788220183,88.257577,104.144001,24.659794,10.606161,0.04165224499538589,0.01490905437904461,0.007612559632544923,0.06897023179653337
20037,1480.826291801,7000.542727274,2330.867574376,88.03702563259999,38.382248,45.29088,9.335634,4.234018,0.025919480368841244,0.00646962410836341,0.0040052185300571,0.048093605725272805
20039,775.3684701704,3982.1302197414,999.1370627543,1.68077685815,NA,NA,NA,NA,NA,NA,NA,NA
20041,2274.838317119,9457.989517474,3256.979431488,94.42476152264,58.191613,68.666084,15.501655,6.786589,0.025580548983233923,0.007260114200077804,0.004759518850543626,0.07187298003789817
20043,419.838252019,1936.603781497,768.759000326,22.48787015141,10.779483,12.719779,2.631141,1.191675,0.02567532364705103,0.006568085388208618,0.003422582368315998,0.052991901499630525
20045,1537.084257748,5981.914667636,6335.137800683,1962.4397928317,118.041711,139.288921,29.399631,13.209221,0.0767958622990156,0.023285006346478985,0.004640724783734047,0.006731019748096205
20047,593.280193307,2814.929188681,1278.268066637,10.06270880923,0.024845,0.029294,0.005998,0.002707,4.187734611788001e-5,1.0406656095575313e-5,4.6922865058971235e-6,2.690130511892593e-4
20049,1313.74313334,2974.7914804389998,1057.94771643,77.17833052153,9.85001,11.623,2.399021,1.087483,0.0074976681133683935,0.003907164611848611,0.0022676177307659356,0.01409052246467849
20051,1221.6745935655,5585.8354253727,2420.688911952,32.7234021396,69.952249,82.54358,16.939532,7.696401,0.05725931387002321,0.014777302536530156,0.00699781451319999,0.2351956244392527
20053,858.1375892595,3781.1147443281498,1792.5304075563,26.061051629837,54.412557,64.206726,13.18253,5.988323,0.06340773050968834,0.01698089858190977,0.007354145817794705,0.22978055855367088
20055,2230.421104236,10055.640896078,6207.26163083,1613.5749703612998,0.671066,0.791779,0.162267,0.073652,3.008696423852502e-4,7.873978478177531e-5,2.6141479069298157e-5,4.5645229600647794e-5
20057,2144.803560422,10214.349850632,3898.9440127010002,184.70308411279998,3.507452,4.138781,0.847692,0.385433,0.0016353255210513975,4.051927984181899e-4,2.1741579187559555e-4,0.002086770785942114
20059,1523.244105439,6292.169307063,4216.59915296,75.3629688914,116.038285,136.924956,28.676688,12.924162,0.0761783909654833,0.021761168417115045,0.0068009044634630075,0.1714922088409767
20061,1067.861634005,3001.659377516,1732.195881717,86.6639237247,186.905075,220.548129,48.571825,21.4662,0.17502742775673583,0.07347540185672663,0.028040607596788808,0.24769476245029443
20063,1039.332582455,5124.454677539,2005.514084844,7.85140199562,0.049805,0.058767,0.012048,0.0054729999999999996,4.792017573658277e-5,1.1467951947664143e-5,6.007437240679942e-6,6.970729562762395e-4
20065,706.3096132206,3574.7981305524,1073.5739204491001,3.515921172011,0.999852,1.179783,0.245198,0.110823,0.0014156001578980613,3.3002786644562016e-4,2.2839414718404128e-4,0.03152033125265224
20067,1282.0214244860001,5628.626286848,7741.818970603999,2009.38723181973,2.29526,2.708316,0.556027,0.252544,0.0017903444951555601,4.8116820374596983e-4,7.182123504970307e-5,1.2568209651222503e-4
20069,1515.29542894,7813.739918982,1539.961203204,5.34863145917,0.961811,1.134929,0.232087,0.105586,6.347349709045312e-4,1.4524785976596243e-4,1.5070964094233432e-4,0.01974075065855908
20071,1267.5781895256,6340.677060555399,1054.1496581861,2.537928195051,NA,NA,NA,NA,NA,NA,NA,NA
20073,1760.294775447,4501.451687802,2086.701079271,97.66992280538,0.061852,0.072964,0.014988,0.006798,3.5137296811151204e-5,1.6208993244938582e-5,7.182629150331459e-6,6.960177508838517e-5
20075,1277.9503094556,6370.6083698453995,1605.7278990191,2.065230464511,0.02486,0.029316,0.005997,0.002707,1.945302553319951e-5,4.601758309106581e-6,3.7347548134795567e-6,0.0013107495974503537
20077,1545.06660223,7248.51397612,4703.318164977,23.05902900044,0.437362,0.516046,0.108116,0.048713,2.8306999799798525e-4,7.119335103720532e-5,2.298717548072334e-5,0.00211253474719471
20079,1266.2980597170001,6136.726209862,2981.491850034,73.7468834741,12.554437,14.813936,3.04516,1.382456,0.009914282742252437,0.002413980271140877,0.0010213544605078408,0.01874595826799271
20081,1693.9179465656,8148.4246152046,3254.7319372207,6.466208763071,4.061968,4.793121,0.984852,0.447252,0.0023979721144318684,5.882267096214216e-4,3.0259081822910143e-4,0.069167578157125
20083,974.5892217841,4861.2524495636,1138.2520319017,2.176899760851,0.692685,0.817358,0.168014,0.07629,7.107455987784872e-4,1.6813732849306668e-4,1.4760702840063963e-4,0.035045251679469376
20085,1261.544310381,4729.859651478,1565.052733491,68.21928896770001,39.488839,46.596772,9.606063,4.356644,0.03130198335092482,0.009851618321368015,0.006137852606776231,0.0638623484050494
20087,1126.720357057,6055.1226752,2004.88781704,34.364807430649996,29.336507,34.617153,7.136427,3.236522,0.02603707904650549,0.0057170027523606864,0.0035595143724979897,0.09418129307232327
20089,903.069854254,4410.78625281,1117.357422176,8.019101627152,2.162476,2.55175,0.526304,0.238655,0.0023945833091575833,5.785249734952232e-4,4.7102564457400585e-4,0.029760815001013873
20091,3128.498291702,16552.720143253,13790.935244973,582.6618348673001,7.123511,8.405493,1.68413,0.772147,0.0022769745532207368,5.078013116427959e-4,1.2211862140487466e-4,0.0013252060694448175
20093,1490.7572040797,7225.591914413701,3645.8847402779,7.513845948001,1.974564,2.329956,0.477944,0.217153,0.0013245376206107097,3.224588417942861e-4,1.3109136301537873e-4,0.028900379579617528
20095,1413.561131124,6177.348372236,4837.919981095,26.55519898296,24.485816,28.89322,6.112122,2.743832,0.017322077878959494,0.004677285181107827,0.0012633780682367965,0.10332560496950778
20097,724.3075895269,3450.6229387038998,3371.7630519033,6.487795187942,NA,NA,NA,NA,NA,NA,NA,NA
20099,1580.464288148,7082.031973819,3819.336084273,88.43682226408,24.646471,29.082757,5.982771,2.715485,0.015594449798597424,0.004106555450118515,0.001566442666471653,0.030705366050934383
20101,816.7462044517999,4064.0165531628004,1001.0740533283999,2.158240729443,NA,NA,NA,NA,NA,NA,NA,NA
20103,1248.345554707,7232.511876109,3859.6454922059997,45.0577552751,24.760105,29.216885,6.029348,2.733081,0.019834335858881204,0.004039659457250462,0.0015621507239914657,0.06065728271000589
20105,839.771246537,3999.503618346,1029.630945656,13.7196408296,16.912487,19.956788,4.991932,2.105003,0.020139397567781384,0.004989816213306279,0.004848273083730533,0.15342989121540815
20107,2580.593001262,6447.9564257580005,8733.668374596,12785.080417668201,857.302979,1011.616475,158.868666,81.046575,0.3322116190273898,0.1568894713616303,0.0181903707796037,0.006339152539705467
20109,876.4303664497,4468.2062460243,1319.6312990473,1.825705415225,NA,NA,NA,NA,NA,NA,NA,NA
20111,2780.850080022,7458.064493317,4991.193139795,229.2622814656,657.154427,775.44224,181.686378,78.4469,0.23631422338121916,0.10397365706542977,0.03640139199411191,0.34217098206697677
20113,2609.066255329,11627.529134093,4984.566343059,160.7585298495,12.989712,15.327607,3.151949,1.430696,0.004978682305774567,0.0013182170367613208,6.323416688773906e-4,0.008899658396598915
20115,2098.910250696,8274.838884463,2938.831175986,80.66628630296,141.028075,166.413155,34.234347,15.539194,0.0671910935463939,0.020110742616688354,0.011648966868099906,0.19263554468888197
20117,1428.024200378,5045.757934638,2976.316857371,96.3524361461,78.138046,92.202844,19.308852,8.702537,0.05471759230643063,0.018273338751954013,0.006487498786354231,0.09031984398198578
20119,959.0228046555,4846.978343553,2903.915599761,4.3952512942599995,6.025549,7.110131,1.45903,0.662909,0.006283009090867758,0.0014669203153047374,5.024354014008127e-4,0.15082391326878836
20121,1265.813073209,6281.633535561,6055.665096721,38.6258328389,28.834962,34.025194,7.017009,3.181763,0.022779794750341482,0.005416615567810464,0.0011587511673655047,0.08237396493870942
20123,1144.908001244,5646.605306962,1182.659779886,14.79392857939,15.116303,17.837218,3.668838,1.665368,0.013203072197569918,0.0031589277150303996,0.00310219224699909,0.1125710450109979
20125,2120.103784996,7465.122516066,8242.204163144,426.4023498272,223.032593,263.17841,54.319684,24.623597,0.10519890326992686,0.03525439929935548,0.006590431749179055,0.05774732951161911
20127,1695.868011244,5169.50372769,1293.307189221,94.98494072991,220.405088,260.078148,55.670198,24.87574,0.129965944601032,0.050310080367466196,0.04304483765649824,0.2618914094049314
20129,748.200624669,3658.322320331,2686.654663882,5.6157661282,2.492763,2.941461,0.603767,0.274286,0.0033316772504738087,8.040464296032452e-4,2.247281751974797e-4,0.048842133689053005
20131,1164.531734737,4481.399033181,1331.097247628,73.95142719964,106.454742,125.616514,25.836674,11.728407,0.09141420437463812,0.028030646918499134,0.01941005741394226,0.15859608724437296
20133,1312.342260181,5119.694813598,7405.714149088,508.38715625077,28.054546,33.104365,6.808511,3.090685,0.021377461391916677,0.006466081710978987,9.193591411894361e-4,0.006079392372523807
20135,1042.5255125714,5251.7929049711,1511.482327757,4.14438714183,1.488609,1.756535,0.36211,0.16422900000000001,0.0014278873581983912,3.34463873915772e-4,2.395727646629926e-4,0.03962684816348573
20137,622.474425442,3253.721048304,1085.784611224,5.09280177804,0.086054,0.101528,0.020922,0.009461,1.3824503703729787e-4,3.120365836306754e-5,1.926901503643041e-5,0.0018577200551561878
20139,2299.972235764,7253.104561339,2596.98901699,146.67446077271,382.786246,451.687747,95.471673,42.872321,0.16643081166275336,0.06227509105654113,0.03676244773289606,0.2922957464724271
20141,834.3349378849999,4171.0503009720005,1022.430371601,8.92616464588,0.313746,0.370213,0.088948,0.038052,3.7604322407417274e-4,8.87577404457883e-5,8.69966331895231e-5,0.004262973125592462
20143,1006.997938754,4724.295503060001,1193.446127118,24.45712432241,7.751065,9.146242,1.877393,0.852905,0.007697200462585566,0.001936001250149538,0.0015730856695925044,0.034873478531508524
20145,1385.540252581,6701.677759645,1494.961735355,23.96396664824,1.15972,1.368464,0.280912,0.127575,8.370164618744642e-4,2.0419722479650973e-4,1.879058128088432e-4,0.005323617824738108
20147,916.5280804460001,4482.561170606,1216.851788327,10.09423038912,NA,NA,NA,NA,NA,NA,NA,NA
20149,3487.2421170390003,8867.955464107,12005.41097956,2144.8816801008397,255.762954,301.800575,70.776236,30.548868,0.07334247104619368,0.034032712074562856,0.005895361360015178,0.014242682141125737
20151,959.6777364349999,4062.071402597,2207.362131849,44.86470260112,50.522732,59.616916,12.249863,5.56284,0.0526455184713165,0.014676481551231517,0.005549548405878869,0.12399146049083871
20153,799.2195706611001,4064.1510774685003,1196.390905598,2.59723236988,NA,NA,NA,NA,NA,NA,NA,NA
20155,2486.021857568,11989.80181255,5894.340692924,99.36694329560001,6.584289,7.768965,1.637752,0.735845,0.002648524179285057,6.479644218862772e-4,2.778516012768108e-4,0.007405329937653253
20157,921.02340024,4054.441076932,1261.086349607,26.680592970259998,0.259614,0.306337,0.062949,0.028566,2.818755744233533e-4,7.555591367276832e-5,4.9916486701816396e-5,0.0010706658593323472
20159,1071.115794019,5116.54964322,3216.035676393,26.11060517134,0.545029,0.643125,0.132148,0.060013,5.088422774114485e-4,1.2569505718608876e-4,4.1090340188083e-5,0.0022984147478080116
20161,2030.148474539,6255.795723723,2184.454849547,141.732410367,171.463133,202.326519,43.726016,19.465672,0.08445842023398575,0.03234225155926124,0.02001690078834436,0.1373410072515937
20163,954.569715871,4955.680813534,1259.7811914,5.7385686274,2.649656,3.126538,0.642428,0.291685,0.0027757595447937644,6.308997931144803e-4,5.099520491221711e-4,0.05082887718851854
20165,1053.486591849,5324.674615961,1483.275477822,9.61803828034,1.254468,1.480266,0.303717,0.137993,0.0011907773764811306,2.780012126117195e-4,2.0476102014844167e-4,0.014347312412144186
20167,906.675006889,4021.006277137,1905.300276294,20.71178878017,16.208791,19.126332,3.927517,1.783968,0.017877178566569188,0.004756603367856008,0.002061363790719337,0.08613297571419891
20169,1584.182889814,7251.479638671,3321.235930269,144.8806513396,9.792785,11.555331,2.374205,1.078078,0.006181600030505176,0.0015935135414815533,7.148558698772429e-4,0.0074411454533910605
20171,1317.468054034,6468.852971155,1184.510388025,2.81665936052,0.323462,0.381664,0.078259,0.03555,2.4551790763319137e-4,5.900025888698699e-5,6.606864810234849e-5,0.012621334513605118
20173,4744.413623556,23513.625880848,15812.640086291,886.0915691529999,19.653001,23.189602,4.783087,2.167953,0.004142345621474254,9.862197398865684e-4,3.0248503563593833e-4,0.0024466466846900597
20175,832.351745237,3381.0877429790003,3849.265117929,138.7820400182,3.905445,4.60839,0.945459,0.429546,0.004692060805240435,0.0013629903600016163,2.4562064992516815e-4,0.0030951123066332567
20177,2261.81387597,10413.706472627,7222.012290132,5049.7301281179,33.366631,39.372517,8.125791,3.683407,0.014752155937539469,0.0037808360648048634,0.001125142228171351,7.294265052878883e-4
20179,1064.2119370368,5430.1322315688,1234.328050631,2.055225711515,NA,NA,NA,NA,NA,NA,NA,NA
20181,1181.301187603,5773.410389221,2272.3635779,5.16189574633,0.74147,0.874953,0.179893,0.081681,6.276722717129663e-4,1.515487278772948e-4,7.91655885306205e-5,0.015823837600376468
20183,1053.7184583370001,5307.517717115,1110.487284192,7.2948571198500005,0.246212,0.290539,0.059844,0.027143,2.336601376316182e-4,5.4741032528842484e-5,5.388985614863929e-5,0.003720840525600058
20185,1111.3956004578001,5309.8224527781995,1557.6393111300001,13.59550482764,0.048918,0.057737,0.01194,0.005412,4.4014930399085583e-05,1.0873621578399653e-5,7.66544598270189e-6,3.980727504135977e-4
20187,549.3370532429,2706.4571557359,1658.7362332547,2.978736890015,NA,NA,NA,NA,NA,NA,NA,NA
20189,773.6299754504,3436.518457801,4838.448908225,14.52733643512,3.473216,4.098362,0.841174,0.382163,0.004489505461545652,0.0011925912956168168,1.73851995950617e-4,0.026306474122545727
20191,2686.572262088,12848.053840674,5029.054111042,52.74368836432,16.001633000000002,18.881503,3.878855,1.761168,0.0059561520923183935,0.0014696002393938823,7.712891757285779e-4,0.03339106639328988
20193,1255.392135528,6339.779212623001,1978.443638188,5.26195659537,0.297076,0.350566,0.07201,0.03271,2.3664000402157537e-4,5.52962474311401e-5,3.639729664775889e-5,0.006216318855381962
20195,708.405779343,3476.33007211,1582.9324290329998,6.705456953440001,NA,NA,NA,NA,NA,NA,NA,NA
20197,1831.686487346,4848.986298765,2205.541285738,118.09352524881001,141.522468,166.996422,38.133097,16.623168,0.07726347766263061,0.034439450167663435,0.01728967725364534,0.14076273838872047
20199,723.181278353,3661.596195866,938.677087698,1.91287626545,NA,NA,NA,NA,NA,NA,NA,NA
20201,1320.34409067,5294.562998577,1906.1603987786,50.482215813809994,18.452528,21.774008,4.475458,2.03216,0.013975544807139164,0.004112522224374725,0.002347891606009502,0.040254968353510334
20203,1228.1930521010001,6122.05049281,905.0947733859999,3.4189068638499998,0.062062,0.073225,0.01501,0.006809,5.0531144019935674e-5,1.196086182007133e-5,1.658389866052029e-5,0.001991572239652193
20205,1381.3020996090002,4604.684691745,7306.203126625,81.27983022091999,56.280311,66.410628,13.652768,6.198617,0.04074438967111615,0.014422405103884085,0.0018686543151595497,0.07626267160194665
20207,1439.8998479187,3869.0501099319,2549.23359957,93.476376868843,151.013282,178.195545,28.893326,14.523894,0.10487762896723811,0.046056665056513436,0.011334122539760056,0.15537502079673585
20209,1228.262677256,4397.469993823,11875.900626,9222.21350556403,4.269997,5.038717,1.011557,0.463561,0.0034764526180502252,0.0011458218036911546,8.517728733645602e-5,5.026569811253233e-5
20777,67.61225166300001,78.26256316,136.91591929999998,75.32148549,NA,NA,NA,NA,NA,NA,NA,NA
21001,28075746.340562463,31826604.150458116,9012528.453938054,8144212.742715202,21.288876,25.12086,3.650638,1.932346,7.582657195204415e-7,7.893038126607173e-7,4.0506257690702117e-7,2.37266149724347e-7
21003,11800603.709700184,12590609.747035354,10247685.798368195,7958125.535071296,0.021669,0.025555,0.005024,0.002324,1.8362619856633201e-9,2.0296872441795207e-9,4.902570296212637e-10,2.9202856750100006e-10
21005,60415357.461096,63370479.70595448,14565486.433193643,9970264.896241514,NA,NA,NA,NA,NA,NA,NA,NA
21007,22597000.514965408,24926828.92446918,18248406.83795351,12006107.131960668,NA,NA,NA,NA,NA,NA,NA,NA
21009,106645169.03193034,117754065.787121,61298268.3479524,31150040.82557923,0.009766,0.011522,0.002384,0.001071,9.157470599606804e-11,9.784800145100538e-11,3.8891800115257815e-11,3.43819774104609e-11
21011,3104638.01976316,3106144.073649207,4699417.890270789,1258990.8131565303,3.979951,4.696345,0.74575,0.378495,1.2819372096408244e-6,1.5119533700452501e-6,1.5868986700329996e-7,3.0063364723928433e-7
21013,101294072.76766877,124745193.95322654,37276072.09696747,13255650.951569859,637.8865,752.705861,101.076327,55.636126,6.297372418454101e-6,6.033946776997506e-6,2.711560561881811e-6,4.197162870632999e-6
21015,328535878.885279,355443511.6955186,200611544.65956208,129236315.66575263,0.075394,0.088959,0.019247,0.008568,2.2948482904153898e-10,2.502760553305708e-10,9.594163702125005e-11,6.62971546028877e-11
21017,68842148.0571062,76781446.78122738,30383377.215977043,20474831.371753372,NA,NA,NA,NA,NA,NA,NA,NA
21019,253012298.3704454,286650507.0169665,165439949.85532534,104052110.12093642,29.837197,35.207878,6.672055,3.132087,1.1792785248847537e-7,1.2282510282780029e-7,4.032916478658636e-8,3.01011387117443e-8
21021,83144685.4602887,96080797.53687526,44587930.65134776,16359406.305761931,NA,NA,NA,NA,NA,NA,NA,NA
21023,12961568.883642215,13384955.10168446,1092170.70559959,497221.11118421546,NA,NA,NA,NA,NA,NA,NA,NA
21025,23147719.066840317,31216874.8527333,5239852.876085913,3370627.0536832856,970.107473,1144.72683,148.407721,83.165447,4.190941967969981e-5,3.667012906962305e-5,2.832287938413611e-5,2.4673583186582494e-5
21027,37524762.59580075,44068971.15645195,19212342.239579596,11354614.529578757,42.725772,50.416369,7.133906,3.825647,1.1386020601974782e-6,1.1440332659687872e-6,3.7131891109577194e-7,3.369244275121973e-7
21029,160194133.3834685,166702241.09210682,42045730.84992478,20564042.239734024,2.923033,3.44917,0.433772,0.246935,1.8246816773264228e-8,2.069060366197629e-8,1.0316671662773011e-8,1.200809632275847e-8
21031,10270349.698787374,11811376.44486877,7466167.394057418,5532719.733368807,0.198427,0.23414,0.048063,0.021838,1.9320374263734015e-8,1.982326116629004e-8,6.437439379976266e-9,3.9470642021303155e-9
21033,91578026.97339296,108881426.6383684,16983355.02169626,8036170.934863906,7.168413,8.458685,1.69061,0.776383,7.827656084010968e-8,7.768712498683654e-8,9.954511330889823e-8,9.661106095090151e-8
21035,67399522.4987577,69476105.61740753,42014900.57314325,23030726.310442224,0.24419,0.288147,0.059685,0.027019,3.623022700264692e-9,4.14742590188883e-9,1.4205674459730085e-9,1.1731718590112148e-9
21037,104424509.4260608,112426956.71149664,64962731.580718525,37186839.56019082,NA,NA,NA,NA,NA,NA,NA,NA
21039,435975.941434329,489954.232561342,322013.742310579,1330466.8547652892,NA,NA,NA,NA,NA,NA,NA,NA
21041,170721555.98226976,189115009.19984403,75002497.65601517,35478466.9365989,10.52294,12.41706,1.561584,0.888979,6.163802771978518e-8,6.565877585569363e-8,2.0820426636482305e-8,2.5056860590640305e-8
21043,61204516.20823611,76771399.14327636,14340234.232262824,6655250.724310103,211.504587,249.575542,47.497387,22.257086,3.455702292954951e-6,3.2508921914295713e-6,3.3121765119526315e-6,3.344289632650499e-6
21045,26092793.43188852,29107414.720770378,16751757.15282389,9496205.428408077,211.797014,249.920715,32.080498,18.069714,8.117069356827033e-6,8.586152957846247e-6,1.915052714012876e-6,1.9028352046749233e-6
21047,193341334.67647046,224440061.82999805,78825293.90731607,41414348.45223231,7.155909,8.443995,1.773721,0.798449,3.7011790634291464e-8,3.762249453662999e-8,2.2501926882576132e-8,1.9279525812676697e-8
21049,117927466.50425176,137049662.43306816,51437584.381506786,25265485.854715504,NA,NA,NA,NA,NA,NA,NA,NA
21051,26200545.977279484,31007270.069198273,20751935.91607271,9718237.4525643,1304.510698,1539.323263,199.642913,111.854437,4.978944710279099e-5,4.964394671200414e-5,9.62044764437487e-6,1.150974521315957e-5
21053,50323579.848684646,59418737.99100822,12879299.048396582,8819168.283534952,93.598136,110.445767,14.687231,8.124388,1.8599260283436783e-6,1.8587699896405348e-6,1.1403750269956266e-6,9.212192962876012e-7
21055,11522480.711912945,14430715.938998468,6526773.079015674,4149640.1631433167,7.873756,9.291059,1.245349,0.686126,6.833386140416295e-7,6.438390887378818e-7,1.9080623532078054e-7,1.6534590302409872e-7
21057,3236257.189027097,2436892.967436345,1517695.3375321764,726015.4215216676,51.28082,60.511338,7.873191,4.403885,1.5845718373024717e-5,2.483134828184884e-5,5.187596486131448e-6,6.065828451370668e-6
21059,200170127.2514059,236565505.9363179,76559683.30594,53863424.05261651,0.195354,0.230517,0.04775,0.021602,9.759398301957563e-10,9.744320038867115e-10,6.236964148504418e-10,4.0105136982933127e-10
21061,4886938.277411999,5288981.889021236,577.852542231,7.519884660571,17.150121,20.237151,4.372017,1.946587,3.5093794982576037e-6,3.8262847982156785e-6,0.0075659734629189524,0.2588586245486632
21063,2016114.363090707,2308184.663851507,2033696.200209348,1468361.0347243794,83.305799,98.300759,14.713224,7.678124,4.131997694430987e-5,4.258790925158144e-5,7.2347207013935645e-6,5.229043687774807e-6
21065,24024313.450420335,29604884.02592364,1480112.179267112,1148690.8503508852,79.00127,93.221531,14.035901,7.303988,3.2883882473077613e-6,3.148856483219802e-6,9.482998110960737e-6,6.358532409106319e-6
21067,269511977.67524433,299312486.9812744,176575191.65472102,105257532.46474902,NA,NA,NA,NA,NA,NA,NA,NA
21069,27644893.850426693,32225977.833618686,5679290.665809476,4833403.473450062,41.443133,48.903031,9.626302,4.448189,1.4991243310330286e-6,1.517503402146064e-6,1.6949831530814865e-6,9.203016103319226e-7
21071,51236540.05202308,61477279.54722855,19366336.797777798,10339168.893522304,1487.587956,1755.352829,221.509919,125.876205,2.9033731678399358e-5,2.8552870945622914e-5,1.1437884268614872e-5,1.2174692791686958e-5
21073,84244003.20898873,92279480.19667628,42376904.453399144,24344452.333693314,1.884098,2.223245,0.481241,0.214105,2.236477290052343e-8,2.409251759179368e-8,1.135620938356196e-8,8.794816866907844e-9
21075,43549433.57118057,48680099.96380126,12506225.348283714,8137111.44658818,0.277599,0.327571,0.069386,0.031136,6.374342379132685e-9,6.729053560768842e-9,5.548116883206663e-9,3.826419264916797e-9
