"","state_and_county_fips_code","county_name","sector","NOX","PM10-PRI","PM25-PRI","SO2"
"1166",29183,"St. Charles","Fires - Wildfires",0.064941,0.422829,0.358317,0.03347
"1167",29185,"St. Clair","Fires - Wildfires",96.301614,753.887455,638.887676,54.379338
"1168",29186,"Ste. Genevieve","Fires - Wildfires",0.063501,0.494247,0.418851,0.035752
"1169",29195,"Saline","Fires - Wildfires",0.998067,5.919128,5.016201,0.492873
"1170",29199,"Scotland","Fires - Wildfires",0.461174,1.926381,1.63252,0.197539
"1171",29201,"Scott","Fires - Wildfires",0.055251,0.215438,0.182579,0.023098
"1172",29203,"Shannon","Fires - Wildfires",113.218633,865.408949,733.397288,63.15139
"1173",29205,"Shelby","Fires - Wildfires",0.382606,3.183153,2.697574,0.223055
"1174",29209,"Stone","Fires - Wildfires",0.063501,0.494247,0.418851,0.035752
"1175",29211,"Sullivan","Fires - Wildfires",0.007106,0.027754,0.023523,0.00297
"1176",29213,"Taney","Fires - Wildfires",80.668688,600.737279,509.099404,44.403148
"1177",29215,"Texas","Fires - Wildfires",7.098807,54.161657,45.899652,3.955827
"1178",29217,"Vernon","Fires - Wildfires",9.890349,42.554821,36.063447,4.283176
"1179",29219,"Warren","Fires - Wildfires",1.195315,7.002745,5.934527,0.587051
"1180",29221,"Washington","Fires - Wildfires",6.545598,50.926914,43.158435,3.684355
"1181",29223,"Wayne","Fires - Wildfires",24.819571,193.159551,163.694494,13.972562
"1182",29225,"Webster","Fires - Wildfires",0.091895,0.605289,0.512961,0.047634
"1183",29227,"Worth","Fires - Wildfires",0.331707,2.526737,2.141294,0.184693
"1184",29229,"Wright","Fires - Wildfires",2.858664,21.094208,17.876419,1.566287
"1185",30001,"Beaverhead","Fires - Wildfires",152.796463,1578.128869,1337.397368,100.539666
"1186",30003,"Big Horn","Fires - Wildfires",530.113703,3347.390794,2836.772256,269.384667
"1187",30005,"Blaine","Fires - Wildfires",12.293103,52.109874,44.160937,5.29447
"1188",30007,"Broadwater","Fires - Wildfires",0.877857,3.594935,3.04646,0.373272
"1189",30009,"Carbon","Fires - Wildfires",3.445434,14.277747,12.099773,1.471593
"1190",30011,"Carter","Fires - Wildfires",5.480116,26.666204,22.598426,2.48844
"1191",30013,"Cascade","Fires - Wildfires",17.201275,131.100983,111.102458,9.580245
"1192",30015,"Chouteau","Fires - Wildfires",5.419223,40.443557,34.27416,2.986172
"1193",30017,"Custer","Fires - Wildfires",591.264455,2984.576918,2529.30251,272.501601
"1194",30019,"Daniels","Fires - Wildfires",7.774397,39.114003,33.14744,3.578225
"1195",30021,"Dawson","Fires - Wildfires",4.340085,18.81676,15.946297,1.884763
"1196",30023,"Deer Lodge","Fires - Wildfires",97.920288,1049.783298,889.646799,65.865863
"1197",30025,"Fallon","Fires - Wildfires",0.032342,0.128421,0.108819,0.013584
"1198",30027,"Fergus","Fires - Wildfires",0.747311,3.888524,3.295287,0.348717
"1199",30029,"Flathead","Fires - Wildfires",1831.33539,16922.883954,14341.427034,1130.664869
"1200",30031,"Gallatin","Fires - Wildfires",0.630952,3.737343,3.167141,0.311362
"1201",30033,"Garfield","Fires - Wildfires",1128.519472,5503.518669,4663.998697,512.90641
"1202",30035,"Glacier","Fires - Wildfires",15.255641,64.465076,54.631404,6.562834
"1203",30037,"Golden Valley","Fires - Wildfires",0.231185,0.903235,0.765427,0.096706
"1204",30039,"Granite","Fires - Wildfires",2069.502624,18628.310198,15786.702664,1259.216089
"1205",30041,"Hill","Fires - Wildfires",301.201408,2296.530246,1946.212118,167.789954
"1206",30043,"Jefferson","Fires - Wildfires",64.934756,427.359175,362.168697,33.644224
"1207",30045,"Judith Basin","Fires - Wildfires",0.040395,0.259053,0.219529,0.020665
"1208",30047,"Lake","Fires - Wildfires",54.769921,453.655298,384.453663,31.856593
"1209",30049,"Lewis and Clark","Fires - Wildfires",1238.431094,10425.748243,8835.379572,726.595032
"1210",30051,"Liberty","Fires - Wildfires",0.521606,2.151218,1.82306,0.222426
"1211",30053,"Lincoln","Fires - Wildfires",3027.547696,26493.962273,22452.509984,1813.853275
"1212",30055,"McCone","Fires - Wildfires",9.23092,73.731873,62.484582,5.267274
"1213",30057,"Madison","Fires - Wildfires",1.00046,6.655502,5.640185,0.521031
"1214",30059,"Meagher","Fires - Wildfires",59.228059,459.853076,389.706009,33.302581
"1215",30061,"Mineral","Fires - Wildfires",1499.736474,11669.720604,9889.593743,844.224425
"1216",30063,"Missoula","Fires - Wildfires",2783.09299,23053.231794,19536.637234,1618.811793
"1217",30065,"Musselshell","Fires - Wildfires",22.77035,144.233401,122.231808,11.587851
"1218",30067,"Park","Fires - Wildfires",0.340337,1.479254,1.253581,0.147896
"1219",30069,"Petroleum","Fires - Wildfires",49.748446,203.682092,172.611977,21.157281
"1220",30071,"Phillips","Fires - Wildfires",32.936544,182.316815,154.505815,15.779258
"1221",30073,"Pondera","Fires - Wildfires",682.914638,5602.791768,4748.128163,395.207777
"1222",30075,"Powder River","Fires - Wildfires",64.701943,286.076122,242.437479,28.306921
"1223",30077,"Powell","Fires - Wildfires",6166.071189,58543.83438,49613.41872,3865.340541
"1224",30079,"Prairie","Fires - Wildfires",38.799054,326.324418,276.546144,22.752247
"1225",30081,"Ravalli","Fires - Wildfires",1605.102403,14030.157672,11889.963957,961.044516
"1226",30083,"Richland","Fires - Wildfires",24.54816,105.416622,89.336168,10.623199
"1227",30085,"Roosevelt","Fires - Wildfires",5.472657,24.902276,21.103617,2.420622
"1228",30087,"Rosebud","Fires - Wildfires",1833.205534,15252.174693,12925.572962,1068.808058
"1229",30089,"Sanders","Fires - Wildfires",262.312045,1988.435179,1685.11454,145.693333
"1230",30091,"Sheridan","Fires - Wildfires",0.428782,2.653167,2.248468,0.215872
"1231",30093,"Silver Bow","Fires - Wildfires",3.776378,33.220697,28.153124,2.268913
"1232",30095,"Stillwater","Fires - Wildfires",14.993884,120.940453,102.491963,8.599698
"1233",30097,"Sweet Grass","Fires - Wildfires",7.370757,36.108872,30.600772,3.356046
"1234",30099,"Teton","Fires - Wildfires",159.21918,1245.692503,1055.671448,89.879797
"1235",30101,"Toole","Fires - Wildfires",7.752911,62.532912,52.99385,4.446502
"1236",30103,"Treasure","Fires - Wildfires",1.161339,4.732855,4.01093,0.493103
"1237",30105,"Valley","Fires - Wildfires",19.398054,133.182303,112.866356,10.256565
"1238",30107,"Wheatland","Fires - Wildfires",147.530765,1314.720156,1114.169718,89.272218
"1239",30109,"Wibaux","Fires - Wildfires",0.185045,0.724728,0.614209,0.077448
"1240",30111,"Yellowstone","Fires - Wildfires",69.595822,567.896956,481.268784,40.160111
"1241",31009,"Blaine","Fires - Wildfires",0.003839,0.015135,0.01283,0.001628
"1242",31017,"Brown","Fires - Wildfires",0.110759,0.45675,0.387066,0.047242
"1243",31031,"Cherry","Fires - Wildfires",0.035811,0.140818,0.119357,0.015022
"1244",31045,"Dawes","Fires - Wildfires",3.590497,30.516595,25.861544,2.117396
"1245",31059,"Fillmore","Fires - Wildfires",2.007094,8.2763,7.013823,0.855784
"1246",31081,"Hamilton","Fires - Wildfires",0.14179,0.584638,0.495447,0.060455
"1247",31157,"Scotts Bluff","Fires - Wildfires",0.000144,0.000552,0.000463,5.3e-05
"1248",31165,"Sioux","Fires - Wildfires",0.325862,1.293421,1.096111,0.137083
"1249",31171,"Thomas","Fires - Wildfires",10.925523,94.27882,79.897314,6.495992
"1250",32001,"Churchill","Fires - Wildfires",533.930761,2727.945481,2311.81795,247.301188
"1251",32003,"Clark","Fires - Wildfires",3.889371,19.714366,16.707251,1.795374
"1252",32005,"Douglas","Fires - Wildfires",20.406448,87.854261,74.452668,8.83916
"1253",32007,"Elko","Fires - Wildfires",1543.271585,6160.122242,5220.441729,650.415449
"1254",32009,"Esmeralda","Fires - Wildfires",0.134914,0.583742,0.494684,0.058539
"1255",32011,"Eureka","Fires - Wildfires",323.553305,1308.422244,1108.832421,136.99419
"1256",32013,"Humboldt","Fires - Wildfires",119.062503,513.744338,435.376382,51.616193
"1257",32015,"Lander","Fires - Wildfires",175.573789,727.037539,616.133554,74.974686
"1258",32017,"Lincoln","Fires - Wildfires",10.475079,73.414791,62.215522,5.594159
"1259",32019,"Lyon","Fires - Wildfires",34.182455,188.149413,159.448603,16.336469
"1260",32021,"Mineral","Fires - Wildfires",2.350025,12.192325,10.332472,1.095382
"1261",32023,"Nye","Fires - Wildfires",6.049538,25.813921,21.876149,2.611737
"1262",32027,"Pershing","Fires - Wildfires",995.605419,5481.262747,4645.137729,475.86336
"1263",32029,"Storey","Fires - Wildfires",0.921529,3.7262,3.157789,0.390171
"1264",32031,"Washoe","Fires - Wildfires",1094.587872,4966.026995,4208.496655,483.597334
"1265",32033,"White Pine","Fires - Wildfires",10.757406,50.58377,42.867354,4.818759
"1266",32510,"Carson city","Fires - Wildfires",0.075441,0.300998,0.25506,0.03179
"1267",33001,"Belknap","Fires - Wildfires",0.203598,1.925599,1.631878,0.12735
"1268",33003,"Carroll","Fires - Wildfires",0.11539,0.71841,0.608899,0.058242
"1269",33007,"Coos","Fires - Wildfires",0.534819,3.769727,3.194696,0.286457
"1270",33009,"Grafton","Fires - Wildfires",3.578947,40.480665,34.305634,2.486202
"1271",33011,"Hillsborough","Fires - Wildfires",0.589793,4.123763,3.494685,0.31457
"1272",33013,"Merrimack","Fires - Wildfires",0.321201,1.691678,1.433629,0.150651
"1273",33015,"Rockingham","Fires - Wildfires",0.700148,3.893488,3.299537,0.336086
"1274",33017,"Strafford","Fires - Wildfires",1.021625,6.4831,5.494196,0.520312
"1275",33019,"Sullivan","Fires - Wildfires",0.322261,2.445503,2.072469,0.179091
"1276",34001,"Atlantic","Fires - Wildfires",8.258645,48.119982,40.779634,4.046242
"1277",34003,"Bergen","Fires - Wildfires",0.77165,4.420914,3.746562,0.375257
"1278",34005,"Burlington","Fires - Wildfires",0.957304,7.037224,5.963724,0.523472
"1279",34007,"Camden","Fires - Wildfires",0.578938,5.205682,4.411676,0.352038
"1280",34009,"Cape May","Fires - Wildfires",0.318008,3.170785,2.687209,0.204967
"1281",34011,"Cumberland","Fires - Wildfires",3.467106,31.475808,26.674325,2.119456
"1282",34015,"Gloucester","Fires - Wildfires",5.284804,29.634741,25.114188,2.546002
"1283",34019,"Hunterdon","Fires - Wildfires",0.429787,2.266201,1.920581,0.20163
"1284",34021,"Mercer","Fires - Wildfires",0.135296,0.763305,0.646873,0.065322
"1285",34023,"Middlesex","Fires - Wildfires",0.243242,1.547522,1.311548,0.123976
"1286",34025,"Monmouth","Fires - Wildfires",1.725151,10.273911,8.70677,0.853443
"1287",34027,"Morris","Fires - Wildfires",0.512763,3.66726,3.107728,0.276472
"1288",34029,"Ocean","Fires - Wildfires",54.112717,540.937414,458.421719,34.935655
"1289",34031,"Passaic","Fires - Wildfires",1.300101,7.447233,6.311193,0.632159
"1290",34033,"Salem","Fires - Wildfires",0.286162,1.801314,1.526515,0.145167
"1291",34035,"Somerset","Fires - Wildfires",0.166351,1.107149,0.938273,0.086582
"1292",34037,"Sussex","Fires - Wildfires",1.19981,7.692189,6.518689,0.61389
"1293",34039,"Union","Fires - Wildfires",0.043,0.239956,0.203348,0.020673
"1294",34041,"Warren","Fires - Wildfires",0.644702,4.21848,3.574896,0.332997
"1295",35001,"Bernalillo","Fires - Wildfires",0.181995,0.915029,0.77555,0.083726
"1296",35003,"Catron","Fires - Wildfires",496.207592,3718.795322,3151.521458,274.011161
"1297",35005,"Chaves","Fires - Wildfires",1.712026,6.838159,5.794972,0.721663
"1298",35006,"Cibola","Fires - Wildfires",211.096072,1898.17461,1608.622547,128.370356
"1299",35007,"Colfax","Fires - Wildfires",8.946926,78.08685,66.175283,5.352473
"1300",35011,"De Baca","Fires - Wildfires",0.0642,0.252361,0.213871,0.026904
"1301",35013,"Dona Ana","Fires - Wildfires",0.12865,0.887005,0.751715,0.068155
"1302",35015,"Eddy","Fires - Wildfires",80.137626,543.157981,460.303436,42.10908
"1303",35017,"Grant","Fires - Wildfires",11.438416,64.764567,54.885239,5.533981
"1304",35019,"Guadalupe","Fires - Wildfires",5.298744,28.975528,24.555565,2.525268
"1305",35021,"Harding","Fires - Wildfires",0.038526,0.15141,0.128324,0.016144
"1306",35023,"Hidalgo","Fires - Wildfires",7.512373,29.74488,25.207521,3.1571
"1307",35025,"Lea","Fires - Wildfires",2.547038,10.034492,8.503793,1.068501
"1308",35027,"Lincoln","Fires - Wildfires",49.50179,284.721007,241.288972,24.11515
"1309",35028,"Los Alamos","Fires - Wildfires",0.006212,0.082335,0.069751,0.004758
"1310",35029,"Luna","Fires - Wildfires",0.185687,0.758133,0.642489,0.078898
"1311",35031,"McKinley","Fires - Wildfires",0.374538,2.943379,2.494457,0.211861
"1312",35033,"Mora","Fires - Wildfires",25.791208,155.655264,131.911341,12.837245
"1313",35035,"Otero","Fires - Wildfires",51.642209,281.941614,238.933766,24.594579
"1314",35037,"Quay","Fires - Wildfires",1.474411,5.781564,4.899633,0.617529
"1315",35039,"Rio Arriba","Fires - Wildfires",821.795277,8496.004495,7200.003671,541.047306
"1316",35041,"Roosevelt","Fires - Wildfires",0.282308,1.107959,0.938943,0.118268
"1317",35043,"Sandoval","Fires - Wildfires",36.952544,273.326422,231.632516,20.270723
"1318",35045,"San Juan","Fires - Wildfires",8.554439,35.597381,30.167319,3.659273
"1319",35047,"San Miguel","Fires - Wildfires",28.545924,174.722179,148.069709,14.299558
"1320",35049,"Santa Fe","Fires - Wildfires",14.939155,109.725312,92.98759,8.166108
"1321",35051,"Sierra","Fires - Wildfires",255.29725,2300.673411,1949.723153,155.437878
"1322",35053,"Socorro","Fires - Wildfires",64.51565,363.27588,307.860826,31.137947
"1323",35055,"Taos","Fires - Wildfires",65.113216,566.867464,480.396108,38.900692
"1324",35057,"Torrance","Fires - Wildfires",26.068377,170.763229,144.714673,13.476736
"1325",35059,"Union","Fires - Wildfires",2.413373,10.817094,9.16705,1.061308
"1326",35061,"Valencia","Fires - Wildfires",30.744994,119.984719,101.681992,12.855379
"1327",36001,"Albany","Fires - Wildfires",2.121549,11.256979,9.539848,0.998219
"1328",36003,"Allegany","Fires - Wildfires",0.552464,4.227954,3.583046,0.308353
"1329",36005,"Bronx","Fires - Wildfires",0.366147,3.0202,2.559501,0.212414
"1330",36007,"Broome","Fires - Wildfires",0.866001,5.936172,5.030663,0.457518
"1331",36009,"Cattaraugus","Fires - Wildfires",0.619893,4.429518,3.753834,0.334237
"1332",36011,"Cayuga","Fires - Wildfires",0.01725,0.123567,0.10475,0.009326
"1333",36013,"Chautauqua","Fires - Wildfires",0.512088,3.905156,3.309509,0.285261
"1334",36015,"Chemung","Fires - Wildfires",1.608758,10.704935,9.071973,0.837873
"1335",36017,"Chenango","Fires - Wildfires",0.533271,3.446108,2.920437,0.273927
"1336",36019,"Clinton","Fires - Wildfires",0.979466,6.994481,5.927586,0.527981
"1337",36021,"Columbia","Fires - Wildfires",0.499909,3.105056,2.631441,0.252107
"1338",36023,"Cortland","Fires - Wildfires",0.007603,0.030048,0.025467,0.003193
"1339",36025,"Delaware","Fires - Wildfires",0.142079,0.908593,0.77003,0.072653
"1340",36027,"Dutchess","Fires - Wildfires",5.852511,30.131165,25.534894,2.719291
"1341",36029,"Erie","Fires - Wildfires",0.990877,7.881261,6.679013,0.564202
"1342",36031,"Essex","Fires - Wildfires",0.806188,6.895452,5.843602,0.477056
"1343",36033,"Franklin","Fires - Wildfires",0.295916,2.012555,1.705564,0.155756
"1344",36035,"Fulton","Fires - Wildfires",0.257258,2.388608,2.024256,0.159225
"1345",36037,"Genesee","Fires - Wildfires",0.012547,0.078488,0.066531,0.006331
"1346",36039,"Greene","Fires - Wildfires",0.953079,6.016367,5.098694,0.48426
"1347",36041,"Hamilton","Fires - Wildfires",0.071698,0.522471,0.44277,0.03905
"1348",36043,"Herkimer","Fires - Wildfires",0.25206,1.636805,1.387143,0.12972
"1349",36045,"Jefferson","Fires - Wildfires",1.536108,11.671029,9.890713,0.854185
"1350",36047,"Kings","Fires - Wildfires",0.62146,5.468121,4.633973,0.37337
"1351",36049,"Lewis","Fires - Wildfires",0.05116,0.390892,0.331299,0.028551
"1352",36051,"Livingston","Fires - Wildfires",0.407954,2.571009,2.178842,0.207115
"1353",36053,"Madison","Fires - Wildfires",0.77521,6.137231,5.200978,0.44029
"1354",36055,"Monroe","Fires - Wildfires",5.183217,42.224579,35.783603,2.988335
"1355",36057,"Montgomery","Fires - Wildfires",0.08517,0.333055,0.282274,0.035619
"1356",36059,"Nassau","Fires - Wildfires",1.387721,11.822852,10.01924,0.819393
"1357",36061,"New York","Fires - Wildfires",0.2368,1.801586,1.52675,0.131724
"1358",36063,"Niagara","Fires - Wildfires",0.262683,2.183726,1.850556,0.153082
"1359",36065,"Oneida","Fires - Wildfires",0.831351,6.040742,5.119262,0.451999
"1360",36067,"Onondaga","Fires - Wildfires",1.134834,7.678126,6.506903,0.595806
"1361",36069,"Ontario","Fires - Wildfires",0.701912,4.258493,3.608842,0.350159
"1362",36071,"Orange","Fires - Wildfires",3.037725,21.59055,18.297159,1.633546
"1363",36073,"Orleans","Fires - Wildfires",0.09626,0.745744,0.631972,0.054079
"1364",36075,"Oswego","Fires - Wildfires",1.034298,7.927064,6.717882,0.577707
"1365",36077,"Otsego","Fires - Wildfires",0.584467,3.823915,3.240635,0.30198
"1366",36079,"Putnam","Fires - Wildfires",1.231348,7.280829,6.170172,0.607286
"1367",36081,"Queens","Fires - Wildfires",0.095125,0.773406,0.655406,0.054717
"1368",36083,"Rensselaer","Fires - Wildfires",0.773405,5.672411,4.807072,0.422444
"1369",36085,"Richmond","Fires - Wildfires",0.144582,1.180666,1.000523,0.083428
"1370",36087,"Rockland","Fires - Wildfires",3.698884,27.434363,23.249475,2.031887
"1371",36089,"St. Lawrence","Fires - Wildfires",5.203292,42.257962,35.811828,2.995179
"1372",36091,"Saratoga","Fires - Wildfires",3.045849,20.437426,17.319712,1.592768
"1373",36093,"Schenectady","Fires - Wildfires",0.607667,4.126338,3.496813,0.319547
"1374",36095,"Schoharie","Fires - Wildfires",0.359615,2.494393,2.113876,0.19111
"1375",36097,"Schuyler","Fires - Wildfires",0.097904,0.662399,0.561419,0.051436
"1376",36099,"Seneca","Fires - Wildfires",0.005492,0.042163,0.035742,0.003076
"1377",36101,"Steuben","Fires - Wildfires",1.603444,12.199445,10.338553,0.892251
"1378",36103,"Suffolk","Fires - Wildfires",3.200175,21.998141,18.64228,1.692923
"1379",36105,"Sullivan","Fires - Wildfires",0.543571,3.37571,2.860841,0.274137
"1380",36107,"Tioga","Fires - Wildfires",0.584251,4.049059,3.431436,0.310352
"1381",36109,"Tompkins","Fires - Wildfires",0.823576,5.833392,4.943574,0.442166
"1382",36111,"Ulster","Fires - Wildfires",2.058298,14.566078,12.344146,1.104525
"1383",36113,"Warren","Fires - Wildfires",0.133148,0.909876,0.771072,0.070298
"1384",36115,"Washington","Fires - Wildfires",0.918652,6.490689,5.500622,0.492606
"1385",36117,"Wayne","Fires - Wildfires",1.100708,7.736191,6.556124,0.588656
"1386",36119,"Westchester","Fires - Wildfires",3.215165,24.665871,20.903265,1.796695
"1387",36121,"Wyoming","Fires - Wildfires",0.526777,4.26651,3.615637,0.302782
"1388",36123,"Yates","Fires - Wildfires",0.047701,0.30409,0.25775,0.024348
"1389",37001,"Alamance","Fires - Wildfires",0.629813,3.330639,2.822556,0.295937
"1390",37003,"Alexander","Fires - Wildfires",3.168021,16.628822,14.092122,1.483877
"1391",37005,"Alleghany","Fires - Wildfires",0.297826,1.293081,1.095836,0.129387
"1392",37007,"Anson","Fires - Wildfires",7.516572,42.013442,35.604463,3.616208
"1393",37009,"Ashe","Fires - Wildfires",2.29184,12.430605,10.534418,1.088427
"1394",37011,"Avery","Fires - Wildfires",2.013148,11.139502,9.44022,0.9643
"1395",37013,"Beaufort","Fires - Wildfires",4.801564,22.963028,19.460125,2.165411
"1396",37015,"Bertie","Fires - Wildfires",0.351457,1.892898,1.604095,0.166414
"1397",37017,"Bladen","Fires - Wildfires",3.538817,17.988054,15.243949,1.63566
"1398",37019,"Brunswick","Fires - Wildfires",31.796736,161.302931,136.697401,14.684508
"1399",37021,"Buncombe","Fires - Wildfires",2.244379,12.024004,10.189801,1.060307
"1400",37023,"Burke","Fires - Wildfires",267.335514,1643.60763,1392.887882,134.189919
"1401",37025,"Cabarrus","Fires - Wildfires",0.11966,0.619729,0.525195,0.055739
"1402",37027,"Caldwell","Fires - Wildfires",3.642048,21.745068,18.427997,1.803999
"1403",37029,"Camden","Fires - Wildfires",2.838072,17.814528,15.097072,1.438259
"1404",37031,"Carteret","Fires - Wildfires",13.929445,95.658675,81.066922,7.365986
"1405",37033,"Caswell","Fires - Wildfires",2.14997,11.551173,9.789041,1.016922
"1406",37035,"Catawba","Fires - Wildfires",0.403151,2.187007,1.853411,0.191487
"1407",37037,"Chatham","Fires - Wildfires",2.475912,13.512894,11.451483,1.17899
"1408",37039,"Cherokee","Fires - Wildfires",2.191068,11.258202,9.541207,1.017422
"1409",37043,"Clay","Fires - Wildfires",11.228732,46.317674,39.252209,4.788265
"1410",37045,"Cleveland","Fires - Wildfires",0.461165,2.490857,2.110858,0.218643
"1411",37047,"Columbus","Fires - Wildfires",20.458885,105.111781,89.077549,9.497901
"1412",37049,"Craven","Fires - Wildfires",2.419446,18.318115,15.523732,1.342996
"1413",37051,"Cumberland","Fires - Wildfires",27.086248,120.943395,102.493105,11.894743
"1414",37053,"Currituck","Fires - Wildfires",3.022185,51.958924,44.032989,2.762985
"1415",37055,"Dare","Fires - Wildfires",5.839985,70.490904,59.738049,4.222504
"1416",37057,"Davidson","Fires - Wildfires",0.806783,4.37577,3.708249,0.38313
"1417",37059,"Davie","Fires - Wildfires",0.586305,3.1297,2.652331,0.276577
"1418",37061,"Duplin","Fires - Wildfires",3.904787,21.464417,18.190078,1.865111
"1419",37063,"Durham","Fires - Wildfires",0.916492,4.910588,4.161509,0.433003
"1420",37065,"Edgecombe","Fires - Wildfires",9.80005,62.575868,53.030325,5.006003
"1421",37067,"Forsyth","Fires - Wildfires",0.354702,1.900264,1.610406,0.167585
"1422",37069,"Franklin","Fires - Wildfires",1.222777,5.626211,4.767854,0.543101
"1423",37071,"Gaston","Fires - Wildfires",2.165978,11.717443,9.930011,1.027537
"1424",37075,"Graham","Fires - Wildfires",2.586176,13.290255,11.262911,1.200703
"1425",37077,"Granville","Fires - Wildfires",6.375441,34.16434,28.952811,3.01235
"1426",37079,"Greene","Fires - Wildfires",0.808001,3.841123,3.255191,0.363526
"1427",37081,"Guilford","Fires - Wildfires",1.598971,8.558978,7.253384,0.75516
"1428",37083,"Halifax","Fires - Wildfires",2.131662,10.34026,8.762919,0.966755
"1429",37085,"Harnett","Fires - Wildfires",6.167256,30.904415,26.189646,2.83404
"1430",37087,"Haywood","Fires - Wildfires",7.821368,42.029723,35.618432,3.699823
"1431",37089,"Henderson","Fires - Wildfires",2.088858,10.734481,9.096927,0.969789
"1432",37091,"Hertford","Fires - Wildfires",0.133582,0.609395,0.516359,0.059111
"1433",37093,"Hoke","Fires - Wildfires",57.402812,247.166276,209.462046,24.866184
"1434",37095,"Hyde","Fires - Wildfires",0.237956,1.804486,1.529183,0.132248
"1435",37097,"Iredell","Fires - Wildfires",1.717219,9.321085,7.899131,0.815785
"1436",37099,"Jackson","Fires - Wildfires",1.947929,9.804985,8.309249,0.896788
"1437",37101,"Johnston","Fires - Wildfires",0.91694,4.356443,3.691591,0.412422
"1438",37103,"Jones","Fires - Wildfires",0.11228,0.561764,0.476047,0.051555
"1439",37105,"Lee","Fires - Wildfires",3.412243,18.955381,16.06369,1.63721
"1440",37107,"Lenoir","Fires - Wildfires",1.443241,7.348364,6.227125,0.66713
"1441",37109,"Lincoln","Fires - Wildfires",0.315407,1.633917,1.384647,0.146921
"1442",37111,"McDowell","Fires - Wildfires",12.611008,72.944545,61.817164,6.158964
"1443",37113,"Macon","Fires - Wildfires",14.94881,63.534167,53.8425,6.444476
"1444",37115,"Madison","Fires - Wildfires",4.861147,26.245438,22.241827,2.304152
"1445",37117,"Martin","Fires - Wildfires",0.750751,3.516469,2.980028,0.335813
"1446",37119,"Mecklenburg","Fires - Wildfires",0.055413,0.270787,0.229509,0.0252
"1447",37121,"Mitchell","Fires - Wildfires",0.52392,2.813117,2.383987,0.247755
"1448",37123,"Montgomery","Fires - Wildfires",3.750018,20.595396,17.453675,1.790495
"1449",37125,"Moore","Fires - Wildfires",11.061771,88.733712,75.197434,6.326346
"1450",37127,"Nash","Fires - Wildfires",1.081342,5.364351,4.54597,0.494872
"1451",37129,"New Hanover","Fires - Wildfires",0.872216,5.788299,4.905367,0.453751
"1452",37131,"Northampton","Fires - Wildfires",0.494494,2.704262,2.291675,0.235622
"1453",37133,"Onslow","Fires - Wildfires",38.942618,235.387666,199.481116,19.396621
"1454",37135,"Orange","Fires - Wildfires",2.700729,14.743175,12.494069,1.28618
"1455",37137,"Pamlico","Fires - Wildfires",5.712765,67.90821,57.549314,4.091423
"1456",37139,"Pasquotank","Fires - Wildfires",1.13457,7.96446,6.749605,0.606501
"1457",37141,"Pender","Fires - Wildfires",16.952813,76.177936,64.557477,7.462475
"1458",37143,"Perquimans","Fires - Wildfires",0.587072,3.888269,3.295244,0.305088
"1459",37145,"Person","Fires - Wildfires",1.388637,7.443801,6.308249,0.656185
"1460",37147,"Pitt","Fires - Wildfires",1.004264,5.508973,4.668616,0.479259
"1461",37149,"Polk","Fires - Wildfires",1.575845,11.233621,9.519986,0.848688
"1462",37151,"Randolph","Fires - Wildfires",1.686053,9.07196,7.687994,0.79805
"1463",37153,"Richmond","Fires - Wildfires",13.958588,67.380441,57.101517,6.318508
"1464",37155,"Robeson","Fires - Wildfires",89.090007,447.975217,379.639748,40.994902
"1465",37157,"Rockingham","Fires - Wildfires",3.101561,16.491973,13.976162,1.460688
"1466",37159,"Rowan","Fires - Wildfires",1.459813,8.255695,6.996276,0.705916
"1467",37161,"Rutherford","Fires - Wildfires",4.761361,26.099653,22.118295,2.27159
"1468",37163,"Sampson","Fires - Wildfires",15.025038,74.058389,62.761353,6.858073
"1469",37165,"Scotland","Fires - Wildfires",19.306049,96.97168,82.179228,8.879839
"1470",37167,"Stanly","Fires - Wildfires",1.8874,10.060975,8.525993,0.889753
"1471",37169,"Stokes","Fires - Wildfires",2.817795,15.398908,13.049908,1.342545
"1472",37171,"Surry","Fires - Wildfires",1.013239,5.445071,4.614495,0.479306
"1473",37173,"Swain","Fires - Wildfires",5.888326,31.717631,26.87934,2.78828
"1474",37175,"Transylvania","Fires - Wildfires",1.492065,7.667463,6.497835,0.692722
"1475",37177,"Tyrrell","Fires - Wildfires",5.804968,62.237448,52.74362,3.904943
"1476",37179,"Union","Fires - Wildfires",1.767789,9.61973,8.152165,0.840718
"1477",37181,"Vance","Fires - Wildfires",1.075166,5.806592,4.920835,0.509689
"1478",37183,"Wake","Fires - Wildfires",4.036375,20.964974,17.766678,1.882221
"1479",37185,"Warren","Fires - Wildfires",2.015085,10.367826,8.786094,0.93595
"1480",37187,"Washington","Fires - Wildfires",1.491769,16.866792,14.29357,1.035916
"1481",37189,"Watauga","Fires - Wildfires",0.778545,4.194303,3.554509,0.368675
"1482",37191,"Wayne","Fires - Wildfires",3.599406,17.640625,14.949579,1.639154
"1483",37193,"Wilkes","Fires - Wildfires",5.308094,26.526401,22.479966,2.436385
"1484",37195,"Wilson","Fires - Wildfires",0.850701,4.745134,4.021254,0.408929
"1485",37197,"Yadkin","Fires - Wildfires",0.585498,3.116434,2.641012,0.275848
"1486",37199,"Yancey","Fires - Wildfires",0.219514,1.176373,0.996925,0.103731
